VAR1	VAR2	VAR3	VAR4
1.011000000000000e-5	0.0000000000000000		
1.031000000000000e-5	0.0000000000000000		
1.052000000000000e-5	0.0000000000000000		
1.073000000000000e-5	0.0000000000000000		
1.095000000000000e-5	0.0000000000000000		
1.117000000000000e-5	0.0000000000000000		
1.139000000000000e-5	0.0000000000000000		
1.162000000000000e-5	0.0000000000000000		
1.186000000000000e-5	0.0000000000000000		
1.210000000000000e-5	0.0000000000000000		
1.234000000000000e-5	0.0000000000000000		
1.259000000000000e-5	0.0000000000000000		
1.284000000000000e-5	0.0000000000000000		
1.310000000000000e-5	0.0000000000000000		
1.336000000000000e-5	0.0000000000000000		
1.363000000000000e-5	0.0000000000000000		
1.391000000000000e-5	0.0000000000000000		
1.419000000000000e-5	0.0000000000000000		
1.447000000000000e-5	0.0000000000000000		
1.476000000000000e-5	0.0000000000000000		
1.506000000000000e-5	0.0000000000000000		
1.537000000000000e-5	0.0000000000000000		
1.567000000000000e-5	0.0000000000000000		
1.599000000000000e-5	0.0000000000000000		
1.631000000000000e-5	0.0000000000000000		
1.664000000000000e-5	0.0000000000000000		
1.698000000000000e-5	0.0000000000000000		
1.732000000000000e-5	0.0000000000000000		
1.767000000000000e-5	0.0000000000000000		
1.802000000000000e-5	0.0000000000000000		
1.838000000000000e-5	0.0000000000000000		
1.875000000000000e-5	0.0000000000000000		
1.913000000000000e-5	0.0000000000000000		
1.952000000000000e-5	0.0000000000000000		
1.991000000000000e-5	0.0000000000000000		
2.031000000000000e-5	0.0000000000000000		
2.072000000000000e-5	0.0000000000000000		
2.114000000000000e-5	0.0000000000000000		
2.156000000000000e-5	0.0000000000000000		
2.200000000000000e-5	0.0000000000000000		
2.244000000000000e-5	0.0000000000000000		
2.289000000000000e-5	0.0000000000000000		
2.335000000000000e-5	0.0000000000000000		
2.382000000000000e-5	0.0000000000000000		
2.430000000000000e-5	0.0000000000000000		
2.479000000000000e-5	0.0000000000000000		
2.529000000000000e-5	0.0000000000000000		
2.580000000000000e-5	0.0000000000000000		
2.632000000000000e-5	0.0000000000000000		
2.685000000000000e-5	0.0000000000000000		
2.739000000000000e-5	0.0000000000000000		
2.794000000000000e-5	0.0000000000000000		
2.850000000000000e-5	0.0000000000000000		
2.908000000000000e-5	0.0000000000000000		
2.966000000000000e-5	0.0000000000000000		
3.026000000000000e-5	0.0000000000000000		
3.087000000000000e-5	0.0000000000000000		
3.149000000000000e-5	0.0000000000000000		
3.212000000000000e-5	0.0000000000000000		
3.277000000000000e-5	0.0000000000000000		
3.343000000000000e-5	0.0000000000000000		
3.410000000000000e-5	0.0000000000000000		
3.479000000000000e-5	0.0000000000000000		
3.548999999999999e-5	0.0000000000000000		
3.620000000000000e-5	0.0000000000000000		
3.692999999999999e-5	0.0000000000000000		
3.768000000000000e-5	0.0000000000000000		
3.843000000000000e-5	0.0000000000000000		
3.921000000000000e-5	0.0000000000000000		
4.000000000000000e-5	0.0000000000000000		
4.079999999999999e-5	0.0000000000000000		
4.162000000000000e-5	0.0000000000000000		
4.246000000000000e-5	0.0000000000000000		
4.332000000000000e-5	0.0000000000000000		
4.418999999999999e-5	0.0000000000000000		
4.507999999999999e-5	0.0000000000000000		
4.599000000000000e-5	0.0000000000000000		
4.691000000000000e-5	0.0000000000000000		
4.786000000000000e-5	0.0000000000000000		
4.882000000000000e-5	0.0000000000000000		
4.980000000000000e-5	0.0000000000000000		
5.081000000000000e-5	0.0000000000000000		
5.183000000000000e-5	0.0000000000000000		
5.286999999999999e-5	0.0000000000000000		
5.393999999999999e-5	0.0000000000000000		
5.502000000000000e-5	0.0000000000000000		
5.613000000000000e-5	0.0000000000000000		
5.726000000000000e-5	0.0000000000000000		
5.841000000000000e-5	0.0000000000000000		
5.959000000000000e-5	0.0000000000000000		
6.079000000000000e-5	0.0000000000000000		
6.201000000000000e-5	0.0000000000000000		
6.325999999999998e-5	0.0000000000000000		
6.452999999999999e-5	0.0000000000000000		
6.583000000000000e-5	0.0000000000000000		
6.715999999999998e-5	0.0000000000000000		
6.850999999999999e-5	0.0000000000000000		
6.989000000000000e-5	0.0000000000000000		
7.130000000000000e-5	0.0000000000000000		
7.272999999999998e-5	0.0000000000000000		
7.419999999999998e-5	0.0000000000000000		
7.568999999999998e-5	0.0000000000000000		
7.720999999999998e-5	0.0000000000000000		
7.877000000000000e-5	0.0000000000000000		
8.034999999999998e-5	0.0000000000000000		
8.196999999999998e-5	0.0000000000000000		
8.361999999999998e-5	0.0000000000000000		
8.530000000000000e-5	0.0000000000000000		
8.701999999999998e-5	0.0000000000000000		
8.877000000000000e-5	0.0000000000000000		
9.055999999999998e-5	0.0000000000000000		
9.238000000000000e-5	0.0000000000000000		
9.424000000000000e-5	0.0000000000000000		
9.614000000000000e-5	0.0000000000000000		
9.808000000000000e-5	0.0000000000000000		
1.000000000000000e-4	0.0000000000000000		
1.021000000000000e-4	0.0000000000000000		
1.041000000000000e-4	0.0000000000000000		
1.062000000000000e-4	0.0000000000000000		
1.084000000000000e-4	0.0000000000000000		
1.105000000000000e-4	0.0000000000000000		
1.128000000000000e-4	0.0000000000000000		
1.150000000000000e-4	0.0000000000000000		
1.173000000000000e-4	0.0000000000000000		
1.197000000000000e-4	0.0000000000000000		
1.221000000000000e-4	0.0000000000000000		
1.246000000000000e-4	0.0000000000000000		
1.271000000000000e-4	0.0000000000000000		
1.296000000000000e-4	0.0000000000000000		
1.323000000000000e-4	0.0000000000000000		
1.349000000000000e-4	0.0000000000000000		
1.376000000000000e-4	0.0000000000000000		
