190107	44
#These are the logs of densities
1	2	3	4	5	6	7	8	9	10	11	12	13	14	
#These are the temperatures	
5000	6000	7000	8000	9000	10000	11000	12000	13000	14000	15000	16000	17000	18000	19000	20000	21000	22000	23000	24000	25000
#These are the predicted intensities.	
# columns are wavelength, lower quantum numbers (n L S J), upper quantum numbers, label, values at each temperature
# wavelength is not used in code...is only here for humans.
#
#He 1  2945A
2945.10	2 0 3 1	5 1 3 -1
6	-25.01983	-25.07205	-25.11271	-25.14430	-25.16896	-25.18858	-25.20362	-25.21608	-25.22698	-25.23704	-25.24674	-25.25641	-25.26621	-25.27589	-25.28453	-25.29343	-25.30259	-25.31198	-25.32157	-25.33131	-25.34118
7	-24.99150	-25.04817	-25.09173	-25.12519	-25.15107	-25.17150	-25.18713	-25.20009	-25.21147	-25.22202	-25.23226	-25.24250	-25.25290	-25.26319	-25.27249	-25.28205	-25.29187	-25.30191	-25.31214	-25.32250	-25.33297
8	-24.94326	-25.00492	-25.04911	-25.08008	-25.10163	-25.11708	-25.12796	-25.13694	-25.14535	-25.15397	-25.16321	-25.17324	-25.18406	-25.19527	-25.20593	-25.21713	-25.22876	-25.24071	-25.25291	-25.26525	-25.27767
9	-24.86110	-24.92048	-24.94687	-24.95131	-24.94631	-24.94115	-24.93965	-24.94421	-24.95443	-24.96917	-24.98721	-25.00745	-25.02902	-25.05100	-25.07219	-25.09340	-25.11440	-25.13505	-25.15526	-25.17497	-25.19414
10	-24.76631	-24.83838	-24.85806	-24.85146	-24.84491	-24.85071	-24.86864	-24.89600	-24.92874	-24.96391	-24.99966	-25.03492	-25.06909	-25.10161	-25.13172	-25.16041	-25.18774	-25.21376	-25.23856	-25.26220	-25.28477
11	-24.64305	-24.78848	-24.87246	-24.92211	-24.96378	-25.00939	-25.05884	-25.11046	-25.16178	-25.21131	-25.25836	-25.30269	-25.34430	-25.38314	-25.41893	-25.45257	-25.48425	-25.51413	-25.54240	-25.56917	-25.59460
12	-24.31870	-24.54382	-24.71038	-24.84089	-24.95160	-25.05010	-25.13844	-25.21850	-25.29124	-25.35752	-25.41819	-25.47397	-25.52551	-25.57330	-25.61773	-25.65927	-25.69825	-25.73494	-25.76958	-25.80237	-25.83347
13	-24.18020	-24.43493	-24.63110	-24.79081	-24.92544	-25.04121	-25.14211	-25.23130	-25.31102	-25.38294	-25.44837	-25.50832	-25.56358	-25.61480	-25.66251	-25.70713	-25.74902	-25.78850	-25.82580	-25.86114	-25.89470
14	-24.15533	-24.41706	-24.62090	-24.78621	-24.92414	-25.04185	-25.14410	-25.23427	-25.31475	-25.38732	-25.45331	-25.51377	-25.56950	-25.62117	-25.66931	-25.71434	-25.75663	-25.79649	-25.83417	-25.86988	-25.90380
#He 1  3614A
3613.64	2 0 1 0	5 1 1 1
1	-25.94844	-26.00163	-26.04773	-26.08856	-26.12529	-26.15874	-26.18950	-26.21800	-26.24459	-26.26952	-26.29301	-26.31522	-26.33631	-26.35639	-26.37557	-26.39392	-26.41153	-26.42845	-26.44475	-26.46047	-26.47565
2	-25.94681	-26.00020	-26.04640	-26.08721	-26.12380	-26.15699	-26.18736	-26.21537	-26.24136	-26.26560	-26.28834	-26.30975	-26.32999	-26.34918	-26.36747	-26.38492	-26.40161	-26.41763	-26.43302	-26.44784	-26.46213
3	-25.94418	-25.99773	-26.04359	-26.08340	-26.11825	-26.14890	-26.17601	-26.20010	-26.22166	-26.24107	-26.25870	-26.27485	-26.28975	-26.30364	-26.31668	-26.32902	-26.34075	-26.35198	-26.36279	-26.37323	-26.38335
4	-25.93827	-25.99202	-26.03670	-26.07375	-26.10424	-26.12917	-26.14929	-26.16566	-26.17915	-26.19050	-26.20036	-26.20920	-26.21741	-26.22516	-26.23248	-26.23973	-26.24701	-26.25436	-26.26182	-26.26939	-26.27707
5	-25.92532	-25.98089	-26.02632	-26.06325	-26.09298	-26.11671	-26.13526	-26.14997	-26.16188	-26.17184	-26.18055	-26.18851	-26.19608	-26.20340	-26.21038	-26.21747	-26.22474	-26.23222	-26.23990	-26.24777	-26.25582
6	-25.90537	-25.96420	-26.01196	-26.05066	-26.08177	-26.10667	-26.12624	-26.14189	-26.15472	-26.16559	-26.17519	-26.18405	-26.19251	-26.20072	-26.20857	-26.21652	-26.22462	-26.23290	-26.24135	-26.24997	-26.25872
7	-25.87576	-25.93943	-25.99055	-26.03158	-26.06433	-26.09039	-26.11084	-26.12723	-26.14071	-26.15221	-26.16245	-26.17197	-26.18110	-26.19001	-26.19861	-26.20732	-26.21617	-26.22519	-26.23436	-26.24367	-26.25310
8	-25.83656	-25.90687	-25.96060	-26.00082	-26.03011	-26.05099	-26.06561	-26.07624	-26.08455	-26.09176	-26.09864	-26.10570	-26.11317	-26.12112	-26.12946	-26.13833	-26.14768	-26.15744	-26.16752	-26.17786	-26.18838
9	-25.82887	-25.90722	-25.95537	-25.97852	-25.98501	-25.98379	-25.98146	-25.98175	-25.98587	-25.99375	-26.00477	-26.01816	-26.03325	-26.04943	-26.06620	-26.08336	-26.10067	-26.11796	-26.13510	-26.15201	-26.16864
10	-25.75931	-25.87281	-25.94127	-25.97556	-25.99334	-26.00912	-26.02881	-26.05344	-26.08153	-26.11146	-26.14200	-26.17238	-26.20210	-26.23082	-26.25814	-26.28442	-26.30966	-26.33389	-26.35715	-26.37947	-26.40093
11	-25.46050	-25.62506	-25.74594	-25.83574	-25.90770	-25.97132	-26.03029	-26.08618	-26.13904	-26.18882	-26.23558	-26.27947	-26.32070	-26.35940	-26.39557	-26.42975	-26.46209	-26.49278	-26.52196	-26.54974	-26.57626
12	-25.27337	-25.46389	-25.61186	-25.73185	-25.83406	-25.92413	-26.00458	-26.07729	-26.14342	-26.20392	-26.25957	-26.31102	-26.35883	-26.40341	-26.44510	-26.48431	-26.52129	-26.55628	-26.58947	-26.62103	-26.65109
13	-25.20890	-25.41203	-25.57206	-25.70431	-25.81699	-25.91485	-26.00101	-26.07787	-26.14713	-26.21009	-26.26777	-26.32095	-26.37027	-26.41622	-26.45923	-26.49964	-26.53774	-26.57378	-26.60797	-26.64047	-26.67143
14	-25.19559	-25.40227	-25.56635	-25.70157	-25.81598	-25.91484	-26.00167	-26.07898	-26.14858	-26.21182	-26.26974	-26.32313	-26.37263	-26.41876	-26.46194	-26.50252	-26.54078	-26.57697	-26.61131	-26.64396	-26.67507
#He 1  3889A
3888.63	2 0 3 1	3 1 3 -1
1	-24.65182	-24.70442	-24.74964	-24.78939	-24.82492	-24.85709	-24.88650	-24.91362	-24.93881	-24.96233	-24.98442	-25.00523	-25.02494	-25.04365	-25.06147	-25.07847	-25.09476	-25.11038	-25.12539	-25.13984	-25.15377
2	-24.65061	-24.70318	-24.74816	-24.78745	-24.82234	-24.85371	-24.88222	-24.90836	-24.93252	-24.95499	-24.97601	-24.99578	-25.01445	-25.03216	-25.04898	-25.06503	-25.08040	-25.09513	-25.10930	-25.12294	-25.13611
