# 				indicated temperatures (in K)
#
##########################################################################################
TDATA: 1e5 1.5e5 2.5e5 4e5 6e5 1e6 1.5e6 2.5e6 4e6 6e6 1e7 1.5e7 2.5e7 4e7 6e7 1e8
##########################################################################################
#			 H-LIKE ISOTOPES
#								___________________________________________________________________________________________________________________________COLLISION STRENGTH_____________________________________________________________________________________________________________
# A	Z	Stage   Wlng		Prob		Ref	T=1e5		1.5e5		2.5e5		4e5		6e5		1e6		1.5e6		2.5e6		4e6		6e6		1e7		1.5e7		2.5e7		4e7		6e7		1e8	
# (1)	(2)	 (3)	 (4)		 (5)		(6)	 (7)		 (8)		 (9)		(10)		(11)		(12)		 (13)		 (14)		 (15)		(16)		(17)		 (18)		 (19)		(20)		(21)		(22)
39	19	19	3.17000e-02	1.3000e-06	 1	1.7489e-02	1.7470e-02	1.7369e-02	1.7251e-02	1.7144e-02	1.6975e-02	1.6773e-02	1.6371e-02	1.5789e-02	1.5082e-02	1.3889e-02	1.2724e-02	1.1123e-02	9.7514e-03	8.7901e-03	7.9453e-03
41	19	19	5.78000e-02	2.1000e-07	 1	1.7489e-02	1.7470e-02	1.7369e-02	1.7251e-02	1.7144e-02	1.6975e-02	1.6773e-02	1.6371e-02	1.5789e-02	1.5082e-02	1.3889e-02	1.2724e-02	1.1123e-02	9.7514e-03	8.7901e-03	7.9453e-03
43	20	20	9.40000e-03	7.3000e-05	 1	3.2917e-02	3.2891e-02	3.2704e-02	3.2477e-02	3.2274e-02	3.1958e-02	3.1588e-02	3.0850e-02	2.9780e-02	2.8472e-02	2.6243e-02	2.4018e-02	2.0794e-02	1.7776e-02	1.5520e-02	1.3543e-02
45	21	21	2.24000e-03	4.2000e-03	 1	3.0453e-02	3.0443e-02	3.0270e-02	3.0050e-02	2.9852e-02	2.9552e-02	2.9205e-02	2.8516e-02	2.7518e-02	2.6296e-02	2.4213e-02	2.2120e-02	1.9026e-02	1.5966e-02	1.3470e-02	1.1013e-02
47	22	22	1.11000e-02	4.5000e-05	 1	2.1253e-02	2.1260e-02	2.1137e-02	2.0970e-02	2.0820e-02	2.0595e-02	2.0338e-02	1.9830e-02	1.9100e-02	1.8212e-02	1.6706e-02	1.5201e-02	1.2977e-02	1.0745e-02	8.8459e-03	6.7964e-03
49	22	22	8.35000e-03	1.0000e-04	 1	2.8250e-02	2.8259e-02	2.8095e-02	2.7874e-02	2.7675e-02	2.7376e-02	2.7033e-02	2.6359e-02	2.5388e-02	2.4208e-02	2.2206e-02	2.0206e-02	1.7250e-02	1.4282e-02	1.1760e-02	9.0380e-03
51	23	23	1.56000e-03	1.2000e-02	 1	2.6269e-02	2.6306e-02	2.6151e-02	2.5920e-02	2.5708e-02	2.5393e-02	2.5035e-02	2.4337e-02	2.3347e-02	2.2160e-02	2.0176e-02	1.8225e-02	1.5382e-02	1.2556e-02	1.0141e-02	7.4347e-03
53	24	24	1.27000e-02	3.3000e-05	 1	1.1263e-02	1.1299e-02	1.1233e-02	1.1116e-02	1.1007e-02	1.0844e-02	1.0660e-02	1.0306e-02	9.8168e-03	9.2438e-03	8.3124e-03	7.4204e-03	6.1556e-03	4.9317e-03	3.9044e-03	2.7532e-03
55	25	25	1.71000e-03	8.9000e-05	 1	1.6961e-02	1.7071e-02	1.6977e-02	1.6763e-02	1.6551e-02	1.6232e-02	1.5872e-02	1.5200e-02	1.4306e-02	1.3299e-02	1.1730e-02	1.0289e-02	8.3284e-03	6.5122e-03	5.0420e-03	3.4431e-03
57	26	26	3.48000e-02	6.4000e-07	 1	2.6499e-03	2.6816e-03	2.6706e-03	2.6282e-03	2.5823e-03	2.5116e-03	2.4324e-03	2.2911e-03	2.1143e-03	1.9264e-03	1.6510e-03	1.4126e-03	1.1068e-03	8.3953e-04	6.3317e-04	4.1701e-04
