190101   # magic number for this file 
#
# 19 07 27, Giulio Dell-Zanna found problem in splitting of 2 ^P_J collision strenghts.  Fixed by Fran Guzman.
#
# this file contains atomic data from
# >>refer He 1	cs	Bray, I., Burgess, A., Fursa, D.V., & Tully, J.A.,
# >>refercon 2000, A&AS, 146, 481-498
# for transitions from ground and n=2 levels, except that, since they include no data from 2 1P, we use the work of
# >>refer He 1	cs	Sawey, P.M.J., & Berrington, K.A. 1993, ADNDT 55, 81
#
# format is upper and lower index, for atom stacked in increasing energy level (except for the 2 3P levels, which are inverted, i.e. 3 -> 2 3P0, 4 -> 2 3P1, 5 -> 2 3P2),
# spectroscopic designation of lower and upper levels (n SL J),
# cs at following temperatures
3.75	4.00	4.25	4.50	4.75	5.0	5.25	5.5	5.75
# values of -1 are sentinels for "no value"...code will default to other method for these
# point for logT = 5.00 changed from 5.320e-2 to 5.392e-2 as per John Tully email, Feb 23, 01
1	10	2 3S 1	3 3D -1	1.392E+00	1.954E+00	2.760E+00	3.900E+00	5.496E+00	7.599E+00	9.990E+00	1.226E+01	1.408E+01
1	11	2 3S 1	3 1D 2	2.479E-01	2.591E-01	2.558E-01	2.375E-01	2.071E-01	1.694E-01	1.292E-01	9.188E-02	6.137E-02
1	12	2 3S 1	3 1P 1	1.306E-01	1.499E-01	1.543E-01	1.439E-01	1.234E-01	9.896E-02	7.494E-02	5.367E-02	3.639E-02
1	13	2 3S 1	4 3S 1	4.476E-01	4.465E-01	4.476E-01	4.578E-01	4.938E-01	5.842E-01	7.603E-01	1.037E+00	1.408E+00
1	14	2 3S 1	4 1S 0	1.199E-01	1.062E-01	8.877E-02	7.059E-02	5.351E-02	3.870E-02	2.682E-02	1.793E-02	1.165E-02
1	15	2 3S 1	4 3P -1	6.651E-01	5.911E-01	5.383E-01	5.328E-01	5.919E-01	7.092E-01	8.591E-01	1.016E+00	1.163E+00
1	16	2 3S 1	4 3D -1	3.528E-01	4.605E-01	6.158E-01	8.407E-01	1.182E+00	1.672E+00	2.262E+00	2.841E+00	3.319E+00
1	17	2 3S 1	4 1D 2	8.385E-02	8.375E-02	8.145E-02	7.635E-02	6.833E-02	5.755E-02	4.502E-02	3.264E-02	2.212E-02
1	18	2 3S 1	4 3F -1	3.325E-01	3.889E-01	4.620E-01	5.534E-01	6.671E-01	7.814E-01	8.556E-01	8.707E-01	8.385E-01
1	19	2 3S 1	4 1F 3	4.106E-02	4.019E-02	3.838E-02	3.475E-02	2.954E-02	2.341E-02	1.719E-02	1.175E-02	7.577E-03
