20190102 # magic number
# Give level energies in cm^-1 for each H-like ion.
# Each line gives n, l, S, J, energy.
# The last entry for each ion is the ionization potential.
# It is marked with negative quantum numbers. The ionization
# potential MUST be the last entry for a given element!
# It is used as a sentinel to switch to the next element.
#
# These data were calculated using the ATLL r123.
#
# hydrogen
18 -1 -1 -1 3939869.34
19 -1 -1 -1 3941118.998
20 -1 -1 -1 3942185.937
21 -1 -1 -1 3943104.115
22 -1 -1 -1 3943899.955
23 -1 -1 -1 3944594.263
24 -1 -1 -1 3945203.604
25 -1 -1 -1 3945741.297
-1 -1 -1 -1 3952061.900
#
# nitrogen
 1 -1 -1 -1 0.000
 2 -1 -1 -1 4035200
 3 -1 -1 -1 4782500
 4 -1 -1 -1 5043979
 5 -1 -1 -1 5164990
 6 -1 -1 -1 5230720
 7 -1 -1 -1 5270351
 8 -1 -1 -1 5296072.2
 9 -1 -1 -1 5313706.3
10 -1 -1 -1 5326319.6
11 -1 -1 -1 5335651.9
12 -1 -1 -1 5342749.9
13 -1 -1 -1 5348273.73
14 -1 -1 -1 5352656.70
15 -1 -1 -1 5356192.65
16 -1 -1 -1 5359086.55
17 -1 -1 -1 5361484.93
18 -1 -1 -1 5363494.80
19 -1 -1 -1 5365195.75
20 -1 -1 -1 5366647.99
21 -1 -1 -1 5367897.74
22 -1 -1 -1 5368980.979
23 -1 -1 -1 5369926.019
24 -1 -1 -1 5370755.407
25 -1 -1 -1 5371487.273
-1 -1 -1 -1 5380090.385
#
# oxygen
 1 -1 -1 -1 0.00
 2 -1 -1 -1 5271600
 3 -1 -1 -1 6247800
 4 -1 -1 -1 6589370
 5 -1 -1 -1 6747438
 6 -1 -1 -1 6833294
 7 -1 -1 -1 6885060
 8 -1 -1 -1 6918656
 9 -1 -1 -1 6941688.9
10 -1 -1 -1 6958163.9
11 -1 -1 -1 6970353.3
12 -1 -1 -1 6979624.3
13 -1 -1 -1 6986839.2
14 -1 -1 -1 6992564.00
15 -1 -1 -1 6997182.44
16 -1 -1 -1 7000962.28
17 -1 -1 -1 7004094.90
18 -1 -1 -1 7006720.06
19 -1 -1 -1 7008941.73
20 -1 -1 -1 7010838.55
21 -1 -1 -1 7012470.90
22 -1 -1 -1 7013885.75
23 -1 -1 -1 7015120.10
24 -1 -1 -1 7016203.39
25 -1 -1 -1 7017159.308
-1 -1 -1 -1 7028396.10
#
# fluorine
 1 -1 -1 -1 0.00
 2 -1 -1 -1 6673400
 3 -1 -1 -1 7909210
 4 -1 -1 -1 8341570
 5 -1 -1 -1 8541640
 6 -1 -1 -1 8650312
 7 -1 -1 -1 8715831
 8 -1 -1 -1 8758353
 9 -1 -1 -1 8787504.7
10 -1 -1 -1 8808356.5
11 -1 -1 -1 8823784.1
12 -1 -1 -1 8835517.9
13 -1 -1 -1 8844649.5
14 -1 -1 -1 8851895.0
15 -1 -1 -1 8857740.3
16 -1 -1 -1 8862524.25
17 -1 -1 -1 8866489.03
18 -1 -1 -1 8869811.55
19 -1 -1 -1 8872623.38
20 -1 -1 -1 8875024.07
-1 -1 -1 -1 8897245.52
#
# neon
 1 -1 -1 -1 0.00
 2 -1 -1 -1 8240800
 3 -1 -1 -1 9767000
 4 -1 -1 -1 10300820
 5 -1 -1 -1 10547850
 6 -1 -1 -1 10682017
