 ================================================
       I  NZ  NE  ISLP  ILV        E(RYD)      NP
 ================================================
       1   3   2   100    1  -5.53159E+00      55
  6.081311E+00 2.000E-02
  6.384310E+00 1.771E-02
  6.700891E+00 1.568E-02
  7.031608E+00 1.388E-02
  7.377028E+00 1.229E-02
  7.737746E+00 1.087E-02
  8.114376E+00 9.625E-03
  8.507547E+00 8.519E-03
  8.917914E+00 7.539E-03
  9.346168E+00 6.671E-03
  9.793004E+00 5.903E-03
  1.025916E+01 5.223E-03
  1.074539E+01 4.621E-03
       4   3   2   100    4  -2.59063E-01      65
  2.260050E-01 9.259E+00
  2.342690E-01 8.670E+00
  2.425340E-01 8.135E+00
  2.507980E-01 7.647E+00
  2.590230E-01 7.203E+00
  2.752140E-01 6.435E+00
  2.923370E-01 5.749E+00
  3.104400E-01 5.135E+00
  3.295760E-01 4.586E+00
  3.497970E-01 4.096E+00
  3.711620E-01 3.657E+00
  3.937300E-01 3.266E+00
  4.175630E-01 2.915E+00
  4.427260E-01 2.603E+00
  4.692880E-01 2.323E+00
  4.973210E-01 2.073E+00
  5.269000E-01 1.850E+00
  5.581040E-01 1.651E+00
  5.910140E-01 1.473E+00
  6.257180E-01 1.314E+00
  6.623050E-01 1.173E+00
  7.008700E-01 1.046E+00
  7.415110E-01 9.329E-01
  7.843330E-01 8.320E-01
  8.294440E-01 7.420E-01
  8.769560E-01 6.616E-01
  9.269870E-01 5.899E-01
  9.796630E-01 5.259E-01
  1.035110E+00 4.688E-01
  1.093470E+00 4.179E-01
  1.154870E+00 3.725E-01
  1.219480E+00 3.320E-01
  1.287430E+00 2.959E-01
  1.358900E+00 2.636E-01
  1.434040E+00 2.349E-01
  1.513050E+00 2.093E-01
  1.596090E+00 1.864E-01
  1.683370E+00 1.661E-01
  1.775080E+00 1.479E-01
  1.871430E+00 1.318E-01
  1.972640E+00 1.174E-01
  2.078940E+00 1.045E-01
  2.190560E+00 9.306E-02
  2.307750E+00 8.286E-02
  2.430780E+00 7.377E-02
  2.563459E+00 6.550E-02
  2.702873E+00 5.814E-02
  2.849339E+00 5.159E-02
  3.003188E+00 4.579E-02
  3.164768E+00 4.063E-02
  3.334440E+00 3.605E-02
  3.512583E+00 3.199E-02
  3.699590E+00 2.838E-02
  3.895873E+00 2.518E-02
  4.101858E+00 2.233E-02
  4.317996E+00 1.981E-02
  4.544751E+00 1.757E-02
  4.782614E+00 1.558E-02
  5.032091E+00 1.382E-02
  5.293711E+00 1.226E-02
  5.568026E+00 1.087E-02
  5.855609E+00 9.639E-03
  6.157068E+00 8.547E-03
  6.473018E+00 7.578E-03
  6.804120E+00 6.719E-03
       5   3   2   100    5  -1.64610E-01      66
  1.315520E-01 1.474E+01
  1.398170E-01 1.316E+01
  1.480810E-01 1.181E+01
  1.563460E-01 1.066E+01
  1.645700E-01 9.677E+00
  1.743350E-01 8.654E+00
  1.846790E-01 7.738E+00
