 20061204
 3.07626e-01 5.60964e+00 9.95690e+00 2.24237e-01 3.85291e+01
 1.07629e+00 6.02640e+00 2.38222e+00 1.63081e-01 7.69680e+00
 7.59605e-01 7.15690e+00 1.36471e+00 4.46372e-01 3.42940e+01
 8.03881e+00 3.38786e+00 8.30480e-01 6.96195e-01 3.81896e-03
 2.24160e+01 2.76959e+00 4.91676e-01 5.73670e-01 1.88765e-04
 4.89715e+01 2.40666e+00 3.29170e-01 4.83482e-01 1.93150e-05
 9.00516e+01 2.18635e+00 2.42373e-01 4.23331e-01 3.33215e-06
 1.49785e+02 2.03097e+00 1.87576e-01 3.77563e-01 7.72796e-07
 2.36282e+02 1.90366e+00 1.47477e-01 3.36978e-01 2.07509e-07
 3.51115e+02 1.80795e+00 1.19663e-01 3.05468e-01 6.65714e-08
 5.05155e+02 1.72688e+00 9.81424e-02 2.77588e-01 2.33701e-08
 6.88866e+02 1.66895e+00 8.33773e-02 2.57807e-01 9.67881e-09
 9.24778e+02 1.61588e+00 7.09266e-02 2.38951e-01 4.17212e-09
 1.22140e+03 1.56826e+00 6.05304e-02 2.21567e-01 1.87985e-09
 1.55181e+03 1.53342e+00 5.30777e-02 2.09108e-01 9.55475e-10
 1.91695e+03 1.50651e+00 4.74662e-02 1.99626e-01 5.29159e-10
 2.25281e+03 1.49288e+00 4.42374e-02 1.95646e-01 3.43234e-10
 2.88811e+03 1.45352e+00 3.75427e-02 1.79942e-01 1.66104e-10
 3.36382e+03 1.43914e+00 3.46821e-02 1.75102e-01 1.09654e-10
 4.02076e+03 1.41813e+00 3.11794e-02 1.67104e-01 6.62254e-11
 4.34720e+03 1.41875e+00 3.05827e-02 1.68655e-01 5.52354e-11
 5.10349e+03 1.39946e+00 2.75666e-02 1.61110e-01 3.50689e-11
 5.73713e+03 1.38962e+00 2.58979e-02 1.57673e-01 2.55703e-11
 6.32447e+03 1.38308e+00 2.46845e-02 1.55657e-01 1.98061e-11
 6.75642e+03 1.38112e+00 2.40425e-02 1.55622e-01 1.69170e-11
 7.33346e+03 1.37528e+00 2.30102e-02 1.53756e-01 1.36861e-11
 7.96918e+03 1.36796e+00 2.18658e-02 1.51139e-01 1.09935e-11
 8.38737e+03 1.36654e+00 2.14220e-02 1.51153e-01 9.77583e-12
 9.30284e+03 1.35578e+00 2.00133e-02 1.46881e-01 7.33042e-12
 1.09155e+04 1.33508e+00 1.76264e-02 1.38015e-01 4.57661e-12
 1.24027e+04 1.32101e+00 1.60384e-02 1.32113e-01 3.16776e-12
 1.29082e+04 1.31991e+00 1.57688e-02 1.32097e-01 2.89890e-12
 1.33691e+04 1.31869e+00 1.55004e-02 1.31988e-01 2.68842e-12
 1.39502e+04 1.31601e+00 1.51099e-02 1.31186e-01 2.43068e-12
 1.51495e+04 1.30713e+00 1.41522e-02 1.27516e-01 1.93140e-12
 1.53501e+04 1.30790e+00 1.41167e-02 1.28245e-01 1.91250e-12
 1.61357e+04 1.30466e+00 1.37357e-02 1.27105e-01 1.68549e-12
 1.80085e+04 1.29316e+00 1.26205e-02 1.22162e-01 1.22606e-12
 1.81497e+04 1.29424e+00 1.26401e-02 1.22980e-01 1.23130e-12
 1.85509e+04 1.29336e+00 1.24952e-02 1.22879e-01 1.18145e-12
 1.91380e+04 1.29059e+00 1.22009e-02 1.21878e-01 1.09869e-12
 1.92786e+04 1.29140e+00 1.22162e-02 1.22522e-01 1.10236e-12
 1.92483e+04 1.29283e+00 1.22967e-02 1.23437e-01 1.13619e-12
 1.93915e+04 1.29339e+00 1.22994e-02 1.23948e-01 1.13792e-12
 1.94684e+04 1.29398e+00 1.23176e-02 1.24447e-01 1.15087e-12
 1.96903e+04 1.29314e+00 1.22120e-02 1.24285e-01 1.13559e-12
 1.98262e+04 1.29341e+00 1.22096e-02 1.24622e-01 1.13686e-12
 2.00316e+04 1.29273e+00 1.21296e-02 1.24512e-01 1.12439e-12
 2.03953e+04 1.29120e+00 1.19684e-02 1.24016e-01 1.08500e-12
 2.08006e+04 1.28917e+00 1.17763e-02 1.23269e-01 1.04047e-12
 2.10323e+04 1.28832e+00 1.16853e-02 1.23061e-01 1.02511e-12
 2.11387e+04 1.28828e+00 1.16787e-02 1.23207e-01 1.02916e-12
 2.12366e+04 1.28823e+00 1.16635e-02 1.23350e-01 1.03416e-12
 2.06752e+04 1.29167e+00 1.19534e-02 1.25091e-01 1.14697e-12
 2.05738e+04 1.29240e+00 1.20104e-02 1.25581e-01 1.18637e-12
 2.21989e+04 1.28392e+00 1.12798e-02 1.21830e-01 9.50039e-13
 2.27207e+04 1.28159e+00 1.10767e-02 1.20908e-01 8.98683e-13
 2.37584e+04 1.27644e+00 1.06472e-02 1.18675e-01 7.93691e-13
 2.51633e+04 1.27083e+00 1.01830e-02 1.16227e-01 6.73954e-13
 2.53424e+04 1.27087e+00 1.01888e-02 1.16376e-01 6.70823e-13
 2.54713e+04 1.27027e+00 1.01408e-02 1.16222e-01 6.70873e-13
 2.57923e+04 1.26934e+00 1.00661e-02 1.15921e-01 6.55652e-13
 2.73005e+04 1.26305e+00 9.56598e-03 1.13140e-01 5.56481e-13
 2.76820e+04 1.26175e+00 9.46526e-03 1.12655e-01 5.41061e-13
 2.89190e+04 1.25739e+00 9.12933e-03 1.10756e-01 4.78741e-13
 2.93302e+04 1.25591e+00 9.01763e-03 1.10185e-01 4.64756e-13
 2.96601e+04 1.25503e+00 8.95437e-03 1.09884e-01 4.55491e-13
 3.00211e+04 1.25411e+00 8.88879e-03 1.09562e-01 4.45060e-13
 3.00215e+04 1.25356e+00 8.85608e-03 1.09407e-01 4.51017e-13
 3.04895e+04 1.25209e+00 8.75018e-03 1.08828e-01 4.35708e-13
 3.06108e+04 1.25067e+00 8.65586e-03 1.08259e-01 4.35540e-13
 3.08893e+04 1.24984e+00 8.60245e-03 1.07960e-01 4.29142e-13
 3.12948e+04 1.24857e+00 8.51112e-03 1.07471e-01 4.17474e-13
 3.15102e+04 1.24770e+00 8.45464e-03 1.07156e-01 4.13874e-13
 3.15318e+04 1.24767e+00 8.46726e-03 1.07220e-01 4.18426e-13
 3.25503e+04 1.24505e+00 8.26816e-03 1.06109e-01 3.83836e-13
 3.36744e+04 1.24043e+00 7.95003e-03 1.04027e-01 3.48558e-13
 3.60942e+04 1.23555e+00 7.58706e-03 1.01869e-01 2.84588e-13
 3.67949e+04 1.23353e+00 7.45286e-03 1.01013e-01 2.71133e-13
 3.69918e+04 1.23311e+00 7.43040e-03 1.00895e-01 2.69941e-13
 3.82903e+04 1.22973e+00 7.19264e-03 9.94116e-02 2.45070e-13
 4.04734e+04 1.22488e+00 6.85977e-03 9.72484e-02 2.08427e-13
 4.38950e+04 1.21802e+00 6.39805e-03 9.41438e-02 1.63548e-13
 4.47467e+04 1.21625e+00 6.28883e-03 9.33897e-02 1.55748e-13
 4.53623e+04 1.21504e+00 6.21636e-03 9.28992e-02 1.50929e-13
 4.57412e+04 1.21425e+00 6.17286e-03 9.25980e-02 1.48701e-13
 4.58669e+04 1.21368e+00 6.14706e-03 9.23910e-02 1.48998e-13
 4.64746e+04 1.21260e+00 6.08280e-03 9.19582e-02 1.44578e-13
 4.67313e+04 1.21198e+00 6.05299e-03 9.17324e-02 1.43630e-13
 4.72504e+04 1.21100e+00 5.99627e-03 9.13374e-02 1.40241e-13
 4.75397e+04 1.21076e+00 5.98892e-03 9.12843e-02 1.39133e-13
 4.78916e+04 1.20989e+00 5.94172e-03 9.09401e-02 1.37340e-13
 4.84595e+04 1.20887e+00 5.88514e-03 9.05207e-02 1.33742e-13
 4.98872e+04 1.20647e+00 5.74072e-03 8.94596e-02 1.23380e-13
 5.02178e+04 1.20578e+00 5.70418e-03 8.91986e-02 1.22067e-13
 5.05910e+04 1.20509e+00 5.66983e-03 8.89294e-02 1.20466e-13
 5.08355e+04 1.20460e+00 5.64584e-03 8.87566e-02 1.19839e-13
