09 11 18 # a magic number to identify the version of this file
# chng 09 nov 18, update Fe XVII data using CHIANTI
# chng 09 sep 11, update n1 3d 4P multiplet since one line moved to level1.dat
# chng 06 aug 10, update fe12 cs
# magic number is parsed in routine atmdat_readin.c - 
# do search on "level2.dat magic number"
#
# Any line starting with a # is a comment and ignored
# comments may occur anywhere in the file
#
# This is the large atomic data file for Dima Verner's
# set of Opacity Project transitions.  
# The file is read into cloudy by createdata.c
#
# The energies or wavelenghts
# of these lines are not great since the original OP data are used,
# The resulting wavelengths are generally uncertain by 10 - 15 percent.
#
# all of the lines set up by Dima are contained in this file.
# Lines of ions that are treated by one of the unified isoelectronic 
# model atoms are ignored by the code.  Currently (early 2003) all H-like
# and He-like species are computed with the unified scheme
# and data in this file are not used.
#
# The order of numbers is atomic number, ion stage,
# statistical weights of lower and upper levels,
# gf of transition if positive, transition probability if negative
# energy in wavenumbers,
# last is flag for collision strength, cs1
# Either gf or A can be entered since this allows orginal data from 
# papers to be used rather than having to convert to either gf or A
# 
# if last number is negative then it is a hand-set collision 
# strength, and a comment should cite a reference
#
#A ion gl gu gf or A  energy        CS
 6  2  6  6  3.06E+00 1.12003E+05 178.0
 6  2  6 10  2.01E+00 1.45182E+05   2.0
 6  2  6  2  7.47E-01 9.80219E+04 186.0
 6  2  6 10  7.04E-01 1.67628E+05   2.0
 6  2  6 10  3.42E-01 1.77949E+05   2.0
 6  2  6 10  2.17E-01 1.88423E+05   2.0
 6  2  6 10  2.09E-01 1.83517E+05   2.0
 6  2  6 10  1.79E-01 1.86811E+05   2.0
 6  2  6  6  1.09E-01 1.81699E+05   2.0
 6  2  6  2  7.81E-02 1.16526E+05 177.0
 6  2  6  6  5.32E-02 2.13922E+05   2.0
 6  2  6  2  3.67E-02 1.56745E+05   2.0
 6  2  6  6  3.24E-02 2.35410E+05   2.0
 6  2  6  6  2.31E-02 2.27350E+05   2.0
 6  2  6 10  2.04E-02 1.90600E+05   2.0
 6  2  6 10  2.00E-02 1.91633E+05   2.0
 6  2  6  2  1.40E-02 1.72804E+05   2.0
 6  2  6  6  1.35E-02 2.38334E+05   2.0
 6  2  6  6  7.74E-03 2.40813E+05   2.0
 6  2  6  2  6.72E-03 1.80698E+05   2.0
 6  2  6  6  5.13E-03 2.42489E+05   2.0
 6  2  6  6  3.63E-03 2.43677E+05   2.0
 6  2  6  2  3.62E-03 1.85158E+05   2.0
 6  2  6  6  2.39E-03 2.34060E+05   2.0
 6  2  6  2  2.07E-03 1.87924E+05   2.0
 6  2  6  2  1.19E-03 1.89753E+05   2.0
 6  2  6  2  6.40E-04 1.91026E+05   2.0
 6  2  6 10  3.46E-04 1.89247E+05   2.0
 6  3  1  3  7.70E-03 3.68881E+05   2.0
 6  3  1  3  5.40E-03 3.72301E+05   2.0
 6  3  1  3  3.76E-03 3.74700E+05   2.0
 6  3  1  3  3.25E-03 3.46620E+05   2.0
 6  4  2  6  1.22E-01 4.07664E+05  18.0
 6  4  2  6  5.41E-02 4.48149E+05  18.0
 6  4  2  6  2.90E-02 4.70035E+05  18.0
 6  4  2  6  1.74E-02 4.83208E+05  18.0
 6  4  2  6  1.13E-02 4.91715E+05  18.0
 6  4  2  6  7.80E-03 4.97562E+05  18.0
 6  4  2  6  5.60E-03 5.01706E+05  18.0
 6  5  1  3 -6.01E+05 2.44112E+06  24.0
 6  5  1  3  2.11E-05 2.45515E+06  25.0
 6  5  1  3  6.47E-01 2.47770E+06  89.0
 6  5  1  3  1.41E-01 2.85307E+06  87.0
 6  5  1  3  5.35E-02 2.98507E+06  13.0
 6  5  1  3  2.61E-02 3.04692E+06  13.0
 6  5  1  3  1.48E-02 3.07977E+06  13.0
 6  5  1  3  9.16E-03 3.09981E+06  13.0
 6  5  1  3  6.08E-03 3.11333E+06  13.0
 6  5  1  3  4.24E-03 3.12207E+06  13.0
 6  5  1  3  3.08E-03 3.12891E+06  13.0
