 9101
 1.940E-02   1.530E-01  6.600E+00  1.000E+00
 3.810E-03   2.300E-02  6.600E+00  1.000E+00
 1.780E-02   2.120E-01  7.000E+00  1.000E+00
 3.390E-02   2.310E-01  7.000E+00  1.000E+00
 1.120E-02   9.700E-02  7.000E+00  1.000E+00
 1.660E-02   2.560E-01  6.200E+00  1.000E+00
 1.480E-02  -1.470E-01  6.200E+00  1.000E+00
 1.720E-03   3.360E-01  6.800E+00  1.000E+00
 4.980E-03   4.930E-01  6.700E+00  1.000E+00
 2.170E-03   4.340E-01  6.800E+00  1.000E+00
 2.590E-03   4.020E-01  6.800E+00  1.000E+00
 1.270E-01   2.460E-01  6.700E+00  1.000E+00
 4.710E-02   2.020E-01  6.700E+00  1.000E+00
 1.220E-02  -2.390E-01  6.700E+00  1.000E+00
 2.680E-05   1.250E-01  6.300E+00  1.000E+00
 3.080E-02   2.190E-01  6.700E+00  1.000E+00
 3.150E-02   2.440E-01  6.700E+00  1.000E+00
 1.130E-02   8.000E-02  5.900E+00  1.000E+00
 4.810E-05   1.250E-01  6.300E+00  1.000E+00
 5.870E-03   1.500E-02  6.300E+00  1.000E+00
 2.310E-02   2.540E-01  5.900E+00  1.000E+00
 8.260E-03   4.200E-02  5.900E+00  1.000E+00
 7.060E-03  -1.290E-01  5.900E+00  1.000E+00
 7.390E-03  -2.060E-01  5.900E+00  1.000E+00
 3.810E-02   1.120E-01  6.150E+00  1.000E+00
 5.120E-02   1.180E-01  6.000E+00  1.000E+00
 1.030E-02   5.000E-03  6.000E+00  1.000E+00
 2.060E-02   6.400E-02  5.500E+00  1.000E+00
 2.250E-02   3.450E-01  6.550E+00  1.000E+00
 2.960E-02   2.820E-01  5.500E+00  1.000E+00
 1.090E-02   9.400E-02  5.500E+00  1.000E+00
 2.800E-01   2.850E-01  6.150E+00  1.000E+00
 1.410E-02   5.100E-01  6.650E+00  1.000E+00
 1.360E-01   1.450E-01  6.200E+00  1.000E+00
 3.670E-02   5.910E-01  6.550E+00  1.000E+00
 1.790E-01   2.990E-01  6.100E+00  1.000E+00
 6.680E-02   2.980E-01  6.100E+00  1.000E+00
 8.750E-02   3.520E-01  6.450E+00  1.000E+00
 3.040E-01   1.490E-01  5.950E+00  1.000E+00
 8.960E-02   1.460E-01  7.000E+00  1.000E+00
 1.950E-01   1.530E-01  7.050E+00  1.000E+00
 1.080E-01   1.460E-01  7.000E+00  1.000E+00
 2.690E-01   1.410E-01  6.900E+00  1.000E+00
 4.420E-01   1.630E-01  7.150E+00  1.000E+00
 1.260E-01   1.410E-01  7.000E+00  1.000E+00
 1.270E-01   1.490E-01  7.050E+00  1.000E+00
 3.900E-01   2.960E-01  5.650E+00  1.000E+00
 1.600E+00   8.300E-02  5.400E+00  1.000E+00
 1.290E+00   1.120E-01  5.650E+00  1.000E+00
 1.370E+00   1.410E-01  5.900E+00  1.000E+00
 1.080E+00   1.420E-01  5.900E+00  1.000E+00
 7.590E+00   2.780E-01  6.000E+00  2.000E+00
 3.870E+00   1.620E-01  6.100E+00  1.000E+00
 2.130E+00   1.150E-01  5.650E+00  1.000E+00
 2.120E+00   1.630E-01  6.100E+00  1.000E+00
 2.980E+00   1.680E-01  6.150E+00  1.000E+00
 1.200E+00   1.460E-01  5.900E+00  1.000E+00
 8.090E-01   1.650E-01  6.100E+00  1.000E+00
 9.230E-01   1.010E-01  6.150E+00  2.000E+00
 4.070E+00   1.740E-01  6.200E+00  1.000E+00
 1.540E+00   1.800E-01  6.300E+00  1.000E+00
 3.480E-01   1.810E-01  6.300E+00  1.000E+00
 3.420E-01   1.670E-01  7.250E+00  1.000E+00
 1.140E+00   2.700E-02  6.450E+00  2.000E+00
 4.270E-01   9.100E-02  6.000E+00  1.000E+00
 4.390E-01   1.100E-01  6.100E+00  1.000E+00
 2.720E-01   2.300E-01  5.200E+00  1.000E+00
 2.740E-01   1.260E-01  5.600E+00  1.000E+00
 9.820E-01   3.400E-02  6.300E+00  2.000E+00
 1.150E+00   1.490E-01  6.400E+00  1.000E+00
 7.140E-01   1.790E-01  6.150E+00  1.000E+00
 2.210E+00   1.900E-02  6.450E+00  2.000E+00
 5.280E-01   1.290E-01  5.800E+00  1.000E+00
 1.670E+00   2.980E-01  5.400E+00  1.000E+00
 6.890E-01   1.530E-01  5.800E+00  2.000E+00
 2.530E-01   1.900E-02  6.450E+00  2.000E+00
 3.640E+00   1.500E-01  6.550E+00  1.000E+00
 3.500E-01   6.800E-02  6.100E+00  1.000E+00
 1.120E+00   2.800E-02  6.250E+00  1.000E+00
 4.160E-01   2.040E-01  4.950E+00  1.000E+00
 1.490E+00   8.900E-02  5.900E+00  2.000E+00
 7.730E-01   1.700E-02  6.300E+00  2.000E+00
 1.260E+00   8.300E-02  5.950E+00  2.000E+00
 2.360E+00   1.520E-01  6.650E+00  1.000E+00
 1.320E+00   1.100E-02  6.450E+00  2.000E+00
 6.060E-01   7.300E-02  6.100E+00  1.000E+00
 8.500E-01   4.500E-02  6.100E+00  2.000E+00
 7.610E-01   1.270E-01  5.450E+00  1.000E+00
 1.700E+00   2.700E-02  6.150E+00  2.000E+00
 2.460E+00   3.000E-02  6.200E+00  2.000E+00
 3.780E-01   2.330E-01  5.450E+00  1.000E+00
 1.360E+00   1.300E-02  6.300E+00  2.000E+00
 4.320E-01   2.170E-01  5.800E+00  1.000E+00
 1.610E+00   1.110E-01  6.000E+00  1.000E+00
 2.300E+00   1.780E-01  5.600E+00  2.000E+00
 1.760E+00   1.850E-01  5.600E+00  2.000E+00
 6.460E-01   1.960E-01  5.800E+00  1.000E+00
 9.250E-01   9.600E-02  5.900E+00  2.000E+00
 2.110E+00   6.800E-02  5.700E+00  1.000E+00
 7.170E-01   1.840E-01  5.450E+00  1.000E+00
 1.030E+00   1.360E-01  6.300E+00  1.000E+00
 5.650E-01   1.630E-01  4.950E+00  1.000E+00
 1.380E+00   1.480E-01  5.200E+00  1.000E+00
 4.640E-01   1.130E-01  5.600E+00  1.000E+00
 8.930E-01   1.640E-01  5.450E+00  1.000E+00
 3.950E-01   1.230E-01  5.200E+00  1.000E+00
 1.330E+00   1.260E-01  6.050E+00  1.000E+00
 3.080E+00   6.700E-02  5.400E+00  1.000E+00
 1.340E+00   1.950E-01  4.900E+00  1.000E+00
 9.230E-01   1.280E-01  4.950E+00  1.000E+00
 3.500E+00   1.710E-01  5.100E+00  1.000E+00
 4.030E+00   1.570E-01  5.200E+00  1.000E+00
 1.930E+00   1.170E-01  5.800E+00  1.000E+00
 8.630E+00   1.350E-01  5.200E+00  1.000E+00
 1.050E+00   9.800E-02  5.200E+00  1.000E+00
 5.830E-01   2.890E-01  4.450E+00  1.000E+00
 1.160E+00   1.080E-01  4.950E+00  1.000E+00
 4.230E-01  -1.240E-01  4.350E+00  1.000E+00
 9.190E-01   2.690E-01  4.350E+00  1.000E+00
 1.270E+00   7.200E-02  4.450E+00  1.000E+00
 7.700E+00   1.560E-01  5.300E+00  1.000E+00
 4.610E+00   9.400E-02  4.850E+00  1.000E+00
 9.300E-01   6.100E-02  4.900E+00  1.000E+00
 5.840E-01   1.590E-01  4.250E+00  1.000E+00
 5.350E-02  -1.060E-01  5.600E+00  1.000E+00
 2.980E+00   1.030E-01  5.450E+00  1.000E+00
 3.500E-01   2.300E-01  4.350E+00  1.000E+00
 9.370E-01   2.800E-02  5.100E+00  1.000E+00
 1.390E+00   6.200E-02  4.450E+00  1.000E+00
 4.690E-01   8.880E-01  4.250E+00  1.000E+00
 2.970E-01   1.130E-01  4.800E+00  1.000E+00
 1.130E+01   1.930E-01  4.900E+00  1.000E+00
 3.480E-01  -3.250E-01  5.400E+00  1.000E+00
 3.980E+00   1.030E-01  5.300E+00  1.000E+00
 1.730E+00   4.390E-01  4.250E+00  1.000E+00
 2.640E-01   2.050E-01  4.250E+00  1.000E+00
 1.180E+00   1.480E-01  4.350E+00  1.000E+00
 5.780E-01  -4.660E-01  5.100E+00  1.000E+00
 1.010E+01   1.350E-01  5.050E+00  1.000E+00
 1.630E-01  -1.690E-01  5.200E+00  1.000E+00
 5.240E-01  -2.900E-01  5.200E+00  1.000E+00
 4.520E-01   2.480E-01  4.250E+00  1.000E+00
 5.130E+00   1.080E-01  5.000E+00  1.000E+00
 1.100E-01  -2.050E-01  4.950E+00  1.000E+00
 2.710E-01  -1.300E-01  4.900E+00  1.000E+00
 1.000E-01   1.330E-01  4.250E+00  1.000E+00
 2.470E+00  -4.940E-01  4.900E+00  1.000E+00
 8.810E-01  -1.620E-01  4.850E+00  1.000E+00
 4.260E-01  -3.650E-01  4.450E+00  1.000E+00
 5.140E-01  -5.500E-02  4.350E+00  1.000E+00
 2.100E+00  -3.020E-01  4.250E+00  1.000E+00
 9101
