SEQ='MG'     NUCCHG=17                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  98844513.3  NPRNT=   5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          1S2 2S2 2P6 3S1     (2)0( 0.5)        0.0 
     2          1S2 2S2 2P6 3P1     (2)1( 0.5)   121229.7 
     3          1S2 2S2 2P6 3P1     (2)1( 1.5)   123422.5 
     4          1S2 2S2 2P6 3D1     (2)2( 1.5)   291472.8 
     5          1S2 2S2 2P6 3D1     (2)2( 2.5)   291754.0 

   IC RESOLVED LEVEL INDEXING           BWNR=  99621259.4 NLVL=   172
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
     9   502  3  -1    2.087460E+02   4.559E+11   8.862E+13   8.109E+14   1.843E+05   3.178E+07   1.070E+08   3.328E+10   9.678E+10
    10   502  3  -1    2.087413E+02   2.319E+11
    12   502  3  -1    2.087219E+02   2.726E+10
    13   502  3  -1    2.087186E+02   1.779E+10
     7   503  3  -1    2.089769E+02   9.519E+09   8.801E+13   8.124E+14   0.000E+00   4.918E+07   1.197E+08   2.736E+08   2.216E+09
    14   503  3  -1    2.087193E+02   4.736E+10
     8   504  3  -1    2.089484E+02   4.924E+10   8.925E+13   8.095E+14   2.013E+05   1.682E+08   9.415E+07   1.122E+11   1.339E+11
     9   504  3  -1    2.087532E+02   2.642E+11
    10   504  3  -1    2.087485E+02   2.728E+11
    11   504  3  -1    2.087446E+02   1.223E+12
    12   504  3  -1    2.087291E+02   1.635E+10
    13   504  3  -1    2.087258E+02   1.070E+10
     2   505  3  -1    2.116279E+02   2.766E+09   8.930E+13   8.093E+14   1.269E+05   1.723E+08   6.634E+07   1.658E+11   1.015E+11
    10   505  3  -1    2.087538E+02   4.026E+11
    12   505  3  -1    2.087345E+02   2.532E+10
     5   506  3  -1    2.090265E+02   5.786E+12   9.783E+13   7.992E+14   2.165E+06   1.215E+10   1.279E+10   1.347E+10   2.935E+09
     6   506  3  -1    2.090188E+02   6.545E+11
     8   506  3  -1    2.089767E+02   6.747E+10
     9   506  3  -1    2.087815E+02   4.524E+10
    10   506  3  -1    2.087768E+02   3.767E+11
    12   506  3  -1    2.087574E+02   3.252E+12
    13   506  3  -1    2.087541E+02   3.347E+11
    14   506  3  -1    2.087517E+02   6.816E+09
     5   507  3  -1    2.090342E+02   8.919E+11   9.782E+13   7.992E+14   7.171E+05   1.088E+10   1.418E+10   1.092E+10   6.624E+09
     6   507  3  -1    2.090265E+02   5.432E+12
     7   507  3  -1    2.090170E+02   5.608E+11
     8   507  3  -1    2.089844E+02   3.497E+10
     9   507  3  -1    2.087892E+02   3.366E+11
    13   507  3  -1    2.087619E+02   2.834E+12
    14   507  3  -1    2.087594E+02   2.503E+11
     6   508  3  -1    2.090367E+02   7.390E+11   9.780E+13   7.992E+14   0.000E+00   7.413E+09   1.759E+10   1.189E+09   2.096E+10
     7   508  3  -1    2.090272E+02   6.300E+12
    14   508  3  -1    2.087696E+02   3.122E+12
    15   508  3  -1    2.084108E+02   8.860E+09
     5   509  3  -1    2.090590E+02   2.158E+11   9.504E+13   7.998E+14   4.390E+05   1.401E+09   2.520E+09   1.801E+11   2.408E+11
     8   509  3  -1    2.090092E+02   3.720E+12
     9   509  3  -1    2.088140E+02   9.403E+09
    10   509  3  -1    2.088093E+02   5.208E+09
    11   509  3  -1    2.088055E+02   2.393E+11
    12   509  3  -1    2.087899E+02   1.225E+10
    16   509  3  -1    2.083615E+02   6.667E+09
     1   510  3  -1    2.117370E+02   2.262E+10   9.724E+13   8.000E+14   5.818E+07   1.667E+09   1.823E+10   2.846E+09   6.841E+09
     2   510  3  -1    2.117311E+02   5.994E+09
     5   510  3  -1    2.091068E+02   2.271E+12
     8   510  3  -1    2.090570E+02   1.951E+11
     9   510  3  -1    2.088618E+02   3.822E+10
    10   510  3  -1    2.088571E+02   1.063E+12
    11   510  3  -1    2.088532E+02   5.981E+12
    12   510  3  -1    2.088377E+02   1.268E+12
    13   510  3  -1    2.088344E+02   1.844E+11
     2   511  3  -1    2.117332E+02   1.796E+10   9.728E+13   8.000E+14   6.218E+07   4.533E+09   1.595E+10   8.476E+08   1.765E+09
     3   511  3  -1    2.117209E+02   3.792E+09
     5   511  3  -1    2.091089E+02   5.847E+11
     6   511  3  -1    2.091012E+02   2.447E+12
     8   511  3  -1    2.090591E+02   1.058E+10
     9   511  3  -1    2.088639E+02   6.706E+11
    10   511  3  -1    2.088592E+02   4.736E+12
    12   511  3  -1    2.088398E+02   6.150E+10
    13   511  3  -1    2.088366E+02   1.122E+12
    14   511  3  -1    2.088341E+02   1.099E+11
     3   512  3  -1    2.117259E+02   2.113E+10   9.729E+13   8.000E+14   6.398E+07   8.789E+09   1.221E+10   5.683E+08   1.153E+09
     5   512  3  -1    2.091139E+02   2.520E+10
     6   512  3  -1    2.091062E+02   4.610E+11
     7   512  3  -1    2.090966E+02   2.678E+12
     9   512  3  -1    2.088689E+02   5.524E+12
    13   512  3  -1    2.088415E+02   1.293E+11
    14   512  3  -1    2.088391E+02   8.866E+11
     5   513  3  -1    2.091547E+02   3.742E+12   9.129E+13   8.045E+14   1.257E+01   2.970E+10   1.025E+10   7.968E+11   1.022E+11
     6   513  3  -1    2.091470E+02   3.387E+11
     7   513  3  -1    2.091375E+02   5.820E+09
     8   513  3  -1    2.091049E+02   7.212E+10
     6   514  3  -1    2.091481E+02   3.544E+12   9.129E+13   8.046E+14   0.000E+00   1.558E+10   2.408E+10   5.055E+11   3.923E+11
     7   514  3  -1    2.091386E+02   2.854E+11
    14   514  3  -1    2.088810E+02   5.382E+09
    15   514  3  -1    2.085222E+02   3.824E+10
     7   515  3  -1    2.091401E+02   3.744E+12   9.128E+13   8.045E+14   0.000E+00   0.000E+00   3.995E+10   0.000E+00   8.982E+11
     6   516  3  -1    2.091659E+02   1.736E+10   9.134E+13   8.076E+14   0.000E+00   9.523E+08   1.564E+09   2.641E+11   5.589E+11
     7   516  3  -1    2.091564E+02   3.639E+10
    14   516  3  -1    2.088989E+02   1.406E+10
    15   516  3  -1    2.085401E+02   4.268E+12
     9   517  3  -1    2.090298E+02   3.652E+11   8.881E+13   8.101E+14   3.534E+07   6.635E+08   5.566E+08   4.035E+10   1.585E+11
    13   517  3  -1    2.090025E+02   1.762E+11
    14   517  3  -1    2.090000E+02   3.893E+11
     9   518  3  -1    2.090354E+02   1.854E+11   8.885E+13   8.100E+14   3.515E+07   3.376E+08   1.023E+09   1.108E+11   9.650E+10
    10   518  3  -1    2.090307E+02   3.044E+11
    12   518  3  -1    2.090113E+02   2.607E+11
    13   518  3  -1    2.090080E+02   2.508E+11
    14   518  3  -1    2.090056E+02   2.570E+10
     9   519  3  -1    2.090392E+02   2.245E+10   8.876E+13   8.102E+14   3.317E+07   4.581E+07   1.186E+09   1.372E+11   4.828E+10
    10   519  3  -1    2.090345E+02   2.260E+11
    11   519  3  -1    2.090307E+02   5.819E+11
    12   519  3  -1    2.090152E+02   2.176E+11
    13   519  3  -1    2.090119E+02   2.917E+10
     9   520  3  -1    2.090417E+02   4.560E+10   9.038E+13   8.052E+14   9.384E+07   8.217E+07   3.715E+09   4.160E+11   1.601E+11
    10   520  3  -1    2.090370E+02   8.248E+11
    11   520  3  -1    2.090332E+02   1.558E+12
    12   520  3  -1    2.090177E+02   5.932E+11
    13   520  3  -1    2.090144E+02   1.291E+11
     9   521  3  -1    2.090422E+02   5.053E+11   9.026E+13   8.055E+14   7.633E+07   8.920E+08   2.747E+09   2.739E+11   2.790E+11
    10   521  3  -1    2.090375E+02   7.640E+11
    12   521  3  -1    2.090181E+02   6.627E+11
    13   521  3  -1    2.090149E+02   6.090E+11
    14   521  3  -1    2.090124E+02   1.051E+11
     3   522  3  -1    2.118997E+02   5.923E+09   9.026E+13   8.054E+14   5.957E+07   2.003E+09   1.696E+09   1.140E+11   4.473E+11
     9   522  3  -1    2.090427E+02   9.623E+11
    13   522  3  -1    2.090153E+02   4.807E+11
    14   522  3  -1    2.090129E+02   1.091E+12
     4   523  3  -1    2.114514E+02   6.746E+09   9.147E+13   8.070E+14   8.295E+05   6.822E+08   1.769E+09   3.007E+11   3.984E+11
     5   523  3  -1    2.093121E+02   2.276E+10
     8   523  3  -1    2.092623E+02   2.503E+12
     9   523  3  -1    2.090671E+02   4.705E+09
    14   523  3  -1    2.090373E+02   1.126E+10
    15   523  3  -1    2.086785E+02   3.413E+11
    16   523  3  -1    2.086146E+02   3.586E+11
     3   524  3  -1    2.120100E+02   5.331E+09   9.666E+13   8.001E+14   3.063E+05   3.153E+08   1.351E+09   8.285E+09   3.378E+10
     9   524  3  -1    2.091530E+02   2.667E+12
    10   524  3  -1    2.091483E+02   1.532E+12
    13   524  3  -1    2.091256E+02   2.391E+11
    14   524  3  -1    2.091232E+02   3.007E+12
    16   524  3  -1    2.087004E+02   6.841E+09
     8   525  3  -1    2.093540E+02   5.917E+09   9.681E+13   8.000E+14   1.756E+06   8.130E+08   6.349E+08   2.591E+10   1.126E+10
     9   525  3  -1    2.091588E+02   1.774E+11
    10   525  3  -1    2.091541E+02   1.288E+12
    11   525  3  -1    2.091503E+02   3.379E+12
    12   525  3  -1    2.091348E+02   7.499E+11
    13   525  3  -1    2.091315E+02   2.821E+12
    16   525  3  -1    2.087063E+02   5.284E+09
     2   526  3  -1    2.120312E+02   2.050E+09   9.687E+13   8.000E+14   7.696E+06   1.075E+09   2.248E+08   9.601E+09   2.943E+10
    10   526  3  -1    2.091571E+02   3.673E+11
    12   526  3  -1    2.091378E+02   2.371E+12
    16   526  3  -1    2.087093E+02   4.741E+09
     1   527  3  -1    2.121231E+02   1.949E+10   9.128E+13   8.047E+14   1.307E+09   3.499E+08   8.041E+08   2.423E+11   6.043E+11
     2   527  3  -1    2.121172E+02   1.594E+10
     3   527  3  -1    2.121049E+02   1.178E+10
     8   527  3  -1    2.094431E+02   4.492E+09
     9   527  3  -1    2.092479E+02   1.105E+12
    10   527  3  -1    2.092432E+02   8.532E+11
    11   527  3  -1    2.092393E+02   7.701E+11
    12   527  3  -1    2.092238E+02   1.360E+10
    13   527  3  -1    2.092205E+02   5.848E+09
    16   527  3  -1    2.087953E+02   8.697E+09
     2   528  3  -1    2.121291E+02   2.822E+09   9.134E+13   8.014E+14   1.010E+07   1.713E+10   6.868E+09   1.278E+11   1.676E+11
    10   528  3  -1    2.092551E+02   1.631E+11
    12   528  3  -1    2.092357E+02   8.427E+11
    16   528  3  -1    2.088072E+02   1.561E+10
     3   529  3  -1    2.121201E+02   4.409E+09   9.137E+13   8.014E+14   1.122E+08   1.166E+10   1.118E+10   2.176E+11   9.199E+10
     5   529  3  -1    2.095080E+02   2.125E+10
     9   529  3  -1    2.092631E+02   4.252E+10
    10   529  3  -1    2.092583E+02   1.109E+10
    11   529  3  -1    2.092545E+02   1.326E+11
    12   529  3  -1    2.092390E+02   8.360E+11
    13   529  3  -1    2.092357E+02   1.256E+12
     4   530  3  -1    2.116502E+02   1.321E+10   9.128E+13   8.079E+14   1.305E+09   1.191E+09   6.681E+09   3.697E+11   4.172E+11
    10   530  3  -1    2.092611E+02   9.438E+09
    16   530  3  -1    2.088133E+02   1.046E+12
     2   531  3  -1    2.121372E+02   7.247E+09   9.146E+13   8.012E+14   1.175E+08   4.406E+09   1.895E+10   6.335E+10   2.232E+11
     3   531  3  -1    2.121249E+02   4.006E+09
     5   531  3  -1    2.095129E+02   7.662E+09
     6   531  3  -1    2.095051E+02   4.570E+10
    12   531  3  -1    2.092438E+02   5.652E+10
    13   531  3  -1    2.092405E+02   5.086E+11
    14   531  3  -1    2.092381E+02   1.814E+12
    16   531  3  -1    2.088153E+02   2.491E+10
     1   532  3  -1    2.121704E+02   2.221E+10   9.256E+13   8.017E+14   2.224E+09   2.974E+09   3.453E+09   1.041E+11   1.187E+11
     2   532  3  -1    2.121645E+02   5.534E+09
     4   532  3  -1    2.116795E+02   8.262E+09
     5   532  3  -1    2.095401E+02   9.097E+11
     8   532  3  -1    2.094904E+02   3.767E+11
     9   532  3  -1    2.092952E+02   2.849E+09
    10   532  3  -1    2.092904E+02   8.267E+09
    11   532  3  -1    2.092866E+02   5.308E+10
    12   532  3  -1    2.092711E+02   3.950E+09
    13   532  3  -1    2.092678E+02   5.215E+10
    16   532  3  -1    2.088426E+02   1.956E+12
     1   533  3  -1    2.121834E+02   1.562E+10   9.281E+13   8.010E+14   1.945E+09   1.373E+09   5.607E+09   1.646E+11   5.082E+10
     2   533  3  -1    2.121775E+02   5.541E+09
     4   533  3  -1    2.116925E+02   9.350E+09
     5   533  3  -1    2.095532E+02   5.122E+11
     8   533  3  -1    2.095034E+02   8.075E+11
     9   533  3  -1    2.093082E+02   8.486E+09
    10   533  3  -1    2.093035E+02   5.290E+09
    11   533  3  -1    2.092997E+02   6.431E+10
    12   533  3  -1    2.092841E+02   1.274E+10
    13   533  3  -1    2.092808E+02   1.206E+10
    16   533  3  -1    2.088556E+02   2.181E+12
     2   534  3  -1    2.121776E+02   2.636E+10   9.094E+13   8.077E+14   4.126E+09   3.886E+08   1.186E+09   1.292E+11   4.179E+10
     3   534  3  -1    2.121653E+02   7.932E+09
     5   534  3  -1    2.095532E+02   2.561E+11
     6   534  3  -1    2.095455E+02   1.516E+12
     8   534  3  -1    2.095034E+02   1.036E+10
     9   534  3  -1    2.093082E+02   4.815E+09
    10   534  3  -1    2.093035E+02   7.862E+10
    13   534  3  -1    2.092809E+02   7.227E+09
    14   534  3  -1    2.092784E+02   9.402E+10
    16   534  3  -1    2.088557E+02   1.590E+11
     3   535  3  -1    2.121772E+02   3.391E+10   9.090E+13   8.078E+14   4.105E+09   7.422E+07   1.769E+08   7.365E+09   1.640E+11
     5   535  3  -1    2.095652E+02   6.772E+09
     6   535  3  -1    2.095574E+02   1.857E+11
     7   535  3  -1    2.095479E+02   1.827E+12
     9   535  3  -1    2.093202E+02   7.968E+10
    14   535  3  -1    2.092904E+02   3.590E+10
     4   536  3  -1    2.117440E+02   8.624E+10   9.361E+13   8.049E+14   6.160E+09   7.893E+09   2.318E+10   4.889E+10   1.354E+11
     6   536  3  -1    2.095969E+02   2.077E+10
     8   536  3  -1    2.095549E+02   1.132E+12
     9   536  3  -1    2.093597E+02   9.299E+09
    12   536  3  -1    2.093356E+02   7.057E+09
    15   536  3  -1    2.089711E+02   4.104E+09
    16   536  3  -1    2.089071E+02   6.932E+12
     5   537  3  -1    2.096267E+02   2.170E+11   8.974E+13   8.034E+14   5.149E+07   2.060E+10   1.994E+10   8.562E+10   1.875E+10
     6   537  3  -1    2.096190E+02   2.429E+10
     9   537  3  -1    2.093817E+02   1.415E+10
    10   537  3  -1    2.093770E+02   1.525E+11
    12   537  3  -1    2.093576E+02   1.703E+12
    13   537  3  -1    2.093544E+02   1.838E+11
    14   537  3  -1    2.093519E+02   3.624E+09
    15   537  3  -1    2.089931E+02   2.596E+09
    16   537  3  -1    2.089292E+02   2.491E+10
     5   538  3  -1    2.096282E+02   2.735E+10   8.971E+13   8.034E+14   1.451E+07   1.563E+10   2.479E+10   5.555E+10   4.748E+10
     6   538  3  -1    2.096205E+02   2.076E+11
     7   538  3  -1    2.096110E+02   1.987E+10
     9   538  3  -1    2.093832E+02   1.209E+11
    13   538  3  -1    2.093559E+02   1.507E+12
    14   538  3  -1    2.093534E+02   1.333E+11
    15   538  3  -1    2.089947E+02   7.144E+09
     6   539  3  -1    2.096230E+02   2.281E+10   8.968E+13   8.036E+14   0.000E+00   9.854E+09   3.040E+10   1.237E+10   8.861E+10
     7   539  3  -1    2.096135E+02   2.435E+11
    14   539  3  -1    2.093559E+02   1.636E+12
     5   545  3  -1    2.097149E+02   3.024E+10   9.682E+13   7.945E+14   1.128E+07   2.145E+10   4.192E+10   2.927E+10   4.443E+10
     8   545  3  -1    2.096651E+02   1.883E+12
    14   545  3  -1    2.094401E+02   6.594E+09
    15   545  3  -1    2.090813E+02   6.757E+12
    10   546  3  -1    2.095557E+02   8.337E+09   8.815E+13   7.897E+14   1.326E+06   7.927E+08   7.884E+08   4.402E+08   1.224E+08
    12   546  3  -1    2.095364E+02   8.464E+10
    13   546  3  -1    2.095331E+02   7.317E+09
     9   547  3  -1    2.095619E+02   6.902E+09   8.815E+13   7.897E+14   1.160E+06   6.403E+08   9.428E+08   1.922E+08   3.584E+08
    13   547  3  -1    2.095345E+02   7.559E+10
    14   547  3  -1    2.095321E+02   4.856E+09
    14   548  3  -1    2.095340E+02   8.155E+10   8.815E+13   7.896E+14   0.000E+00   3.869E+08   1.201E+09   3.866E+07   4.652E+08
     2   552  3  -1    2.125772E+02   1.152E+10   8.816E+13   7.890E+14   1.992E+04   2.459E+07   1.009E+07   1.223E+09   6.413E+08
    10   552  3  -1    2.097032E+02   8.801E+09
     1   553  3  -1    2.125837E+02   3.532E+10   8.816E+13   7.890E+14   2.046E+06   1.509E+07   3.071E+07   9.097E+08   9.569E+08
     2   553  3  -1    2.125778E+02   8.482E+09
     3   553  3  -1    2.125655E+02   8.645E+09
     9   553  3  -1    2.097084E+02   6.568E+09
    10   553  3  -1    2.097037E+02   3.885E+09
    11   553  3  -1    2.096999E+02   3.275E+10
     3   554  3  -1    2.125659E+02   1.143E+10   9.047E+13   8.086E+14   6.916E+09   1.915E+10   2.005E+10   3.333E+09   1.107E+11
     7   554  3  -1    2.099366E+02   1.585E+10
     9   554  3  -1    2.097088E+02   1.409E+12
    13   554  3  -1    2.096815E+02   1.537E+10
    14   554  3  -1    2.096790E+02   1.160E+12
    15   554  3  -1    2.093202E+02   8.295E+09
     2   555  3  -1    2.125788E+02   1.569E+10   8.817E+13   7.890E+14   1.799E+07   2.392E+07   1.144E+08   9.217E+08   1.155E+09
     3   555  3  -1    2.125665E+02   2.538E+10
     9   555  3  -1    2.097095E+02   1.205E+10
    10   555  3  -1    2.097047E+02   2.432E+10
    14   555  3  -1    2.096796E+02   3.616E+09
     2   556  3  -1    2.125828E+02   8.197E+09   9.049E+13   8.083E+14   6.625E+09   9.307E+09   2.969E+10   6.290E+10   5.180E+10
     6   556  3  -1    2.099507E+02   1.172E+10
     9   556  3  -1    2.097134E+02   6.100E+10
    10   556  3  -1    2.097087E+02   1.321E+12
    12   556  3  -1    2.096894E+02   5.507E+10
    13   556  3  -1    2.096861E+02   1.080E+12
    14   556  3  -1    2.096836E+02   1.579E+11
    15   556  3  -1    2.093249E+02   1.005E+10
    16   556  3  -1    2.092609E+02   6.355E+09
     1   557  3  -1    2.125920E+02   1.116E+10   9.049E+13   8.082E+14   6.426E+09   1.127E+09   3.782E+10   1.100E+11   5.807E+09
     5   557  3  -1    2.099618E+02   9.486E+09
    10   557  3  -1    2.097121E+02   1.132E+11
    11   557  3  -1    2.097083E+02   1.472E+12
    12   557  3  -1    2.096927E+02   1.230E+12
    13   557  3  -1    2.096894E+02   2.224E+11
     4   558  3  -1    2.121721E+02   1.210E+10   9.644E+13   8.019E+14   5.720E+09   1.198E+10   2.725E+10   3.970E+10   4.724E+10
    15   558  3  -1    2.093992E+02   4.092E+12
    16   558  3  -1    2.093352E+02   3.305E+12
     5   559  3  -1    2.101172E+02   4.655E+11   8.856E+13   7.756E+14   4.475E+00   3.320E+09   1.261E+09   9.422E+10   1.013E+10
     6   559  3  -1    2.101095E+02   3.173E+10
     8   559  3  -1    2.100674E+02   9.538E+09
     6   560  3  -1    2.101096E+02   4.464E+11   8.856E+13   7.756E+14   0.000E+00   1.858E+09   2.733E+09   5.249E+10   5.213E+10
     7   560  3  -1    2.101001E+02   2.537E+10
     7   561  3  -1    2.101003E+02   4.573E+11   8.856E+13   7.756E+14   0.000E+00   0.000E+00   4.606E+09   0.000E+00   1.049E+11
     3   562  3  -1    2.127416E+02   1.303E+10   8.888E+13   7.796E+14   4.393E+09   1.968E+09   3.205E+09   2.995E+10   1.183E+11
     6   562  3  -1    2.101218E+02   6.746E+09
     7   562  3  -1    2.101123E+02   7.373E+10
     9   562  3  -1    2.098846E+02   5.155E+11
    13   562  3  -1    2.098572E+02   1.084E+11
    14   562  3  -1    2.098548E+02   1.070E+11
     2   563  3  -1    2.127546E+02   1.184E+10   8.890E+13   7.798E+14   4.606E+09   1.558E+09   4.162E+09   7.382E+10   7.325E+10
     5   563  3  -1    2.101302E+02   9.737E+09
     6   563  3  -1    2.101225E+02   6.345E+10
     9   563  3  -1    2.098853E+02   1.550E+11
    10   563  3  -1    2.098805E+02   4.716E+11
    12   563  3  -1    2.098612E+02   1.343E+11
    13   563  3  -1    2.098579E+02   3.237E+10
    14   563  3  -1    2.098555E+02   1.083E+10
    15   563  3  -1    2.094967E+02   3.299E+09
     1   564  3  -1    2.127609E+02   1.612E+10   8.890E+13   7.799E+14   4.734E+09   1.321E+09   4.727E+09   1.037E+11   4.251E+10
     2   564  3  -1    2.127550E+02   4.140E+09
     5   564  3  -1    2.101307E+02   5.701E+10
     9   564  3  -1    2.098857E+02   1.319E+10
    10   564  3  -1    2.098809E+02   2.532E+11
    11   564  3  -1    2.098771E+02   8.046E+11
    12   564  3  -1    2.098616E+02   1.988E+10
    13   564  3  -1    2.098583E+02   8.517E+09
    15   565  3  -1    2.096242E+02   4.617E+11   8.852E+13   8.002E+14   0.000E+00   1.184E+08   2.196E+08   8.065E+10   1.210E+11
     4   566  3  -1    2.123987E+02   5.439E+10   8.881E+13   8.011E+14   2.771E+09   1.486E+09   2.934E+09   9.798E+10   1.437E+11
     8   566  3  -1    2.102096E+02   2.155E+11
    15   566  3  -1    2.096258E+02   2.042E+11
    16   566  3  -1    2.095618E+02   1.311E+11
     8   567  3  -1    2.103642E+02   1.338E+11   8.951E+13   7.817E+14   3.317E+05   9.916E+08   2.090E+09   8.532E+10   1.208E+11
    15   567  3  -1    2.097804E+02   1.195E+12
     5   568  3  -1    2.104507E+02   9.525E+10   8.908E+13   7.906E+14   4.759E+05   3.374E+09   4.684E+09   2.251E+11   5.803E+10
     6   568  3  -1    2.104430E+02   9.038E+09
     9   568  3  -1    2.102057E+02   5.859E+09
    10   568  3  -1    2.102010E+02   6.410E+10
    12   568  3  -1    2.101816E+02   8.851E+11
    13   568  3  -1    2.101784E+02   1.014E+11
     5   569  3  -1    2.104514E+02   9.243E+09   8.907E+13   7.906E+14   2.868E+05   2.761E+09   5.222E+09   1.382E+11   1.445E+11
     6   569  3  -1    2.104437E+02   9.318E+10
     7   569  3  -1    2.104342E+02   7.250E+09
     9   569  3  -1    2.102064E+02   4.654E+10
    13   569  3  -1    2.101791E+02   7.952E+11
    14   569  3  -1    2.101766E+02   7.699E+10
     6   570  3  -1    2.104447E+02   5.846E+09   8.907E+13   7.906E+14   0.000E+00   1.962E+09   5.924E+09   2.826E+10   2.539E+11
     7   570  3  -1    2.104352E+02   1.030E+11
    14   570  3  -1    2.101776E+02   8.683E+11
     1   571  3  -1    2.130950E+02   1.193E+10   8.863E+13   7.769E+14   4.832E+09   1.125E+09   2.097E+09   4.156E+10   5.855E+10
     2   571  3  -1    2.130891E+02   1.198E+10
     3   571  3  -1    2.130768E+02   1.209E+10
     9   571  3  -1    2.102198E+02   1.194E+11
    10   571  3  -1    2.102151E+02   1.197E+11
    11   571  3  -1    2.102112E+02   1.306E+11
    12   571  3  -1    2.101957E+02   1.014E+10
    13   571  3  -1    2.101924E+02   8.797E+09
     4   572  3  -1    2.127447E+02   3.482E+10   8.859E+13   8.015E+14   5.093E+09   5.015E+09   8.740E+09   8.613E+10   1.083E+11
    16   572  3  -1    2.099078E+02   9.287E+10
     4   573  3  -1    2.127633E+02   5.452E+10   8.955E+13   7.833E+14   6.714E+05   4.298E+09   8.092E+09   9.610E+10   1.397E+11
     8   573  3  -1    2.105742E+02   6.060E+09
    16   573  3  -1    2.099265E+02   1.225E+12
     2   574  3  -1    2.132831E+02   1.966E+09   8.919E+13   7.921E+14   7.117E+06   1.017E+10   5.899E+09   1.807E+11   1.340E+11
    10   574  3  -1    2.104091E+02   2.519E+11
    12   574  3  -1    2.103897E+02   4.157E+10
     9   575  3  -1    2.104147E+02   2.085E+11   8.919E+13   7.921E+14   5.177E+05   7.762E+09   8.387E+09   1.537E+11   1.613E+11
    10   575  3  -1    2.104100E+02   7.803E+10
    11   575  3  -1    2.104062E+02   5.410E+11
    12   575  3  -1    2.103906E+02   1.430E+11
    13   575  3  -1    2.103874E+02   8.074E+10
     3   576  3  -1    2.132736E+02   4.481E+09   8.920E+13   7.922E+14   5.707E+05   2.664E+09   1.363E+10   9.367E+10   2.220E+11
     9   576  3  -1    2.104165E+02   3.194E+11
    10   576  3  -1    2.104118E+02   1.883E+11
    12   576  3  -1    2.103925E+02   3.975E+10
    13   576  3  -1    2.103892E+02   1.430E+11
    14   576  3  -1    2.103867E+02   2.074E+11
   580   863  3  -1    2.064579E+02   3.288E+10   8.794E+13   8.274E+14   4.929E+11   9.641E+11   2.531E+10   6.121E+09   5.797E+04
   582   863  3  -1    2.060319E+02   1.658E+10
   577   864  3  -1    2.086133E+02   2.055E+11   8.801E+13   8.273E+14   4.877E+11   7.334E+11   2.563E+11   5.161E+09   1.073E+09
   579   864  3  -1    2.064707E+02   1.006E+11
   580   864  3  -1    2.064640E+02   2.465E+10
   581   864  3  -1    2.064511E+02   2.320E+10
   582   864  3  -1    2.060380E+02   1.241E+10
   583   864  3  -1    2.060371E+02   2.212E+10
   580   865  3  -1    2.064794E+02   4.253E+10   8.794E+13   8.274E+14   4.920E+11   1.308E+10   9.778E+11   6.275E+08   5.538E+09
   581   865  3  -1    2.064665E+02   7.399E+10
   583   865  3  -1    2.060525E+02   7.567E+09
   584   865  3  -1    2.060512E+02   2.986E+10
   577   866  3  -1    2.087152E+02   2.027E+13   9.518E+13   8.177E+14   6.462E+09   2.415E+11   7.423E+11   5.893E+09   1.087E+10
   578   866  3  -1    2.066375E+02   8.217E+10
   585   866  3  -1    2.060702E+02   7.905E+10
   586   866  3  -1    2.056613E+02   1.535E+10
   578   867  3  -1    2.086840E+02   4.292E+09   9.040E+13   8.250E+14   9.857E+06   5.372E+11   4.823E+11   1.217E+10   1.733E+09
   579   867  3  -1    2.086192E+02   4.223E+12
   580   867  3  -1    2.086125E+02   9.657E+11
   581   867  3  -1    2.085996E+02   3.286E+10
   582   867  3  -1    2.081864E+02   4.596E+10
   583   867  3  -1    2.081855E+02   8.187E+09
   580   868  3  -1    2.086132E+02   3.154E+12   9.040E+13   8.250E+14   1.827E+07   4.185E+11   6.019E+11   7.340E+09   6.488E+09
   581   868  3  -1    2.086002E+02   5.390E+11
   582   868  3  -1    2.081871E+02   1.686E+10
   583   868  3  -1    2.081862E+02   4.202E+10
   584   868  3  -1    2.081849E+02   5.621E+09
   578   869  3  -1    2.086859E+02   2.583E+10   9.040E+13   8.251E+14   5.724E+05   2.269E+11   7.952E+11   8.353E+08   1.283E+10
   581   869  3  -1    2.086014E+02   3.383E+12
   583   869  3  -1    2.081874E+02   1.084E+10
   584   869  3  -1    2.081861E+02   5.279E+10
   581   870  3  -1    2.086519E+02   4.338E+09   8.776E+13   8.399E+14   3.034E+07   4.995E+08   9.698E+08   1.328E+07   4.689E+07
   578   871  3  -1    2.087967E+02   9.248E+12   9.776E+13   8.209E+14   2.001E+07   3.506E+11   6.592E+11   8.367E+09   1.075E+10
   581   871  3  -1    2.087123E+02   4.634E+10
   586   871  3  -1    2.078205E+02   2.742E+10
   578   872  3  -1    2.089213E+02   7.610E+10   1.027E+14   8.203E+14   4.568E+07   1.433E+09   2.646E+09   6.595E+07   6.948E+07
   579   872  3  -1    2.088564E+02   5.053E+12
   580   872  3  -1    2.088497E+02   4.884E+12
   581   872  3  -1    2.088368E+02   4.400E+12
