#Title: Inner-shell Absorption Lines of Fe VI- Fe XVI: A Many-body Perturbation 
#       Theory Approach  
#Authors: Gu M.F., Holczer T., Behar E., Kahn S.M. 
#Table: Wavelengths, oscillator strengths, radiatvie decay rates, and 
#       autoionization rates of 2-3 transitions from the ground states of 
#       Fe I-XVI
#================================================================================
#Byte-by-byte Description of file: datafile1.txt
#--------------------------------------------------------------------------------
#   Bytes Format Units Label    Explanations
#--------------------------------------------------------------------------------
#   1-  4 A4     ---   Ion      Ionization state (1)
#   6-  9 I4     ---   Upper    Upper Level Index
#  11- 17 F7.4   0.1nm Wave     Transition wavelengths in Angstroms
#  19- 30 E12.5  s-1   Ar       Radiative rate
#  32- 43 E12.5  s-1   Aa       Autoionization rate
#  45- 53 E9.2   s-1   AHULLAC  ? Total HULLAC autoioization rate (2)
#  55- 66 E12.5  ---   fij      Oscillator strength
#  67-131 A65    ---   Config   Upper Level Configuration (3)
#--------------------------------------------------------------------------------
#Note (1): For Fe VI-XVI, the MBPT method is used and for Fe I-VI, the standard
#          configuration interaction method is used.
#Note (2): From Behar et al. (2001). This column is only included here to 
#          illustrated the difference between the present and HULLAC results
#         for the three strongest absorption lines per ion from Fe VI-XVI.
#Note (3): The configurations are given in the jj coupling notation, and closed
#          subshells are omitted to save space.
#--------------------------------------------------------------------------------
# gjf created magic number
2007 1 23
  15    5 16.1246  1.33704E+11  7.34435E+13            1.56351E-02 2p_3/2_^3^3s_1/2_3p_3/2_^2^(J=1)
  15    8 15.9122  1.36721E+11  7.58636E+13            1.55695E-02 2p_3/2_^3^3s_1/2_3p_3/2_^2^(J=1)
  15    7 16.0104  1.89844E+10  3.67320E+13            2.18866E-03 2p_1/2_3s_1/2_3p_1/2_3p_3/2_(J=1)
  15    1 16.3537  4.06272E+09  1.43190E+12            4.88683E-04 2p_3/2_^3^3s_1/2_3p_1/2_3p_3/2_(J=1)
  15    6 16.0629  1.34679E+09  9.25240E+12            1.56287E-04 2p_1/2_3s_1/2_3p_1/2_3p_3/2_(J=1)
  15    2 16.2885  9.00880E+08  1.14350E+12            1.07501E-04 2p_3/2_^3^3s_1/2_3p_1/2_3p_3/2_(J=1)
  15    3 16.2471  2.68184E+08  3.37218E+12            3.18393E-05 2p_3/2_^3^3s_1/2_3p_3/2_^2^(J=1)
  14   51 15.6339  6.11473E+12  4.50664E+13  3.58E+13  4.48126E-01 2p_1/2_3p_1/2_3d_3/2_(J=3/2)
  14   55 15.5555  1.16198E+13  9.89972E+13  8.53E+13  4.21527E-01 2p_1/2_3p_1/2_3d_3/2_(J=1/2)
  14   53 15.6098  5.06409E+12  4.87815E+13  9.43E+13  3.69983E-01 2p_1/2_3p_3/2_3d_3/2_(J=3/2)
  14   54 15.5879  3.64088E+12  2.65363E+14            2.65260E-01 2p_1/2_3s_1/2_3p_1/2_3p_3/2_^2^(J=3/2)
  14   40 15.8111  6.18112E+12  4.17809E+13            2.31659E-01 2p_3/2_^3^3p_1/2_3d_5/2_(J=1/2)
  14   47 15.7017  3.09464E+12  1.33703E+14            2.28766E-01 2p_3/2_^3^3p_3/2_3d_3/2_(J=3/2)
  14   59 15.4241  4.70907E+12  8.41031E+13            1.67956E-01 2p_1/2_3p_3/2_3d_5/2_(J=1/2)
  14   66 14.3517  2.46636E+12  2.03197E+14            1.52318E-01 2s_1/2_3p_1/2_3p_3/2_(J=3/2)
  14   48 15.6655  1.56818E+12  2.78961E+14            1.15391E-01 2p_1/2_3p_1/2_3d_5/2_(J=3/2)
  14   27 15.9675  1.21635E+12  4.91101E+13            9.29862E-02 2p_3/2_^3^3p_1/2_3d_3/2_(J=3/2)
  14   60 15.3937  1.05656E+12  8.12115E+14            7.50700E-02 2p_1/2_3p_1/2_3d_3/2_(J=3/2)
  14   65 14.3675  2.01051E+12  1.60537E+14            6.22199E-02 2s_1/2_3p_1/2_3p_3/2_(J=1/2)
  14   64 14.3686  1.89995E+12  1.57592E+14            5.88067E-02 2s_1/2_3p_1/2_3p_3/2_(J=1/2)
  14   44 15.7479  6.71164E+11  2.07377E+14            4.99068E-02 2p_3/2_^3^3p_3/2_3d_5/2_(J=3/2)
  14   33 15.8972  6.42954E+11  2.21950E+14            4.87199E-02 2p_3/2_^3^3p_1/2_3d_5/2_(J=3/2)
  14   42 15.7591  5.42529E+11  1.95040E+14            4.03993E-02 2p_1/2_3s_1/2_3p_1/2_3p_3/2_^2^(J=3/2)
  14   49 15.6537  4.50749E+11  3.93074E+13            3.31174E-02 2p_1/2_3p_1/2_3d_5/2_(J=3/2)
  14   22 16.0478  3.94454E+11  1.67432E+14            3.04590E-02 2p_3/2_^3^3s_1/2_3p_1/2_3p_3/2_^2^(J=3/2)
  14   58 15.4549  4.24184E+11  1.34753E+14            3.03789E-02 2p_1/2_3p_3/2_3d_5/2_(J=3/2)
  14   45 15.7311  3.39872E+11  2.88387E+14            2.52187E-02 2p_1/2_3p_1/2_3d_5/2_(J=3/2)
  14   35 15.8697  6.40123E+11  9.64365E+13            2.41692E-02 2p_3/2_^3^3p_3/2_3d_3/2_(J=1/2)
  14   50 15.6533  6.25067E+11  4.84756E+14            2.29613E-02 2p_3/2_^3^3p_3/2_3d_5/2_(J=1/2)
  14   12 16.2272  5.79939E+11  8.24278E+13            2.28943E-02 2p_3/2_^3^3s_1/2_3p_3/2_(J=1/2)
  14   38 15.8418  3.03652E+11  1.20999E+13            2.28494E-02 2p_3/2_^3^3p_3/2_3d_3/2_(J=3/2)
  14   39 15.8197  2.66032E+11  6.99206E+13            1.99626E-02 2p_3/2_^3^3p_3/2_3d_3/2_(J=3/2)
  14   46 15.7047  5.11970E+11  2.59772E+14            1.89304E-02 2p_3/2_^3^3p_3/2_3d_5/2_(J=1/2)
  14   52 15.6319  5.15939E+11  1.14014E+13            1.89008E-02 2p_1/2_3p_3/2_3d_3/2_(J=1/2)
  14   32 15.9002  4.96026E+11  2.50370E+14            1.88005E-02 2p_3/2_^3^3p_3/2_3d_5/2_(J=1/2)
  14   26 15.9817  3.97318E+11  9.23782E+13            1.52139E-02 2p_3/2_^3^3s_1/2_3p_1/2_3p_3/2_^2^(J=1/2)
  14   43 15.7514  3.77595E+11  2.86671E+14            1.40451E-02 2p_1/2_3s_1/2_3p_3/2_^3^(J=1/2)
  14   18 16.1285  1.42151E+11  1.55318E+14            1.10874E-02 2p_1/2_3s_1/2_3p_1/2_3p_3/2_^2^(J=3/2)
  14   56 15.5362  1.34908E+11  9.80867E+13            9.76372E-03 2p_1/2_3p_3/2_3d_3/2_(J=3/2)
  14   15 16.1833  1.85927E+11  1.06116E+14            7.30020E-03 2p_3/2_^3^3s_1/2_3p_3/2_^3^(J=1/2)
  14   36 15.8684  8.82228E+10  8.26656E+13            6.66095E-03 2p_3/2_^3^3p_3/2_3d_5/2_(J=3/2)
  14   28 15.9466  8.08377E+10  1.44167E+14            6.16364E-03 2p_3/2_^3^3s_1/2_3p_3/2_^3^(J=3/2)
  14   31 15.9037  7.62621E+10  3.23906E+14            5.78353E-03 2p_3/2_^3^3p_3/2_3d_3/2_(J=3/2)
  14    3 16.4562  1.41790E+11  3.09008E+13            5.75655E-03 2p_3/2_^3^3s_1/2_3p_1/2_3p_3/2_^2^(J=1/2)
  14   69 14.2439  1.74189E+11  1.98334E+14            5.29830E-03 2s_1/2_3p_3/2_^2^(J=1/2)
  14    6 16.3825  6.54212E+10  3.14268E+13            5.26464E-03 2p_3/2_^3^3s_1/2_3p_3/2_(J=3/2)
  14   25 16.0198  1.34065E+11  6.95484E+13            5.15808E-03 2p_3/2_^3^3s_1/2_3p_3/2_^3^(J=1/2)
  14    9 16.3022  6.34788E+10  2.39253E+13            5.05836E-03 2p_3/2_^3^3s_1/2_3p_1/2_3p_3/2_^2^(J=3/2)
  14   57 15.4983  1.27216E+11  1.05049E+14            4.58106E-03 2p_1/2_3p_3/2_3d_3/2_(J=1/2)
  14   61 14.4595  1.26328E+11  2.02449E+14            3.95971E-03 2s_1/2_(J=1/2)
  14   19 16.1242  7.61356E+10  9.11761E+13            2.96757E-03 2p_1/2_3s_1/2_3p_1/2_3p_3/2_^2^(J=1/2)
  14   41 15.7708  7.51568E+10  2.65852E+14            2.80243E-03 2p_3/2_^3^3p_3/2_3d_3/2_(J=1/2)
  14   68 14.3175  3.96763E+10  1.32344E+14            2.43869E-03 2s_1/2_3p_3/2_^2^(J=3/2)
  14   14 16.2066  2.96178E+10  8.34637E+13            2.33251E-03 2p_3/2_^3^3s_1/2_3p_1/2_3p_3/2_^2^(J=3/2)
  14    4 16.4488  2.36961E+10  2.50996E+13            1.92236E-03 2p_3/2_^3^3s_1/2_3p_1/2_3p_3/2_^2^(J=3/2)
  14    5 16.4068  2.19743E+10  5.80090E+13            1.77358E-03 2p_3/2_^3^3s_1/2_3p_1/2_3p_3/2_^2^(J=3/2)
  14   24 16.0289  1.95662E+10  9.01964E+13            1.50731E-03 2p_1/2_3s_1/2_3p_1/2_3p_3/2_^2^(J=3/2)
  14   17 16.1447  1.67690E+10  4.89697E+13            1.31056E-03 2p_3/2_^3^3p_1/2_3d_3/2_(J=3/2)
  14   30 15.9182  3.34289E+10  4.05690E+14            1.26989E-03 2p_3/2_^3^3p_1/2_3d_3/2_(J=1/2)
  14   67 14.3207  2.02366E+10  1.33044E+14            1.24439E-03 2s_1/2_3p_3/2_^2^(J=3/2)
  14   13 16.2151  1.54471E+10  2.52090E+14            1.21780E-03 2p_3/2_^3^3s_1/2_3p_3/2_^3^(J=3/2)
  14   11 16.2591  1.35038E+10  1.74144E+14            1.07038E-03 2p_3/2_^3^3s_1/2_3p_1/2_3p_3/2_^2^(J=3/2)
  14   21 16.0535  2.48287E+10  1.27830E+13            9.59290E-04 2p_1/2_3s_1/2_3p_1/2_3p_3/2_^2^(J=1/2)
  14   10 16.2649  1.64465E+10  4.59357E+14            6.52281E-04 2p_3/2_^3^3s_1/2_3p_3/2_(J=1/2)
  14    8 16.3221  1.42712E+10  1.20710E+14            5.69998E-04 2p_3/2_^3^3s_1/2_3p_3/2_^3^(J=1/2)
  14   29 15.9358  6.67617E+09  4.24070E+13            5.08350E-04 2p_3/2_^3^3p_3/2_3d_3/2_(J=3/2)
  14    7 16.3394  3.82456E+09  3.91072E+12            3.06156E-04 2p_3/2_^3^3s_1/2_3p_1/2_3p_3/2_^2^(J=3/2)
  14   16 16.1645  5.53366E+09  3.41174E+13            2.16767E-04 2p_3/2_^3^3p_1/2_3d_3/2_(J=1/2)
  14   20 16.1126  2.61528E+09  4.21597E+13            2.03581E-04 2p_1/2_3s_1/2_3p_3/2_(J=3/2)
  14   34 15.8908  1.14633E+09  5.91013E+13            8.67939E-05 2p_3/2_^3^3p_1/2_3d_3/2_(J=3/2)
  14   23 16.0404  8.22527E+08  6.80178E+13            6.34556E-05 2p_1/2_3s_1/2_3p_3/2_(J=3/2)
  14    1 16.5912  3.36788E+08  3.57092E+12            2.77973E-05 2p_3/2_^3^3s_1/2_3p_3/2_(J=3/2)
  14   62 14.4391  2.45583E+08  1.73271E+14            1.53521E-05 2s_1/2_3p_1/2_3p_3/2_(J=3/2)
