SEQ='MG'     NUCCHG=13                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  52978290.9  NPRNT=   5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P6 3S1         (2)0( 0.5)        0.0 
     2          2S2 2P6 3P1         (2)1( 0.5)    51982.8 
     3          2S2 2P6 3P1         (2)1( 1.5)    52223.9 
     4          2S2 2P6 3D1         (2)2( 1.5)   112940.4 
     5          2S2 2P6 3D1         (2)2( 2.5)   112953.4 

   IC RESOLVED LEVEL INDEXING           BWNR=  53126022.0 NLVL=   922
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   919   583    2S1 2P6 3D3         (3)2( 3.0)  1320770.5*
   920   584    2S1 2P6 3D3         (3)2( 2.0)  1320777.4*
   921   585    2S1 2P6 3D3         (3)2( 1.0)  1320782.0*
   922   586    2S1 2P6 3D3         (1)2( 2.0)  1322206.8*
  
AL 2     /IC/

  IRSL  IRSL  N   L      DEL(RYD)       B(SEC)      R(SEC)      A(SEC):       1           2           3           4           5
     1    17  3  -1    4.898256E+00   1.296E+09   2.380E+09   6.919E+12   6.065E+12   1.399E+11   6.434E+11   3.521E+10   3.563E+10
     2    17  3  -1    4.897605E+00   9.926E+08
     3    17  3  -1    4.896292E+00   5.639E+08
     4    17  3  -1    4.646846E+00   1.055E+07
     3    18  3  -1    4.948022E+00   4.484E+09   3.206E+09   2.630E+12   1.591E+12   7.863E+10   3.134E+11   5.817E+09   6.415E+11
     2    19  3  -1    4.957077E+00   4.637E+09   3.254E+09   2.489E+12   1.412E+12   3.061E+10   4.760E+11   4.048E+11   1.654E+11
     3    19  3  -1    4.955764E+00   1.850E+08
     4    19  3  -1    4.706319E+00   4.733E+08
     1    20  3  -1    4.968869E+00   7.040E+09   3.185E+09   2.244E+12   1.218E+12   7.933E+10   4.302E+11   5.010E+11   1.612E+10
     2    20  3  -1    4.968218E+00   5.339E+08
     3    20  3  -1    4.966905E+00   1.496E+07
     4    20  3  -1    4.717460E+00   2.767E+08
     2    21  3  -1    4.984401E+00   1.056E+09   3.761E+09   1.657E+12   2.082E+11   1.345E+10   1.307E+12   1.619E+10   1.120E+11
     3    21  3  -1    4.983088E+00   2.152E+09
     4    21  3  -1    4.733643E+00   1.624E+09
     1    22  3  -1    4.997701E+00   9.920E+06   3.163E+09   1.390E+12   3.490E+11   3.920E+11   4.415E+11   1.777E+11   2.965E+10
     2    22  3  -1    4.997050E+00   1.322E+09
     3    22  3  -1    4.995737E+00   5.812E+08
     4    22  3  -1    4.746292E+00   8.674E+08
     2    23  3  -1    5.003637E+00   1.367E+09   4.111E+09   2.203E+12   5.813E+11   1.188E+12   3.215E+11   5.409E+10   5.789E+10
     4    23  3  -1    4.752878E+00   2.715E+06
     2    24  3  -1    5.007665E+00   1.280E+07   3.445E+09   1.816E+12   6.180E+11   6.675E+11   3.114E+11   5.756E+10   1.615E+11
     3    24  3  -1    5.006352E+00   1.539E+09
     4    24  3  -1    4.756907E+00   3.161E+09
     1    25  3  -1    5.010276E+00   1.893E+09   3.197E+09   1.200E+12   1.270E+11   7.630E+11   2.251E+11   2.614E+10   5.839E+10
     2    25  3  -1    5.009624E+00   3.162E+08
     3    25  3  -1    5.008312E+00   7.224E+08
     4    25  3  -1    4.758866E+00   1.044E+09
     2    26  3  -1    5.450222E+00   2.762E+06   9.670E+09   5.546E+14   5.273E+14   8.589E+12   1.745E+13   5.275E+11   7.741E+11
     4    26  3  -1    5.199464E+00   3.216E+09
     3    27  3  -1    5.802057E+00   1.277E+08   2.622E+08   5.751E+11   4.259E+08   1.068E+09   5.720E+11   2.763E+08   1.317E+09
     7    27  3  -1    4.874160E+00   1.376E+07
     8    27  3  -1    4.859231E+00   1.518E+07
     2    28  3  -1    5.808010E+00   1.017E+07   3.921E+08   2.030E+12   1.846E+09   3.096E+10   1.992E+12   1.641E+09   3.484E+09
     3    28  3  -1    5.806697E+00   2.227E+08
     6    28  3  -1    4.879735E+00   1.178E+07
     8    28  3  -1    4.863871E+00   2.578E+06
     1    29  3  -1    5.811389E+00   1.362E+07   4.519E+08   1.556E+12   5.238E+08   1.066E+12   4.873E+11   1.023E+09   7.858E+08
     2    29  3  -1    5.810738E+00   1.154E+08
     3    29  3  -1    5.809425E+00   2.986E+07
     4    29  3  -1    5.559980E+00   7.106E+06
     5    29  3  -1    4.883183E+00   1.258E+07
     8    29  3  -1    4.866599E+00   7.901E+07
     1    32  3  -1    5.833345E+00   1.234E+07   1.749E+07   2.146E+10   1.616E+09   6.634E+09   9.769E+09   3.441E+09   4.847E+05
     2    32  3  -1    5.832694E+00   8.656E+06
     5    32  3  -1    4.905139E+00   1.293E+06
     8    33  3  -1    4.891174E+00   3.862E+08   4.733E+08   5.182E+10   4.216E+08   4.785E+09   3.159E+10   8.803E+09   6.224E+09
     2    34  3  -1    5.835385E+00   3.452E+07   4.053E+07   2.873E+10   3.963E+09   2.605E+09   1.374E+10   4.982E+09   3.438E+09
     3    34  3  -1    5.834072E+00   1.186E+07
     5    34  3  -1    4.907830E+00   3.997E+06
     6    34  3  -1    4.907110E+00   2.182E+06
     3    35  3  -1    5.838278E+00   5.736E+07   5.873E+07   3.217E+10   4.700E+09   2.564E+08   1.684E+10   1.690E+08   1.020E+10
     6    35  3  -1    4.911316E+00   1.188E+07
     7    35  3  -1    4.910381E+00   1.883E+06
     6    36  3  -1    4.917251E+00   3.154E+06   3.185E+07   8.238E+08   0.000E+00   7.490E+07   1.481E+08   6.126E+07   5.396E+08
     7    36  3  -1    4.916316E+00   2.940E+07
     1    37  3  -1    5.848199E+00   1.414E+09   2.685E+09   1.594E+13   3.205E+08   4.910E+12   1.101E+13   5.447E+09   7.998E+09
     2    37  3  -1    5.847548E+00   3.785E+08
     3    37  3  -1    5.846235E+00   3.901E+08
     4    37  3  -1    5.596790E+00   7.214E+07
     8    37  3  -1    4.903409E+00   5.935E+08
     2    38  3  -1    5.849457E+00   2.292E+07   3.443E+08   1.355E+12   1.110E+10   4.216E+11   8.774E+11   2.169E+10   2.331E+10
     3    38  3  -1    5.848144E+00   8.189E+07
     8    38  3  -1    4.905318E+00   2.798E+07
     2    39  3  -1    5.852907E+00   1.361E+09   4.397E+09   3.732E+13   3.405E+07   2.525E+13   1.207E+13   3.612E+08   2.210E+07
     1    40  3  -1    5.866448E+00   2.624E+09   3.199E+09   2.332E+13   2.027E+09   1.408E+13   9.223E+12   5.306E+09   5.703E+09
     2    40  3  -1    5.865797E+00   6.104E+08
     3    40  3  -1    5.864484E+00   5.909E+08
     4    40  3  -1    5.615039E+00   4.539E+07
     8    40  3  -1    4.921658E+00   2.866E+08
     2    42  3  -1    5.870718E+00   1.616E+09   4.075E+09   3.458E+13   1.121E+10   8.048E+12   2.649E+13   1.944E+10   9.320E+09
     3    42  3  -1    5.869405E+00   2.765E+09
     8    42  3  -1    4.926579E+00   2.855E+07
     7    43  3  -1    4.942598E+00   7.766E+07   6.354E+07   9.353E+09   0.000E+00   0.000E+00   9.344E+09   0.000E+00   8.777E+06
     6    44  3  -1    4.948422E+00   1.443E+08   1.154E+08   1.444E+10   0.000E+00   6.221E+09   7.908E+09   6.228E+07   2.455E+08
     7    44  3  -1    4.947487E+00   3.071E+06
     5    45  3  -1    4.951848E+00   9.957E+06   1.916E+09   9.061E+10   1.229E+09   2.718E+10   5.627E+10   3.227E+08   5.610E+09
     8    45  3  -1    4.935264E+00   2.634E+09
     5    46  3  -1    4.954105E+00   1.581E+08   1.437E+08   1.501E+10   2.240E+08   8.446E+09   4.872E+09   4.964E+08   9.681E+08
     6    46  3  -1    4.953385E+00   1.759E+07
     8    46  3  -1    4.937521E+00   1.250E+07
     2    47  3  -1    5.886508E+00   5.020E+06   1.101E+08   5.550E+09   4.808E+08   1.263E+09   9.765E+08   2.168E+09   6.621E+08
     5    47  3  -1    4.958954E+00   9.809E+07
     6    47  3  -1    4.958234E+00   5.486E+06
     7    48  3  -1    4.984572E+00   5.003E+08   4.093E+08   5.296E+10   0.000E+00   0.000E+00   5.289E+10   0.000E+00   7.942E+07
     6    49  3  -1    4.989413E+00   4.538E+08   4.714E+08   5.796E+10   0.000E+00   2.262E+10   3.453E+10   7.053E+06   8.060E+08
     7    49  3  -1    4.988477E+00   1.178E+08
     1    50  3  -1    5.919551E+00   1.081E+09   7.350E+08   4.329E+11   7.976E+10   1.756E+11   3.559E+10   1.419E+11   7.368E+07
     2    50  3  -1    5.918900E+00   2.544E+08
     3    50  3  -1    5.917587E+00   8.993E+06
     5    50  3  -1    4.991345E+00   6.196E+07
     3    51  3  -1    5.918483E+00   2.839E+08   5.604E+08   1.796E+11   2.506E+10   3.174E+10   7.782E+10   8.748E+07   4.487E+10
     5    51  3  -1    4.992241E+00   3.383E+08
     6    51  3  -1    4.991521E+00   9.943E+07
     7    51  3  -1    4.990585E+00   1.182E+07
     2    52  3  -1    5.920293E+00   6.057E+08   5.512E+08   3.222E+11   5.887E+10   8.974E+10   6.899E+10   6.190E+10   4.273E+10
     3    52  3  -1    5.918980E+00   1.080E+08
     5    52  3  -1    4.992739E+00   6.855E+06
     6    52  3  -1    4.992018E+00   5.079E+07
     3    54  3  -1    5.938778E+00   7.767E+07   3.912E+09   4.973E+11   6.159E+09   3.404E+11   1.368E+11   1.827E+09   1.220E+10
     5    54  3  -1    5.012536E+00   4.297E+09
     6    54  3  -1    5.011816E+00   7.117E+08
     7    54  3  -1    5.010880E+00   5.430E+07
     8    54  3  -1    4.995952E+00   6.203E+06
     2    55  3  -1    5.942998E+00   4.644E+07   1.124E+08   1.666E+12   1.411E+09   4.422E+11   1.214E+12   3.145E+09   5.508E+09
     3    55  3  -1    5.941685E+00   6.868E+07
     8    55  3  -1    4.998859E+00   6.031E+06
     6    56  3  -1    5.020175E+00   3.791E+09   3.646E+09   4.141E+11   0.000E+00   1.579E+11   2.525E+11   1.177E+08   3.541E+09
     7    56  3  -1    5.019239E+00   6.962E+08
     1    57  3  -1    5.954725E+00   4.302E+07   6.988E+07   9.755E+11   1.166E+09   4.629E+11   5.069E+11   2.059E+09   2.380E+09
     2    57  3  -1    5.954074E+00   4.908E+06
     3    57  3  -1    5.952761E+00   2.666E+07
     7    58  3  -1    5.028814E+00   4.490E+09   3.674E+09   3.987E+11   0.000E+00   0.000E+00   3.987E+11   0.000E+00   4.270E+07
     2    59  3  -1    5.968239E+00   4.052E+08   4.228E+09   7.368E+11   4.351E+10   3.521E+11   1.954E+11   6.709E+10   7.869E+10
     3    59  3  -1    5.966926E+00   8.759E+07
     4    59  3  -1    5.717481E+00   5.300E+06
     5    59  3  -1    5.040685E+00   3.057E+09
     6    59  3  -1    5.039964E+00   5.522E+08
     8    59  3  -1    5.024100E+00   2.987E+07
     3    60  3  -1    5.968744E+00   8.911E+08   4.477E+09   4.375E+11   5.819E+10   1.853E+10   2.064E+11   3.510E+10   1.192E+11
     5    60  3  -1    5.042502E+00   9.915E+08
     6    60  3  -1    5.041782E+00   2.356E+09
     7    60  3  -1    5.040846E+00   5.747E+08
     2    61  3  -1    5.971184E+00   1.250E+07   4.413E+09   3.210E+13   6.075E+11   8.748E+12   2.150E+13   4.475E+11   7.962E+11
     3    61  3  -1    5.969872E+00   6.978E+06
     4    61  3  -1    5.720426E+00   5.019E+08
     5    61  3  -1    5.043630E+00   8.277E+06
     6    61  3  -1    5.042910E+00   8.456E+06
     8    61  3  -1    5.027046E+00   3.949E+09
     2    62  3  -1    5.972477E+00   5.360E+06   7.392E+07   2.229E+11   3.036E+09   1.763E+10   1.955E+11   2.222E+09   4.457E+09
     3    62  3  -1    5.971164E+00   4.226E+07
     8    62  3  -1    5.028338E+00   2.028E+07
     6    63  3  -1    5.044722E+00   9.104E+08   3.550E+09   8.087E+10   0.000E+00   1.139E+10   5.627E+09   6.112E+09   5.774E+10
     7    63  3  -1    5.043787E+00   2.805E+09
     3    64  3  -1    5.974749E+00   3.862E+07   5.611E+07   5.694E+09   8.274E+08   1.972E+07   4.554E+09   6.750E+06   2.863E+08
     1    65  3  -1    5.979555E+00   5.643E+07   3.064E+08   1.622E+11   6.123E+10   6.845E+10   3.217E+10   2.666E+08   4.910E+07
     2    65  3  -1    5.978903E+00   9.402E+07
     3    65  3  -1    5.977591E+00   8.720E+07
     2    66  3  -1    5.985497E+00   1.252E+08   2.253E+08   3.693E+10   5.017E+08   1.183E+10   2.323E+10   6.160E+08   7.454E+08
     3    66  3  -1    5.984184E+00   7.870E+07
     6    67  3  -1    5.061479E+00   4.246E+07   3.232E+08   4.703E+09   0.000E+00   8.788E+08   1.174E+09   2.504E+08   2.400E+09
     7    67  3  -1    5.060543E+00   2.876E+08
     3    68  3  -1    5.990974E+00   3.374E+08   3.299E+08   2.619E+11   7.529E+10   5.445E+08   8.484E+10   2.384E+08   1.010E+11
     6    68  3  -1    5.064012E+00   7.451E+06
     7    68  3  -1    5.063076E+00   5.338E+07
     2    69  3  -1    5.995949E+00   5.873E+07   8.583E+07   8.631E+10   3.248E+10   5.865E+09   2.608E+09   2.686E+10   1.849E+10
     6    69  3  -1    5.067674E+00   6.300E+06
     1    70  3  -1    5.999400E+00   1.658E+08   2.002E+08   5.526E+10   1.218E+10   2.150E+10   8.266E+09   1.322E+10   9.252E+07
     2    70  3  -1    5.998749E+00   6.682E+07
     3    70  3  -1    5.997436E+00   1.106E+07
     2    71  3  -1    6.000327E+00   7.613E+07   3.028E+08   5.769E+10   7.818E+07   3.377E+10   2.307E+10   3.978E+08   3.726E+08
     3    72  3  -1    6.000927E+00   1.936E+10   1.701E+10   7.717E+12   9.843E+11   4.247E+10   5.640E+12   7.164E+07   1.050E+12
     5    72  3  -1    5.074685E+00   5.474E+07
     6    72  3  -1    5.073965E+00   6.696E+08
     7    72  3  -1    5.073029E+00   1.899E+09
     2    73  3  -1    6.006805E+00   2.179E+10   2.056E+10   8.734E+12   1.088E+12   4.052E+12   2.263E+12   7.076E+11   6.233E+11
     3    73  3  -1    6.005492E+00   3.986E+09
     5    73  3  -1    5.079251E+00   7.003E+08
     6    73  3  -1    5.078530E+00   1.926E+09
     8    73  3  -1    5.062667E+00   1.374E+07
     7    74  3  -1    5.077939E+00   2.750E+06   7.626E+06   5.395E+08   0.000E+00   5.207E+07   3.199E+08   1.173E+07   1.558E+08
     1    75  3  -1    6.009824E+00   3.229E+10   2.218E+10   8.831E+12   1.081E+12   5.248E+12   1.106E+12   1.393E+12   2.463E+09
     2    75  3  -1    6.009173E+00   7.363E+09
     3    75  3  -1    6.007860E+00   2.730E+08
     5    75  3  -1    5.081618E+00   2.080E+09
     7    76  3  -1    5.081010E+00   2.644E+06   2.163E+06   1.967E+08   0.000E+00   0.000E+00   1.811E+08   0.000E+00   1.555E+07
     3    77  3  -1    6.012255E+00   1.736E+09   1.426E+09   5.420E+11   1.297E+11   3.200E+09   2.090E+11   4.533E+08   1.997E+11
     6    77  3  -1    5.085292E+00   6.729E+06
     7    77  3  -1    5.084357E+00   5.529E+07
     1    78  3  -1    6.016657E+00   3.071E+09   6.326E+09   2.469E+12   7.644E+11   6.395E+11   8.827E+11   1.410E+11   4.143E+10
     2    78  3  -1    6.016006E+00   2.165E+09
     3    78  3  -1    6.014693E+00   1.766E+09
     4    78  3  -1    5.765248E+00   1.124E+07
     8    78  3  -1    5.071867E+00   1.565E+06
     2    80  3  -1    6.019390E+00   5.765E+08   1.365E+09   4.789E+11   8.961E+10   5.929E+09   2.536E+11   8.648E+10   4.327E+10
     3    80  3  -1    6.018077E+00   7.966E+08
     5    80  3  -1    5.091835E+00   5.586E+06
     6    80  3  -1    5.091115E+00   2.651E+07
     1    81  3  -1    6.023581E+00   2.261E+08   2.098E+09   4.636E+11   9.420E+10   2.541E+11   4.887E+10   6.227E+10   4.171E+09
     2    81  3  -1    6.022930E+00   1.601E+09
     3    81  3  -1    6.021617E+00   6.831E+07
     4    81  3  -1    5.772172E+00   2.878E+06
     5    81  3  -1    5.095375E+00   1.121E+07
     2    82  3  -1    6.023746E+00   1.220E+08   5.875E+08   6.642E+11   7.174E+09   1.726E+11   4.312E+11   2.190E+10   3.132E+10
     4    82  3  -1    5.772988E+00   1.129E+06
     3    83  3  -1    6.022615E+00   1.533E+10   1.184E+10   3.720E+12   5.745E+11   1.630E+11   7.831E+11   1.061E+10   2.188E+12
     6    83  3  -1    5.095653E+00   4.513E+07
     7    83  3  -1    5.094717E+00   2.454E+08
     3    84  3  -1    6.024504E+00   4.079E+08   5.572E+08   2.592E+11   6.841E+10   2.434E+09   5.758E+10   6.752E+09   1.240E+11
     6    84  3  -1    5.097542E+00   2.373E+06
     7    84  3  -1    5.096606E+00   1.684E+07
     2    85  3  -1    6.027105E+00   9.018E+08   2.943E+09   5.584E+12   1.244E+10   2.729E+12   2.539E+12   1.550E+11   1.487E+11
     4    85  3  -1    5.776347E+00   1.652E+06
     2    86  3  -1    6.028381E+00   4.486E+09   2.954E+09   1.178E+12   8.154E+10   3.442E+10   4.197E+11   3.809E+11   2.610E+11
     3    86  3  -1    6.027068E+00   1.198E+07
     4    86  3  -1    5.777623E+00   6.194E+06
     5    86  3  -1    5.100826E+00   4.175E+06
     6    86  3  -1    5.100106E+00   1.687E+07
     8    86  3  -1    5.084242E+00   7.497E+06
     1    87  3  -1    6.030818E+00   1.415E+09   2.979E+09   3.935E+12   2.083E+11   7.566E+11   2.603E+12   1.936E+11   1.745E+11
     2    87  3  -1    6.030166E+00   4.733E+08
     3    87  3  -1    6.028854E+00   1.130E+09
     4    87  3  -1    5.779408E+00   2.830E+07
     5    87  3  -1    5.102612E+00   1.837E+06
     8    87  3  -1    5.086028E+00   3.868E+06
     2    88  3  -1    6.030763E+00   2.496E+07   2.812E+08   1.024E+11   3.708E+10   9.025E+09   1.372E+10   2.348E+10   1.913E+10
     3    88  3  -1    6.029450E+00   3.710E+07
     6    88  3  -1    5.102488E+00   4.894E+06
     1    89  3  -1    6.033929E+00   1.904E+09   8.815E+08   4.932E+10   1.837E+10   1.804E+10   1.245E+10   4.105E+08   5.815E+07
     5    89  3  -1    5.105723E+00   1.416E+06
     2    90  3  -1    6.038083E+00   9.427E+09   8.157E+09   4.380E+12   4.550E+11   1.537E+11   1.904E+12   1.330E+12   5.371E+11
     3    90  3  -1    6.036770E+00   1.994E+09
     4    90  3  -1    5.787325E+00   7.844E+06
     5    90  3  -1    5.110529E+00   1.927E+07
     6    90  3  -1    5.109808E+00   8.168E+07
     8    90  3  -1    5.093944E+00   6.174E+07
     1    91  3  -1    6.044298E+00   1.606E+10   8.880E+09   4.433E+12   5.474E+11   8.711E+11   1.020E+12   1.934E+12   6.081E+10
     2    91  3  -1    6.043647E+00   2.459E+09
     3    91  3  -1    6.042334E+00   3.827E+08
     4    91  3  -1    5.792889E+00   5.799E+07
     5    91  3  -1    5.116092E+00   6.010E+07
     8    91  3  -1    5.099508E+00   6.169E+06
     1    92  3  -1    6.050360E+00   8.575E+07   2.692E+09   1.057E+12   3.120E+11   3.371E+10   6.998E+11   5.492E+09   6.506E+09
     2    92  3  -1    6.049709E+00   2.172E+07
     3    92  3  -1    6.048396E+00   1.314E+09
     5    92  3  -1    5.122154E+00   1.461E+06
     2    93  3  -1    6.050997E+00   1.980E+09   4.770E+09   1.594E+12   6.478E+10   4.225E+11   1.026E+12   3.222E+10   4.850E+10
     3    93  3  -1    6.049684E+00   2.878E+09
     6    93  3  -1    5.122722E+00   8.132E+06
     3    94  3  -1    6.053043E+00   7.253E+07   2.882E+08   4.353E+11   2.218E+11   4.308E+09   2.724E+10   9.497E+08   1.810E+11
     6    94  3  -1    5.126081E+00   3.887E+06
     7    94  3  -1    5.125146E+00   2.185E+07
     1    95  3  -1    6.066022E+00   2.204E+10   1.904E+10   1.009E+13   6.539E+11   7.178E+12   2.010E+12   1.202E+11   1.250E+11
     2    95  3  -1    6.065370E+00   6.240E+09
     3    95  3  -1    6.064057E+00   8.906E+08
     4    95  3  -1    5.814612E+00   3.394E+07
     5    95  3  -1    5.137816E+00   1.304E+07
     8    95  3  -1    5.121231E+00   5.403E+06
     2    96  3  -1    6.069392E+00   6.301E+09   2.264E+10   1.056E+13   2.832E+08   7.139E+12   3.116E+12   1.929E+11   1.138E+11
     2    97  3  -1    6.071507E+00   3.068E+09   4.997E+09   5.005E+12   2.527E+11   6.549E+11   3.685E+12   3.475E+11   6.509E+10
     3    97  3  -1    6.070194E+00   1.812E+06
     4    97  3  -1    5.820749E+00   1.022E+09
     8    97  3  -1    5.127368E+00   1.212E+08
     2    98  3  -1    6.072766E+00   4.691E+09   1.376E+10   5.143E+12   6.277E+10   1.501E+12   3.369E+12   8.527E+10   1.241E+11
     3    98  3  -1    6.071454E+00   6.955E+09
     6    98  3  -1    5.144491E+00   5.643E+06
     2    99  3  -1    6.076486E+00   2.824E+08   4.751E+09   1.755E+12   2.165E+11   3.101E+11   1.088E+12   9.446E+10   4.612E+10
     3    99  3  -1    6.075173E+00   9.297E+08
     5    99  3  -1    5.148931E+00   5.225E+06
     1   100  3  -1    6.077576E+00   5.991E+09   8.227E+09   3.166E+12   8.000E+11   1.893E+12   4.068E+11   1.209E+10   5.404E+10
     2   100  3  -1    6.076924E+00   2.037E+09
     3   100  3  -1    6.075611E+00   9.720E+07
     4   100  3  -1    5.826166E+00   1.019E+08
     5   100  3  -1    5.149370E+00   4.080E+07
     8   100  3  -1    5.132785E+00   2.066E+07
     2   101  3  -1    6.081337E+00   5.286E+09   1.426E+10   2.667E+12   5.161E+11   2.387E+11   1.718E+12   3.323E+10   1.607E+11
     3   101  3  -1    6.080024E+00   7.543E+09
     6   101  3  -1    5.153062E+00   3.246E+06
     8   101  3  -1    5.137198E+00   2.219E+06
     3   102  3  -1    6.081453E+00   1.726E+08   4.303E+09   4.422E+11   7.567E+07   1.526E+11   1.773E+11   3.685E+10   7.544E+10
     7   102  3  -1    5.153556E+00   3.254E+06
     3   103  3  -1    6.082109E+00   2.559E+08   2.957E+09   7.290E+11   5.870E+11   7.961E+09   5.235E+10   1.395E+10   6.773E+10
     8   103  3  -1    5.139283E+00   1.962E+07
     2   104  3  -1    6.089385E+00   3.903E+08   3.888E+09   4.382E+12   4.996E+09   3.052E+10   4.279E+12   6.607E+10   1.154E+09
     3   104  3  -1    6.088073E+00   2.865E+08
     4   104  3  -1    5.838627E+00   8.400E+06
     5   104  3  -1    5.161831E+00   1.136E+07
     6   104  3  -1    5.161111E+00   3.495E+07
     8   104  3  -1    5.145247E+00   1.270E+07
     1   105  3  -1    6.090149E+00   7.753E+08   1.608E+10   4.734E+12   2.043E+12   4.655E+11   2.073E+12   9.312E+10   6.011E+10
     2   105  3  -1    6.089498E+00   9.606E+08
     3   105  3  -1    6.088185E+00   6.653E+09
     5   105  3  -1    5.161943E+00   1.141E+07
     8   105  3  -1    5.145359E+00   3.510E+06
     1   106  3  -1    6.091760E+00   2.914E+09   1.411E+10   6.733E+12   2.261E+12   3.946E+10   4.356E+12   6.753E+10   8.026E+09
     2   106  3  -1    6.091108E+00   1.248E+09
     3   106  3  -1    6.089796E+00   4.835E+09
     4   106  3  -1    5.840350E+00   7.529E+06
     5   106  3  -1    5.163554E+00   1.726E+07
     8   106  3  -1    5.146970E+00   5.337E+06
     7   107  3  -1    5.163107E+00   4.097E+06   4.114E+09   4.146E+11   0.000E+00   7.670E+10   2.301E+11   1.089E+10   9.689E+10
     3   108  3  -1    6.094688E+00   2.670E+09   6.231E+09   5.975E+11   4.195E+09   2.195E+10   4.473E+11   5.697E+10   6.704E+10
     6   108  3  -1    5.167726E+00   1.708E+07
     7   108  3  -1    5.166790E+00   6.806E+07
     8   108  3  -1    5.151862E+00   6.995E+06
     2   109  3  -1    6.098150E+00   1.989E+09   8.425E+09   3.347E+12   8.940E+10   3.121E+12   7.500E+10   1.039E+10   5.085E+10
     4   109  3  -1    5.847392E+00   1.060E+07
     3   110  3  -1    6.097945E+00   4.006E+09   7.150E+09   2.307E+12   8.485E+10   4.772E+11   1.662E+12   8.070E+10   1.998E+09
     4   110  3  -1    5.848500E+00   5.277E+06
     5   110  3  -1    5.171703E+00   4.577E+06
     6   110  3  -1    5.170983E+00   2.192E+07
     8   110  3  -1    5.155119E+00   5.098E+06
     1   111  3  -1    6.100943E+00   2.172E+09   7.921E+09   1.744E+12   8.744E+10   7.543E+11   8.422E+11   5.162E+10   8.555E+09
     2   111  3  -1    6.100292E+00   2.061E+09
     3   111  3  -1    6.098979E+00   1.403E+09
     5   111  3  -1    5.172737E+00   7.868E+06
     8   111  3  -1    5.156153E+00   4.718E+06
     2   112  3  -1    6.122812E+00   3.252E+08   4.276E+09   7.555E+13   3.901E+11   6.292E+11   2.865E+13   7.460E+10   4.775E+11
     3   112  3  -1    6.121499E+00   1.986E+09
     4   112  3  -1    5.872054E+00   1.327E+08
     5   112  3  -1    5.195258E+00   1.814E+07
     6   112  3  -1    5.194537E+00   8.413E+06
     8   112  3  -1    5.178673E+00   1.005E+09
     6   113  3  -1    5.197180E+00   3.547E+06   4.200E+08   1.922E+12   0.000E+00   2.018E+11   5.839E+11   7.968E+10   6.945E+11
     7   113  3  -1    5.196245E+00   4.578E+07
     2   114  3  -1    6.128361E+00   3.671E+09   8.797E+09   5.516E+13   6.365E+10   1.006E+13   2.517E+13   3.290E+10   8.449E+10
     3   114  3  -1    6.127048E+00   4.035E+09
     5   114  3  -1    5.200806E+00   3.537E+07
     6   114  3  -1    5.200086E+00   2.079E+07
     8   114  3  -1    5.184222E+00   2.843E+08
     2   115  3  -1    6.130784E+00   3.220E+09   1.275E+10   6.809E+13   3.525E+11   3.826E+13   5.347E+12   9.250E+09   5.118E+10
     4   115  3  -1    5.880025E+00   4.737E+07
     1   116  3  -1    6.132261E+00   1.051E+10   1.143E+10   5.685E+13   3.805E+10   2.165E+13   2.065E+13   1.028E+10   7.583E+09
     2   116  3  -1    6.131609E+00   2.456E+09
     3   116  3  -1    6.130297E+00   1.615E+09
     5   116  3  -1    5.204055E+00   2.575E+07
     3   117  3  -1    6.135065E+00   5.613E+06   9.451E+08   4.503E+12   5.431E+10   4.651E+11   5.748E+11   4.958E+11   2.871E+11
     5   117  3  -1    5.208823E+00   9.107E+06
     6   117  3  -1    5.208103E+00   2.824E+07
     7   117  3  -1    5.207167E+00   1.246E+07
     8   117  3  -1    5.192239E+00   7.673E+08
     1   118  3  -1    6.149870E+00   7.840E+09   8.298E+09   4.632E+13   1.327E+11   3.297E+12   1.232E+12   5.834E+11   5.176E+08
     2   118  3  -1    6.149218E+00   2.894E+09
     3   118  3  -1    6.147905E+00   2.020E+08
     5   118  3  -1    5.221664E+00   1.192E+09
     8   118  3  -1    5.205079E+00   4.123E+06
     2   119  3  -1    6.151663E+00   1.191E+07   5.885E+08   1.949E+13   1.360E+11   2.036E+12   2.579E+12   7.285E+11   1.564E+11
     4   119  3  -1    5.900905E+00   1.278E+08
     6   119  3  -1    5.223388E+00   5.877E+07
     8   119  3  -1    5.207524E+00   1.479E+07
     2   120  3  -1    6.153072E+00   6.595E+09   8.533E+09   4.178E+13   9.554E+10   1.207E+12   3.338E+12   3.144E+11   4.299E+11
     3   120  3  -1    6.151760E+00   2.177E+09
     4   120  3  -1    5.902314E+00   2.867E+07
     5   120  3  -1    5.225518E+00   6.174E+08
     6   120  3  -1    5.224797E+00   9.848E+08
     8   120  3  -1    5.208934E+00   2.554E+06
     7   121  3  -1    5.225654E+00   3.190E+09   2.610E+09   1.224E+13   0.000E+00   0.000E+00   4.777E+12   0.000E+00   4.010E+11
     3   122  3  -1    6.158150E+00   8.739E+09   8.635E+09   4.242E+13   9.834E+10   2.005E+11   3.910E+12   1.748E+10   7.560E+11
     5   122  3  -1    5.231908E+00   1.002E+08
