SEQ='MG'     NUCCHG=21                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 159388039.4  NPRNT=   5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P6 3S1         (2)0( 0.5)        0.0 
     2          2S2 2P6 3P1         (2)1( 0.5)   190259.4 
     3          2S2 2P6 3P1         (2)1( 1.5)   196766.7 
     4          2S2 2P6 3D1         (2)2( 1.5)   463272.1 
     5          2S2 2P6 3D1         (2)2( 2.5)   464451.2 

   IC RESOLVED LEVEL INDEXING           BWNR= 161190454.1 NLVL=  1117
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   945   479    2S1 2P6 3P2 3D1     (3)3( 3.0)  4715437.8*
   946   480    2S1 2P6 3P2 3D1     (1)1( 1.0)  4716455.6*
   947   481    2S1 2P6 3P2 3D1     (3)3( 4.0)  4718053.2*
   948   482    2S1 2P6 3P2 3D1     (3)4( 3.0)  4721752.4*
   949   483    2S1 2P6 3P2 3D1     (3)4( 4.0)  4722421.6*
   950   484    2S1 2P6 3P2 3D1     (3)4( 5.0)  4722653.4*
   951   485    2S1 2P6 3P2 3D1     (3)2( 1.0)  4729616.0*
   952   486    2S1 2P6 3P2 3D1     (3)2( 2.0)  4730280.4*
   953   487    2S1 2P6 3P2 3D1     (3)2( 3.0)  4731959.0*
   954   488    2S1 2P6 3P2 3D1     (5)1( 3.0)  4737554.5*
   955   489    2S1 2P6 3P2 3D1     (3)2( 2.0)  4738644.8*
   956   490    2S1 2P6 3P2 3D1     (3)2( 1.0)  4739244.4*
   957   491    2S1 2P6 3P2 3D1     (5)1( 2.0)  4740961.2*
   958   492    2S1 2P6 3P2 3D1     (5)1( 1.0)  4740971.0*
   959   493    2S1 2P6 3P2 3D1     (3)2( 3.0)  4741267.5*
   960   494    2S1 2P6 3P2 3D1     (1)4( 4.0)  4746706.5*
   961   495    2S1 2P6 3P2 3D1     (1)2( 2.0)  4763571.1*
   962   496    2S1 2P6 3P2 3D1     (3)1( 0.0)  4770062.0*
   963   497    2S1 2P6 3P2 3D1     (3)1( 1.0)  4770210.6*
   964   498    2S1 2P6 3P2 3D1     (3)1( 2.0)  4770561.0*
   965   499    2S1 2P6 3P2 3D1     (3)0( 1.0)  4776851.7*
   966   500    2S1 2P6 3P2 3D1     (3)1( 1.0)  4777551.4*
   967   501    2S1 2P6 3P2 3D1     (3)1( 2.0)  4777744.5*
   968   502    2S1 2P6 3P2 3D1     (3)1( 0.0)  4777965.6*
   969   503    2S1 2P6 3P2 3D1     (3)2( 1.0)  4780516.1*
   970   504    2S1 2P6 3P2 3D1     (3)2( 2.0)  4782475.9*
   971   505    2S1 2P6 3P2 3D1     (3)2( 3.0)  4784981.0*
   972   506    2S1 2P6 3S1 3D2     (5)3( 1.0)  4788304.3*
   973   507    2S1 2P6 3S1 3D2     (5)3( 2.0)  4788546.8*
   974   508    2S1 2P6 3S1 3D2     (5)3( 3.0)  4788912.2*
   975   511    2S1 2P6 3P2 3D1     (1)1( 1.0)  4791690.2*
   976   512    2S1 2P6 3P2 3D1     (3)3( 2.0)  4798050.8*
   977   513    2S1 2P6 3P2 3D1     (3)3( 3.0)  4798775.4*
   978   514    2S1 2P6 3P2 3D1     (3)3( 4.0)  4799801.4*
   979   515    2S1 2P6 3P2 3D1     (1)0( 0.0)  4802316.8*
   980   516    2S1 2P6 3P2 3D1     (1)2( 2.0)  4802414.6*
   981   517    2S1 2P6 3P2 3D1     (1)3( 3.0)  4811114.3*
   982   521    2S1 2P6 3P2 3D1     (3)2( 3.0)  4840027.3*
   983   522    2S1 2P6 3P2 3D1     (3)2( 2.0)  4840776.6*
   984   523    2S1 2P6 3P2 3D1     (3)2( 1.0)  4841443.2*
   985   524    2S1 2P6 3S1 3D2     (3)3( 2.0)  4842413.3*
   986   525    2S1 2P6 3S1 3D2     (3)3( 3.0)  4843023.6*
   987   526    2S1 2P6 3S1 3D2     (3)3( 4.0)  4843804.1*
   988   527    2S1 2P6 3P2 3D1     (1)2( 2.0)  4854582.7*
   989   528    2S1 2P6 3S1 3D2     (3)4( 3.0)  4864915.0*
   990   529    2S1 2P6 3S1 3D2     (3)4( 4.0)  4864961.3*
   991   530    2S1 2P6 3S1 3D2     (3)4( 5.0)  4865018.8*
   992   531    2S1 2P6 3S1 3D2     (3)2( 3.0)  4865369.6*
   993   532    2S1 2P6 3S1 3D2     (3)2( 2.0)  4865438.2*
   994   533    2S1 2P6 3S1 3D2     (3)2( 1.0)  4865495.2*
   995   534    2S1 2P6 3S1 3D2     (3)1( 0.0)  4867581.6*
   996   535    2S1 2P6 3S1 3D2     (3)1( 1.0)  4867835.1*
   997   536    2S1 2P6 3S1 3D2     (3)1( 2.0)  4868283.4*
   998   537    2S1 2P6 3S1 3D2     (1)2( 2.0)  4899179.9*
   999   538    2S1 2P6 3S1 3D2     (1)4( 4.0)  4900966.8*
  1000   539    2S1 2P6 3S1 3D2     (3)3( 2.0)  4909742.4*
  1001   540    2S1 2P6 3S1 3D2     (3)3( 3.0)  4910071.2*
  1002   541    2S1 2P6 3S1 3D2     (3)3( 4.0)  4910554.5*
  1003   542    2S1 2P6 3S1 3D2     (3)0( 1.0)  4924793.4*
  1004   543    2S1 2P6 3S1 3D2     (1)3( 3.0)  4926275.6*
  1005   544    2S1 2P6 3S1 3D2     (3)1( 0.0)  4933975.5*
  1006   545    2S1 2P6 3S1 3D2     (3)1( 1.0)  4934309.4*
  1007   546    2S1 2P6 3S1 3D2     (3)1( 2.0)  4934897.5*
  1008  1078    2S1 2P6 3P1 3D2     (5)4( 2.0)  4937396.5*
  1009  1079    2S1 2P6 3P1 3D2     (5)4( 3.0)  4938476.9*
  1010  1080    2S1 2P6 3P1 3D2     (5)4( 4.0)  4939938.0*
  1011  1081    2S1 2P6 3P1 3D2     (5)4( 5.0)  4941797.3*
  1012   547    2S1 2P6 3S1 3D2     (1)1( 1.0)  4951385.8*
  1013   548    2S1 2P6 3S1 3D2     (1)0( 0.0)  4960603.4*
  1014  1083    2S1 2P6 3P1 3D2     (3)3( 2.0)  4971914.5*
  1015  1084    2S1 2P6 3P1 3D2     (3)3( 3.0)  4971989.3*
  1016  1085    2S1 2P6 3P1 3D2     (3)4( 3.0)  4973603.2*
  1017  1086    2S1 2P6 3P1 3D2     (3)3( 4.0)  4974498.0*
  1018  1087    2S1 2P6 3P1 3D2     (3)2( 1.0)  4975186.8*
  1019  1088    2S1 2P6 3P1 3D2     (3)2( 2.0)  4975578.0*
  1020  1089    2S1 2P6 3P1 3D2     (3)4( 4.0)  4976159.6*
  1021  1090    2S1 2P6 3P1 3D2     (5)2( 0.0)  4976564.3*
  1022  1091    2S1 2P6 3P1 3D2     (3)2( 3.0)  4976710.3*
  1023  1092    2S1 2P6 3P1 3D2     (5)2( 1.0)  4977846.2*
  1024  1093    2S1 2P6 3P1 3D2     (3)4( 5.0)  4978539.6*
  1025  1094    2S1 2P6 3P1 3D2     (5)2( 2.0)  4979255.1*
  1026  1095    2S1 2P6 3P1 3D2     (5)2( 3.0)  4980421.2*
  1027  1096    2S1 2P6 3P1 3D2     (5)2( 4.0)  4981174.7*
  1028  1097    2S1 2P6 3P1 3D2     (5)3( 1.0)  4984836.0*
  1029  1098    2S1 2P6 3P1 3D2     (5)3( 2.0)  4985208.2*
  1030  1099    2S1 2P6 3P1 3D2     (3)0( 1.0)  4985614.2*
  1031  1100    2S1 2P6 3P1 3D2     (5)3( 3.0)  4985807.4*
  1032  1101    2S1 2P6 3P1 3D2     (5)3( 4.0)  4986643.7*
  1033  1102    2S1 2P6 3P1 3D2     (5)3( 5.0)  4987552.7*
  1034  1103    2S1 2P6 3P1 3D2     (1)3( 3.0)  4991184.9*
  1035  1104    2S1 2P6 3P1 3D2     (5)1( 2.0)  4992086.0*
  1036  1105    2S1 2P6 3P1 3D2     (5)1( 1.0)  4992426.7*
  1037  1106    2S1 2P6 3P1 3D2     (5)1( 3.0)  4994049.3*
  1038  1107    2S1 2P6 3P1 3D2     (1)2( 2.0)  4995480.8*
  1039  1108    2S1 2P6 3P1 3D2     (3)4( 3.0)  5000837.0*
  1040  1109    2S1 2P6 3P1 3D2     (3)4( 4.0)  5001010.3*
  1041  1110    2S1 2P6 3P1 3D2     (3)4( 5.0)  5001511.1*
  1042  1111    2S1 2P6 3P1 3D2     (1)0( 0.0)  5009188.9*
  1043  1112    2S1 2P6 3P1 3D2     (3)2( 1.0)  5012197.6*
  1044  1113    2S1 2P6 3P1 3D2     (3)2( 2.0)  5013612.9*
  1045  1114    2S1 2P6 3P1 3D2     (5)2( 3.0)  5014106.2*
  1046  1115    2S1 2P6 3P1 3D2     (5)2( 4.0)  5014134.6*
  1047  1116    2S1 2P6 3P1 3D2     (3)5( 4.0)  5014247.9*
  1048  1117    2S1 2P6 3P1 3D2     (5)2( 0.0)  5014361.0*
  1049  1118    2S1 2P6 3P1 3D2     (5)2( 1.0)  5014376.9*
  1050  1119    2S1 2P6 3P1 3D2     (5)2( 2.0)  5014590.1*
  1051  1120    2S1 2P6 3P1 3D2     (3)2( 3.0)  5016120.2*
  1052  1121    2S1 2P6 3P1 3D2     (3)5( 5.0)  5017605.0*
  1053  1122    2S1 2P6 3P1 3D2     (1)4( 4.0)  5018169.9*
  1054  1124    2S1 2P6 3P1 3D2     (3)3( 2.0)  5020442.1*
  1055  1125    2S1 2P6 3P1 3D2     (3)3( 3.0)  5021655.9*
  1056  1126    2S1 2P6 3P1 3D2     (3)3( 4.0)  5023343.9*
  1057  1127    2S1 2P6 3P1 3D2     (3)1( 0.0)  5026411.9*
  1058  1128    2S1 2P6 3P1 3D2     (3)1( 1.0)  5026836.1*
  1059  1129    2S1 2P6 3P1 3D2     (3)1( 2.0)  5028654.8*
  1060  1130    2S1 2P6 3P1 3D2     (1)5( 5.0)  5031278.9*
  1061  1131    2S1 2P6 3P1 3D2     (3)1( 2.0)  5034206.9*
  1062  1132    2S1 2P6 3P1 3D2     (3)1( 1.0)  5035457.3*
  1063  1133    2S1 2P6 3P1 3D2     (3)1( 0.0)  5036318.5*
  1064  1134    2S1 2P6 3P1 3D2     (5)0( 2.0)  5044022.3*
  1065  1135    2S1 2P6 3P1 3D2     (1)1( 1.0)  5048141.1*
  1066  1136    2S1 2P6 3P1 3D2     (3)2( 2.0)  5049720.9*
  1067  1137    2S1 2P6 3P1 3D2     (3)2( 3.0)  5049741.0*
  1068  1138    2S1 2P6 3P1 3D2     (3)2( 1.0)  5050681.4*
  1069  1139    2S1 2P6 3P1 3D2     (3)3( 2.0)  5056210.2*
  1070  1140    2S1 2P6 3P1 3D2     (3)3( 3.0)  5056437.8*
  1071  1141    2S1 2P6 3P1 3D2     (3)3( 4.0)  5056709.5*
  1072  1142    2S1 2P6 3P1 3D2     (1)3( 3.0)  5070735.3*
  1073  1143    2S1 2P6 3P1 3D2     (3)2( 1.0)  5070870.4*
  1074  1144    2S1 2P6 3P1 3D2     (3)2( 2.0)  5071444.4*
  1075  1145    2S1 2P6 3P1 3D2     (3)2( 3.0)  5073191.2*
  1076  1146    2S1 2P6 3P1 3D2     (3)1( 0.0)  5073941.9*
  1077  1147    2S1 2P6 3P1 3D2     (3)1( 1.0)  5075141.5*
  1078  1148    2S1 2P6 3P1 3D2     (3)1( 2.0)  5078258.6*
  1079  1149    2S1 2P6 3P1 3D2     (3)0( 1.0)  5079987.0*
  1080  1150    2S1 2P6 3P1 3D2     (1)2( 2.0)  5089197.9*
  1081  1151    2S1 2P6 3P1 3D2     (1)1( 1.0)  5091201.6*
  1082  1152    2S1 2P6 3P1 3D2     (3)3( 4.0)  5093208.7*
  1083  1153    2S1 2P6 3P1 3D2     (3)3( 3.0)  5094052.1*
  1084  1154    2S1 2P6 3P1 3D2     (3)3( 2.0)  5094974.9*
  1085  1155    2S1 2P6 3P1 3D2     (3)4( 5.0)  5099736.1*
  1086  1156    2S1 2P6 3P1 3D2     (3)4( 3.0)  5099890.0*
  1087  1157    2S1 2P6 3P1 3D2     (3)4( 4.0)  5100106.2*
  1088  1158    2S1 2P6 3P1 3D2     (1)3( 3.0)  5111174.6*
  1089  1159    2S1 2P6 3P1 3D2     (1)4( 4.0)  5119609.7*
  1090  1160    2S1 2P6 3P1 3D2     (3)2( 3.0)  5130333.3*
  1091  1161    2S1 2P6 3P1 3D2     (3)2( 2.0)  5130431.5*
  1092  1162    2S1 2P6 3P1 3D2     (3)2( 1.0)  5130519.1*
  1093  1163    2S1 2P6 3P1 3D2     (3)1( 0.0)  5148201.8*
  1094  1164    2S1 2P6 3P1 3D2     (3)1( 1.0)  5148418.1*
  1095  1165    2S1 2P6 3P1 3D2     (3)1( 2.0)  5148587.2*
  1096  1166    2S1 2P6 3P1 3D2     (1)2( 2.0)  5152285.1*
  1097  1167    2S1 2P6 3P1 3D2     (1)1( 1.0)  5168563.2*
  1098   557    2S1 2P6 3D3         (3)4( 3.0)  5298364.2*
  1099   558    2S1 2P6 3D3         (3)4( 4.0)  5298572.7*
  1100   559    2S1 2P6 3D3         (3)4( 5.0)  5298935.9*
  1101   566    2S1 2P6 3D3         (3)2( 1.0)  5314688.8*
  1102   567    2S1 2P6 3D3         (3)2( 2.0)  5314890.0*
  1103   568    2S1 2P6 3D3         (3)2( 3.0)  5315418.8*
  1104   569    2S1 2P6 3D3         (3)1( 0.0)  5318431.1*
  1105   570    2S1 2P6 3D3         (3)1( 1.0)  5318744.8*
  1106   571    2S1 2P6 3D3         (1)4( 4.0)  5319031.6*
  1107   572    2S1 2P6 3D3         (3)1( 2.0)  5319162.9*
  1108   577    2S1 2P6 3D3         (3)3( 4.0)  5332274.9*
  1109   578    2S1 2P6 3D3         (3)3( 3.0)  5332434.8*
  1110   579    2S1 2P6 3D3         (3)3( 2.0)  5332558.2*
  1111   580    2S1 2P6 3D3         (1)2( 2.0)  5335471.4*
  1112   581    2S1 2P6 3D3         (1)1( 1.0)  5339056.8*
  1113   582    2S1 2P6 3D3         (1)3( 3.0)  5352562.7*
  1114   583    2S1 2P6 3D3         (3)2( 3.0)  5370846.8*
  1115   584    2S1 2P6 3D3         (3)2( 2.0)  5371002.2*
  1116   585    2S1 2P6 3D3         (3)2( 1.0)  5371106.3*
  1117   586    2S1 2P6 3D3         (1)2( 2.0)  5391133.3*
  
SC10     /IC/

  IRSL  IRSL  N   L      DEL(RYD)       B(SEC)      R(SEC)      A(SEC):       1           2           3           4           5
     1    17  3  -1    2.810894E+01   1.344E+11   1.312E+11   1.838E+13   1.382E+13   1.671E+12   2.875E+12   7.126E+09   6.728E+09
     2    17  3  -1    2.809145E+01   6.207E+10
     3    17  3  -1    2.805368E+01   1.345E+10
     4    17  3  -1    2.736526E+01   1.493E+09
     9    17  3  -1    2.344004E+01   1.501E+08
    10    17  3  -1    2.343345E+01   7.566E+07
    12    17  3  -1    2.340349E+01   4.472E+07
     2    18  3  -1    2.824700E+01   2.358E+11   1.766E+11   3.228E+12   2.380E+11   1.966E+12   6.136E+11   3.153E+11   9.532E+10
     3    18  3  -1    2.820923E+01   8.935E+08
     4    18  3  -1    2.752081E+01   5.637E+10
     6    18  3  -1    2.393137E+01   1.800E+08
     3    19  3  -1    2.821757E+01   2.433E+11   1.742E+11   4.641E+12   3.725E+11   3.756E+10   3.603E+12   1.050E+09   6.266E+11
     7    19  3  -1    2.390882E+01   3.038E+08
     1    20  3  -1    2.834277E+01   2.637E+11   1.602E+11   3.801E+12   4.133E+11   8.377E+11   2.329E+12   2.136E+11   7.733E+09
     2    20  3  -1    2.832528E+01   4.475E+09
     3    20  3  -1    2.828751E+01   1.145E+10
     4    20  3  -1    2.759909E+01   4.839E+10
     5    20  3  -1    2.403624E+01   5.229E+07
     8    20  3  -1    2.395022E+01   1.071E+08
     2    21  3  -1    2.837042E+01   5.699E+10   1.991E+11   5.733E+11   7.179E+09   1.348E+10   5.280E+11   7.924E+09   1.667E+10
     3    21  3  -1    2.833265E+01   1.082E+11
     4    21  3  -1    2.764423E+01   9.430E+10
    14    21  3  -1    2.367288E+01   4.568E+07
     2    22  3  -1    2.854102E+01   7.325E+10   2.283E+11   9.078E+12   8.148E+12   8.794E+09   8.939E+11   4.683E+09   2.319E+10
     4    22  3  -1    2.781483E+01   2.794E+09
    10    22  3  -1    2.388302E+01   3.524E+07
     1    23  3  -1    2.858859E+01   1.066E+11   1.690E+11   4.236E+12   2.190E+11   3.377E+12   2.414E+11   3.972E+11   1.070E+09
     2    23  3  -1    2.857110E+01   8.360E+10
     3    23  3  -1    2.853333E+01   9.752E+09
     4    23  3  -1    2.784491E+01   3.316E+10
     5    23  3  -1    2.428207E+01   2.028E+08
     1    24  3  -1    2.866597E+01   5.432E+10   1.893E+11   3.551E+12   1.568E+12   4.093E+11   1.555E+12   1.393E+10   4.993E+09
     2    24  3  -1    2.864848E+01   2.230E+10
     3    24  3  -1    2.861071E+01   6.776E+10
     4    24  3  -1    2.792229E+01   3.570E+10
     8    24  3  -1    2.427343E+01   5.181E+07
    12    24  3  -1    2.396052E+01   4.977E+07
    13    24  3  -1    2.395370E+01   3.413E+07
     2    25  3  -1    2.865602E+01   1.786E+10   1.877E+11   2.118E+12   1.330E+11   1.680E+11   1.559E+12   7.136E+10   1.871E+11
     3    25  3  -1    2.861825E+01   1.035E+11
     4    25  3  -1    2.792983E+01   1.220E+11
     6    25  3  -1    2.434038E+01   9.503E+07
    15    25  3  -1    2.343897E+01   3.159E+07
     2    26  3  -1    2.967704E+01   2.656E+09   4.969E+11   6.279E+14   5.893E+14   1.319E+13   2.369E+13   6.880E+11   1.048E+12
     4    26  3  -1    2.895085E+01   1.627E+11
    16    26  3  -1    2.437806E+01   2.369E+08
     1    27  3  -1    3.156316E+01   5.665E+08   3.548E+10   6.708E+12   2.537E+10   4.313E+12   2.322E+12   4.591E+10   1.364E+09
     2    27  3  -1    3.154567E+01   5.639E+09
     3    27  3  -1    3.150790E+01   2.029E+08
     4    27  3  -1    3.081948E+01   5.417E+09
     5    27  3  -1    2.725663E+01   1.649E+09
     8    27  3  -1    2.717061E+01   1.072E+10
    10    27  3  -1    2.688766E+01   1.060E+09
    12    27  3  -1    2.685771E+01   1.692E+09
    13    27  3  -1    2.685089E+01   7.768E+07
    16    27  3  -1    2.624668E+01   4.033E+08
     3    28  3  -1    3.150955E+01   2.915E+09   1.073E+10   2.163E+12   5.606E+09   2.416E+11   1.750E+12   5.417E+09   1.608E+11
     7    28  3  -1    2.720080E+01   5.975E+08
     8    28  3  -1    2.717227E+01   1.944E+08
     9    28  3  -1    2.689591E+01   4.326E+09
    13    28  3  -1    2.685254E+01   2.652E+09
    14    28  3  -1    2.684978E+01   2.712E+09
     2    29  3  -1    3.158004E+01   7.538E+08   3.230E+10   9.914E+12   2.369E+10   1.231E+11   9.637E+12   9.230E+10   3.822E+10
     3    29  3  -1    3.154227E+01   2.255E+10
     6    29  3  -1    2.726440E+01   3.252E+08
     8    29  3  -1    2.720498E+01   9.229E+07
    10    29  3  -1    2.692204E+01   2.892E+09
    12    29  3  -1    2.689208E+01   2.450E+09
    13    29  3  -1    2.688526E+01   4.698E+09
    14    29  3  -1    2.688249E+01   5.166E+08
    14    30  3  -1    2.691499E+01   1.399E+10   1.093E+10   6.708E+11   0.000E+00   1.457E+11   5.180E+11   5.855E+08   6.582E+09
     1    31  3  -1    3.163905E+01   4.674E+10   7.453E+10   2.622E+13   7.475E+08   1.044E+13   1.576E+13   1.327E+10   1.620E+10
     2    31  3  -1    3.162156E+01   1.643E+10
     3    31  3  -1    3.158379E+01   1.440E+10
     4    31  3  -1    3.089537E+01   1.434E+09
     5    31  3  -1    2.733253E+01   1.768E+08
     8    31  3  -1    2.724651E+01   2.336E+09
     9    31  3  -1    2.697015E+01   3.337E+09
    10    31  3  -1    2.696356E+01   4.294E+08
    11    31  3  -1    2.694178E+01   2.768E+09
    12    31  3  -1    2.693360E+01   3.656E+09
    13    31  3  -1    2.692678E+01   1.364E+09
    16    31  3  -1    2.632257E+01   5.570E+07
     2    32  3  -1    3.162237E+01   2.375E+10   8.741E+10   3.343E+13   8.916E+09   2.459E+13   8.792E+12   3.295E+10   3.021E+09
    10    32  3  -1    2.696437E+01   5.053E+09
    12    32  3  -1    2.693441E+01   3.235E+08
     3    33  3  -1    3.158758E+01   4.893E+08   4.953E+08   4.921E+09   9.450E+08   9.382E+08   2.294E+09   2.096E+08   5.349E+08
     3    34  3  -1    3.161658E+01   9.993E+08   2.933E+10   9.911E+11   4.280E+09   3.256E+11   6.479E+11   1.252E+09   1.205E+10
     5    34  3  -1    2.736531E+01   1.997E+09
     8    34  3  -1    2.727929E+01   3.115E+10
     9    34  3  -1    2.700294E+01   6.416E+08
    13    34  3  -1    2.695957E+01   3.794E+09
    14    34  3  -1    2.695680E+01   1.504E+09
    15    34  3  -1    2.643730E+01   2.333E+08
     2    35  3  -1    3.167381E+01   2.889E+09   1.174E+10   5.147E+12   9.727E+10   3.279E+12   1.692E+12   6.992E+10   9.094E+09
     3    35  3  -1    3.163604E+01   2.405E+09
     4    35  3  -1    3.094762E+01   1.103E+09
     5    35  3  -1    2.738477E+01   1.837E+08
     6    35  3  -1    2.735817E+01   1.350E+08
     8    35  3  -1    2.729875E+01   1.837E+09
     9    35  3  -1    2.702240E+01   6.457E+08
    10    35  3  -1    2.701581E+01   3.127E+09
    13    35  3  -1    2.697903E+01   2.573E+08
    14    35  3  -1    2.697626E+01   1.341E+09
     1    36  3  -1    3.181298E+01   7.528E+08   2.076E+10   5.577E+12   1.378E+10   7.270E+10   5.352E+12   1.229E+11   1.558E+10
     2    36  3  -1    3.179549E+01   1.625E+08
     3    36  3  -1    3.175772E+01   2.114E+09
     4    36  3  -1    3.106930E+01   3.159E+09
     8    36  3  -1    2.742043E+01   5.685E+09
     9    36  3  -1    2.714408E+01   1.254E+08
    10    36  3  -1    2.713749E+01   9.093E+08
    11    36  3  -1    2.711571E+01   1.806E+09
    12    36  3  -1    2.710753E+01   1.678E+09
    13    36  3  -1    2.710071E+01   6.392E+07
    16    36  3  -1    2.649650E+01   6.844E+08
     2    37  3  -1    3.180620E+01   4.394E+07   2.436E+08   5.245E+09   2.504E+07   4.655E+09   5.475E+08   1.469E+07   2.263E+06
    12    37  3  -1    2.711824E+01   2.964E+07
     1    38  3  -1    3.183738E+01   6.973E+09   4.216E+09   2.777E+10   5.306E+09   1.036E+10   4.615E+09   7.439E+09   4.586E+07
     2    38  3  -1    3.181988E+01   1.181E+09
     5    38  3  -1    2.753085E+01   2.311E+08
     8    38  3  -1    2.744483E+01   5.449E+07
    11    38  3  -1    2.714010E+01   5.107E+08
     2    39  3  -1    3.183367E+01   6.108E+09   4.860E+10   2.951E+13   4.052E+11   1.130E+13   1.755E+13   8.855E+10   1.595E+11
     3    39  3  -1    3.179590E+01   2.113E+10
     4    39  3  -1    3.110748E+01   3.549E+09
     5    39  3  -1    2.754464E+01   7.660E+08
     8    39  3  -1    2.745862E+01   8.207E+09
    10    39  3  -1    2.717567E+01   4.143E+09
    12    39  3  -1    2.714571E+01   7.592E+08
    13    39  3  -1    2.713889E+01   4.852E+09
    14    39  3  -1    2.713612E+01   3.194E+09
    15    39  3  -1    2.661663E+01   1.431E+08
    16    39  3  -1    2.653468E+01   2.422E+08
     2    40  3  -1    3.184788E+01   1.409E+10   1.098E+10   5.728E+11   2.326E+10   3.041E+11   2.255E+11   3.086E+09   1.691E+10
     3    40  3  -1    3.181011E+01   4.262E+08
     5    40  3  -1    2.755885E+01   5.963E+08
     6    40  3  -1    2.753225E+01   3.868E+08
     8    40  3  -1    2.747283E+01   3.852E+08
    12    40  3  -1    2.715992E+01   4.692E+08
    13    40  3  -1    2.715310E+01   1.333E+08
    14    40  3  -1    2.715033E+01   5.632E+07
     3    41  3  -1    3.185172E+01   1.408E+10   1.350E+10   6.121E+10   1.647E+10   8.561E+08   3.182E+10   7.092E+08   1.136E+10
     5    41  3  -1    2.760045E+01   3.278E+08
     6    41  3  -1    2.757385E+01   2.519E+09
     7    41  3  -1    2.754296E+01   3.290E+08
     9    41  3  -1    2.723808E+01   2.656E+08
    13    41  3  -1    2.719471E+01   9.994E+07
     1    42  3  -1    3.193530E+01   1.040E+10   2.640E+10   2.068E+13   3.235E+09   1.263E+13   7.971E+12   6.080E+10   2.122E+10
     2    42  3  -1    3.191781E+01   4.235E+09
     3    42  3  -1    3.188004E+01   5.264E+09
     4    42  3  -1    3.119162E+01   6.112E+08
     8    42  3  -1    2.754276E+01   8.528E+08
     9    42  3  -1    2.726640E+01   2.049E+09
    10    42  3  -1    2.725981E+01   6.639E+07
    11    42  3  -1    2.723803E+01   2.766E+09
    12    42  3  -1    2.722985E+01   3.994E+08
    13    42  3  -1    2.722303E+01   1.731E+09
    16    42  3  -1    2.661883E+01   1.972E+08
     2    43  3  -1    3.192066E+01   1.279E+09   2.577E+10   1.926E+13   6.473E+09   5.142E+12   1.399E+13   6.601E+10   5.918E+10
     3    43  3  -1    3.188289E+01   9.930E+09
     6    43  3  -1    2.760502E+01   1.878E+08
     8    43  3  -1    2.754560E+01   1.095E+08
     9    43  3  -1    2.726925E+01   1.919E+09
    12    43  3  -1    2.723270E+01   8.452E+09
    14    43  3  -1    2.722311E+01   5.423E+09
     6    44  3  -1    2.762965E+01   4.240E+08   6.366E+09   1.472E+10   0.000E+00   2.843E+09   9.238E+09   2.572E+08   2.378E+09
     7    44  3  -1    2.759876E+01   6.035E+09
     3    45  3  -1    3.191704E+01   5.640E+09   2.929E+10   1.916E+12   4.037E+10   2.480E+11   1.442E+12   5.260E+09   1.801E+11
     5    45  3  -1    2.766578E+01   1.927E+09
     7    45  3  -1    2.760829E+01   9.206E+07
     8    45  3  -1    2.757975E+01   2.407E+10
    13    45  3  -1    2.726003E+01   5.537E+09
    14    45  3  -1    2.725726E+01   2.465E+09
    15    45  3  -1    2.673777E+01   1.307E+08
     7    47  3  -1    2.765544E+01   1.282E+10   1.049E+10   3.153E+10   0.000E+00   0.000E+00   3.140E+10   0.000E+00   1.280E+08
     1    48  3  -1    3.203821E+01   7.340E+10   1.261E+11   3.485E+12   1.833E+12   4.813E+11   1.092E+12   1.776E+10   6.097E+10
     2    48  3  -1    3.202071E+01   5.060E+10
     3    48  3  -1    3.198294E+01   2.486E+10
     8    48  3  -1    2.764566E+01   1.387E+08
     9    48  3  -1    2.736930E+01   6.542E+08
    10    48  3  -1    2.736271E+01   2.238E+09
    11    48  3  -1    2.734093E+01   8.559E+09
    12    48  3  -1    2.733275E+01   2.537E+09
    13    48  3  -1    2.732593E+01   2.271E+08
    16    48  3  -1    2.672173E+01   1.689E+08
     6    49  3  -1    2.770921E+01   3.144E+10   2.521E+10   7.377E+10   0.000E+00   5.042E+10   2.212E+10   3.007E+08   9.293E+08
     7    49  3  -1    2.767832E+01   7.440E+08
     3    50  3  -1    3.201582E+01   3.277E+08   3.547E+10   4.264E+11   2.778E+10   1.184E+11   2.401E+11   3.524E+09   3.657E+10
     5    50  3  -1    2.776455E+01   4.365E+10
     6    50  3  -1    2.773795E+01   2.756E+09
     8    50  3  -1    2.767853E+01   7.428E+08
     9    50  3  -1    2.740218E+01   7.129E+08
    13    50  3  -1    2.735881E+01   2.990E+08
     3    51  3  -1    3.202532E+01   4.478E+10   4.768E+10   3.014E+12   4.373E+11   3.736E+10   2.058E+12   1.496E+09   4.805E+11
     5    51  3  -1    2.777405E+01   2.884E+09
     6    51  3  -1    2.774745E+01   9.401E+07
     7    51  3  -1    2.771656E+01   3.639E+08
     8    51  3  -1    2.768803E+01   4.398E+09
     9    51  3  -1    2.741168E+01   1.225E+10
    13    51  3  -1    2.736831E+01   1.582E+09
