SEQ='NE'     NUCCHG=30                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 329256543.4  NPRNT= 114
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          1S2 2S2 2P5         (2)1( 1.5)        0.0 
     2          1S2 2S2 2P5         (2)1( 0.5)   206193.5 
     3          1S2 2S1 2P6         (2)0( 0.5)  1356236.2 
                                                                          3.398E+12   2.346E+10   1.535E+13   1.077E+11   4.077E+12   1.795E+12
                                                                          2.704E+13   2.007E+14   0.000E+00   3.730E+13   1.299E+13   3.906E+12
                                                                          3.755E+13   1.117E+14   5.229E+13   1.070E+13   4.008E+07   4.660E+09
                                                                          7.278E+11   3.905E+13   8.511E+09   9.527E+09   4.464E+09   1.758E+10
                                                                          4.582E+10   3.535E+09   2.092E+09   3.008E+09   1.453E+10   5.518E+10
                                                                          8.218E+10   2.265E+10   6.837E+09   2.345E+09   8.488E+08   1.870E+10
                                                                          2.455E+08   7.817E+10   6.237E+12   6.660E+12   1.333E+02   6.390E+12
                                                                          2.425E+02   7.103E+11   1.239E+13   9.752E+02   9.441E+12   1.280E+11
                                                                          8.235E+10   1.123E+11   2.148E+12   1.116E+13   4.471E+12   6.093E+03
                                                                          2.555E+12   1.249E+12   1.574E+11   2.360E+12   1.890E+12   1.128E+13
                                                                          7.842E+13   5.999E+02   2.345E+10   3.577E+13   7.488E+07   5.964E+13
                                                                          7.106E+07   6.428E+11   1.029E+11   5.691E+13   1.253E+06   0.000E+00
    17    34  3  -1    6.390363E+02   2.259E+14
    20    34  3  -1    6.388322E+02   6.557E+13
    21    34  3  -1    6.386623E+02   1.498E+14
    23    34  3  -1    6.379873E+02   1.129E+14
    24    34  3  -1    6.369845E+02   1.614E+14
    25    34  3  -1    6.368524E+02   2.215E+12
    27    34  3  -1    6.361990E+02   3.979E+13
     3    35  3  -1    6.460926E+02   1.704E+11   1.135E+15   1.001E+15   2.219E+12   1.032E+12   5.230E+11   1.380E+09   3.684E+10   3.078E+10
                                                                          1.304E+10   3.222E+10   1.893E+10   3.606E+10   5.997E+09   2.158E+10
                                                                          4.701E+09   1.682E+10   1.040E+09   8.912E+09   5.718E+09   2.035E+09
                                                                          5.529E+07   6.848E+08   3.812E+10   4.359E+06   1.460E+08   1.339E+09
                                                                          9.313E+10   9.269E+08   1.013E+10   6.632E+09   1.001E+10   1.753E+13
                                                                          1.961E+13   7.523E+12   9.351E+12   1.052E+09   4.094E+10   3.551E+13
                                                                          4.786E+11   6.882E+12   9.138E+12   1.820E+13   2.550E+09   2.591E+12
                                                                          3.395E+12   1.016E+10   1.533E+13   1.123E+11   4.074E+12   1.812E+12
                                                                          2.701E+13   2.004E+14   2.046E+11   3.745E+13   1.309E+13   4.066E+12
                                                                          3.755E+13   1.116E+14   5.225E+13   1.068E+13   2.951E+08   6.207E+09
                                                                          7.810E+11   3.901E+13   6.193E+08   5.479E+09   2.732E+09   1.770E+10
                                                                          4.595E+10   3.577E+09   1.990E+09   3.000E+09   1.533E+10   5.523E+10
                                                                          8.105E+10   2.267E+10   7.256E+09   2.386E+09   6.297E+08   2.928E+10
                                                                          2.501E+08   7.391E+10   6.150E+11   3.178E+12   4.200E+02   4.417E+12
                                                                          1.455E+13   7.091E+11   3.283E+11   3.214E+12   1.710E+12   1.281E+11
                                                                          8.299E+10   1.126E+11   2.186E+12   1.245E+13   2.943E+12   6.845E+11
                                                                          5.208E+12   9.532E+12   1.774E+11   5.163E+12   6.674E+11   7.732E+12
                                                                          9.869E+13   8.424E+10   3.899E+11   2.223E+13   5.771E+09   5.624E+13
                                                                          6.177E+08   5.581E+11   9.931E+10   5.684E+13   6.770E+10   0.000E+00
     5    35  3  -1    6.442942E+02   7.026E+10
    17    35  3  -1    6.390393E+02   8.568E+13
    19    35  3  -1    6.388359E+02   3.799E+14
    20    35  3  -1    6.388352E+02   7.749E+13
    21    35  3  -1    6.386653E+02   8.697E+13
    22    35  3  -1    6.385256E+02   2.035E+11
    23    35  3  -1    6.379903E+02   9.484E+12
    24    35  3  -1    6.369875E+02   2.127E+14
    25    35  3  -1    6.368554E+02   4.645E+11
    26    35  3  -1    6.367936E+02   7.327E+11
    27    35  3  -1    6.362020E+02   2.779E+14
    18    36  3  -1    6.389546E+02   3.809E+14   1.137E+15   1.003E+15   2.198E+12   2.714E+12   4.273E+11   7.414E+09   1.486E+10   9.938E+09
                                                                          1.270E+10   1.565E+09   9.836E+10   5.258E+10   6.389E+08   1.580E+09
                                                                          4.544E+05   1.051E+10   3.447E+10   1.097E+07   5.386E+08   1.095E+10
                                                                          2.603E+06   9.641E+08   1.150E+11   8.094E+09   2.526E+07   8.584E+08
                                                                          1.027E+08   9.903E+10   3.273E+09   1.715E+10   1.037E+10   3.452E+12
                                                                          4.092E+08   1.278E+13   2.055E+12   1.881E+09   3.442E+13   8.300E+12
                                                                          7.661E+12   1.336E+13   8.871E+12   4.035E+11   8.614E+09   1.788E+13
                                                                          1.861E+12   4.712E+09   2.841E+10   3.977E+12   1.384E+12   1.623E+13
                                                                          2.406E+12   1.156E+12   1.720E+14   9.760E+12   1.016E+14   1.390E+14
                                                                          3.165E+13   9.846E+12   1.944E+13   1.936E+13   1.764E+09   4.274E+09
                                                                          4.550E+13   1.032E+12   6.391E+08   6.336E+09   2.540E+09   3.676E+09
                                                                          2.229E+09   2.333E+10   1.994E+10   8.624E+09   3.216E+09   6.448E+08
                                                                          3.257E+10   4.840E+10   6.728E+10   3.122E+10   9.164E+09   5.089E+09
                                                                          1.066E+09   1.188E+06   7.466E+05   5.360E+11   1.644E+13   2.648E+12
                                                                          5.577E+11   2.296E+09   5.156E+12   9.004E+12   2.274E+10   1.311E+11
                                                                          6.079E+11   3.524E+11   8.654E+07   2.567E+10   7.728E+12   8.942E+12
                                                                          4.401E+12   5.776E+06   1.197E+11   3.916E+12   7.464E+12   8.418E+11
                                                                          1.401E+11   8.949E+13   3.704E+13   7.566E+08   5.785E+13   5.468E+08
                                                                          1.296E+08   2.852E+07   5.996E+11   2.694E+06   5.694E+13   0.000E+00
    19    36  3  -1    6.389420E+02   7.949E+10
    20    36  3  -1    6.389413E+02   9.233E+13
    21    36  3  -1    6.387714E+02   3.387E+13
    22    36  3  -1    6.386317E+02   1.980E+14
    24    36  3  -1    6.370936E+02   1.792E+12
    25    36  3  -1    6.369615E+02   2.487E+14
    26    36  3  -1    6.368998E+02   1.798E+14
     3    37  3  -1    6.462036E+02   2.713E+11   1.133E+15   1.000E+15   1.834E+12   2.029E+11   5.926E+11   7.409E+09   1.484E+10   9.152E+09
                                                                          1.269E+10   1.650E+09   9.843E+10   5.259E+10   1.588E+08   7.590E+07
                                                                          2.264E+08   6.333E+08   1.061E+10   9.252E+07   3.655E+09   2.944E+09
                                                                          2.957E+08   5.688E+08   1.121E+11   3.777E+09   1.484E+09   6.755E+09
                                                                          5.854E+08   1.209E+11   5.812E+09   3.676E+10   5.459E+09   3.468E+12
                                                                          2.375E+10   1.277E+13   2.058E+12   1.351E+09   3.437E+13   8.332E+12
                                                                          7.717E+12   1.335E+13   8.870E+12   4.247E+11   2.534E+10   1.786E+13
                                                                          1.864E+12   9.463E+08   4.664E+10   3.973E+12   1.387E+12   1.621E+13
                                                                          2.436E+12   1.393E+12   1.718E+14   9.958E+12   1.015E+14   1.389E+14
                                                                          3.166E+13   9.965E+12   1.948E+13   1.941E+13   1.462E+08   1.525E+09
                                                                          4.544E+13   1.077E+12   1.860E+09   8.559E+09   9.388E+09   3.675E+09
                                                                          2.264E+09   2.322E+10   1.975E+10   8.458E+09   2.747E+09   6.951E+08
                                                                          3.112E+10   4.833E+10   1.525E+10   3.117E+10   1.048E+10   3.878E+08
                                                                          1.043E+09   1.132E+08   2.590E+11   1.397E+12   2.455E+02   2.013E+12
                                                                          3.595E+12   3.148E+09   1.382E+12   3.079E+12   4.428E+12   1.313E+11
                                                                          6.085E+11   3.526E+11   1.962E+12   3.617E+12   1.029E+13   2.080E+13
                                                                          6.043E+12   2.365E+12   1.503E+11   5.099E+11   4.456E+12   1.330E+12
                                                                          3.033E+11   7.237E+13   4.452E+13   7.082E+10   6.701E+13   4.364E+11
                                                                          8.921E+08   2.749E+08   6.524E+11   6.764E+10   5.687E+13   0.000E+00
     5    37  3  -1    6.444051E+02   4.333E+11
    17    37  3  -1    6.391502E+02   6.758E+13
    19    37  3  -1    6.389468E+02   8.413E+11
    20    37  3  -1    6.389461E+02   1.438E+14
    21    37  3  -1    6.387762E+02   1.089E+14
    22    37  3  -1    6.386365E+02   1.816E+14
    23    37  3  -1    6.381013E+02   2.532E+14
    24    37  3  -1    6.370984E+02   1.141E+12
    25    37  3  -1    6.369663E+02   1.245E+14
    26    37  3  -1    6.369046E+02   1.966E+14
    27    37  3  -1    6.363129E+02   5.212E+13

   NRSLMX=   6    NVMAX=   3    LVMAX=  -1

C--------------------------------------------------------------------------------------------------------------
C
C                                                                            
C
C--------------------------------------------------------------------------------------------------------------
