SEQ='MG'     NUCCHG=17                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  98844258.0  NPRNT=   5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P6 3S1         (2)0( 0.5)        0.0 
     2          2S2 2P6 3P1         (2)1( 0.5)   122001.2 
     3          2S2 2P6 3P1         (2)1( 1.5)   123868.5 
     4          2S2 2P6 3D1         (2)2( 1.5)   291707.3 
     5          2S2 2P6 3D1         (2)2( 2.5)   291954.8 

   IC RESOLVED LEVEL INDEXING           BWNR=  99617610.3 NLVL=  1109
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
     7    98  3  -1    1.454334E+01   1.950E+09
    14    98  3  -1    1.428584E+01   1.226E+09
     2    99  3  -1    1.720214E+01   3.083E+10   1.221E+11   6.253E+12   1.136E+12   9.928E+11   3.956E+12   1.642E+11   3.787E+09
     3    99  3  -1    1.719169E+01   7.870E+10
     4    99  3  -1    1.671374E+01   1.230E+08
     5    99  3  -1    1.456138E+01   1.507E+09
     6    99  3  -1    1.455486E+01   4.222E+09
     8    99  3  -1    1.451265E+01   3.429E+08
     9    99  3  -1    1.431733E+01   4.626E+09
    10    99  3  -1    1.431329E+01   2.674E+09
    12    99  3  -1    1.429435E+01   2.558E+09
    13    99  3  -1    1.429154E+01   8.839E+09
    14    99  3  -1    1.428926E+01   2.493E+08
    15    99  3  -1    1.393465E+01   4.673E+07
    16    99  3  -1    1.387184E+01   4.641E+07
     1   100  3  -1    1.721183E+01   6.609E+09   1.063E+11   5.152E+12   1.094E+12   9.974E+11   2.906E+12   1.481E+11   7.100E+09
     2   100  3  -1    1.720677E+01   2.683E+10
     3   100  3  -1    1.719632E+01   3.065E+10
     4   100  3  -1    1.671837E+01   6.502E+08
     5   100  3  -1    1.456600E+01   2.187E+09
     8   100  3  -1    1.451727E+01   3.040E+08
     9   100  3  -1    1.432196E+01   6.866E+08
    10   100  3  -1    1.431792E+01   1.426E+10
    11   100  3  -1    1.431489E+01   9.997E+09
    12   100  3  -1    1.429897E+01   2.477E+09
    13   100  3  -1    1.429617E+01   8.632E+07
     1   101  3  -1    1.722696E+01   4.653E+08   9.708E+10   5.998E+12   2.020E+12   9.373E+11   2.935E+12   9.978E+10   5.980E+09
     2   101  3  -1    1.722190E+01   5.891E+10
     3   101  3  -1    1.721145E+01   1.085E+10
     4   101  3  -1    1.673350E+01   4.978E+08
     5   101  3  -1    1.458114E+01   1.655E+09
     8   101  3  -1    1.453241E+01   1.739E+08
     9   101  3  -1    1.433709E+01   5.679E+09
    10   101  3  -1    1.433305E+01   1.228E+09
    11   101  3  -1    1.433002E+01   1.170E+10
    12   101  3  -1    1.431410E+01   6.856E+08
    13   101  3  -1    1.431130E+01   6.603E+08
     3   102  3  -1    1.721969E+01   1.308E+10   2.362E+10   2.027E+12   3.672E+10   7.577E+11   8.762E+11   1.304E+11   2.263E+11
     5   102  3  -1    1.458938E+01   2.609E+08
     6   102  3  -1    1.458286E+01   8.974E+07
     7   102  3  -1    1.457477E+01   2.236E+09
     8   102  3  -1    1.454065E+01   1.269E+10
     9   102  3  -1    1.434533E+01   3.375E+08
    13   102  3  -1    1.431954E+01   1.658E+09
    14   102  3  -1    1.431726E+01   5.925E+08
    15   102  3  -1    1.396265E+01   3.882E+07
     2   103  3  -1    1.723460E+01   1.230E+11   1.153E+11   2.418E+13   1.247E+11   3.226E+12   2.071E+13   5.879E+10   6.155E+10
     3   103  3  -1    1.722415E+01   1.128E+10
     4   103  3  -1    1.674620E+01   4.049E+07
     5   103  3  -1    1.459384E+01   7.348E+08
     6   103  3  -1    1.458732E+01   2.863E+09
     8   103  3  -1    1.454511E+01   5.868E+07
     9   103  3  -1    1.434979E+01   3.001E+09
    10   103  3  -1    1.434575E+01   2.401E+09
    12   103  3  -1    1.432680E+01   1.381E+10
    13   103  3  -1    1.432400E+01   1.132E+10
    14   103  3  -1    1.432172E+01   9.835E+08
     2   104  3  -1    1.724476E+01   5.572E+10   6.162E+10   1.329E+13   1.677E+11   4.894E+11   1.208E+13   4.850E+11   6.532E+10
     3   104  3  -1    1.723431E+01   1.408E+09
     4   104  3  -1    1.675636E+01   2.007E+08
     5   104  3  -1    1.460400E+01   1.404E+09
     6   104  3  -1    1.459748E+01   4.314E+09
     8   104  3  -1    1.455527E+01   5.271E+07
     9   104  3  -1    1.435995E+01   3.191E+09
    10   104  3  -1    1.435591E+01   1.163E+10
    12   104  3  -1    1.433697E+01   1.400E+10
    13   104  3  -1    1.433416E+01   3.441E+08
    14   104  3  -1    1.433188E+01   1.133E+08
    15   104  3  -1    1.397727E+01   4.992E+07
    16   104  3  -1    1.391446E+01   2.659E+07
     1   105  3  -1    1.725238E+01   2.461E+11   1.258E+11   1.274E+13   2.940E+11   7.489E+12   4.907E+12   2.105E+10   3.102E+10
     2   105  3  -1    1.724732E+01   1.982E+08
     3   105  3  -1    1.723687E+01   4.293E+08
     4   105  3  -1    1.675892E+01   1.593E+09
     5   105  3  -1    1.460655E+01   1.134E+10
     8   105  3  -1    1.455782E+01   1.303E+09
     9   105  3  -1    1.436250E+01   3.155E+09
    10   105  3  -1    1.435847E+01   7.017E+09
    11   105  3  -1    1.435544E+01   4.059E+09
    12   105  3  -1    1.433952E+01   6.048E+09
    13   105  3  -1    1.433671E+01   2.843E+08
     3   106  3  -1    1.724633E+01   1.080E+11   1.049E+11   1.657E+12   8.153E+10   7.432E+09   8.273E+11   9.513E+08   7.395E+11
     5   106  3  -1    1.461601E+01   7.238E+08
     6   106  3  -1    1.460950E+01   3.667E+09
     7   106  3  -1    1.460140E+01   8.924E+09
     8   106  3  -1    1.456728E+01   9.943E+09
     9   106  3  -1    1.437197E+01   5.320E+09
    14   106  3  -1    1.434390E+01   1.142E+09
     3   107  3  -1    1.726074E+01   1.633E+09   3.939E+10   2.593E+11   1.311E+09   6.056E+10   5.977E+10   4.592E+10   9.172E+10
     7   107  3  -1    1.461582E+01   5.088E+07
     8   107  3  -1    1.458170E+01   2.010E+08
     9   107  3  -1    1.438638E+01   1.173E+10
    13   107  3  -1    1.436059E+01   2.724E+10
    14   107  3  -1    1.435831E+01   1.018E+10
     2   108  3  -1    1.727274E+01   3.497E+10   6.466E+10   5.178E+12   4.394E+11   3.519E+11   4.240E+12   4.045E+10   1.066E+11
     3   108  3  -1    1.726229E+01   4.926E+09
     4   108  3  -1    1.678434E+01   9.133E+07
     5   108  3  -1    1.463197E+01   2.394E+09
     6   108  3  -1    1.462546E+01   4.692E+09
     8   108  3  -1    1.458324E+01   2.301E+07
     9   108  3  -1    1.438793E+01   1.296E+10
    10   108  3  -1    1.438389E+01   5.396E+09
    12   108  3  -1    1.436494E+01   2.214E+10
    13   108  3  -1    1.436214E+01   1.349E+08
    14   108  3  -1    1.435986E+01   6.371E+07
     2   109  3  -1    1.728287E+01   6.231E+10   2.289E+11   1.427E+13   1.991E+10   1.115E+13   2.950E+12   1.177E+11   3.128E+10
     4   109  3  -1    1.679447E+01   4.056E+07
    10   109  3  -1    1.439402E+01   1.222E+10
    12   109  3  -1    1.437508E+01   1.734E+09
    16   109  3  -1    1.395257E+01   1.236E+07
     1   110  3  -1    1.728917E+01   3.044E+11   2.294E+11   8.061E+12   1.811E+12   4.748E+12   1.275E+12   1.860E+11   4.127E+10
     2   110  3  -1    1.728411E+01   8.258E+10
     3   110  3  -1    1.727366E+01   1.286E+09
     4   110  3  -1    1.679571E+01   3.455E+08
     5   110  3  -1    1.464334E+01   4.333E+08
     8   110  3  -1    1.459461E+01   1.383E+08
     9   110  3  -1    1.439929E+01   1.309E+10
    11   110  3  -1    1.439223E+01   4.769E+10
    12   110  3  -1    1.437631E+01   8.297E+07
    13   110  3  -1    1.437351E+01   2.456E+09
     2   111  3  -1    1.729586E+01   3.359E+09   9.415E+09   3.248E+13   6.012E+11   1.487E+13   1.599E+13   4.767E+11   5.454E+11
     3   111  3  -1    1.728541E+01   1.215E+08
     4   111  3  -1    1.680746E+01   3.805E+09
     5   111  3  -1    1.465510E+01   1.211E+09
     9   111  3  -1    1.441105E+01   2.540E+08
    10   111  3  -1    1.440701E+01   5.353E+07
    13   111  3  -1    1.438526E+01   2.467E+09
    14   111  3  -1    1.438298E+01   8.487E+07
    15   111  3  -1    1.402837E+01   5.756E+08
    16   111  3  -1    1.396556E+01   1.535E+08
     3   112  3  -1    1.729344E+01   1.185E+10   5.291E+10   6.484E+11   4.547E+11   1.514E+10   3.825E+10   6.448E+09   1.338E+11
     5   112  3  -1    1.466312E+01   2.105E+08
     6   112  3  -1    1.465661E+01   2.396E+09
     7   112  3  -1    1.464851E+01   4.393E+09
     9   112  3  -1    1.441908E+01   2.470E+10
    13   112  3  -1    1.439329E+01   2.165E+10
    14   112  3  -1    1.439101E+01   3.129E+09
    15   112  3  -1    1.403639E+01   1.832E+07
     7   113  3  -1    1.464884E+01   4.679E+07   4.207E+10   2.471E+11   0.000E+00   3.512E+10   1.106E+11   1.046E+10   9.094E+10
    14   113  3  -1    1.439134E+01   5.402E+10
     2   114  3  -1    1.731211E+01   1.259E+09   2.160E+10   1.962E+14   1.227E+12   1.757E+14   1.864E+13   6.064E+11   4.492E+10
     4   114  3  -1    1.682371E+01   3.106E+09
    10   114  3  -1    1.442326E+01   1.542E+09
    12   114  3  -1    1.440432E+01   5.854E+08
    16   114  3  -1    1.398181E+01   7.089E+08
     2   115  3  -1    1.731325E+01   5.010E+10   1.204E+11   2.355E+12   1.539E+11   9.137E+11   1.054E+12   6.208E+10   1.705E+11
     3   115  3  -1    1.730280E+01   4.398E+10
     5   115  3  -1    1.467248E+01   9.789E+07
     6   115  3  -1    1.466597E+01   1.389E+08
     8   115  3  -1    1.462375E+01   4.979E+07
     9   115  3  -1    1.442844E+01   1.990E+10
    10   115  3  -1    1.442440E+01   3.486E+10
    12   115  3  -1    1.440545E+01   3.238E+09
    13   115  3  -1    1.440265E+01   4.772E+08
    14   115  3  -1    1.440037E+01   1.979E+09
     1   116  3  -1    1.733131E+01   3.466E+10   6.302E+10   1.903E+14   1.200E+11   9.035E+13   9.959E+13   1.666E+11   1.201E+11
     2   116  3  -1    1.732625E+01   6.651E+08
     3   116  3  -1    1.731580E+01   2.722E+09
     4   116  3  -1    1.683785E+01   2.618E+10
     5   116  3  -1    1.468548E+01   1.907E+07
     8   116  3  -1    1.463675E+01   8.838E+09
     9   116  3  -1    1.444143E+01   6.660E+08
    10   116  3  -1    1.443740E+01   5.939E+07
    11   116  3  -1    1.443437E+01   1.745E+09
    12   116  3  -1    1.441845E+01   2.380E+09
    13   116  3  -1    1.441565E+01   6.762E+08
    16   116  3  -1    1.399595E+01   6.716E+07
     1   117  3  -1    1.734902E+01   4.523E+11   2.345E+11   1.203E+13   5.594E+12   2.688E+12   2.730E+12   1.005E+12   1.300E+10
     2   117  3  -1    1.734396E+01   4.372E+10
     3   117  3  -1    1.733352E+01   3.587E+08
     5   117  3  -1    1.470320E+01   5.125E+09
     8   117  3  -1    1.465447E+01   2.292E+07
     9   117  3  -1    1.445915E+01   5.961E+08
    10   117  3  -1    1.445511E+01   2.471E+09
    11   117  3  -1    1.445209E+01   9.112E+08
    12   117  3  -1    1.443617E+01   1.240E+10
    13   117  3  -1    1.443336E+01   8.779E+09
     2   118  3  -1    1.734901E+01   4.214E+11   3.266E+11   7.370E+13   3.837E+12   2.408E+13   4.482E+13   2.791E+11   6.745E+11
     3   118  3  -1    1.733857E+01   4.638E+10
     4   118  3  -1    1.686061E+01   3.063E+08
     5   118  3  -1    1.470825E+01   3.936E+09
     6   118  3  -1    1.470173E+01   3.777E+09
     8   118  3  -1    1.465952E+01   1.427E+08
     9   118  3  -1    1.446420E+01   2.725E+08
    12   118  3  -1    1.444122E+01   7.053E+09
    13   118  3  -1    1.443841E+01   3.776E+09
    14   118  3  -1    1.443614E+01   6.781E+09
    15   118  3  -1    1.408152E+01   3.201E+07
     1   119  3  -1    1.736187E+01   1.167E+11   4.182E+11   1.494E+13   9.778E+12   3.756E+12   1.400E+12   1.223E+08   5.365E+09
     2   119  3  -1    1.735681E+01   1.185E+11
     3   119  3  -1    1.734636E+01   1.250E+11
     4   119  3  -1    1.686841E+01   1.084E+09
     8   119  3  -1    1.466732E+01   6.018E+08
     9   119  3  -1    1.447200E+01   6.314E+09
    10   119  3  -1    1.446796E+01   2.471E+10
    11   119  3  -1    1.446493E+01   4.489E+10
    12   119  3  -1    1.444902E+01   1.895E+08
    13   119  3  -1    1.444621E+01   2.054E+07
    16   119  3  -1    1.402651E+01   4.216E+07
     3   120  3  -1    1.734987E+01   8.614E+09   6.002E+10   2.454E+12   8.922E+11   4.252E+11   1.079E+12   7.839E+09   4.975E+10
     5   120  3  -1    1.471956E+01   6.162E+08
     7   120  3  -1    1.470494E+01   8.170E+08
     8   120  3  -1    1.467083E+01   6.184E+10
     9   120  3  -1    1.447551E+01   1.566E+09
    13   120  3  -1    1.444972E+01   1.090E+09
    14   120  3  -1    1.444744E+01   6.137E+09
    15   120  3  -1    1.409283E+01   1.641E+08
     2   121  3  -1    1.736267E+01   4.362E+09   7.595E+10   1.562E+14   1.704E+12   3.998E+13   1.135E+14   6.469E+11   3.732E+11
     3   121  3  -1    1.735222E+01   5.275E+10
     4   121  3  -1    1.687427E+01   4.291E+09
     5   121  3  -1    1.472190E+01   6.994E+08
     6   121  3  -1    1.471539E+01   1.290E+09
     8   121  3  -1    1.467317E+01   6.019E+08
     9   121  3  -1    1.447785E+01   2.363E+09
    10   121  3  -1    1.447382E+01   8.915E+08
    12   121  3  -1    1.445487E+01   3.545E+09
    13   121  3  -1    1.445206E+01   4.122E+09
    14   121  3  -1    1.444979E+01   3.813E+09
    15   121  3  -1    1.409517E+01   2.959E+08
     7   122  3  -1    1.471066E+01   3.595E+10   2.942E+10   5.159E+12   0.000E+00   0.000E+00   5.093E+12   0.000E+00   6.614E+10
     6   123  3  -1    1.472786E+01   3.064E+10   2.548E+10   5.392E+12   0.000E+00   4.123E+12   1.164E+12   1.021E+11   2.185E+09
    15   123  3  -1    1.410765E+01   2.107E+09
     1   124  3  -1    1.738684E+01   2.024E+11   2.627E+11   4.612E+13   4.462E+11   2.543E+13   1.969E+13   4.983E+11   4.687E+10
     2   124  3  -1    1.738178E+01   5.144E+08
     3   124  3  -1    1.737133E+01   4.236E+10
     4   124  3  -1    1.689338E+01   7.435E+10
     5   124  3  -1    1.474101E+01   2.220E+07
     8   124  3  -1    1.469228E+01   2.652E+10
     9   124  3  -1    1.449697E+01   6.699E+08
    10   124  3  -1    1.449293E+01   3.454E+08
    11   124  3  -1    1.448990E+01   5.557E+07
    12   124  3  -1    1.447398E+01   3.029E+09
    13   124  3  -1    1.447118E+01   3.758E+08
    16   124  3  -1    1.405148E+01   4.146E+08
     3   125  3  -1    1.737182E+01   1.883E+11   1.765E+11   8.643E+12   4.568E+12   2.779E+11   2.818E+12   6.806E+09   9.728E+11
     5   125  3  -1    1.474151E+01   6.512E+08
     6   125  3  -1    1.473499E+01   5.883E+09
     7   125  3  -1    1.472689E+01   4.411E+09
     8   125  3  -1    1.469278E+01   1.115E+10
     9   125  3  -1    1.449746E+01   2.370E+07
    13   125  3  -1    1.447167E+01   7.997E+09
    14   125  3  -1    1.446939E+01   1.618E+10
    15   125  3  -1    1.411478E+01   9.567E+07
     2   126  3  -1    1.738456E+01   1.785E+09   9.944E+10   1.839E+14   9.190E+12   1.384E+12   1.702E+14   8.236E+11   2.369E+12
     4   126  3  -1    1.689616E+01   2.226E+10
    10   126  3  -1    1.449571E+01   5.042E+08
    12   126  3  -1    1.447677E+01   9.943E+08
    16   126  3  -1    1.405426E+01   7.606E+09
     2   127  3  -1    1.741158E+01   7.406E+10   7.079E+11   4.896E+13   7.594E+11   1.107E+13   3.284E+13   4.089E+11   3.889E+12
     3   127  3  -1    1.740114E+01   6.155E+11
     4   127  3  -1    1.692318E+01   6.620E+09
     5   127  3  -1    1.477082E+01   4.706E+08
     8   127  3  -1    1.472209E+01   4.056E+09
    10   127  3  -1    1.452273E+01   1.766E+09
    12   127  3  -1    1.450379E+01   4.001E+09
    13   127  3  -1    1.450098E+01   1.138E+10
    14   127  3  -1    1.449871E+01   1.596E+10
    15   127  3  -1    1.414409E+01   1.642E+09
     3   128  3  -1    1.740247E+01   2.095E+08   2.934E+10   3.987E+12   2.167E+10   3.257E+12   6.160E+11   7.747E+10   1.516E+10
     5   128  3  -1    1.477216E+01   3.665E+10
     6   128  3  -1    1.476564E+01   8.450E+08
     7   128  3  -1    1.475755E+01   6.307E+08
     8   128  3  -1    1.472343E+01   1.509E+08
    13   128  3  -1    1.450232E+01   1.620E+08
    14   128  3  -1    1.450004E+01   5.418E+07
    15   128  3  -1    1.414543E+01   1.070E+09
     2   129  3  -1    1.742129E+01   2.824E+11   8.958E+11   2.300E+13   6.673E+10   1.116E+13   1.168E+13   1.580E+10   6.996E+10
     4   129  3  -1    1.693289E+01   2.399E+08
    10   129  3  -1    1.453244E+01   1.138E+09
    12   129  3  -1    1.451350E+01   1.478E+10
    16   129  3  -1    1.409099E+01   7.956E+07
     1   130  3  -1    1.742847E+01   2.798E+11   8.687E+11   8.165E+12   2.094E+11   1.872E+12   5.106E+12   9.570E+11   2.077E+10
     2   130  3  -1    1.742341E+01   3.384E+11
     3   130  3  -1    1.741296E+01   2.284E+11
     4   130  3  -1    1.693501E+01   6.375E+09
     8   130  3  -1    1.473392E+01   2.327E+09
     9   130  3  -1    1.453860E+01   9.614E+08
    10   130  3  -1    1.453456E+01   4.264E+08
    11   130  3  -1    1.453153E+01   5.148E+09
    12   130  3  -1    1.451562E+01   1.418E+10
    13   130  3  -1    1.451281E+01   1.690E+10
    16   130  3  -1    1.409311E+01   6.591E+07
     6   131  3  -1    1.480550E+01   7.899E+09   2.735E+10   4.395E+12   0.000E+00   1.261E+11   4.036E+12   7.311E+09   2.254E+11
     7   131  3  -1    1.479741E+01   1.705E+10
    14   131  3  -1    1.453990E+01   1.813E+08
    15   131  3  -1    1.418529E+01   5.164E+09
     2   132  3  -1    1.745685E+01   1.459E+10   2.352E+11   1.153E+14   1.105E+12   1.621E+13   8.640E+13   8.375E+12   3.209E+12
     3   132  3  -1    1.744641E+01   1.817E+11
     4   132  3  -1    1.696846E+01   1.808E+10
     6   132  3  -1    1.480958E+01   3.621E+08
     8   132  3  -1    1.476736E+01   1.542E+10
    10   132  3  -1    1.456801E+01   1.938E+09
    12   132  3  -1    1.454906E+01   4.094E+08
    13   132  3  -1    1.454625E+01   1.674E+09
    14   132  3  -1    1.454398E+01   4.957E+09
    15   132  3  -1    1.418936E+01   5.648E+09
     3   133  3  -1    1.747802E+01   7.029E+11   5.215E+11   1.515E+13   8.402E+11   5.873E+11   5.073E+12   3.150E+09   8.645E+12
     5   133  3  -1    1.484770E+01   6.676E+07
     6   133  3  -1    1.484118E+01   1.506E+09
     7   133  3  -1    1.483309E+01   7.943E+09
     8   133  3  -1    1.479897E+01   3.182E+08
     9   133  3  -1    1.460365E+01   6.100E+09
    13   133  3  -1    1.457786E+01   1.837E+08
    14   133  3  -1    1.457559E+01   1.946E+09
    15   133  3  -1    1.422097E+01   9.685E+08
     2   134  3  -1    1.749068E+01   7.092E+11   5.049E+11   1.571E+13   9.829E+11   3.319E+12   4.672E+12   3.135E+12   3.602E+12
     3   134  3  -1    1.748024E+01   5.230E+10
     4   134  3  -1    1.700229E+01   3.062E+09
     5   134  3  -1    1.484992E+01   3.180E+09
     6   134  3  -1    1.484341E+01   9.749E+09
     8   134  3  -1    1.480119E+01   1.659E+09
     9   134  3  -1    1.460587E+01   3.556E+08
    10   134  3  -1    1.460184E+01   3.694E+09
    12   134  3  -1    1.458289E+01   7.021E+08
    13   134  3  -1    1.458008E+01   3.132E+09
    14   134  3  -1    1.457781E+01   2.975E+08
    15   134  3  -1    1.422319E+01   8.876E+07
    16   134  3  -1    1.416038E+01   1.581E+08
     1   135  3  -1    1.750135E+01   1.369E+12   7.325E+11   1.885E+13   2.193E+12   5.679E+12   2.007E+12   8.959E+12   1.039E+10
     2   135  3  -1    1.749629E+01   2.454E+11
     3   135  3  -1    1.748585E+01   5.413E+09
     4   135  3  -1    1.700789E+01   3.966E+09
     5   135  3  -1    1.485553E+01   6.527E+09
     8   135  3  -1    1.480680E+01   1.233E+09
     9   135  3  -1    1.461148E+01   8.961E+07
    10   135  3  -1    1.460744E+01   5.780E+08
    11   135  3  -1    1.460442E+01   4.685E+09
    12   135  3  -1    1.458850E+01   2.738E+09
     2   136  3  -1    1.752892E+01   2.370E+11   2.220E+11   2.401E+13   1.937E+12   8.411E+12   8.103E+12   2.504E+11   5.312E+12
     3   136  3  -1    1.751847E+01   3.796E+10
     4   136  3  -1    1.704052E+01   5.213E+09
     5   136  3  -1    1.488815E+01   3.518E+10
     6   136  3  -1    1.488164E+01   1.656E+09
     8   136  3  -1    1.483942E+01   6.702E+08
     9   136  3  -1    1.464411E+01   8.010E+07
    10   136  3  -1    1.464007E+01   2.856E+08
    12   136  3  -1    1.462112E+01   1.129E+08
    13   136  3  -1    1.461832E+01   1.395E+08
    14   136  3  -1    1.461604E+01   4.158E+07
    16   136  3  -1    1.419862E+01   6.028E+07
     3   137  3  -1    1.752161E+01   6.162E+09   3.279E+10   2.006E+12   1.301E+10   7.914E+11   9.669E+11   1.073E+11   1.270E+11
     5   137  3  -1    1.489130E+01   2.300E+09
     6   137  3  -1    1.488478E+01   2.128E+10
     7   137  3  -1    1.487668E+01   1.156E+09
     8   137  3  -1    1.484257E+01   2.086E+09
    13   137  3  -1    1.462146E+01   5.497E+07
    14   137  3  -1    1.461918E+01   2.161E+07
    15   137  3  -1    1.426457E+01   2.425E+09
     6   138  3  -1    1.490576E+01   5.859E+08   3.468E+10   3.297E+12   0.000E+00   2.824E+11   2.803E+12   5.021E+10   1.608E+11
     7   138  3  -1    1.489766E+01   3.258E+10
    14   138  3  -1    1.464016E+01   9.888E+07
    15   138  3  -1    1.428554E+01   2.017E+09
     3   139  3  -1    1.755041E+01   2.145E+11   1.752E+11   7.587E+12   1.708E+12   2.755E+11   2.982E+12   2.260E+10   2.599E+12
     5   139  3  -1    1.492009E+01   1.724E+09
     6   139  3  -1    1.491358E+01   1.489E+10
     7   139  3  -1    1.490548E+01   1.615E+09
     8   139  3  -1    1.487136E+01   2.432E+09
     9   139  3  -1    1.467605E+01   2.997E+07
    13   139  3  -1    1.465026E+01   1.893E+08
    14   139  3  -1    1.464798E+01   9.762E+07
    15   139  3  -1    1.429336E+01   1.828E+09
     7   140  3  -1    1.502078E+01   5.858E+09   4.793E+09   3.068E+11   0.000E+00   0.000E+00   1.884E+11   0.000E+00   1.184E+11
     1   141  3  -1    1.769759E+01   1.395E+11   7.617E+11   3.717E+13   2.818E+13   5.637E+12   3.281E+12   2.299E+10   5.135E+10
     2   141  3  -1    1.769253E+01   1.973E+11
     3   141  3  -1    1.768208E+01   3.071E+11
     4   141  3  -1    1.720413E+01   2.776E+09
     8   141  3  -1    1.500304E+01   1.935E+08
     9   141  3  -1    1.480772E+01   3.046E+08
    10   141  3  -1    1.480368E+01   7.837E+07
    11   141  3  -1    1.480065E+01   9.169E+07
    12   141  3  -1    1.478473E+01   4.012E+08
    13   141  3  -1    1.478193E+01   4.275E+08
    16   141  3  -1    1.436223E+01   1.226E+09
     3   142  3  -1    1.769119E+01   1.152E+11   9.970E+10   5.479E+12   1.706E+10   3.292E+12   1.932E+12   2.288E+09   2.354E+11
     5   142  3  -1    1.506087E+01   3.462E+07
     6   142  3  -1    1.505435E+01   4.353E+08
     7   142  3  -1    1.504626E+01   3.453E+08
     8   142  3  -1    1.501214E+01   6.396E+07
     9   142  3  -1    1.481682E+01   2.243E+10
    13   142  3  -1    1.479103E+01   8.506E+07
    14   142  3  -1    1.478876E+01   3.985E+08
     6   143  3  -1    1.505830E+01   5.986E+09   1.124E+10   4.321E+11   0.000E+00   9.257E+10   6.277E+10   2.686E+11   8.095E+09
    15   143  3  -1    1.443808E+01   8.440E+09
     2   144  3  -1    1.772523E+01   7.696E+10   1.273E+11   9.899E+12   1.774E+12   6.109E+11   6.740E+12   3.732E+11   4.013E+11
     3   144  3  -1    1.771478E+01   9.264E+08
     4   144  3  -1    1.723683E+01   1.011E+11
     5   144  3  -1    1.508446E+01   2.564E+08
     6   144  3  -1    1.507795E+01   4.934E+07
     8   144  3  -1    1.503573E+01   1.448E+09
     9   144  3  -1    1.484041E+01   4.100E+08
    10   144  3  -1    1.483638E+01   1.456E+10
    12   144  3  -1    1.481743E+01   1.868E+08
    13   144  3  -1    1.481463E+01   8.244E+08
    14   144  3  -1    1.481235E+01   2.503E+08
    15   144  3  -1    1.445773E+01   8.136E+08
    16   144  3  -1    1.439493E+01   1.031E+10
     3   145  3  -1    1.773638E+01   9.424E+07   1.042E+10   3.954E+11   5.175E+10   7.772E+10   8.346E+10   1.381E+11   4.435E+10
     5   145  3  -1    1.510607E+01   6.952E+09
     6   145  3  -1    1.509955E+01   3.963E+08
     7   145  3  -1    1.509145E+01   5.976E+07
     8   145  3  -1    1.505734E+01   6.819E+07
     9   145  3  -1    1.486202E+01   5.473E+07
    14   145  3  -1    1.483395E+01   2.353E+08
    15   145  3  -1    1.447934E+01   4.592E+09
     2   146  3  -1    1.775289E+01   2.021E+10   2.968E+11   3.163E+13   4.917E+12   7.553E+12   1.503E+13   1.479E+12   2.647E+12
     3   146  3  -1    1.774244E+01   3.806E+10
     4   146  3  -1    1.726449E+01   3.554E+11
     6   146  3  -1    1.510561E+01   4.625E+07
     8   146  3  -1    1.506339E+01   5.379E+09
     9   146  3  -1    1.486807E+01   1.328E+09
    10   146  3  -1    1.486404E+01   5.748E+09
    12   146  3  -1    1.484509E+01   8.974E+08
    13   146  3  -1    1.484228E+01   1.487E+09
    14   146  3  -1    1.484001E+01   1.185E+09
    15   146  3  -1    1.448539E+01   2.893E+09
    16   146  3  -1    1.442259E+01   2.572E+10
     1   147  3  -1    1.775947E+01   9.465E+10   9.375E+10   1.066E+13   1.649E+11   3.158E+12   7.177E+12   9.207E+10   7.050E+10
     2   147  3  -1    1.775441E+01   1.792E+08
     3   147  3  -1    1.774396E+01   8.611E+08
     4   147  3  -1    1.726601E+01   3.899E+10
     5   147  3  -1    1.511364E+01   4.668E+07
     8   147  3  -1    1.506491E+01   1.279E+09
     9   147  3  -1    1.486960E+01   1.239E+08
    10   147  3  -1    1.486556E+01   1.729E+09
    11   147  3  -1    1.486253E+01   1.753E+10
    12   147  3  -1    1.484661E+01   1.606E+09
    13   147  3  -1    1.484381E+01   3.436E+08
    16   147  3  -1    1.442411E+01   9.429E+09
     2   148  3  -1    1.776652E+01   4.787E+08   3.502E+10   1.917E+14   2.331E+13   4.629E+13   1.136E+14   4.006E+12   4.536E+12
     3   148  3  -1    1.775607E+01   1.926E+09
     4   148  3  -1    1.727812E+01   1.727E+10
     5   148  3  -1    1.512576E+01   1.616E+09
     6   148  3  -1    1.511924E+01   8.660E+08
     8   148  3  -1    1.507703E+01   2.466E+08
     9   148  3  -1    1.488171E+01   7.335E+08
    10   148  3  -1    1.487767E+01   7.125E+08
    12   148  3  -1    1.485873E+01   1.718E+08
    13   148  3  -1    1.485592E+01   4.882E+07
    14   148  3  -1    1.485365E+01   5.056E+08
    15   148  3  -1    1.449903E+01   1.056E+10
    16   148  3  -1    1.443622E+01   4.279E+09
     1   149  3  -1    1.778364E+01   8.671E+09   3.954E+10   1.388E+13   4.500E+09   8.135E+12   5.214E+12   3.572E+11   1.646E+11
     2   149  3  -1    1.777858E+01   3.609E+08
     3   149  3  -1    1.776814E+01   2.448E+09
     4   149  3  -1    1.729018E+01   1.032E+10
