SEQ='NA'     NUCCHG=27                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 273652705.5  NPRNT=   1
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          1S2 2S2 2P6         (1)0( 0.0)        0.0 

   IC RESOLVED LEVEL INDEXING           BWNR= 278051021.8 NLVL=   196
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
     4    70  3  -1    6.002822E+01   1.071E+11   4.410E+11   3.984E+12   3.984E+12
     5    70  3  -1    5.997457E+01   3.293E+11
     3    71  3  -1    6.376725E+01   6.228E+10   4.697E+10   5.128E+10   5.128E+10
     3    75  3  -1    6.398901E+01   1.346E+11   1.010E+11   8.471E+11   8.471E+11
     1    76  3  -1    6.688745E+01   1.957E+13   1.013E+13   6.596E+13   6.596E+13
     4    76  3  -1    6.030129E+01   3.025E+11
     5    76  3  -1    6.024764E+01   9.086E+08
     2    78  3  -1    6.428562E+01   5.068E+11   2.915E+11   7.361E+11   7.361E+11
     3    78  3  -1    6.404064E+01   2.256E+10
     3    79  3  -1    6.414384E+01   2.294E+10   2.330E+10   2.317E+11   2.317E+11
     2    81  3  -1    6.442221E+01   3.262E+11   3.589E+11   7.371E+10   7.371E+10
     3    81  3  -1    6.417723E+01   3.622E+09
     2    82  3  -1    6.450943E+01   5.873E+09   3.111E+11   3.802E+11   3.802E+11
     3    82  3  -1    6.426445E+01   1.378E+11
     2    84  3  -1    6.456430E+01   5.923E+10   6.767E+10   4.010E+10   4.010E+10
     3    84  3  -1    6.431931E+01   5.687E+09
     2    86  3  -1    6.465177E+01   1.591E+12   9.008E+11   8.842E+11   8.842E+11
     3    86  3  -1    6.440679E+01   7.904E+10
     3    87  3  -1    6.441281E+01   2.447E+11   1.942E+11   1.522E+11   1.522E+11
     3    88  3  -1    6.441826E+01   9.894E+09   4.062E+10   9.671E+08   9.671E+08
     2    90  3  -1    6.473976E+01   1.884E+12   1.275E+12   1.105E+12   1.105E+12
     3    90  3  -1    6.449478E+01   3.060E+11
     2    91  3  -1    6.481399E+01   1.561E+12   9.110E+11   1.137E+12   1.137E+12
     3    91  3  -1    6.456900E+01   1.061E+11
     3    93  3  -1    6.462020E+01   3.768E+11   2.810E+11   2.025E+11   2.025E+11
     3    95  3  -1    6.466481E+01   8.014E+11   5.646E+11   6.290E+11   6.290E+11
     2    97  3  -1    6.495481E+01   1.143E+12   1.290E+12   3.198E+11   3.198E+11
     3    97  3  -1    6.470982E+01   5.494E+10
     2    98  3  -1    6.504378E+01   1.071E+12   6.151E+11   9.750E+10   9.750E+10
     3    98  3  -1    6.479880E+01   4.587E+10
     3    99  3  -1    6.482544E+01   2.068E+12   1.412E+12   8.269E+11   8.269E+11
     2   100  3  -1    6.510417E+01   9.559E+11   5.860E+11   1.304E+12   1.304E+12
     3   100  3  -1    6.485919E+01   7.667E+10
     2   101  3  -1    6.520179E+01   7.548E+12   8.126E+12   2.882E+12   2.882E+12
     3   101  3  -1    6.495681E+01   2.749E+11
     3   102  3  -1    6.499225E+01   2.462E+12   1.660E+12   2.470E+12   2.470E+12
     3   103  3  -1    6.503685E+01   1.102E+12   2.238E+12   2.626E+12   2.626E+12
     3   104  3  -1    6.506995E+01   4.871E+11   3.343E+11   1.726E+11   1.726E+11
     2   105  3  -1    6.535412E+01   3.860E+11   3.845E+12   2.878E+11   2.878E+11
     3   105  3  -1    6.510914E+01   3.624E+12
     3   108  3  -1    6.530601E+01   6.984E+11   4.798E+11   1.629E+12   1.629E+12
     2   109  3  -1    6.561358E+01   6.949E+10   3.771E+12   5.407E+12   5.407E+12
     3   109  3  -1    6.536860E+01   3.710E+12
     2   111  3  -1    6.569868E+01   2.960E+12   1.550E+12   3.915E+13   3.915E+13
     3   111  3  -1    6.545370E+01   3.198E+10
     3   113  3  -1    6.547008E+01   3.624E+12   2.450E+12   5.703E+13   5.703E+13
     2   115  3  -1    6.579668E+01   6.769E+11   4.228E+12   2.520E+13   2.520E+13
     3   115  3  -1    6.555170E+01   1.757E+12
     3   116  3  -1    6.563708E+01   9.696E+10   1.006E+11   3.340E+11   3.340E+11
     3   117  3  -1    6.570811E+01   1.321E+12   9.166E+11   2.682E+12   2.682E+12
     2   118  3  -1    6.595676E+01   8.330E+11   6.862E+11   5.198E+12   5.198E+12
     3   118  3  -1    6.571178E+01   2.327E+11
     2   119  3  -1    6.598712E+01   1.037E+12   1.340E+12   1.502E+12   1.502E+12
     3   119  3  -1    6.574213E+01   7.901E+11
     2   120  3  -1    6.605982E+01   7.024E+09   5.073E+10   1.417E+11   1.417E+11
     3   120  3  -1    6.581484E+01   5.747E+09
     2   121  3  -1    6.606592E+01   4.534E+12   2.416E+12   8.704E+12   8.704E+12
     3   121  3  -1    6.582094E+01   1.214E+11
     3   123  3  -1    6.585714E+01   1.892E+12   1.291E+12   1.481E+12   1.481E+12
     2   124  3  -1    6.620865E+01   4.513E+13   2.275E+13   1.044E+14   1.044E+14
     3   124  3  -1    6.596367E+01   1.554E+11
     3   125  3  -1    6.606517E+01   1.568E+13   1.048E+13   3.281E+13   3.281E+13
     2   126  3  -1    6.631380E+01   1.490E+13   1.496E+13   4.814E+13   4.814E+13
     3   126  3  -1    6.606881E+01   1.405E+09
     2   127  3  -1    6.643112E+01   2.432E+12   5.411E+12   5.236E+13   5.236E+13
     3   127  3  -1    6.618613E+01   1.425E+12
     2   128  3  -1    6.653379E+01   2.083E+11   2.056E+13   1.689E+12   1.689E+12
     3   128  3  -1    6.628881E+01   2.043E+13
     2   129  3  -1    6.675896E+01   2.169E+11   2.135E+13   1.897E+13   1.897E+13
     3   129  3  -1    6.651398E+01   1.054E+13
     3   131  3  -1    6.666871E+01   1.841E+13   1.232E+13   1.350E+12   1.350E+12
     2   132  3  -1    6.696398E+01   4.223E+11   4.753E+12   2.821E+13   2.821E+13
     3   132  3  -1    6.671900E+01   4.500E+12
     2   133  3  -1    6.712465E+01   6.993E+12   1.020E+13   2.449E+13   2.449E+13
     3   133  3  -1    6.687967E+01   1.586E+12
     2   134  3  -1    6.743730E+01   2.359E+12   1.377E+12   2.387E+14   2.387E+14
     3   134  3  -1    6.719232E+01   1.373E+11
     3   135  3  -1    6.727882E+01   4.108E+11   3.330E+11   3.342E+14   3.342E+14
     4   136  3  -1    6.415446E+01   1.006E+10   5.784E+10   1.805E+08   1.805E+08
     4   137  3  -1    6.418183E+01   2.082E+10   6.669E+10   8.319E+06   8.319E+06
     5   137  3  -1    6.412818E+01   5.668E+09
     4   138  3  -1    6.422793E+01   1.132E+09   6.271E+10   1.626E+10   1.626E+10
     5   138  3  -1    6.417427E+01   2.531E+10
     1   139  3  -1    7.085099E+01   1.318E+10   1.912E+11   1.015E+11   1.015E+11
     5   140  3  -1    6.425222E+01   6.007E+10   8.103E+10   6.239E+10   6.239E+10
     1   141  3  -1    7.092313E+01   8.094E+10   2.191E+11   2.447E+11   2.447E+11
     5   141  3  -1    6.428333E+01   2.220E+08
     5   144  3  -1    6.438092E+01   1.778E+11   1.707E+11   2.087E+10   2.087E+10
     4   145  3  -1    6.443888E+01   2.415E+09   1.403E+11   9.415E+12   9.415E+12
     5   145  3  -1    6.438523E+01   1.033E+11
     4   147  3  -1    6.454335E+01   2.181E+10   1.154E+11   4.175E+11   4.175E+11
     5   147  3  -1    6.448970E+01   5.473E+10
     5   149  3  -1    6.450402E+01   1.061E+11   1.143E+11   6.679E+11   6.679E+11
     1   150  3  -1    7.116059E+01   3.387E+10   1.010E+12   1.958E+12   1.958E+12
     4   150  3  -1    6.457444E+01   9.355E+11
     5   150  3  -1    6.452079E+01   1.105E+10
     4   151  3  -1    6.464934E+01   2.805E+11   6.578E+11   5.488E+11   5.488E+11
     5   151  3  -1    6.459569E+01   4.335E+11
     1   152  3  -1    7.124465E+01   8.469E+08   7.611E+11   9.003E+10   9.003E+10
     4   152  3  -1    6.465849E+01   5.972E+11
     5   152  3  -1    6.460484E+01   7.848E+10
     1   153  3  -1    7.131465E+01   6.035E+10   1.216E+11   3.647E+12   3.647E+12
     4   153  3  -1    6.472849E+01   7.622E+09
     5   155  3  -1    6.476835E+01   1.773E+12   1.370E+12   1.003E+14   1.003E+14
     4   156  3  -1    6.482743E+01   1.135E+12   1.237E+12   5.133E+13   5.133E+13
     5   156  3  -1    6.477378E+01   4.396E+11
     5   157  3  -1    6.478338E+01   5.811E+11   4.797E+11   1.608E+13   1.608E+13
     1   158  3  -1    7.143230E+01   1.112E+11   7.621E+11   4.268E+12   4.268E+12
     4   158  3  -1    6.484614E+01   4.457E+11
     5   158  3  -1    6.479249E+01   1.444E+11
     1   159  3  -1    7.144568E+01   2.553E+11   5.866E+11   1.528E+13   1.528E+13
     4   159  3  -1    6.485952E+01   1.412E+11
     1   160  3  -1    7.156883E+01   2.472E+12   3.177E+12   9.267E+13   9.267E+13
     4   160  3  -1    6.498268E+01   2.826E+11
     4   162  3  -1    6.506345E+01   6.225E+12   6.346E+12   1.731E+14   1.731E+14
     5   162  3  -1    6.500980E+01   2.161E+12
     1   163  3  -1    7.166299E+01   3.026E+12   3.705E+12   3.419E+13   3.419E+13
     4   163  3  -1    6.507684E+01   1.540E+12
     5   163  3  -1    6.502318E+01   3.681E+11
     1   164  3  -1    7.167734E+01   3.090E+12   3.802E+12   3.205E+13   3.205E+13
     4   164  3  -1    6.509119E+01   2.131E+12
     5   164  3  -1    6.503754E+01   1.317E+10
     5   165  3  -1    6.512821E+01   5.159E+12   3.899E+12   9.425E+13   9.425E+13
     4   166  3  -1    6.528091E+01   5.653E+12   7.770E+12   3.340E+13   3.340E+13
     5   166  3  -1    6.522726E+01   3.963E+12
     1   167  3  -1    7.189992E+01   1.547E+10   4.455E+12   2.840E+12   2.840E+12
     4   167  3  -1    6.531377E+01   2.070E+10
     5   167  3  -1    6.526012E+01   2.920E+12
     1   168  3  -1    7.203011E+01   8.130E+09   1.077E+13   1.454E+13   1.454E+13
     4   168  3  -1    6.544396E+01   5.354E+12
     5   169  3  -1    6.555504E+01   1.285E+10   4.534E+10   9.700E+08   9.700E+08
     1   171  3  -1    7.230668E+01   2.138E+10   3.421E+12   3.305E+13   3.305E+13
     4   171  3  -1    6.572053E+01   2.401E+10
     5   171  3  -1    6.566688E+01   2.215E+12
     1   172  3  -1    7.232107E+01   5.194E+11   7.252E+11   7.412E+13   7.412E+13
     4   172  3  -1    6.573492E+01   1.497E+10
     4   173  3  -1    6.576350E+01   1.410E+13   1.078E+13   1.182E+14   1.182E+14
     5   173  3  -1    6.570985E+01   1.347E+12
     5   174  3  -1    6.574983E+01   3.591E+12   2.726E+12   3.025E+13   3.025E+13
     1   175  3  -1    7.240052E+01   1.741E+11   2.867E+11   9.568E+13   9.568E+13
     4   175  3  -1    6.581436E+01   3.776E+10
     5   175  3  -1    6.576071E+01   5.717E+09
     4   176  3  -1    6.585649E+01   6.606E+12   6.347E+12   1.640E+14   1.640E+14
     5   176  3  -1    6.580284E+01   1.900E+12
     1   177  3  -1    7.251691E+01   7.055E+09   1.593E+12   2.550E+11   2.550E+11
     4   177  3  -1    6.593075E+01   1.519E+12
     5   177  3  -1    6.587710E+01   1.438E+10
     4   178  3  -1    6.596313E+01   2.627E+10   1.010E+11   1.193E+10   1.193E+10
     1   179  3  -1    7.264448E+01   1.240E+10   1.306E+12   4.310E+10   4.310E+10
     4   179  3  -1    6.605833E+01   1.192E+12
     5   179  3  -1    6.600468E+01   3.994E+10
     4   180  3  -1    6.608533E+01   2.185E+11   2.068E+11   2.084E+11   2.084E+11
     5   180  3  -1    6.603168E+01   1.781E+10
     1   182  3  -1    7.288495E+01   2.323E+10   1.458E+13   7.864E+12   7.864E+12
     4   182  3  -1    6.629879E+01   7.256E+12
     5   183  3  -1    6.634363E+01   1.863E+13   1.400E+13   3.105E+14   3.105E+14
     4   184  3  -1    6.642081E+01   4.269E+11   2.749E+13   4.745E+12   4.745E+12
     5   184  3  -1    6.636716E+01   2.717E+13
     4   185  3  -1    6.648579E+01   2.078E+13   2.933E+13   1.035E+12   1.035E+12
     5   185  3  -1    6.643213E+01   5.674E+12
     1   186  3  -1    7.319595E+01   5.695E+10   2.594E+13   2.050E+13   2.050E+13
     4   186  3  -1    6.660980E+01   9.272E+12
     5   186  3  -1    6.655615E+01   1.106E+13
     1   187  3  -1    7.361024E+01   9.827E+08   6.964E+12   1.795E+13   1.795E+13
     4   187  3  -1    6.702408E+01   3.451E+12
     2   188  3  -1    7.127677E+01   1.617E+11   3.489E+11   6.206E+11   6.206E+11
     3   188  3  -1    7.103179E+01   2.736E+09
     2   189  3  -1    7.137689E+01   6.879E+11   5.996E+11   3.635E+12   3.635E+12
     3   189  3  -1    7.113190E+01   7.756E+10
     3   190  3  -1    7.113601E+01   1.683E+12   1.295E+12   1.108E+13   1.108E+13
     2   191  3  -1    7.143746E+01   3.234E+12   1.813E+12   1.005E+13   1.005E+13
     3   191  3  -1    7.119248E+01   2.335E+10
     3   192  3  -1    7.136370E+01   7.491E+11   6.789E+11   5.047E+12   5.047E+12
     2   193  3  -1    7.161623E+01   3.454E+12   4.902E+12   1.969E+11   1.969E+11
     3   193  3  -1    7.137124E+01   6.268E+11
     2   194  3  -1    7.182546E+01   6.718E+11   4.879E+12   1.490E+12   1.490E+12
     3   194  3  -1    7.158047E+01   4.349E+12
     2   199  3  -1    7.248549E+01   1.693E+11   1.737E+12   1.579E+13   1.579E+13
     3   199  3  -1    7.224051E+01   6.898E+11
     2   200  3  -1    7.312633E+01   1.184E+10   1.641E+11   3.022E+13   3.022E+13
     3   200  3  -1    7.288134E+01   2.917E+09
     3   201  3  -1    7.290641E+01   1.617E+10   1.705E+11   2.300E+13   2.300E+13
     2   202  3  -1    7.354002E+01   1.979E+11   3.214E+11   8.785E+13   8.785E+13
     3   202  3  -1    7.329504E+01   4.539E+10
     3   203  3  -1    7.331255E+01   1.807E+11   2.933E+11   9.512E+13   9.512E+13
     4   204  3  -1    7.066512E+01   6.982E+10   2.276E+11   9.873E+08   9.873E+08
     5   204  3  -1    7.061147E+01   3.388E+09
     4   205  3  -1    7.072047E+01   2.035E+11   3.180E+11   5.180E+09   5.180E+09
     5   205  3  -1    7.066682E+01   2.735E+10
     5   206  3  -1    7.076286E+01   1.148E+11   2.421E+11   3.273E+08   3.273E+08
     4   208  3  -1    7.099577E+01   7.234E+11   1.342E+12   8.322E+10   8.322E+10
     5   208  3  -1    7.094212E+01   6.898E+11
     4   209  3  -1    7.103801E+01   1.069E+12   1.269E+12   4.322E+10   4.322E+10
     5   209  3  -1    7.098435E+01   2.057E+10
     4   210  3  -1    7.116364E+01   3.613E+12   3.209E+12   7.428E+11   7.428E+11
     5   210  3  -1    7.110999E+01   6.366E+11
     4   211  3  -1    7.126522E+01   3.857E+10   2.604E+11   3.997E+10   3.997E+10
     4   212  3  -1    7.127276E+01   5.081E+09   2.159E+11   6.975E+09   6.975E+09
     5   212  3  -1    7.121911E+01   1.974E+10
     4   213  3  -1    7.130428E+01   9.595E+10   3.950E+11   3.338E+10   3.338E+10
     5   213  3  -1    7.125063E+01   1.524E+11
     5   214  3  -1    7.125531E+01   4.257E+12   3.355E+12   4.076E+11   4.076E+11
     4   216  3  -1    7.142253E+01   4.525E+09   1.832E+11   1.639E+09   1.639E+09
     5   216  3  -1    7.136888E+01   3.078E+08
     5   217  3  -1    7.137602E+01   3.755E+11   4.660E+11   1.064E+11   1.064E+11
     4   218  3  -1    7.143332E+01   1.457E+09   1.991E+11   3.422E+09   3.422E+09
     5   218  3  -1    7.137967E+01   1.777E+10
     4   219  3  -1    7.167770E+01   5.512E+11   2.392E+12   1.013E+12   1.013E+12
     5   219  3  -1    7.162404E+01   1.098E+12
     1   220  3  -1    7.837178E+01   2.255E+09   3.243E+12   2.067E+12   2.067E+12
     4   220  3  -1    7.178562E+01   1.525E+12
     4   221  3  -1    7.182742E+01   5.909E+11   2.078E+12   1.313E+11   1.313E+11
     5   221  3  -1    7.177377E+01   1.487E+12
     1   222  3  -1    7.841831E+01   1.923E+09   2.584E+12   1.303E+12   1.303E+12
     4   222  3  -1    7.183216E+01   1.361E+12
     5   222  3  -1    7.177851E+01   6.865E+11
     4   223  3  -1    7.232056E+01   6.156E+11   7.513E+11   8.241E+12   8.241E+12
     5   223  3  -1    7.226691E+01   1.510E+11
     5   224  3  -1    7.227584E+01   4.015E+11   4.956E+11   7.924E+12   7.924E+12
     1   225  3  -1    7.904235E+01   1.594E+09   7.907E+11   1.656E+11   1.656E+11
     4   225  3  -1    7.245619E+01   4.495E+09
     5   225  3  -1    7.240254E+01   3.978E+11
     1   226  3  -1    7.906446E+01   1.262E+09   4.476E+11   3.827E+11   3.827E+11
     4   226  3  -1    7.247831E+01   1.304E+11
     3   234  3  -1    7.900277E+01   1.845E+09   1.797E+11   3.490E+11   3.490E+11
     2   235  3  -1    7.928107E+01   6.013E+09   1.764E+11   1.259E+12   1.259E+12
     3   235  3  -1    7.903609E+01   1.011E+09
     3   236  3  -1    7.905910E+01   3.537E+09   1.782E+11   8.777E+11   8.777E+11
     2   242  3  -1    8.019601E+01   6.244E+09   2.081E+11   1.184E+13   1.184E+13
     3   242  3  -1    7.995103E+01   8.309E+09

   NRSLMX=   6    NVMAX=   3    LVMAX=  -1

C--------------------------------------------------------------------------------------------------------------
C
C                                                                            
C
C--------------------------------------------------------------------------------------------------------------
