SEQ='NA'     NUCCHG=26                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 251996423.1  NPRNT=   1
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          1S2 2S2 2P6         (1)0( 0.0)        0.0 

   IC RESOLVED LEVEL INDEXING           BWNR= 255933418.0 NLVL=   196
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
     2    15  3  -1    5.262732E+01   1.896E+10   5.197E+11   4.239E+11   4.239E+11
     3    15  3  -1    5.242412E+01   2.493E+11
     2    16  3  -1    5.311378E+01   7.322E+10   1.486E+11   5.817E+11   5.817E+11
     3    16  3  -1    5.291058E+01   3.751E+10
     2    17  3  -1    5.315054E+01   3.867E+11   3.920E+11   2.015E+13   2.015E+13
     2    18  3  -1    5.321321E+01   5.703E+11   2.925E+11   7.098E+10   7.098E+10
     3    18  3  -1    5.301001E+01   6.742E+09
     3    19  3  -1    5.304436E+01   2.869E+11   2.097E+11   3.544E+11   3.544E+11
     2    20  3  -1    5.331945E+01   2.103E+10   6.726E+10   2.998E+10   2.998E+10
     3    20  3  -1    5.311625E+01   5.224E+10
     3    21  3  -1    5.320864E+01   9.211E+11   6.147E+11   3.031E+11   3.031E+11
     2    22  3  -1    5.341634E+01   5.873E+11   7.853E+11   6.286E+10   6.286E+10
     3    22  3  -1    5.321314E+01   4.747E+11
     2    23  3  -1    5.414314E+01   3.393E+10   6.765E+11   2.208E+13   2.208E+13
     3    23  3  -1    5.393994E+01   3.113E+11
     2    24  3  -1    5.428231E+01   1.427E+11   4.121E+11   2.475E+11   2.475E+11
     3    24  3  -1    5.407911E+01   3.207E+11
     1    25  3  -1    5.729111E+01   2.309E+10   4.105E+10   3.436E+12   3.436E+12
     4    25  3  -1    5.110712E+01   6.142E+09
     5    25  3  -1    5.106372E+01   8.795E+09
     1    26  3  -1    5.731831E+01   9.448E+10   1.493E+11   1.132E+13   1.132E+13
     4    26  3  -1    5.113433E+01   2.440E+10
