SEQ='NE'     NUCCHG=17                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  95132401.6  NPRNT= 114
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
                                                                          2.349E+07   4.159E+11   8.100E+10   4.287E+13   6.283E+05   0.000E+00
    17    34  3  -1    1.937181E+02   1.227E+13
    18    34  3  -1    1.936862E+02   1.324E+12
    21    34  3  -1    1.936134E+02   2.192E+13
    23    34  3  -1    1.935091E+02   1.625E+13
    24    34  3  -1    1.934904E+02   4.745E+12
    26    34  3  -1    1.934687E+02   1.578E+12
    27    34  3  -1    1.932608E+02   8.630E+11
     3    35  3  -1    1.963555E+02   1.029E+10   8.831E+13   7.589E+14   4.498E+11   2.037E+11   1.449E+11   1.726E+08   1.662E+09   2.462E+08
                                                                          1.667E+10   1.646E+10   2.748E+10   7.205E+10   2.236E+09   3.233E+09
                                                                          8.826E+08   1.427E+09   1.395E+10   9.111E+10   4.389E+09   2.048E+09
                                                                          1.297E+09   1.963E+09   7.613E+08   3.309E+07   8.824E+08   9.244E+08
                                                                          9.199E+10   1.073E+09   1.413E+10   1.369E+08   3.168E+09   1.277E+09
                                                                          5.984E+09   1.856E+11   8.215E+11   1.114E+12   8.843E+09   3.688E+11
                                                                          2.461E+10   2.329E+12   3.023E+11   3.856E+11   4.586E+10   5.942E+11
                                                                          3.335E+11   7.850E+10   4.197E+12   1.634E+11   1.409E+13   7.412E+12
                                                                          1.458E+12   1.673E+14   1.489E+12   2.525E+13   6.951E+13   1.566E+13
                                                                          2.977E+13   6.055E+13   1.588E+13   4.741E+13   9.563E+11   5.110E+13
                                                                          7.067E+08   2.903E+09   3.718E+08   5.322E+09   4.458E+08   2.154E+08
                                                                          7.661E+07   7.436E+08   2.050E+08   1.079E+08   1.222E+09   1.751E+09
                                                                          3.646E+09   4.535E+07   5.415E+09   3.269E+09   3.090E+09   5.249E+10
                                                                          1.167E+10   2.778E+10   6.407E+11   3.406E+12   2.224E+12   2.188E+02
                                                                          1.158E+13   3.548E+12   6.557E+11   1.497E+12   9.986E+11   4.727E+12
                                                                          3.260E+12   3.784E+12   2.758E+12   2.127E+11   4.851E+11   3.415E+12
                                                                          7.475E+10   1.437E+11   1.256E+11   1.490E+12   4.256E+12   1.152E+11
                                                                          7.008E+13   5.670E+11   4.442E+12   2.241E+13   4.437E+13   4.210E+12
                                                                          1.199E+08   3.904E+11   8.434E+10   4.245E+13   4.178E+11   0.000E+00
     5    35  3  -1    1.961998E+02   8.094E+09
    17    35  3  -1    1.937184E+02   1.081E+13
    18    35  3  -1    1.936865E+02   4.159E+12
    20    35  3  -1    1.936529E+02   2.905E+13
    21    35  3  -1    1.936137E+02   2.530E+12
    23    35  3  -1    1.935093E+02   3.950E+12
    24    35  3  -1    1.934907E+02   2.253E+13
    25    35  3  -1    1.934718E+02   5.819E+11
    26    35  3  -1    1.934690E+02   1.634E+11
    27    35  3  -1    1.932611E+02   1.429E+13
    18    36  3  -1    1.936900E+02   1.614E+13   8.845E+13   7.591E+14   4.012E+11   5.021E+11   1.860E+11   6.539E+08   5.779E+08   6.949E+08
                                                                          1.373E+10   2.022E+09   9.330E+10   2.418E+10   4.402E+09   6.590E+08
                                                                          1.260E+05   1.636E+10   2.764E+09   1.060E+11   1.087E+09   1.088E+06
                                                                          8.507E+05   6.167E+09   8.248E+08   2.401E+08   2.340E+07   1.509E+05
                                                                          2.449E+09   8.690E+10   1.435E+09   1.520E+10   2.666E+08   9.303E+08
                                                                          1.957E+10   7.614E+11   3.746E+11   5.725E+09   1.693E+09   1.349E+11
                                                                          2.525E+12   3.403E+11   1.375E+11   2.794E+10   5.657E+11   1.065E+10
                                                                          1.462E+12   6.395E+11   3.458E+12   7.835E+11   2.962E+11   5.086E+12
                                                                          1.088E+13   9.210E+12   1.528E+14   1.323E+13   4.641E+13   1.126E+14
                                                                          3.100E+13   4.012E+13   1.365E+13   1.907E+13   5.310E+13   2.195E+10
                                                                          3.992E+09   1.646E+08   3.501E+06   3.654E+09   1.038E+09   2.661E+08
                                                                          4.428E+08   4.756E+08   1.552E+08   3.919E+07   2.084E+09   4.726E+06
                                                                          7.155E+09   1.259E+08   3.048E+07   7.519E+08   9.423E+08   4.094E+10
                                                                          5.777E+10   6.858E+08   7.422E+04   6.919E+11   6.088E+12   1.504E+13
                                                                          1.617E+12   7.258E+11   1.590E+08   8.695E+12   2.757E+06   3.902E+12
                                                                          9.827E+11   6.326E+12   6.204E+10   3.198E+11   2.885E+10   3.097E+12
                                                                          4.784E+11   7.461E+10   2.556E+11   6.351E+07   2.346E+11   1.013E+11
                                                                          2.442E+12   6.600E+13   2.996E+13   2.701E+08   2.618E+12   4.568E+13
                                                                          2.786E+07   2.599E+07   4.797E+11   1.311E+05   4.287E+13   0.000E+00
    19    36  3  -1    1.936771E+02   2.964E+13
    20    36  3  -1    1.936564E+02   3.739E+11
    21    36  3  -1    1.936172E+02   4.323E+11
    22    36  3  -1    1.935910E+02   1.078E+13
    24    36  3  -1    1.934941E+02   1.502E+12
    25    36  3  -1    1.934753E+02   1.825E+13
    26    36  3  -1    1.934725E+02   1.122E+13
     3    37  3  -1    1.963595E+02   5.962E+09   8.815E+13   7.587E+14   3.098E+11   2.620E+10   9.274E+10   6.455E+08   5.864E+08   6.498E+08
                                                                          1.374E+10   2.203E+09   9.275E+10   2.468E+10   6.142E+08   2.885E+08
                                                                          3.319E+07   5.447E+07   3.778E+07   1.022E+11   5.592E+08   3.880E+08
                                                                          1.326E+09   6.919E+09   8.592E+09   1.999E+09   5.180E+09   5.186E+08
                                                                          4.479E+09   9.283E+10   2.060E+09   2.091E+10   9.811E+08   5.822E+09
                                                                          1.046E+10   7.557E+11   3.791E+11   1.664E+10   9.055E+08   1.372E+11
                                                                          2.501E+12   3.598E+11   1.410E+11   3.147E+10   5.606E+11   1.640E+10
                                                                          1.451E+12   6.339E+11   3.471E+12   7.774E+11   4.320E+11   5.109E+12
                                                                          1.079E+13   1.076E+13   1.513E+14   1.352E+13   4.664E+13   1.116E+14
                                                                          3.099E+13   4.032E+13   1.369E+13   1.935E+13   5.259E+13   5.247E+11
                                                                          2.947E+08   6.944E+08   7.298E+07   5.405E+09   6.288E+09   2.537E+08
                                                                          4.242E+08   4.954E+08   1.482E+08   3.609E+07   2.036E+09   2.540E+07
                                                                          7.016E+09   1.384E+08   8.931E+07   7.287E+08   9.896E+08   3.848E+10
                                                                          1.599E+10   2.491E+09   2.805E+11   1.537E+12   1.278E+12   9.654E+01
                                                                          3.061E+12   9.462E+11   6.909E+11   3.252E+12   6.587E+11   2.592E+12
                                                                          1.310E+12   4.332E+12   9.176E+12   6.622E+12   3.335E+10   4.614E+12
                                                                          4.747E+11   7.549E+10   2.546E+11   3.440E+12   4.704E+12   1.186E+11
                                                                          3.400E+12   6.418E+13   2.740E+13   5.329E+10   3.558E+12   4.750E+13
                                                                          2.413E+08   2.266E+09   4.562E+11   4.178E+11   4.246E+13   0.000E+00
     5    37  3  -1    1.962038E+02   3.819E+10
    17    37  3  -1    1.937224E+02   6.245E+12
    18    37  3  -1    1.936905E+02   7.708E+12
    20    37  3  -1    1.936569E+02   2.136E+11
    21    37  3  -1    1.936177E+02   4.647E+12
    22    37  3  -1    1.935915E+02   1.875E+13
    23    37  3  -1    1.935134E+02   9.126E+12
    24    37  3  -1    1.934947E+02   6.560E+11
    25    37  3  -1    1.934758E+02   1.065E+13
    26    37  3  -1    1.934730E+02   1.637E+13
    27    37  3  -1    1.932651E+02   1.342E+13

   NRSLMX=   6    NVMAX=   3    LVMAX=  -1

C--------------------------------------------------------------------------------------------------------------
C
C                                                                            
C
C--------------------------------------------------------------------------------------------------------------
