SEQ='NA'     NUCCHG=25                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 231254972.0  NPRNT=   1
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          1S2 2S2 2P6         (1)0( 0.0)        0.0 

   IC RESOLVED LEVEL INDEXING           BWNR= 234755856.1 NLVL=   196
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
     3    81  3  -1    5.263953E+01   1.714E+10
     2    83  3  -1    5.288945E+01   2.350E+09   1.811E+11   4.245E+11   4.245E+11
     3    83  3  -1    5.272252E+01   7.584E+10
     2    84  3  -1    5.292584E+01   5.872E+09   3.860E+10   8.619E+09   8.619E+09
     3    84  3  -1    5.275890E+01   8.306E+09
     3    86  3  -1    5.283277E+01   4.521E+10   5.704E+10   3.958E+10   3.958E+10
     2    87  3  -1    5.300757E+01   1.103E+12   5.912E+11   7.806E+11   7.806E+11
     3    87  3  -1    5.284064E+01   1.842E+10
     3    89  3  -1    5.286110E+01   1.687E+11   1.404E+11   2.267E+11   2.267E+11
     2    90  3  -1    5.307443E+01   1.184E+12   8.907E+11   1.057E+12   1.057E+12
     3    90  3  -1    5.290750E+01   2.798E+11
     2    91  3  -1    5.313474E+01   3.399E+11   2.082E+11   2.898E+11   2.898E+11
     3    91  3  -1    5.296780E+01   1.203E+10
     3    93  3  -1    5.302843E+01   6.693E+11   4.663E+11   5.112E+11   5.112E+11
     3    95  3  -1    5.306072E+01   1.814E+11   1.519E+11   1.891E+11   1.891E+11
     2    96  3  -1    5.324922E+01   5.432E+11   6.436E+11   1.684E+11   1.684E+11
     3    96  3  -1    5.308229E+01   3.404E+10
     2    98  3  -1    5.333790E+01   4.405E+11   2.894E+11   1.994E+10   1.994E+10
     3    98  3  -1    5.317096E+01   3.993E+10
     3    99  3  -1    5.318843E+01   1.508E+12   1.031E+12   8.481E+11   8.481E+11
     2   100  3  -1    5.337160E+01   2.265E+11   1.893E+11   4.808E+11   4.808E+11
     3   100  3  -1    5.320467E+01   4.991E+10
     3   101  3  -1    5.322742E+01   6.867E+10   5.500E+10   2.170E+11   2.170E+11
     2   102  3  -1    5.347616E+01   4.132E+12   4.543E+12   1.787E+12   1.787E+12
     3   102  3  -1    5.330922E+01   1.934E+11
     3   103  3  -1    5.331345E+01   3.136E+11   2.276E+11   1.681E+11   1.681E+11
     2   104  3  -1    5.352494E+01   2.261E+11   8.388E+11   1.084E+09   1.084E+09
     3   104  3  -1    5.335801E+01   7.057E+11
     2   105  3  -1    5.354909E+01   2.445E+10   1.525E+12   3.388E+12   3.388E+12
     3   105  3  -1    5.338216E+01   7.351E+11
     3   107  3  -1    5.343322E+01   3.685E+11   2.580E+11   7.806E+11   7.806E+11
     2   110  3  -1    5.371583E+01   2.947E+11   3.244E+12   1.637E+12   1.637E+12
     3   110  3  -1    5.354890E+01   3.071E+12
     2   112  3  -1    5.382155E+01   5.326E+11   3.039E+11   1.861E+13   1.861E+13
     3   112  3  -1    5.365462E+01   4.397E+09
     3   113  3  -1    5.371171E+01   1.817E+12   1.243E+12   3.647E+13   3.647E+13
     3   114  3  -1    5.378887E+01   1.909E+12   1.299E+12   6.280E+12   6.280E+12
     2   115  3  -1    5.395719E+01   1.980E+11   1.249E+12   1.075E+13   1.075E+13
     3   115  3  -1    5.379026E+01   5.102E+11
     2   116  3  -1    5.400458E+01   2.649E+11   6.657E+11   2.451E+11   2.451E+11
     3   116  3  -1    5.383765E+01   5.066E+11
     3   118  3  -1    5.386752E+01   1.413E+12   9.704E+11   2.351E+12   2.351E+12
     2   119  3  -1    5.405066E+01   2.938E+10   6.681E+10   2.923E+11   2.923E+11
     3   119  3  -1    5.388373E+01   5.069E+09
     2   120  3  -1    5.405222E+01   3.849E+11   2.841E+11   5.193E+11   5.193E+11
     3   120  3  -1    5.388529E+01   6.427E+10
     2   123  3  -1    5.412102E+01   9.385E+12   4.734E+12   3.280E+13   3.280E+13
     3   123  3  -1    5.395409E+01   1.448E+10
     2   124  3  -1    5.428357E+01   2.496E+13   1.301E+13   7.339E+13   7.339E+13
     3   124  3  -1    5.411664E+01   5.071E+11
     2   125  3  -1    5.432003E+01   1.171E+13   1.190E+13   1.826E+13   1.826E+13
     3   125  3  -1    5.415309E+01   7.465E+10
     3   126  3  -1    5.416106E+01   1.131E+13   7.573E+12   3.272E+13   3.272E+13
     2   127  3  -1    5.447225E+01   9.513E+11   1.428E+13   3.688E+11   3.688E+11
     3   127  3  -1    5.430532E+01   1.378E+13
     2   128  3  -1    5.457754E+01   2.865E+10   9.280E+12   1.044E+14   1.044E+14
     3   128  3  -1    5.441061E+01   4.581E+12
     2   129  3  -1    5.474201E+01   8.576E+10   7.366E+12   1.940E+11   1.940E+11
     3   129  3  -1    5.457507E+01   3.604E+12
     3   131  3  -1    5.466641E+01   1.107E+13   7.415E+12   2.981E+12   2.981E+12
     2   132  3  -1    5.488313E+01   2.943E+10   2.825E+12   1.949E+13   1.949E+13
     3   132  3  -1    5.471620E+01   2.775E+12
     2   133  3  -1    5.501623E+01   4.847E+12   6.748E+12   1.564E+13   1.564E+13
     3   133  3  -1    5.484930E+01   9.331E+11
     2   134  3  -1    5.538753E+01   1.125E+12   6.650E+11   2.512E+14   2.512E+14
     3   134  3  -1    5.522060E+01   4.849E+10
     3   135  3  -1    5.528228E+01   7.741E+10   1.039E+11   3.156E+14   3.156E+14
     4   136  3  -1    5.261252E+01   6.484E+09   4.569E+10   3.067E+08   3.067E+08
     4   137  3  -1    5.263404E+01   1.566E+10   5.289E+10   1.272E+09   1.272E+09
     5   137  3  -1    5.259937E+01   3.156E+09
     4   138  3  -1    5.267001E+01   9.595E+08   5.249E+10   1.032E+10   1.032E+10
     5   138  3  -1    5.263534E+01   1.980E+10
     5   139  3  -1    5.269762E+01   4.875E+10   6.815E+10   9.119E+10   9.119E+10
     1   140  3  -1    5.855947E+01   5.417E+09   1.574E+11   6.517E+10   6.517E+10
     1   143  3  -1    5.861047E+01   3.199E+10   1.682E+11   1.598E+11   1.598E+11
     5   144  3  -1    5.281780E+01   1.126E+11   1.167E+11   6.862E+08   6.862E+08
     4   145  3  -1    5.286339E+01   3.990E+08   9.337E+10   7.813E+12   7.813E+12
     5   145  3  -1    5.282872E+01   6.277E+10
     4   146  3  -1    5.292582E+01   4.718E+08   1.440E+11   3.256E+10   3.256E+10
     5   146  3  -1    5.289115E+01   1.157E+09
     4   148  3  -1    5.295004E+01   1.208E+10   9.382E+10   2.882E+11   2.882E+11
     5   148  3  -1    5.291537E+01   3.759E+10
     5   149  3  -1    5.292012E+01   5.606E+10   7.239E+10   6.406E+11   6.406E+11
     1   150  3  -1    5.876347E+01   1.825E+10   7.420E+11   1.413E+12   1.413E+12
     4   150  3  -1    5.297755E+01   6.840E+11
     5   150  3  -1    5.294288E+01   9.247E+09
     4   151  3  -1    5.303222E+01   1.733E+11   5.083E+11   1.745E+11   1.745E+11
     5   151  3  -1    5.299755E+01   3.601E+11
     4   152  3  -1    5.304388E+01   2.951E+11   4.019E+11   2.621E+10   2.621E+10
     5   152  3  -1    5.300921E+01   4.456E+10
     1   153  3  -1    5.889203E+01   2.877E+10   8.329E+10   2.421E+12   2.421E+12
     4   153  3  -1    5.310610E+01   7.181E+09
     4   155  3  -1    5.317616E+01   8.743E+11   8.965E+11   5.551E+13   5.551E+13
     5   155  3  -1    5.314149E+01   2.799E+11
     5   156  3  -1    5.314164E+01   7.563E+11   6.011E+11   7.035E+13   7.035E+13
     1   157  3  -1    5.898226E+01   6.598E+10   4.325E+11   3.824E+12   3.824E+12
     4   157  3  -1    5.319634E+01   2.199E+11
     5   157  3  -1    5.316167E+01   9.430E+10
     1   158  3  -1    5.899262E+01   8.542E+10   2.481E+11   8.178E+12   8.178E+12
     4   158  3  -1    5.320669E+01   6.124E+10
     5   159  3  -1    5.317307E+01   7.877E+11   6.296E+11   3.887E+13   3.887E+13
     4   160  3  -1    5.336308E+01   2.988E+12   2.850E+12   1.165E+14   1.165E+14
     5   160  3  -1    5.332841E+01   8.253E+11
     1   162  3  -1    5.917836E+01   1.684E+12   2.362E+12   9.252E+13   9.252E+13
     4   162  3  -1    5.339244E+01   2.778E+11
     1   163  3  -1    5.918912E+01   6.337E+10   1.876E+12   1.493E+12   1.493E+12
     4   163  3  -1    5.340320E+01   1.645E+12
     5   163  3  -1    5.336853E+01   1.048E+11
     1   164  3  -1    5.924866E+01   3.763E+12   2.444E+12   6.700E+13   6.700E+13
     4   164  3  -1    5.346274E+01   1.046E+11
     5   164  3  -1    5.342807E+01   2.164E+11
     5   165  3  -1    5.343727E+01   2.332E+12   1.776E+12   6.314E+13   6.314E+13
     4   166  3  -1    5.350930E+01   1.513E+12   2.775E+12   9.481E+12   9.481E+12
     5   166  3  -1    5.347462E+01   1.732E+12
     1   167  3  -1    5.936232E+01   3.313E+10   2.043E+12   5.051E+11   5.051E+11
     4   167  3  -1    5.357639E+01   8.563E+10
     5   167  3  -1    5.354172E+01   1.267E+12
     5   168  3  -1    5.365330E+01   1.672E+10   4.397E+10   6.996E+10   6.996E+10
     1   169  3  -1    5.948596E+01   1.019E+10   5.368E+12   6.520E+12   6.520E+12
     4   169  3  -1    5.370003E+01   2.655E+12
     1   171  3  -1    5.966125E+01   4.349E+09   1.943E+12   8.043E+12   8.043E+12
     4   171  3  -1    5.387533E+01   1.041E+11
     5   171  3  -1    5.384066E+01   1.195E+12
     5   172  3  -1    5.384589E+01   2.916E+12   2.215E+12   4.013E+13   4.013E+13
     4   173  3  -1    5.388379E+01   7.918E+12   6.714E+12   7.761E+13   7.761E+13
     5   173  3  -1    5.384912E+01   1.402E+12
     4   174  3  -1    5.392895E+01   7.842E+12   6.046E+12   2.253E+14   2.253E+14
     5   174  3  -1    5.389428E+01   7.828E+11
     1   175  3  -1    5.980503E+01   1.701E+09   1.444E+11   1.101E+12   1.101E+12
     4   175  3  -1    5.401911E+01   4.970E+10
     1   176  3  -1    5.981278E+01   2.228E+09   2.897E+11   1.757E+12   1.757E+12
     4   176  3  -1    5.402686E+01   2.040E+11
     5   176  3  -1    5.399219E+01   2.751E+10
     1   177  3  -1    5.984552E+01   2.661E+11   7.138E+11   8.113E+13   8.113E+13
     4   177  3  -1    5.405960E+01   1.502E+11
     4   178  3  -1    5.410438E+01   3.661E+11   2.907E+11   4.736E+11   4.736E+11
     5   178  3  -1    5.406971E+01   8.285E+09
     1   179  3  -1    5.989812E+01   1.467E+11   6.030E+11   1.104E+14   1.104E+14
     4   179  3  -1    5.411220E+01   5.965E+10
     5   179  3  -1    5.407753E+01   2.203E+11
     1   181  3  -1    5.994559E+01   1.129E+10   1.699E+12   4.303E+11   4.303E+11
     4   181  3  -1    5.415966E+01   1.589E+12
     5   181  3  -1    5.412499E+01   3.783E+10
     1   182  3  -1    6.011239E+01   2.468E+10   1.020E+13   3.459E+12   3.459E+12
     4   182  3  -1    5.432647E+01   5.066E+12
     5   183  3  -1    5.434099E+01   1.202E+13   9.041E+12   2.818E+14   2.818E+14
     4   184  3  -1    5.441403E+01   3.483E+11   1.872E+13   4.438E+12   4.438E+12
     5   184  3  -1    5.437936E+01   1.845E+13
     4   185  3  -1    5.447592E+01   1.397E+13   1.917E+13   5.831E+11   5.831E+11
     5   185  3  -1    5.444125E+01   3.442E+12
     1   186  3  -1    6.036927E+01   3.609E+10   1.723E+13   1.419E+13   1.419E+13
     4   186  3  -1    5.458335E+01   5.543E+12
     5   186  3  -1    5.454868E+01   7.754E+12
     1   187  3  -1    6.073445E+01   4.582E+08   4.681E+12   1.443E+13   1.443E+13
     4   187  3  -1    5.494852E+01   2.314E+12
     2   188  3  -1    5.892773E+01   5.950E+10   2.167E+11   3.774E+11   3.774E+11
     3   188  3  -1    5.876080E+01   9.477E+08
     2   189  3  -1    5.898819E+01   5.404E+11   4.699E+11   4.134E+12   4.134E+12
     3   189  3  -1    5.882126E+01   4.815E+10
     3   190  3  -1    5.882155E+01   1.089E+12   8.732E+11   1.049E+13   1.049E+13
     2   191  3  -1    5.903176E+01   1.794E+12   1.047E+12   9.078E+12   9.078E+12
     3   191  3  -1    5.886483E+01   2.241E+09
     3   192  3  -1    5.898011E+01   4.443E+11   4.495E+11   4.321E+12   4.321E+12
     2   193  3  -1    5.921090E+01   2.183E+12   3.186E+12   1.572E+11   1.572E+11
     3   193  3  -1    5.904397E+01   4.178E+11
     2   194  3  -1    5.934965E+01   5.242E+11   3.171E+12   8.936E+11   8.936E+11
     3   194  3  -1    5.918272E+01   2.742E+12
     2   199  3  -1    5.995047E+01   1.344E+11   1.108E+12   1.609E+13   1.609E+13
     3   199  3  -1    5.978354E+01   4.066E+11
     2   200  3  -1    6.053991E+01   8.081E+09   1.385E+11   2.807E+13   2.807E+13
     3   200  3  -1    6.037298E+01   1.661E+09
     3   201  3  -1    6.038959E+01   9.324E+09   1.415E+11   2.351E+13   2.351E+13
     2   202  3  -1    6.093423E+01   1.267E+11   2.384E+11   8.054E+13   8.054E+13
     3   202  3  -1    6.076730E+01   2.404E+10
     3   203  3  -1    6.077864E+01   1.150E+11   2.256E+11   8.513E+13   8.513E+13
     4   204  3  -1    5.841313E+01   3.298E+10   1.662E+11   4.462E+08   4.462E+08
     5   204  3  -1    5.837846E+01   1.735E+09
     4   205  3  -1    5.845230E+01   8.064E+10   1.980E+11   4.958E+09   4.958E+09
     5   205  3  -1    5.841763E+01   1.230E+10
     5   206  3  -1    5.848129E+01   4.663E+10   1.677E+11   1.324E+09   1.324E+09
     4   208  3  -1    5.868111E+01   4.198E+11   9.027E+11   7.325E+10   7.325E+10
     5   208  3  -1    5.864644E+01   4.773E+11
     4   209  3  -1    5.870649E+01   6.693E+11   8.435E+11   2.456E+10   2.456E+10
     5   209  3  -1    5.867182E+01   2.007E+10
     4   210  3  -1    5.882386E+01   2.428E+12   2.144E+12   9.120E+11   9.120E+11
     5   210  3  -1    5.878919E+01   3.870E+11
     5   211  3  -1    5.888869E+01   2.812E+12   2.246E+12   6.646E+11   6.646E+11
     4   212  3  -1    5.894768E+01   1.577E+10   1.886E+11   3.077E+10   3.077E+10
     4   213  3  -1    5.894769E+01   4.607E+08   1.688E+11   9.294E+09   9.294E+09
     5   213  3  -1    5.891302E+01   8.858E+09
     4   214  3  -1    5.895970E+01   2.187E+10   2.084E+11   1.570E+10   1.570E+10
     5   214  3  -1    5.892503E+01   4.110E+10
     4   216  3  -1    5.904787E+01   1.806E+09   1.546E+11   8.641E+08   8.641E+08
     5   217  3  -1    5.901888E+01   9.224E+10   2.279E+11   6.127E+10   6.127E+10
     4   218  3  -1    5.905535E+01   1.483E+09   1.607E+11   2.695E+09   2.695E+09
     5   218  3  -1    5.902068E+01   4.853E+09
     4   219  3  -1    5.929718E+01   2.757E+11   1.587E+12   1.117E+12   1.117E+12
     5   219  3  -1    5.926251E+01   7.642E+11
     1   220  3  -1    6.515417E+01   1.205E+09   2.044E+12   2.197E+12   2.197E+12
     4   220  3  -1    5.936825E+01   9.405E+11
     1   221  3  -1    6.518697E+01   1.011E+09   1.641E+12   1.222E+12   1.222E+12
     4   221  3  -1    5.940105E+01   9.452E+11
     5   221  3  -1    5.936637E+01   3.538E+11
     4   222  3  -1    5.940336E+01   3.011E+11   1.360E+12   5.428E+10   5.428E+10
     5   222  3  -1    5.936869E+01   9.908E+11
     4   223  3  -1    5.986366E+01   4.035E+11   5.029E+11   7.216E+12   7.216E+12
     5   223  3  -1    5.982899E+01   7.049E+10
     5   224  3  -1    5.983532E+01   2.853E+11   3.806E+11   7.013E+12   7.013E+12
     1   225  3  -1    6.577244E+01   1.274E+09   5.436E+11   6.766E+10   6.766E+10
     4   225  3  -1    5.998651E+01   7.599E+09
     5   225  3  -1    5.995184E+01   2.493E+11
     1   226  3  -1    6.578599E+01   9.297E+08   3.725E+11   1.805E+11   1.805E+11
     4   226  3  -1    6.000006E+01   1.063E+11
     3   234  3  -1    6.575724E+01   7.528E+08   1.526E+11   1.552E+11   1.552E+11
     2   235  3  -1    6.595974E+01   4.349E+09   1.506E+11   1.002E+12   1.002E+12
     3   235  3  -1    6.579281E+01   6.433E+08
     3   237  3  -1    6.580342E+01   3.134E+09   1.521E+11   8.310E+11   8.310E+11
     2   242  3  -1    6.677589E+01   4.571E+09   1.744E+11   9.873E+12   9.873E+12
     3   242  3  -1    6.660895E+01   5.726E+09

   NRSLMX=   6    NVMAX=   3    LVMAX=  -1

C--------------------------------------------------------------------------------------------------------------
C
C                                                                            
C
C--------------------------------------------------------------------------------------------------------------
