SEQ='MG'     NUCCHG=16                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  86007551.3  NPRNT=   5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          1S2 2S2 2P6 3S1     (2)0( 0.5)        0.0 
     2          1S2 2S2 2P6 3P1     (2)1( 0.5)   104032.6 
     3          1S2 2S2 2P6 3P1     (2)1( 1.5)   105523.2 
     4          1S2 2S2 2P6 3D1     (2)2( 1.5)   247698.8 
     5          1S2 2S2 2P6 3D1     (2)2( 2.5)   247865.4 

   IC RESOLVED LEVEL INDEXING           BWNR=  86588438.9 NLVL=   167
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
    12   505  3  -1    1.826038E+02   7.930E+09
     5   506  3  -1    1.828613E+02   4.060E+12   7.346E+13   7.680E+14   1.036E+06   7.764E+09   8.444E+09   9.183E+09   2.044E+09
     6   506  3  -1    1.828562E+02   4.415E+11
     8   506  3  -1    1.828191E+02   2.941E+10
     9   506  3  -1    1.826481E+02   2.000E+10
    10   506  3  -1    1.826447E+02   1.460E+11
    12   506  3  -1    1.826267E+02   2.429E+12
    13   506  3  -1    1.826245E+02   2.509E+11
    14   506  3  -1    1.826227E+02   4.965E+09
     5   507  3  -1    1.828666E+02   6.042E+11   7.346E+13   7.680E+14   3.786E+05   6.833E+09   9.433E+09   7.210E+09   4.663E+09
     6   507  3  -1    1.828615E+02   3.811E+12
     7   507  3  -1    1.828553E+02   3.733E+11
     8   507  3  -1    1.828244E+02   1.467E+10
     9   507  3  -1    1.826534E+02   1.521E+11
    13   507  3  -1    1.826298E+02   2.107E+12
    14   507  3  -1    1.826280E+02   1.819E+11
     6   508  3  -1    1.828686E+02   4.843E+11   7.346E+13   7.680E+14   0.000E+00   4.657E+09   1.160E+10   8.376E+08   1.341E+10
     7   508  3  -1    1.828623E+02   4.391E+12
    14   508  3  -1    1.826350E+02   2.250E+12
    15   508  3  -1    1.823238E+02   4.008E+09
     5   509  3  -1    1.828844E+02   8.578E+10   7.144E+13   7.683E+14   1.707E+05   9.347E+08   1.694E+09   1.453E+11   1.985E+11
     8   509  3  -1    1.828422E+02   2.637E+12
     9   509  3  -1    1.826712E+02   4.623E+09
    11   509  3  -1    1.826655E+02   9.718E+10
    12   509  3  -1    1.826498E+02   3.629E+09
    16   509  3  -1    1.822753E+02   2.785E+09
     1   510  3  -1    1.851403E+02   1.780E+10   7.310E+13   7.687E+14   4.683E+07   1.116E+09   1.193E+10   1.337E+09   3.232E+09
     2   510  3  -1    1.851363E+02   4.626E+09
     5   510  3  -1    1.829303E+02   1.645E+12
     8   510  3  -1    1.828881E+02   7.587E+10
     9   510  3  -1    1.827172E+02   3.048E+10
    10   510  3  -1    1.827138E+02   8.745E+11
    11   510  3  -1    1.827114E+02   4.324E+12
    12   510  3  -1    1.826957E+02   7.618E+11
    13   510  3  -1    1.826936E+02   1.212E+11
     2   511  3  -1    1.851379E+02   1.386E+10   7.312E+13   7.687E+14   4.904E+07   3.014E+09   1.028E+10   5.723E+08   1.031E+09
     3   511  3  -1    1.851296E+02   2.893E+09
     5   511  3  -1    1.829319E+02   3.952E+11
     6   511  3  -1    1.829269E+02   1.733E+12
     8   511  3  -1    1.828897E+02   4.264E+09
     9   511  3  -1    1.827188E+02   5.268E+11
    10   511  3  -1    1.827154E+02   3.420E+12
    13   511  3  -1    1.826952E+02   7.032E+11
    14   511  3  -1    1.826934E+02   7.518E+10
     3   512  3  -1    1.851329E+02   1.616E+10   7.312E+13   7.687E+14   5.069E+07   5.885E+09   7.674E+09   3.307E+08   6.773E+08
     5   512  3  -1    1.829352E+02   1.614E+10
     6   512  3  -1    1.829302E+02   3.060E+11
     7   512  3  -1    1.829239E+02   1.909E+12
     9   512  3  -1    1.827221E+02   3.947E+12
    13   512  3  -1    1.826985E+02   3.007E+10
    14   512  3  -1    1.826967E+02   6.037E+11
     5   513  3  -1    1.829695E+02   2.616E+12   6.889E+13   7.720E+14   1.167E+00   1.877E+10   6.441E+09   6.362E+11   7.894E+10
     6   513  3  -1    1.829645E+02   2.206E+11
     7   513  3  -1    1.829582E+02   3.588E+09
     8   513  3  -1    1.829273E+02   3.075E+10
     6   514  3  -1    1.829652E+02   2.471E+12   6.889E+13   7.720E+14   0.000E+00   1.002E+10   1.512E+10   3.856E+11   3.289E+11
     7   514  3  -1    1.829589E+02   1.858E+11
    15   514  3  -1    1.824204E+02   1.124E+10
     7   515  3  -1    1.829598E+02   2.582E+12   6.888E+13   7.720E+14   0.000E+00   0.000E+00   2.521E+10   0.000E+00   7.147E+11
     6   516  3  -1    1.829818E+02   4.422E+09   6.893E+13   7.754E+14   0.000E+00   5.143E+08   9.706E+08   2.313E+11   4.312E+11
     7   516  3  -1    1.829755E+02   1.450E+10
    14   516  3  -1    1.827483E+02   6.140E+09
    15   516  3  -1    1.824371E+02   2.970E+12
     3   517  3  -1    1.852802E+02   6.066E+09   6.835E+13   7.721E+14   9.548E+07   1.375E+09   1.141E+09   9.920E+10   3.910E+11
     9   517  3  -1    1.828694E+02   8.104E+11
    13   517  3  -1    1.828458E+02   3.114E+11
    14   517  3  -1    1.828440E+02   8.160E+11
     2   518  3  -1    1.852907E+02   6.441E+09   6.865E+13   7.708E+14   1.190E+08   7.302E+08   2.277E+09   2.903E+11   2.817E+11
     9   518  3  -1    1.828716E+02   3.886E+11
    10   518  3  -1    1.828682E+02   8.100E+11
    12   518  3  -1    1.828501E+02   4.965E+11
    13   518  3  -1    1.828480E+02   6.000E+11
    14   518  3  -1    1.828462E+02   8.812E+10
     1   519  3  -1    1.852957E+02   9.385E+09   6.875E+13   7.703E+14   1.349E+08   5.691E+07   3.129E+09   4.321E+11   1.677E+11
     9   519  3  -1    1.828726E+02   3.892E+10
    10   519  3  -1    1.828692E+02   6.069E+11
    11   519  3  -1    1.828668E+02   1.476E+12
    12   519  3  -1    1.828511E+02   6.331E+11
    13   519  3  -1    1.828490E+02   1.191E+11
     9   520  3  -1    1.828792E+02   1.761E+11   6.700E+13   7.778E+14   1.448E+07   3.358E+08   2.819E+08   2.279E+10   8.978E+10
    13   520  3  -1    1.828557E+02   6.950E+10
    14   520  3  -1    1.828539E+02   1.854E+11
     9   521  3  -1    1.828808E+02   2.145E+10   6.672E+13   7.791E+14   4.757E+06   4.150E+07   1.483E+08   1.368E+10   1.723E+10
    10   521  3  -1    1.828775E+02   3.994E+10
    12   521  3  -1    1.828594E+02   2.459E+10
    13   521  3  -1    1.828573E+02   2.738E+10
    14   521  3  -1    1.828555E+02   8.520E+09
    10   522  3  -1    1.828790E+02   6.586E+09   6.663E+13   7.795E+14   1.721E+06   6.451E+06   2.428E+07   2.492E+09   1.405E+09
    13   522  3  -1    1.828588E+02   1.954E+09
     4   523  3  -1    1.848897E+02   5.065E+09   6.899E+13   7.748E+14   7.323E+06   4.511E+08   1.113E+09   2.375E+11   3.240E+11
     5   523  3  -1    1.831105E+02   9.433E+09
     8   523  3  -1    1.830683E+02   1.694E+12
    14   523  3  -1    1.828720E+02   4.254E+09
    15   523  3  -1    1.825607E+02   2.432E+11
    16   523  3  -1    1.825014E+02   2.720E+11
     3   524  3  -1    1.853881E+02   3.987E+09   7.255E+13   7.689E+14   2.541E+05   2.399E+08   1.085E+09   7.089E+09   2.530E+10
     9   524  3  -1    1.829773E+02   1.792E+12
    10   524  3  -1    1.829739E+02   1.021E+12
    13   524  3  -1    1.829537E+02   2.268E+11
    14   524  3  -1    1.829519E+02   2.062E+12
     8   525  3  -1    1.831526E+02   2.861E+09   7.262E+13   7.688E+14   1.103E+06   6.549E+08   5.309E+08   1.961E+10   1.037E+10
     9   525  3  -1    1.829816E+02   1.888E+11
    10   525  3  -1    1.829782E+02   7.828E+11
    11   525  3  -1    1.829759E+02   2.269E+12
    12   525  3  -1    1.829602E+02   6.171E+11
    13   525  3  -1    1.829581E+02   1.866E+12
     2   526  3  -1    1.854029E+02   1.590E+09   7.265E+13   7.688E+14   4.970E+06   8.847E+08   2.182E+08   9.382E+09   2.185E+10
    10   526  3  -1    1.829804E+02   3.657E+11
    12   526  3  -1    1.829624E+02   1.503E+12
    16   526  3  -1    1.825879E+02   2.378E+09
     1   527  3  -1    1.854775E+02   1.465E+10   6.889E+13   7.722E+14   1.268E+09   3.132E+08   3.874E+08   2.080E+11   4.684E+11
     2   527  3  -1    1.854735E+02   1.264E+10
     3   527  3  -1    1.854652E+02   9.900E+09
     8   527  3  -1    1.832254E+02   2.054E+09
     9   527  3  -1    1.830544E+02   7.444E+11
    10   527  3  -1    1.830510E+02   6.209E+11
    11   527  3  -1    1.830487E+02   5.714E+11
    12   527  3  -1    1.830330E+02   2.832E+09
    16   527  3  -1    1.826585E+02   4.087E+09
     2   528  3  -1    1.854845E+02   1.980E+09   6.901E+13   7.693E+14   5.257E+06   1.565E+10   6.712E+09   1.007E+11   1.139E+11
    10   528  3  -1    1.830620E+02   6.008E+10
    12   528  3  -1    1.830440E+02   6.648E+11
    16   528  3  -1    1.826695E+02   6.030E+09
     3   529  3  -1    1.854785E+02   2.997E+09   6.903E+13   7.693E+14   5.714E+07   1.090E+10   1.072E+10   1.549E+11   6.903E+10
     5   529  3  -1    1.832808E+02   5.563E+09
     9   529  3  -1    1.830676E+02   1.510E+10
    10   529  3  -1    1.830643E+02   6.547E+09
    11   529  3  -1    1.830619E+02   5.799E+10
    12   529  3  -1    1.830462E+02   5.758E+11
    13   529  3  -1    1.830441E+02   9.433E+11
     3   530  3  -1    1.854818E+02   3.338E+09   6.907E+13   7.691E+14   3.899E+07   4.001E+09   1.806E+10   5.161E+10   1.592E+11
     6   530  3  -1    1.832792E+02   1.190E+10
    12   530  3  -1    1.830496E+02   3.905E+10
    13   530  3  -1    1.830474E+02   3.495E+11
    14   530  3  -1    1.830456E+02   1.323E+12
    16   530  3  -1    1.826751E+02   7.269E+09
     4   531  3  -1    1.850636E+02   9.604E+09   6.891E+13   7.757E+14   1.236E+09   1.180E+09   5.241E+09   2.859E+11   3.480E+11
    10   531  3  -1    1.830679E+02   3.882E+09
    16   531  3  -1    1.826753E+02   7.292E+11
     4   532  3  -1    1.850907E+02   1.129E+10   7.100E+13   7.645E+14   3.087E+08   3.666E+09   6.397E+09   6.907E+10   1.228E+11
     5   532  3  -1    1.833115E+02   1.339E+11
     8   532  3  -1    1.832693E+02   7.375E+11
     9   532  3  -1    1.830983E+02   4.737E+09
    13   532  3  -1    1.830747E+02   8.251E+09
    16   532  3  -1    1.827024E+02   2.614E+12
     1   533  3  -1    1.855387E+02   2.667E+10   6.878E+13   7.746E+14   3.507E+09   5.584E+07   1.134E+09   1.265E+11   7.314E+08
     2   533  3  -1    1.855347E+02   7.675E+09
     5   533  3  -1    1.833288E+02   8.599E+11
     8   533  3  -1    1.832866E+02   1.351E+11
    10   533  3  -1    1.831122E+02   6.712E+09
    11   533  3  -1    1.831099E+02   5.389E+10
    12   533  3  -1    1.830942E+02   2.170E+10
    13   533  3  -1    1.830920E+02   2.039E+10
    16   533  3  -1    1.827197E+02   2.215E+11
     2   534  3  -1    1.855381E+02   2.147E+10   6.862E+13   7.754E+14   3.795E+09   2.885E+08   5.684E+08   8.906E+10   3.503E+10
     3   534  3  -1    1.855299E+02   5.444E+09
     5   534  3  -1    1.833322E+02   1.812E+11
     6   534  3  -1    1.833272E+02   1.062E+12
     8   534  3  -1    1.832900E+02   5.700E+09
     9   534  3  -1    1.831190E+02   3.028E+09
    10   534  3  -1    1.831156E+02   4.253E+10
    13   534  3  -1    1.830954E+02   1.516E+10
    14   534  3  -1    1.830936E+02   3.547E+10
    16   534  3  -1    1.827231E+02   7.894E+10
     3   535  3  -1    1.855382E+02   2.585E+10   6.861E+13   7.754E+14   3.764E+09   2.844E+07   2.620E+08   4.805E+09   1.200E+11
     5   535  3  -1    1.833405E+02   4.887E+09
     6   535  3  -1    1.833355E+02   1.301E+11
     7   535  3  -1    1.833292E+02   1.244E+12
     9   535  3  -1    1.831273E+02   4.389E+10
    14   535  3  -1    1.831020E+02   3.310E+10
     4   536  3  -1    1.851554E+02   6.577E+10   7.062E+13   7.729E+14   5.258E+09   5.552E+09   1.674E+10   3.855E+10   9.771E+10
     6   536  3  -1    1.833712E+02   8.923E+09
     8   536  3  -1    1.833340E+02   8.371E+11
     9   536  3  -1    1.831630E+02   4.040E+09
    12   536  3  -1    1.831416E+02   9.511E+09
    15   536  3  -1    1.828264E+02   7.702E+09
    16   536  3  -1    1.827671E+02   4.895E+12
     5   537  3  -1    1.833871E+02   1.604E+11   6.778E+13   7.705E+14   5.871E+07   1.280E+10   1.196E+10   6.128E+10   1.291E+10
     6   537  3  -1    1.833821E+02   1.831E+10
     9   537  3  -1    1.831739E+02   5.371E+09
    10   537  3  -1    1.831706E+02   5.021E+10
    12   537  3  -1    1.831525E+02   1.138E+12
    13   537  3  -1    1.831504E+02   1.236E+11
    14   537  3  -1    1.831486E+02   2.494E+09
    16   537  3  -1    1.827780E+02   3.359E+10
     5   538  3  -1    1.833882E+02   2.035E+10   6.775E+13   7.706E+14   7.942E+06   9.400E+09   1.528E+10   3.902E+10   3.417E+10
     6   538  3  -1    1.833832E+02   1.527E+11
     7   538  3  -1    1.833769E+02   1.452E+10
     9   538  3  -1    1.831751E+02   4.768E+10
    13   538  3  -1    1.831515E+02   1.002E+12
    14   538  3  -1    1.831497E+02   8.846E+10
    15   538  3  -1    1.828384E+02   3.404E+09
     6   539  3  -1    1.833850E+02   1.626E+10   6.774E+13   7.706E+14   0.000E+00   6.048E+09   1.853E+10   8.490E+09   6.344E+10
     7   539  3  -1    1.833787E+02   1.776E+11
    14   539  3  -1    1.831514E+02   1.060E+12
     5   545  3  -1    1.834618E+02   1.386E+10   7.272E+13   7.635E+14   5.426E+06   1.363E+10   2.686E+10   2.032E+10   3.081E+10
     8   545  3  -1    1.834196E+02   1.378E+12
    15   545  3  -1    1.829120E+02   4.651E+12
    12   546  3  -1    1.832790E+02   8.573E+10   6.677E+13   7.613E+14   6.837E+05   7.179E+08   7.791E+08   7.437E+06   8.302E+06
    13   546  3  -1    1.832769E+02   8.215E+09
     9   547  3  -1    1.833013E+02   3.811E+09   6.677E+13   7.613E+14   5.316E+05   5.750E+08   9.258E+08   1.131E+07   6.603E+06
    13   547  3  -1    1.832777E+02   7.577E+10
    14   547  3  -1    1.832759E+02   5.671E+09
    14   548  3  -1    1.832771E+02   8.006E+10   6.677E+13   7.613E+14   0.000E+00   3.702E+08   1.137E+09   3.260E+06   7.389E+06
     2   552  3  -1    1.858461E+02   8.875E+09   6.676E+13   7.601E+14   6.664E+03   1.669E+07   7.183E+06   3.651E+08   1.845E+08
    10   552  3  -1    1.834236E+02   6.787E+09
     1   553  3  -1    1.858505E+02   2.668E+10   6.676E+13   7.601E+14   2.767E+04   1.116E+07   1.196E+07   2.411E+08   2.988E+08
     2   553  3  -1    1.858465E+02   6.649E+09
     3   553  3  -1    1.858382E+02   6.688E+09
     9   553  3  -1    1.834274E+02   5.072E+09
    10   553  3  -1    1.834240E+02   3.986E+09
    11   553  3  -1    1.834216E+02   2.045E+10
     2   554  3  -1    1.858471E+02   1.120E+10   6.676E+13   7.601E+14   6.552E+04   3.214E+06   1.914E+07   1.666E+08   3.588E+08
     3   554  3  -1    1.858388E+02   2.010E+10
     9   554  3  -1    1.834280E+02   1.233E+10
    10   554  3  -1    1.834246E+02   8.221E+09
     3   555  3  -1    1.858861E+02   7.400E+09   6.833E+13   7.755E+14   5.350E+09   1.186E+10   1.207E+10   4.493E+09   9.099E+10
     7   555  3  -1    1.836771E+02   9.411E+09
     9   555  3  -1    1.834752E+02   8.737E+11
    13   555  3  -1    1.834517E+02   3.495E+10
    14   555  3  -1    1.834499E+02   8.509E+11
    15   555  3  -1    1.831386E+02   2.918E+09
     2   556  3  -1    1.858974E+02   6.003E+09   6.833E+13   7.752E+14   5.108E+09   5.693E+09   1.801E+10   5.314E+10   4.345E+10
     6   556  3  -1    1.836864E+02   6.948E+09
     9   556  3  -1    1.834783E+02   4.695E+10
    10   556  3  -1    1.834749E+02   8.040E+11
    12   556  3  -1    1.834568E+02   9.132E+10
    13   556  3  -1    1.834547E+02   7.581E+11
    14   556  3  -1    1.834529E+02   1.151E+11
    15   556  3  -1    1.831416E+02   4.451E+09
     5   557  3  -1    1.836936E+02   5.610E+09   6.833E+13   7.750E+14   4.930E+09   8.641E+08   2.263E+10   9.003E+10   7.489E+09
    10   557  3  -1    1.834770E+02   9.662E+10
    11   557  3  -1    1.834747E+02   8.949E+11
    12   557  3  -1    1.834590E+02   8.435E+11
    13   557  3  -1    1.834568E+02   1.596E+11
     4   558  3  -1    1.855333E+02   1.033E+10   7.238E+13   7.706E+14   4.841E+09   8.276E+09   1.791E+10   3.281E+10   4.086E+10
    15   558  3  -1    1.832043E+02   2.787E+12
    16   558  3  -1    1.831450E+02   2.274E+12
     5   559  3  -1    1.837917E+02   3.658E+11   6.706E+13   7.475E+14   1.266E+00   2.381E+09   8.829E+08   8.670E+10   9.452E+09
     6   559  3  -1    1.837867E+02   2.451E+10
     8   559  3  -1    1.837496E+02   4.713E+09
     6   560  3  -1    1.837868E+02   3.480E+11   6.706E+13   7.475E+14   0.000E+00   1.331E+09   1.939E+09   4.827E+10   4.806E+10
     7   560  3  -1    1.837805E+02   1.950E+10
     7   561  3  -1    1.837806E+02   3.558E+11   6.706E+13   7.475E+14   0.000E+00   0.000E+00   3.278E+09   0.000E+00   9.649E+10
     3   562  3  -1    1.860084E+02   1.032E+10   6.733E+13   7.520E+14   4.119E+09   1.899E+09   3.000E+09   2.595E+10   1.051E+11
     6   562  3  -1    1.838057E+02   5.885E+09
     7   562  3  -1    1.837994E+02   6.147E+10
     9   562  3  -1    1.835975E+02   4.907E+11
    13   562  3  -1    1.835740E+02   5.921E+10
    14   562  3  -1    1.835722E+02   5.644E+10
     2   563  3  -1    1.860175E+02   9.413E+09   6.735E+13   7.522E+14   4.319E+09   1.468E+09   3.906E+09   6.485E+10   6.485E+10
     5   563  3  -1    1.838115E+02   8.441E+09
     6   563  3  -1    1.838065E+02   5.316E+10
     9   563  3  -1    1.835984E+02   1.224E+11
    10   563  3  -1    1.835950E+02   4.609E+11
    12   563  3  -1    1.835769E+02   6.527E+10
    13   563  3  -1    1.835748E+02   1.641E+10
    14   563  3  -1    1.835730E+02   5.414E+09
    15   563  3  -1    1.832617E+02   3.710E+09
     1   564  3  -1    1.860220E+02   1.280E+10   6.735E+13   7.524E+14   4.441E+09   1.216E+09   4.429E+09   9.163E+10   3.719E+10
     2   564  3  -1    1.860180E+02   3.262E+09
     5   564  3  -1    1.838120E+02   4.839E+10
     9   564  3  -1    1.835988E+02   9.618E+09
    10   564  3  -1    1.835955E+02   2.020E+11
    11   564  3  -1    1.835931E+02   7.104E+11
    12   564  3  -1    1.835774E+02   1.125E+10
    13   564  3  -1    1.835753E+02   4.164E+09
    15   565  3  -1    1.833622E+02   3.545E+11   6.702E+13   7.701E+14   0.000E+00   8.190E+07   1.556E+08   6.519E+10   9.795E+10
     4   566  3  -1    1.856989E+02   4.197E+10   6.729E+13   7.709E+14   2.591E+09   1.528E+09   3.020E+09   7.863E+10   1.160E+11
     8   566  3  -1    1.838776E+02   1.632E+11
    15   566  3  -1    1.833700E+02   2.006E+11
    16   566  3  -1    1.833107E+02   7.676E+10
     8   567  3  -1    1.840258E+02   9.308E+10   6.778E+13   7.533E+14   2.590E+05   7.178E+08   1.512E+09   7.417E+10   1.074E+11
    15   567  3  -1    1.835182E+02   9.183E+11
     1   568  3  -1    1.863060E+02   8.730E+09   6.711E+13   7.487E+14   4.130E+09   9.189E+08   1.752E+09   3.785E+10   5.470E+10
     2   568  3  -1    1.863020E+02   8.764E+09
     3   568  3  -1    1.862937E+02   8.832E+09
     9   568  3  -1    1.838829E+02   9.667E+10
    10   568  3  -1    1.838795E+02   9.735E+10
    11   568  3  -1    1.838772E+02   1.016E+11
    12   568  3  -1    1.838615E+02   4.067E+09
    13   568  3  -1    1.838593E+02   4.223E+09
     5   569  3  -1    1.840985E+02   6.913E+10   6.742E+13   7.611E+14   4.153E+05   2.373E+09   3.241E+09   1.880E+11   4.797E+10
     6   569  3  -1    1.840935E+02   6.439E+09
    10   569  3  -1    1.838819E+02   2.432E+10
    12   569  3  -1    1.838639E+02   6.904E+11
    13   569  3  -1    1.838617E+02   7.800E+10
     5   570  3  -1    1.840989E+02   7.052E+09   6.742E+13   7.611E+14   2.276E+05   1.941E+09   3.633E+09   1.162E+11   1.194E+11
     6   570  3  -1    1.840938E+02   6.691E+10
     7   570  3  -1    1.840876E+02   5.140E+09
     9   570  3  -1    1.838857E+02   2.131E+10
    13   570  3  -1    1.838621E+02   6.128E+11
    14   570  3  -1    1.838603E+02   5.792E+10
     6   571  3  -1    1.840944E+02   4.643E+09   6.742E+13   7.611E+14   0.000E+00   1.375E+09   4.148E+09   2.364E+10   2.117E+11
     7   571  3  -1    1.840881E+02   7.413E+10
    14   571  3  -1    1.838608E+02   6.546E+11
     4   572  3  -1    1.859955E+02   2.723E+10   6.707E+13   7.714E+14   4.373E+09   4.352E+09   8.176E+09   6.621E+10   9.117E+10
    16   572  3  -1    1.836072E+02   7.106E+10
     4   573  3  -1    1.860354E+02   4.165E+10   6.780E+13   7.548E+14   3.174E+05   3.797E+09   7.156E+09   8.423E+10   1.227E+11
     8   573  3  -1    1.842140E+02   3.751E+09
    16   573  3  -1    1.836471E+02   9.306E+11
     2   574  3  -1    1.864910E+02   1.569E+09   6.751E+13   7.626E+14   1.552E+06   1.019E+10   5.478E+09   1.545E+11   1.081E+11
    10   574  3  -1    1.840685E+02   1.747E+11
    12   574  3  -1    1.840505E+02   4.505E+10
     9   575  3  -1    1.840726E+02   1.439E+11   6.751E+13   7.626E+14   2.414E+05   7.617E+09   8.101E+09   1.288E+11   1.340E+11
    10   575  3  -1    1.840692E+02   7.041E+10
    11   575  3  -1    1.840668E+02   4.032E+11
    12   575  3  -1    1.840511E+02   9.501E+10
    13   575  3  -1    1.840490E+02   7.239E+10
     3   576  3  -1    1.864847E+02   3.571E+09   6.751E+13   7.626E+14   3.118E+05   2.597E+09   1.325E+10   7.836E+10   1.849E+11
     9   576  3  -1    1.840738E+02   2.538E+11
    10   576  3  -1    1.840705E+02   1.500E+11
    12   576  3  -1    1.840524E+02   2.033E+10
    13   576  3  -1    1.840503E+02   9.004E+10
    14   576  3  -1    1.840485E+02   1.557E+11
   580   863  3  -1    1.806193E+02   2.505E+10   6.659E+13   7.933E+14   4.060E+11   8.199E+11   2.211E+10   5.375E+09   4.368E+04
   582   863  3  -1    1.802872E+02   1.264E+10
   577   864  3  -1    1.824500E+02   1.023E+11   6.663E+13   7.933E+14   4.029E+11   6.126E+11   2.296E+11   4.415E+09   1.037E+09
   579   864  3  -1    1.806281E+02   7.634E+10
   580   864  3  -1    1.806237E+02   1.880E+10
   581   864  3  -1    1.806151E+02   1.809E+10
   582   864  3  -1    1.802916E+02   9.468E+09
   583   864  3  -1    1.802911E+02   1.692E+10
   580   865  3  -1    1.806343E+02   3.217E+10   6.659E+13   7.934E+14   4.054E+11   1.135E+10   8.316E+11   5.506E+08   4.857E+09
   581   865  3  -1    1.806258E+02   5.653E+10
   583   865  3  -1    1.803017E+02   5.750E+09
   584   865  3  -1    1.803009E+02   2.276E+10
   577   866  3  -1    1.825342E+02   1.426E+13   7.163E+13   7.851E+14   3.734E+09   2.168E+11   6.205E+11   5.395E+09   9.613E+09
   578   866  3  -1    1.807828E+02   6.200E+10
   585   866  3  -1    1.802681E+02   6.255E+10
   586   866  3  -1    1.799478E+02   1.289E+10
   578   867  3  -1    1.825399E+02   1.675E+09   6.824E+13   7.896E+14   5.028E+06   4.151E+11   3.822E+11   9.821E+09   1.333E+09
   579   867  3  -1    1.824696E+02   2.825E+12
   580   867  3  -1    1.824651E+02   6.617E+11
   581   867  3  -1    1.824566E+02   2.353E+10
   582   867  3  -1    1.821330E+02   3.737E+10
   583   867  3  -1    1.821325E+02   6.834E+09
   580   868  3  -1    1.824656E+02   2.114E+12   6.824E+13   7.897E+14   9.230E+06   3.231E+11   4.748E+11   5.971E+09   5.138E+09
   581   868  3  -1    1.824571E+02   3.761E+11
   582   868  3  -1    1.821335E+02   1.350E+10
   583   868  3  -1    1.821330E+02   3.425E+10
   584   868  3  -1    1.821322E+02   4.779E+09
   578   869  3  -1    1.825413E+02   7.751E+09   6.824E+13   7.897E+14   2.655E+05   1.774E+11   6.216E+11   6.844E+08   1.032E+10
   581   869  3  -1    1.824579E+02   2.297E+12
   583   869  3  -1    1.821338E+02   8.641E+09
   584   869  3  -1    1.821330E+02   4.323E+10
   578   871  3  -1    1.826371E+02   6.422E+12   7.333E+13   7.869E+14   9.895E+06   2.733E+11   5.223E+11   8.247E+09   1.106E+10
   581   871  3  -1    1.825537E+02   1.371E+10
   586   871  3  -1    1.818021E+02   2.126E+10
   578   872  3  -1    1.827615E+02   2.742E+10   7.689E+13   7.868E+14   2.532E+07   7.533E+08   1.277E+09   3.609E+07   3.840E+07
   579   872  3  -1    1.826911E+02   3.494E+12
   580   872  3  -1    1.826866E+02   3.395E+12
   581   872  3  -1    1.826781E+02   3.146E+12
   580   878  3  -1    1.828056E+02   6.952E+11   6.842E+13   7.925E+14   1.190E+10   2.181E+11   3.424E+11   3.698E+09   3.735E+10
   581   878  3  -1    1.827971E+02   1.370E+12
   583   878  3  -1    1.824730E+02   4.190E+09
   584   878  3  -1    1.824722E+02   2.268E+10
   579   879  3  -1    1.828108E+02   1.526E+12   6.844E+13   7.926E+14   1.180E+10   1.333E+11   4.296E+11   2.868E+10   1.232E+10
   580   879  3  -1    1.828064E+02   3.631E+11
   581   879  3  -1    1.827978E+02   5.603E+11
   582   879  3  -1    1.824743E+02   7.424E+09
   583   879  3  -1    1.824738E+02   1.654E+10
   580   880  3  -1    1.828066E+02   5.991E+11   6.843E+13   7.927E+14   1.178E+10   8.896E+10   4.764E+11   4.105E+10   5.960E+05
   582   880  3  -1    1.824745E+02   1.150E+10
   582   881  3  -1    1.825385E+02   4.526E+12   6.994E+13   7.761E+14   1.261E+10   4.773E+09   1.273E+09   8.586E+10   5.855E+09
   583   881  3  -1    1.825380E+02   5.247E+11
   584   881  3  -1    1.825372E+02   1.147E+10
   583   882  3  -1    1.825429E+02   4.037E+12   6.995E+13   7.760E+14   1.270E+10   2.384E+09   3.629E+09   4.574E+10   4.481E+10
   584   882  3  -1    1.825421E+02   3.844E+11
   584   883  3  -1    1.825488E+02   4.224E+12   6.997E+13   7.759E+14   1.283E+10   0.000E+00   5.963E+09   4.028E+03   8.895E+10
   578   884  3  -1    1.829587E+02   2.459E+12   7.363E+13   7.848E+14   7.555E+07   1.830E+11   3.897E+11   1.258E+09   1.927E+09
   580   884  3  -1    1.828839E+02   3.606E+09
   581   884  3  -1    1.828753E+02   2.567E+10
   585   884  3  -1    1.824440E+02   7.763E+12
   586   884  3  -1    1.821237E+02   1.711E+09
   580   893  3  -1    1.830936E+02   5.417E+10   6.975E+13   7.793E+14   3.823E+08   2.537E+09   4.451E+09   2.275E+09   1.270E+11
   581   893  3  -1    1.830851E+02   8.644E+09
   582   893  3  -1    1.827615E+02   1.129E+10
   583   893  3  -1    1.827610E+02   2.359E+11
   584   893  3  -1    1.827602E+02   1.921E+12
   579   894  3  -1    1.831021E+02   9.202E+10   6.978E+13   7.792E+14   3.812E+08   4.120E+09   2.389E+09   8.109E+10   4.642E+10
   581   894  3  -1    1.830891E+02   5.147E+09
   582   894  3  -1    1.827655E+02   4.467E+11
   583   894  3  -1    1.827650E+02   1.506E+12
