SEQ='NE'     NUCCHG=10                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  28047372.7  NPRNT= 114
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
                                                                          2.256E+09   2.149E+13   2.154E+13   1.295E+14   0.000E+00   2.020E+13
                                                                          5.023E+13   8.749E+13   1.417E+13   8.855E+12   2.227E+10   4.445E+13
                                                                          1.088E+08   1.583E+09   2.863E+09   9.720E+07   6.226E+08   1.799E+05
                                                                          9.098E+04   6.345E+05   5.906E+05   1.515E+04   9.314E+05   4.419E+05
                                                                          4.109E+04   7.857E+07   3.049E+08   3.212E+07   1.042E+08   3.634E+09
                                                                          5.426E+12   4.359E+12   0.000E+00   1.256E+12   1.251E-02   1.143E+13
                                                                          2.876E-02   8.677E+12   6.401E+11   7.058E+09   5.910E+12   7.572E-02
                                                                          8.785E+09   1.549E+12   5.092E+12   5.435E+11   2.046E+12   2.974E+09
                                                                          1.480E+10   6.359E+10   6.806E+09   1.449E+10   1.410E+10   1.161E+10
                                                                          3.663E+12   1.841E+13   5.114E+13   2.956E+00   3.304E+13   3.601E+12
                                                                          4.183E+05   3.659E+10   7.304E+09   3.453E+13   1.203E+05   0.000E+00
    16    34  3  -1    6.285915E+01   7.177E+11
    19    34  3  -1    6.285849E+01   1.972E+11
    20    34  3  -1    6.285835E+01   1.355E+12
    21    34  3  -1    6.285789E+01   1.193E+12
    23    34  3  -1    6.284638E+01   1.183E+12
    25    34  3  -1    6.284633E+01   6.016E+10
    26    34  3  -1    6.284623E+01   5.489E+11
    16    35  3  -1    6.285915E+01   1.771E+11   7.883E+12   5.953E+14   3.854E+08   8.612E+08   1.697E+06   2.323E+06   2.828E+06   2.585E+08
                                                                          2.056E+08   3.055E+08   6.135E+08   1.154E+08   3.963E+08   1.960E+09
                                                                          9.773E+08   2.561E+08   1.587E+10   4.454E+10   1.902E+09   2.747E+08
                                                                          8.526E+05   4.878E+06   3.998E+08   6.931E+08   8.933E+08   1.677E+10
                                                                          2.581E+04   6.582E+09   3.223E+10   3.268E+10   2.724E+09   8.592E+09
                                                                          2.306E+08   4.448E+06   2.674E+10   5.941E+10   1.639E+10   8.151E+09
                                                                          6.408E+05   8.223E+06   1.417E+10   1.326E+10   1.338E+08   1.303E+10
                                                                          4.960E+09   1.808E+10   2.778E+08   2.630E+07   5.457E+12   4.031E+08
                                                                          1.687E+09   2.149E+13   2.154E+13   1.295E+14   9.093E+09   2.021E+13
                                                                          5.023E+13   8.749E+13   1.418E+13   8.865E+12   2.565E+10   4.444E+13
                                                                          5.907E+08   1.860E+09   3.500E+08   2.823E+09   2.242E+08   2.035E+05
                                                                          1.014E+05   8.037E+05   4.204E+05   1.175E+04   8.288E+05   5.089E+05
                                                                          2.196E+04   7.916E+07   3.053E+08   3.150E+07   1.054E+08   3.680E+09
                                                                          4.700E+11   2.383E+12   0.000E+00   1.758E+12   1.558E+13   3.949E+12
                                                                          4.629E+11   8.142E+10   6.066E+10   3.112E+11   2.299E+12   6.517E+11
                                                                          1.020E+13   2.055E+12   1.121E+12   8.879E+11   4.703E+12   3.572E+09
                                                                          1.696E+10   6.358E+10   6.810E+09   1.449E+10   1.410E+10   1.162E+10
                                                                          3.641E+12   1.818E+13   5.144E+13   3.578E+09   3.294E+13   3.627E+12
                                                                          3.727E+05   3.544E+10   7.121E+09   3.453E+13   2.623E+09   0.000E+00
    18    35  3  -1    6.285866E+01   2.428E+12
    19    35  3  -1    6.285849E+01   2.349E+11
    20    35  3  -1    6.285835E+01   3.689E+11
    21    35  3  -1    6.285789E+01   9.996E+11
    22    35  3  -1    6.285788E+01   2.077E+11
    23    35  3  -1    6.284638E+01   1.358E+12
    25    35  3  -1    6.284633E+01   3.090E+10
    26    35  3  -1    6.284623E+01   2.069E+12
    17    36  3  -1    6.285869E+01   2.637E+12   7.883E+12   5.953E+14   1.810E+09   6.977E+07   7.978E+06   1.418E+04   3.142E+06   2.526E+08
                                                                          4.784E+07   1.258E+09   1.328E+08   9.110E+01   3.772E+09   9.986E+08
                                                                          1.914E+08   2.780E+01   5.023E+10   1.069E+10   7.960E+08   7.101E+07
                                                                          9.548E+02   1.422E+06   1.411E+05   1.101E+05   9.379E+08   7.175E+08
                                                                          1.562E+10   3.338E+10   1.028E+10   4.012E+06   2.017E+08   2.831E+09
                                                                          2.699E+09   5.859E+10   3.276E+09   7.207E+09   2.351E+10   7.934E+09
                                                                          8.414E+09   3.157E+09   3.731E+08   2.659E+07   1.312E+09   1.826E+10
                                                                          2.026E+10   5.462E+09   8.771E+07   6.209E+02   5.447E+12   2.558E+09
                                                                          4.823E+03   3.352E+13   9.540E+12   9.442E+12   1.197E+14   5.826E+13
                                                                          1.431E+13   1.351E+13   8.634E+13   8.913E+12   4.446E+13   1.433E+10
                                                                          3.826E+09   4.029E+08   2.428E-01   8.250E+08   4.469E+03   4.403E+05
                                                                          7.030E+05   6.017E+05   6.550E+04   1.989E+04   3.609E+06   5.653E+05
                                                                          1.689E+05   2.660E+08   2.965E+06   1.415E+08   1.513E+07   3.499E+09
                                                                          1.007E+01   6.802E+11   1.491E+13   5.337E+12   5.022E+11   5.932E+11
                                                                          5.142E+12   1.933E+11   3.078E+03   6.907E+11   5.765E+11   1.114E+13
                                                                          1.653E+12   7.378E+11   4.425E+02   4.451E+12   3.379E+11   1.711E+10
                                                                          4.393E+04   4.167E+09   6.526E+10   6.640E+09   2.318E+10   1.141E+10
                                                                          2.189E+13   5.629E+03   2.406E+12   4.895E+13   2.429E+12   3.418E+13
                                                                          4.174E+05   1.004E+04   4.371E+10   7.876E+04   3.453E+13   0.000E+00
    18    36  3  -1    6.285866E+01   1.132E+11
    19    36  3  -1    6.285850E+01   6.216E+11
    21    36  3  -1    6.285789E+01   8.755E+10
    22    36  3  -1    6.285789E+01   1.253E+12
    23    36  3  -1    6.284638E+01   7.853E+10
    24    36  3  -1    6.284636E+01   1.258E+12
    25    36  3  -1    6.284633E+01   1.828E+12
    16    37  3  -1    6.285915E+01   1.720E+12   7.883E+12   5.953E+14   7.610E+08   1.343E+08   7.829E+06   2.714E+04   3.222E+06   2.524E+08
                                                                          4.770E+07   2.277E+08   3.275E+08   5.728E+07   1.773E+08   5.641E+08
                                                                          4.099E+08   1.623E+08   5.023E+10   1.069E+10   1.754E+09   2.550E+09
                                                                          4.843E+06   1.763E+06   5.269E+08   1.123E+09   8.392E+08   7.878E+08
                                                                          1.629E+10   3.338E+10   1.028E+10   6.500E+06   2.368E+08   2.831E+09
                                                                          3.125E+09   5.858E+10   3.277E+09   7.211E+09   2.351E+10   7.930E+09
                                                                          8.413E+09   3.157E+09   3.741E+08   2.759E+07   1.312E+09   1.825E+10
                                                                          2.026E+10   5.464E+09   1.708E+08   2.377E+08   5.431E+12   1.933E+09
                                                                          3.710E+07   3.352E+13   9.541E+12   9.451E+12   1.197E+14   5.826E+13
                                                                          1.431E+13   1.352E+13   8.633E+13   8.929E+12   4.446E+13   1.771E+10
                                                                          3.791E+08   1.047E+09   1.955E+08   2.277E+09   2.739E+09   2.956E+05
                                                                          6.287E+05   7.462E+05   4.000E+04   1.358E+04   3.777E+06   5.579E+05
                                                                          9.702E+04   2.645E+08   3.084E+06   1.437E+08   1.543E+07   3.570E+09
                                                                          4.443E+11   2.391E+12   0.000E+00   2.532E+12   4.121E+11   8.872E+11
                                                                          9.037E+12   2.790E+12   3.727E+12   1.125E+13   1.696E+12   4.506E+11
                                                                          1.007E+10   4.335E+12   1.825E+07   5.082E+12   1.946E+12   2.256E+10
                                                                          1.834E+08   4.172E+09   6.525E+10   6.641E+09   2.318E+10   1.142E+10
                                                                          2.196E+13   8.035E+08   2.418E+12   4.868E+13   2.456E+12   3.430E+13
                                                                          3.837E+05   2.773E+06   4.199E+10   2.623E+09   3.453E+13   0.000E+00
    18    37  3  -1    6.285866E+01   9.553E+10
    19    37  3  -1    6.285850E+01   1.565E+12
    20    37  3  -1    6.285835E+01   8.945E+11
    21    37  3  -1    6.285789E+01   3.464E+11
    22    37  3  -1    6.285789E+01   1.166E+12
    23    37  3  -1    6.284638E+01   1.235E+10
    24    37  3  -1    6.284636E+01   1.374E+12
    25    37  3  -1    6.284633E+01   6.996E+11

   NRSLMX=   6    NVMAX=   3    LVMAX=  -1

C--------------------------------------------------------------------------------------------------------------
C
C                                                                            
C
C--------------------------------------------------------------------------------------------------------------
