SEQ='MG'     NUCCHG=20                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 142868335.0  NPRNT=   5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P6 3S1         (2)0( 0.5)        0.0 
     2          2S2 2P6 3P1         (2)1( 0.5)   173269.9 
     3          2S2 2P6 3P1         (2)1( 1.5)   178218.2 
     4          2S2 2P6 3D1         (2)2( 1.5)   420625.4 
     5          2S2 2P6 3D1         (2)2( 2.5)   421472.6 

   IC RESOLVED LEVEL INDEXING           BWNR= 144375947.0 NLVL=  1116
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   229   158    2S2 2P5 3S1 3P1 3D1 (3)1( 1.0)  3347460.2*
   230   159    2S2 2P5 3P3         (3)1( 2.0)  3348359.9*
   231   160    2S2 2P5 3S1 3P1 3D1 (3)1( 0.0)  3349006.1*
   232   161    2S2 2P5 3S1 3P1 3D1 (3)2( 3.0)  3349409.4*
   233   162    2S2 2P5 3S1 3P1 3D1 (1)2( 2.0)  3352615.1*
   234   163    2S2 2P5 3S1 3P1 3D1 (3)2( 1.0)  3354186.0*
   235   164    2S2 2P5 3S1 3P1 3D1 (3)3( 3.0)  3357559.2*
   236   165    2S2 2P5 3S1 3P1 3D1 (3)1( 1.0)  3357974.7*
   237   166    2S2 2P5 3S1 3P1 3D1 (3)3( 2.0)  3358337.9*
   238   167    2S2 2P5 3S1 3P1 3D1 (3)3( 4.0)  3360223.3*
   239   168    2S2 2P5 3S1 3P1 3D1 (1)3( 3.0)  3366561.4*
   240   169    2S2 2P5 3S1 3P1 3D1 (3)2( 1.0)  3367665.6*
   241   170    2S2 2P5 3S1 3P1 3D1 (3)1( 0.0)  3368169.2*
   242   171    2S2 2P5 3S1 3P1 3D1 (3)3( 2.0)  3368466.1*
   243   172    2S2 2P5 3S1 3P1 3D1 (1)1( 1.0)  3371628.7*
   244   173    2S2 2P5 3S1 3P1 3D1 (1)3( 3.0)  3373810.1*
   245   174    2S2 2P5 3P3         (1)0( 0.0)  3375921.1*
   246   175    2S2 2P5 3S1 3P1 3D1 (3)2( 2.0)  3376100.9*
   247   176    2S2 2P5 3S1 3P1 3D1 (3)1( 1.0)  3376887.9*
   248   660    2S2 2P5 3P2 3D1     (3)2( 1.0)  3376981.3*
   249   661    2S2 2P5 3P2 3D1     (5)2( 0.0)  3378476.4*
   250   177    2S2 2P5 3S1 3P1 3D1 (3)1( 2.0)  3378629.2*
   251   662    2S2 2P5 3P2 3D1     (3)2( 2.0)  3378722.8*
   252   663    2S2 2P5 3P2 3D1     (5)2( 1.0)  3379519.7*
   253   664    2S2 2P5 3P2 3D1     (3)2( 3.0)  3381219.7*
   254   665    2S2 2P5 3P2 3D1     (5)2( 2.0)  3381535.4*
   255   666    2S2 2P5 3P2 3D1     (5)2( 3.0)  3384329.7*
   256   178    2S2 2P5 3S1 3P1 3D1 (1)2( 2.0)  3386807.5*
   257   667    2S2 2P5 3P2 3D1     (5)2( 4.0)  3387136.4*
   258   668    2S2 2P5 3P2 3D1     (5)3( 5.0)  3387598.5*
   259   669    2S2 2P5 3P2 3D1     (3)4( 4.0)  3389572.5*
   260   670    2S2 2P5 3P2 3D1     (3)4( 5.0)  3389593.9*
   261   671    2S2 2P5 3P2 3D1     (1)3( 3.0)  3389789.7*
   262   672    2S2 2P5 3P2 3D1     (5)3( 4.0)  3391368.5*
   263   673    2S2 2P5 3P2 3D1     (5)1( 1.0)  3391459.7*
   264   674    2S2 2P5 3P2 3D1     (5)3( 2.0)  3392591.9*
   265   675    2S2 2P5 3P2 3D1     (5)3( 3.0)  3393148.1*
   266   179    2S2 2P5 3S1 3P1 3D1 (1)1( 1.0)  3394596.7*
   267   676    2S2 2P5 3P2 3D1     (5)1( 2.0)  3395444.5*
   268   678    2S2 2P5 3P2 3D1     (3)3( 4.0)  3397082.9*
   269   679    2S2 2P5 3P2 3D1     (5)3( 1.0)  3397316.1*
   270   681    2S2 2P5 3P2 3D1     (3)3( 2.0)  3401020.7*
   271   682    2S2 2P5 3P2 3D1     (5)4( 4.0)  3401793.5*
   272   683    2S2 2P5 3P2 3D1     (5)1( 3.0)  3402270.5*
   273   684    2S2 2P5 3P2 3D1     (3)1( 2.0)  3403419.0*
   274   685    2S2 2P5 3P2 3D1     (5)4( 3.0)  3404135.5*
   275   686    2S2 2P5 3P2 3D1     (3)3( 3.0)  3405828.4*
   276   687    2S2 2P5 3P2 3D1     (3)3( 2.0)  3406766.9*
   277   688    2S2 2P5 3P2 3D1     (3)1( 1.0)  3408207.1*
   278   180    2S2 2P5 3S1 3P1 3D1 (3)2( 1.0)  3408408.0*
   279   181    2S2 2P5 3S1 3P1 3D1 (3)2( 3.0)  3408803.3*
   280   689    2S2 2P5 3P2 3D1     (3)1( 0.0)  3408933.3*
   281   182    2S2 2P5 3S1 3P1 3D1 (3)2( 2.0)  3409102.7*
   282   690    2S2 2P5 3P2 3D1     (3)3( 3.0)  3410150.1*
   283   183    2S2 2P5 3S1 3P1 3D1 (1)0( 0.0)  3411078.0*
   284   691    2S2 2P5 3P2 3D1     (5)4( 2.0)  3411617.1*
   285   692    2S2 2P5 3P2 3D1     (3)3( 4.0)  3413429.0*
   286   693    2S2 2P5 3P2 3D1     (3)0( 1.0)  3413831.1*
   287   694    2S2 2P5 3P2 3D1     (5)3( 5.0)  3414338.4*
   288   695    2S2 2P5 3P2 3D1     (3)4( 3.0)  3414578.0*
   289   696    2S2 2P5 3P2 3D1     (5)3( 4.0)  3415482.0*
   290   697    2S2 2P5 3P2 3D1     (3)4( 3.0)  3417000.0*
   291   698    2S2 2P5 3P2 3D1     (1)2( 2.0)  3419301.4*
   292   699    2S2 2P5 3P2 3D1     (3)2( 3.0)  3419851.7*
   293   701    2S2 2P5 3P2 3D1     (1)4( 4.0)  3423296.5*
   294   702    2S2 2P5 3P2 3D1     (5)3( 1.0)  3424630.7*
   295   703    2S2 2P5 3P2 3D1     (5)3( 2.0)  3425596.5*
   296   704    2S2 2P5 3P2 3D1     (3)5( 5.0)  3425988.9*
   297   705    2S2 2P5 3P2 3D1     (5)3( 3.0)  3428345.7*
   298   706    2S2 2P5 3P2 3D1     (5)0( 2.0)  3430909.4*
   299   707    2S2 2P5 3P2 3D1     (3)1( 1.0)  3431058.4*
   300   708    2S2 2P5 3P2 3D1     (3)3( 2.0)  3431099.0*
   301   709    2S2 2P5 3P2 3D1     (3)2( 2.0)  3432010.7*
   302   710    2S2 2P5 3P2 3D1     (3)3( 3.0)  3432577.1*
   303   711    2S2 2P5 3P2 3D1     (1)0( 0.0)  3432578.8*
   304   712    2S2 2P5 3P2 3D1     (3)4( 4.0)  3432776.8*
   305   713    2S2 2P5 3P2 3D1     (3)5( 4.0)  3435655.2*
   306   714    2S2 2P5 3P2 3D1     (5)2( 4.0)  3435781.2*
   307   715    2S2 2P5 3P2 3D1     (3)2( 2.0)  3436078.0*
   308   716    2S2 2P5 3P2 3D1     (3)2( 1.0)  3436321.0*
   309   717    2S2 2P5 3P2 3D1     (5)2( 3.0)  3437352.1*
   310   718    2S2 2P5 3P2 3D1     (3)4( 5.0)  3437687.0*
   311   719    2S2 2P5 3P2 3D1     (3)2( 1.0)  3439412.4*
   312   720    2S2 2P5 3P2 3D1     (1)5( 5.0)  3440514.1*
   313   721    2S2 2P5 3P2 3D1     (3)1( 0.0)  3443362.7*
