SEQ='NE'     NUCCHG=11                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  35150581.1  NPRNT= 114
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
    26    34  3  -1    7.683656E+01   1.116E+12
    16    35  3  -1    7.686249E+01   8.531E+11   1.195E+13   6.035E+14   2.930E+09   3.243E+09   1.182E+11   5.867E+06   1.177E+07   3.649E+07
                                                                          1.238E+09   1.236E+09   2.124E+10   6.066E+10   5.755E+08   1.176E+09
                                                                          2.259E+08   7.386E+08   3.741E+09   1.826E+09   4.968E+08   3.229E+09
                                                                          4.026E+08   1.093E+07   7.267E+06   7.628E+08   1.072E+09   1.582E+11
                                                                          3.308E+10   3.861E+07   5.377E+09   3.982E+08   1.095E+10   5.223E+10
                                                                          5.607E+10   1.401E+10   2.149E+08   1.057E+11   6.255E+10   1.541E+10
                                                                          5.296E+10   4.304E+09   2.457E+10   1.964E+10   2.413E+11   3.755E+07
                                                                          6.439E+08   2.305E+08   7.345E+10   1.199E+11   6.854E+10   1.083E+09
                                                                          3.384E+09   1.317E+14   2.254E+11   2.174E+13   2.406E+13   1.199E+13
                                                                          1.743E+13   5.082E+13   9.192E+13   1.435E+13   1.623E+11   4.435E+13
                                                                          7.684E+08   2.431E+09   4.508E+08   3.353E+09   2.527E+08   1.517E+06
                                                                          6.565E+05   4.653E+06   2.148E+06   1.709E+05   5.435E+06   3.245E+06
                                                                          5.516E+03   3.497E+08   1.268E+09   1.378E+08   3.906E+08   9.269E+09
                                                                          5.450E+11   2.866E+12   1.660E+12   6.752E-01   1.189E+13   4.126E+12
                                                                          3.302E+11   3.135E+12   6.401E+10   1.236E+12   2.203E+11   2.025E+12
                                                                          7.065E+12   1.355E+12   3.696E+12   9.243E+11   4.637E+12   1.311E+10
                                                                          3.130E+10   1.361E+11   1.659E+10   3.468E+10   3.346E+10   2.782E+10
                                                                          3.734E+12   1.843E+13   5.264E+13   8.942E+10   3.368E+13   3.723E+12
                                                                          3.081E+06   8.672E+10   1.779E+10   3.482E+13   6.458E+10   0.000E+00
    18    35  3  -1    7.685978E+01   4.544E+11
    19    35  3  -1    7.685942E+01   3.780E+12
    20    35  3  -1    7.685545E+01   9.985E+11
    21    35  3  -1    7.685520E+01   2.192E+11
    22    35  3  -1    7.685467E+01   2.772E+11
    23    35  3  -1    7.683939E+01   2.517E+12
    24    35  3  -1    7.683902E+01   6.485E+09
    25    35  3  -1    7.683850E+01   4.904E+09
    26    35  3  -1    7.683656E+01   2.819E+12
    17    36  3  -1    7.686008E+01   4.007E+12   1.196E+13   6.035E+14   5.689E+09   2.945E+09   1.302E+11   2.424E+07   4.236E+05   4.882E+07
                                                                          1.266E+09   1.863E+08   6.877E+10   1.448E+10   2.238E+09   2.467E+08
                                                                          1.480E+03   6.807E+09   1.762E+09   3.533E+08   9.092E+01   1.519E+09
                                                                          1.407E+08   1.236E+04   2.554E+06   4.758E+05   5.998E+06   1.609E+11
                                                                          1.364E+09   3.076E+10   4.035E+08   5.293E+09   5.480E+10   2.166E+10
                                                                          1.910E+08   5.258E+09   1.161E+11   1.236E+10   2.075E+09   7.014E+09
                                                                          4.345E+10   4.574E+10   1.641E+09   3.804E+10   1.990E+10   3.715E+09
                                                                          5.289E+07   1.935E+06   5.505E+10   1.104E+11   1.312E+11   5.939E+09
                                                                          3.450E+06   9.459E+12   1.218E+14   3.401E+13   8.087E+12   1.583E+13
                                                                          6.119E+13   1.443E+13   1.172E+13   8.797E+13   4.448E+13   4.875E+10
                                                                          4.730E+09   4.849E+08   6.531E+02   9.502E+08   2.493E+06   2.179E+06
                                                                          3.859E+06   3.831E+06   5.621E+05   1.277E+05   2.300E+07   2.889E+06
                                                                          1.684E+06   1.141E+09   4.994E+06   5.275E+08   4.795E+07   8.688E+09
                                                                          1.418E+02   6.892E+11   6.074E+12   1.452E+13   1.596E+12   4.326E+11
                                                                          3.124E+08   4.144E+12   2.933E+11   1.059E+13   6.795E+04   9.203E+11
                                                                          2.950E+12   8.170E+10   2.713E+12   1.714E+05   7.111E+11   1.489E+10
                                                                          3.392E+06   9.724E+09   1.398E+11   1.604E+10   5.598E+10   2.706E+10
                                                                          2.242E+13   6.288E+05   2.426E+12   5.011E+13   2.466E+12   3.495E+13
                                                                          1.105E+06   3.823E+05   1.076E+11   1.444E+05   3.489E+13   0.000E+00
    18    36  3  -1    7.685981E+01   1.562E+12
    19    36  3  -1    7.685945E+01   1.326E+11
    20    36  3  -1    7.685549E+01   9.795E+10
    21    36  3  -1    7.685523E+01   1.519E+12
    23    36  3  -1    7.683942E+01   1.620E+11
    24    36  3  -1    7.683905E+01   2.325E+12
    25    36  3  -1    7.683853E+01   2.134E+12
     5    37  3  -1    7.740127E+01   1.548E+09   1.195E+13   6.035E+14   4.021E+09   1.955E+08   1.088E+11   2.475E+07   4.386E+05   4.626E+07
                                                                          1.265E+09   1.911E+08   6.869E+10   1.457E+10   3.495E+08   4.922E+08
                                                                          8.886E+07   2.344E+08   8.689E+08   6.368E+08   2.679E+08   3.351E+09
                                                                          4.756E+09   2.640E+07   3.775E+06   9.232E+08   2.241E+09   1.587E+11
                                                                          1.630E+09   3.231E+10   5.197E+08   6.386E+09   5.472E+10   2.172E+10
                                                                          2.948E+08   5.274E+09   1.159E+11   1.253E+10   2.188E+09   7.049E+09
                                                                          4.347E+10   4.566E+10   1.684E+09   3.800E+10   2.031E+10   3.708E+09
                                                                          8.179E+08   5.809E+08   5.509E+10   1.105E+11   1.311E+11   3.553E+09
                                                                          1.752E+08   9.685E+12   1.215E+14   3.399E+13   8.115E+12   1.584E+13
                                                                          6.111E+13   1.449E+13   1.187E+13   8.784E+13   4.440E+13   1.309E+11
                                                                          4.255E+08   1.174E+09   2.158E+08   3.238E+09   3.530E+09   1.884E+06
                                                                          3.038E+06   4.863E+06   4.151E+05   9.099E+04   2.387E+07   2.868E+06
                                                                          1.337E+06   1.129E+09   7.840E+06   5.379E+08   5.028E+07   8.895E+09
                                                                          3.586E+11   1.957E+12   1.563E+12   3.771E-01   2.146E+12   9.345E+11
                                                                          8.632E+11   7.332E+12   1.145E+13   2.103E+11   2.246E+12   1.900E+12
                                                                          6.833E+11   6.003E+12   4.510E+12   1.458E+12   2.181E+12   6.097E+10
                                                                          7.034E+09   9.957E+09   1.395E+11   1.608E+10   5.595E+10   2.744E+10
                                                                          2.225E+13   2.386E+10   2.542E+12   4.970E+13   2.577E+12   3.517E+13
                                                                          4.609E+06   3.915E+07   1.021E+11   6.458E+10   3.482E+13   0.000E+00
    16    37  3  -1    7.686252E+01   1.419E+12
    18    37  3  -1    7.685982E+01   1.711E+12
    19    37  3  -1    7.685945E+01   9.540E+10
    20    37  3  -1    7.685549E+01   5.979E+11
    21    37  3  -1    7.685523E+01   2.248E+12
    22    37  3  -1    7.685470E+01   2.502E+12
    24    37  3  -1    7.683905E+01   1.661E+12
    25    37  3  -1    7.683853E+01   1.665E+12
    26    37  3  -1    7.683659E+01   2.334E+10

   NRSLMX=   6    NVMAX=   3    LVMAX=  -1

C--------------------------------------------------------------------------------------------------------------
C
C                                                                            
C
C--------------------------------------------------------------------------------------------------------------
