SEQ='MG'     NUCCHG=14                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  63077169.6  NPRNT=   5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          1S2 2S2 2P6 3S1     (2)0( 0.5)        0.0 
     2          1S2 2S2 2P6 3P1     (2)1( 0.5)    69139.9 
     3          1S2 2S2 2P6 3P1     (2)1( 1.5)    69711.6 
     4          1S2 2S2 2P6 3D1     (2)2( 1.5)   158171.7 
     5          1S2 2S2 2P6 3D1     (2)2( 2.5)   158213.4 

   IC RESOLVED LEVEL INDEXING           BWNR=  63343080.2 NLVL=   160
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
     6   512  3  -1    1.359899E+02   1.233E+11
     7   512  3  -1    1.359876E+02   8.712E+11
     9   512  3  -1    1.358487E+02   1.760E+12
    14   512  3  -1    1.358351E+02   2.554E+11
     5   513  3  -1    1.360040E+02   1.096E+12   3.690E+13   7.031E+14   4.224E+01   4.855E+09   1.654E+09   3.412E+11   4.023E+10
     6   513  3  -1    1.360022E+02   8.447E+10
     7   513  3  -1    1.360000E+02   1.220E+09
     8   513  3  -1    1.359780E+02   4.392E+09
     6   514  3  -1    1.360024E+02   1.030E+12   3.690E+13   7.031E+14   0.000E+00   2.642E+09   3.865E+09   1.943E+11   1.869E+11
     7   514  3  -1    1.360002E+02   7.023E+10
     7   515  3  -1    1.360004E+02   1.065E+12   3.690E+13   7.031E+14   0.000E+00   0.000E+00   6.508E+09   0.000E+00   3.813E+11
     7   516  3  -1    1.360166E+02   2.179E+09   3.694E+13   7.074E+14   0.000E+00   1.114E+08   2.699E+08   1.418E+11   2.259E+11
    15   516  3  -1    1.356593E+02   1.245E+12
     3   517  3  -1    1.374319E+02   6.245E+09   3.681E+13   7.349E+14   1.906E+08   4.702E+08   3.738E+08   6.301E+10   2.503E+11
     7   517  3  -1    1.360764E+02   1.422E+09
     9   517  3  -1    1.359375E+02   4.420E+11
    13   517  3  -1    1.359245E+02   1.211E+11
    14   517  3  -1    1.359238E+02   3.761E+11
     2   518  3  -1    1.374355E+02   5.740E+09   3.681E+13   7.350E+14   2.016E+08   1.981E+08   6.663E+08   1.578E+11   1.559E+11
     9   518  3  -1    1.359379E+02   1.404E+11
    10   518  3  -1    1.359365E+02   3.981E+11
    12   518  3  -1    1.359257E+02   1.635E+11
    13   518  3  -1    1.359250E+02   2.497E+11
    14   518  3  -1    1.359243E+02   4.104E+10
     1   519  3  -1    1.374373E+02   7.821E+09   3.682E+13   7.351E+14   2.094E+08   4.637E+04   8.762E+08   2.231E+11   9.088E+10
     2   519  3  -1    1.374358E+02   1.967E+09
     9   519  3  -1    1.359382E+02   1.240E+10
    10   519  3  -1    1.359368E+02   2.122E+11
    11   519  3  -1    1.359359E+02   6.193E+11
    12   519  3  -1    1.359260E+02   2.623E+11
    13   519  3  -1    1.359253E+02   5.197E+10
     8   520  3  -1    1.360795E+02   6.575E+11   3.693E+13   7.315E+14   6.271E+07   1.821E+08   4.176E+08   1.263E+11   1.808E+11
    15   520  3  -1    1.357441E+02   1.078E+11
    16   520  3  -1    1.356942E+02   1.442E+11
     3   524  3  -1    1.375258E+02   2.588E+09   3.808E+13   7.031E+14   2.094E+05   3.247E+08   1.553E+09   6.210E+09   1.782E+10
     9   524  3  -1    1.360313E+02   6.944E+11
    10   524  3  -1    1.360299E+02   3.845E+11
    12   524  3  -1    1.360191E+02   4.511E+09
    13   524  3  -1    1.360184E+02   9.840E+10
    14   524  3  -1    1.360177E+02   6.999E+11
     3   525  3  -1    1.375278E+02   9.331E+08   3.806E+13   7.030E+14   3.667E+05   1.001E+09   9.157E+08   1.366E+10   1.063E+10
     9   525  3  -1    1.360333E+02   1.186E+11
    10   525  3  -1    1.360319E+02   2.697E+11
    11   525  3  -1    1.360311E+02   8.745E+11
    12   525  3  -1    1.360211E+02   2.324E+11
    13   525  3  -1    1.360204E+02   6.007E+11
     2   526  3  -1    1.375319E+02   1.126E+09   3.805E+13   7.031E+14   2.079E+06   1.412E+09   5.314E+08   1.073E+10   1.449E+10
    10   526  3  -1    1.360329E+02   1.993E+11
    12   526  3  -1    1.360221E+02   4.613E+11
    16   526  3  -1    1.357660E+02   5.495E+08
     1   527  3  -1    1.375713E+02   9.752E+09   3.694E+13   7.074E+14   1.170E+09   1.177E+09   4.978E+08   9.608E+10   2.456E+11
     2   527  3  -1    1.375698E+02   8.246E+09
     3   527  3  -1    1.375667E+02   6.079E+09
     9   527  3  -1    1.360723E+02   2.689E+11
    10   527  3  -1    1.360708E+02   2.881E+11
    11   527  3  -1    1.360700E+02   2.910E+11
    12   527  3  -1    1.360600E+02   9.849E+09
    13   527  3  -1    1.360593E+02   2.294E+10
     2   528  3  -1    1.375727E+02   6.310E+08   3.740E+13   7.017E+14   1.580E+05   1.121E+10   5.747E+09   4.407E+10   2.778E+10
    12   528  3  -1    1.360630E+02   4.478E+11
     3   529  3  -1    1.375706E+02   2.204E+09   3.736E+13   7.022E+14   1.196E+08   7.300E+09   8.106E+09   8.064E+10   1.727E+10
     9   529  3  -1    1.360762E+02   1.616E+10
    12   529  3  -1    1.360640E+02   3.089E+11
    13   529  3  -1    1.360633E+02   5.774E+11
     9   530  3  -1    1.360772E+02   3.068E+10   3.738E+13   7.016E+14   3.167E+06   2.936E+09   1.403E+10   2.011E+10   5.277E+10
    10   530  3  -1    1.360758E+02   1.428E+10
    12   530  3  -1    1.360650E+02   1.787E+10
    13   530  3  -1    1.360642E+02   1.778E+11
    14   530  3  -1    1.360636E+02   7.785E+11
     4   531  3  -1    1.372770E+02   4.449E+09   3.695E+13   7.098E+14   1.152E+09   1.440E+09   3.124E+09   1.433E+11   2.101E+11
    12   531  3  -1    1.360768E+02   9.627E+08
    16   531  3  -1    1.358207E+02   3.101E+11
     4   532  3  -1    1.372824E+02   5.366E+09   3.800E+13   6.979E+14   7.195E+06   2.350E+09   4.518E+09   2.962E+10   4.135E+10
     5   532  3  -1    1.362374E+02   4.347E+09
     8   532  3  -1    1.362114E+02   4.779E+11
     9   532  3  -1    1.360945E+02   1.321E+09
    13   532  3  -1    1.360815E+02   1.251E+09
    16   532  3  -1    1.358261E+02   1.140E+12
     5   538  3  -1    1.362851E+02   7.175E+10   3.627E+13   6.975E+14   6.240E+05   1.670E+09   2.043E+09   1.257E+10   3.318E+09
     6   538  3  -1    1.362833E+02   4.047E+09
    10   538  3  -1    1.361407E+02   4.346E+09
    12   538  3  -1    1.361299E+02   2.382E+11
    13   538  3  -1    1.361292E+02   2.485E+10
     5   539  3  -1    1.362856E+02   8.811E+09   3.627E+13   6.975E+14   4.277E+05   1.366E+09   2.311E+09   7.933E+09   7.665E+09
     6   539  3  -1    1.362838E+02   6.765E+10
     7   539  3  -1    1.362815E+02   2.894E+09
     9   539  3  -1    1.361427E+02   4.806E+09
    13   539  3  -1    1.361297E+02   2.064E+11
    14   539  3  -1    1.361290E+02   1.731E+10
     6   540  3  -1    1.362845E+02   6.400E+09   3.626E+13   6.974E+14   0.000E+00   8.996E+08   2.727E+09   1.707E+09   1.346E+10
     7   540  3  -1    1.362822E+02   7.259E+10
    14   540  3  -1    1.361297E+02   2.107E+11
     1   541  3  -1    1.376480E+02   1.795E+10   3.679E+13   7.074E+14   3.452E+09   4.027E+08   1.785E+08   4.722E+10   1.171E+09
     2   541  3  -1    1.376465E+02   4.603E+09
     5   541  3  -1    1.362918E+02   4.117E+11
     8   541  3  -1    1.362659E+02   4.926E+09
    12   541  3  -1    1.361367E+02   1.954E+10
    13   541  3  -1    1.361360E+02   7.059E+09
    16   541  3  -1    1.358806E+02   1.755E+09
     2   542  3  -1    1.376484E+02   1.338E+10   3.680E+13   7.074E+14   3.455E+09   3.377E+08   2.977E+08   3.230E+10   1.617E+10
     3   542  3  -1    1.376453E+02   2.814E+09
     5   542  3  -1    1.362938E+02   7.285E+10
     6   542  3  -1    1.362920E+02   4.457E+11
    12   542  3  -1    1.361386E+02   4.000E+09
    13   542  3  -1    1.361379E+02   1.807E+10
    14   542  3  -1    1.361372E+02   7.011E+09
    16   542  3  -1    1.358825E+02   1.254E+10
     3   543  3  -1    1.376487E+02   1.521E+10   3.679E+13   7.074E+14   3.454E+09   7.976E+06   5.567E+08   1.157E+09   4.743E+10
     6   543  3  -1    1.362954E+02   5.133E+10
     7   543  3  -1    1.362931E+02   5.084E+11
     9   543  3  -1    1.361542E+02   2.330E+09
    13   543  3  -1    1.361413E+02   2.350E+09
    14   543  3  -1    1.361406E+02   2.574E+10
     4   544  3  -1    1.373710E+02   1.697E+10   3.698E+13   7.056E+14   1.785E+09   6.668E+08   5.598E+09   1.021E+10   2.047E+10
     5   544  3  -1    1.363260E+02   1.331E+10
     8   544  3  -1    1.363000E+02   2.055E+11
    12   544  3  -1    1.361708E+02   1.184E+11
    13   544  3  -1    1.361701E+02   1.078E+10
    15   544  3  -1    1.359646E+02   9.245E+09
    16   544  3  -1    1.359147E+02   1.023E+12
     4   545  3  -1    1.373712E+02   2.013E+10   3.712E+13   7.056E+14   2.186E+09   3.961E+09   3.080E+09   1.538E+10   1.893E+10
     5   545  3  -1    1.363262E+02   1.602E+10
     6   545  3  -1    1.363244E+02   4.187E+09
     8   545  3  -1    1.363002E+02   2.298E+11
    12   545  3  -1    1.361711E+02   9.697E+10
    13   545  3  -1    1.361703E+02   1.246E+10
    15   545  3  -1    1.359648E+02   1.343E+10
    16   545  3  -1    1.359150E+02   1.215E+12
     5   546  3  -1    1.363265E+02   3.715E+09   3.624E+13   7.056E+14   7.235E+05   1.108E+09   1.810E+09   4.273E+09   3.599E+09
     6   546  3  -1    1.363247E+02   2.788E+10
     7   546  3  -1    1.363224E+02   2.289E+09
     9   546  3  -1    1.361835E+02   4.160E+09
    13   546  3  -1    1.361706E+02   1.904E+11
    14   546  3  -1    1.361699E+02   1.651E+10
    15   546  3  -1    1.359651E+02   1.507E+09
     6   547  3  -1    1.363252E+02   2.962E+09   3.624E+13   7.056E+14   0.000E+00   7.325E+08   2.219E+09   8.772E+08   7.041E+09
     7   547  3  -1    1.363230E+02   3.229E+10
    14   547  3  -1    1.361704E+02   2.010E+11
     5   551  3  -1    1.363444E+02   2.942E+09   3.853E+13   6.982E+14   1.115E+06   3.733E+09   7.508E+09   5.220E+09   8.146E+09
     8   551  3  -1    1.363184E+02   7.339E+11
    15   551  3  -1    1.359830E+02   1.912E+12
     2   552  3  -1    1.377563E+02   5.360E+09   3.608E+13   6.996E+14   6.875E+02   2.328E+05   5.773E+04   1.793E+08   1.291E+08
    10   552  3  -1    1.362574E+02   4.939E+09
     1   553  3  -1    1.377580E+02   1.601E+10   3.608E+13   6.996E+14   8.920E+03   1.239E+05   9.006E+04   1.663E+08   1.459E+08
     2   553  3  -1    1.377564E+02   4.029E+09
     3   553  3  -1    1.377533E+02   4.043E+09
     9   553  3  -1    1.362589E+02   3.686E+09
    10   553  3  -1    1.362575E+02   3.366E+09
    11   553  3  -1    1.362566E+02   1.464E+10
     2   554  3  -1    1.377566E+02   6.680E+09   3.608E+13   6.996E+14   2.636E+04   4.273E+04   1.192E+05   9.519E+07   2.249E+08
     3   554  3  -1    1.377535E+02   1.214E+10
     9   554  3  -1    1.362591E+02   9.994E+09
    10   554  3  -1    1.362577E+02   5.875E+09
     5   555  3  -1    1.365261E+02   2.435E+11   3.625E+13   2.082E+15   4.735E-01   9.981E+08   3.581E+08   7.707E+10   8.547E+09
     6   555  3  -1    1.365244E+02   1.598E+10
     6   556  3  -1    1.365244E+02   2.296E+11   3.625E+13   2.098E+15   0.000E+00   5.569E+08   8.005E+08   4.287E+10   4.285E+10
     7   556  3  -1    1.365221E+02   1.263E+10
     7   557  3  -1    1.365222E+02   2.341E+11   3.625E+13   2.118E+15   0.000E+00   0.000E+00   1.359E+09   0.000E+00   8.576E+10
     5   558  3  -1    1.365295E+02   3.181E+09   3.652E+13   2.425E+15   2.820E+08   1.812E+07   1.615E+09   8.515E+10   2.946E+10
    11   558  3  -1    1.363844E+02   1.028E+10
    12   558  3  -1    1.363744E+02   3.346E+11
    13   558  3  -1    1.363737E+02   6.775E+10
     6   559  3  -1    1.365278E+02   3.199E+09   3.652E+13   2.435E+15   3.150E+08   3.824E+08   1.316E+09   5.892E+10   5.523E+10
    10   559  3  -1    1.363853E+02   1.805E+10
    12   559  3  -1    1.363745E+02   1.009E+11
    13   559  3  -1    1.363737E+02   3.122E+11
    14   559  3  -1    1.363731E+02   5.175E+10
     7   560  3  -1    1.365257E+02   3.236E+09   3.653E+13   2.449E+15   3.719E+08   9.462E+08   8.546E+08   1.958E+10   9.370E+10
     9   560  3  -1    1.363868E+02   2.203E+10
    13   560  3  -1    1.363738E+02   6.001E+10
    14   560  3  -1    1.363731E+02   4.054E+11
     3   561  3  -1    1.379309E+02   7.949E+09   3.663E+13   9.437E+14   5.837E+09   2.941E+09   4.029E+09   6.808E+09   5.070E+10
     6   561  3  -1    1.365777E+02   5.073E+09
     7   561  3  -1    1.365754E+02   4.936E+10
     9   561  3  -1    1.364365E+02   6.207E+11
    14   561  3  -1    1.364229E+02   4.509E+10
     2   562  3  -1    1.379349E+02   4.218E+09   3.713E+13   1.914E+15   4.278E+09   2.572E+09   4.313E+09   3.007E+10   3.517E+10
     4   562  3  -1    1.376253E+02   6.189E+09
     5   562  3  -1    1.365803E+02   3.104E+09
     6   562  3  -1    1.365785E+02   2.558E+10
     8   562  3  -1    1.365543E+02   1.479E+10
     9   562  3  -1    1.364374E+02   5.864E+10
    10   562  3  -1    1.364360E+02   3.449E+11
    13   562  3  -1    1.364244E+02   3.365E+10
    14   562  3  -1    1.364238E+02   4.256E+09
    15   562  3  -1    1.362189E+02   3.279E+11
    16   562  3  -1    1.361691E+02   3.743E+11
     1   563  3  -1    1.379386E+02   9.378E+09   3.664E+13   9.733E+14   5.896E+09   1.318E+09   5.863E+09   4.624E+10   9.733E+09
     2   563  3  -1    1.379371E+02   2.363E+09
     5   563  3  -1    1.365824E+02   3.819E+10
     9   563  3  -1    1.364395E+02   5.357E+09
    10   563  3  -1    1.364381E+02   1.638E+11
    11   563  3  -1    1.364373E+02   7.470E+11
    12   563  3  -1    1.364273E+02   6.767E+10
    13   563  3  -1    1.364266E+02   1.168E+10
     2   564  3  -1    1.379372E+02   2.831E+09   3.735E+13   2.388E+15   3.271E+09   1.468E+09   5.003E+09   3.265E+10   4.008E+10
     4   564  3  -1    1.376276E+02   1.010E+10
     5   564  3  -1    1.365826E+02   4.070E+09
     6   564  3  -1    1.365808E+02   1.643E+10
     8   564  3  -1    1.365566E+02   2.354E+10
     9   564  3  -1    1.364397E+02   3.475E+10
    10   564  3  -1    1.364382E+02   2.223E+11
    13   564  3  -1    1.364267E+02   2.343E+10
    14   564  3  -1    1.364260E+02   2.664E+09
    15   564  3  -1    1.362212E+02   4.712E+11
    16   564  3  -1    1.361713E+02   5.770E+11
    15   565  3  -1    1.362442E+02   2.168E+11   3.621E+13   2.280E+15   0.000E+00   2.953E+07   5.786E+07   4.151E+10   6.242E+10
     4   566  3  -1    1.376797E+02   1.783E+10   3.684E+13   7.552E+14   3.923E+09   2.686E+09   5.296E+09   3.707E+10   5.418E+10
     8   566  3  -1    1.366087E+02   6.224E+10
    15   566  3  -1    1.362733E+02   4.934E+11
    16   566  3  -1    1.362234E+02   1.031E+10
     2   567  3  -1    1.380961E+02   4.257E+09   3.628E+13   7.016E+14   2.862E+09   5.695E+08   1.120E+09   3.320E+10   4.933E+10
     3   567  3  -1    1.380930E+02   4.282E+09
     9   567  3  -1    1.365986E+02   6.574E+10
    10   567  3  -1    1.365972E+02   6.578E+10
    11   567  3  -1    1.365963E+02   6.674E+10
    13   567  3  -1    1.365856E+02   1.348E+09
     8   568  3  -1    1.367260E+02   3.873E+10   3.666E+13   1.992E+15   2.059E+05   2.994E+08   6.337E+08   5.457E+10   8.187E+10
    15   568  3  -1    1.363906E+02   5.629E+11
     5   569  3  -1    1.367691E+02   3.420E+10   3.641E+13   1.567E+15   4.210E+05   8.894E+08   1.194E+09   1.249E+11   3.146E+10
     6   569  3  -1    1.367674E+02   3.095E+09
    10   569  3  -1    1.366248E+02   5.480E+09
    12   569  3  -1    1.366140E+02   4.026E+11
    13   569  3  -1    1.366133E+02   4.541E+10
     5   570  3  -1    1.367692E+02   3.773E+09   3.641E+13   1.564E+15   1.944E+05   7.289E+08   1.347E+09   7.819E+10   7.808E+10
     6   570  3  -1    1.367674E+02   3.270E+10
     7   570  3  -1    1.367651E+02   2.449E+09
     9   570  3  -1    1.366262E+02   5.869E+09
    13   570  3  -1    1.366133E+02   3.565E+11
    14   570  3  -1    1.366126E+02   3.320E+10
     6   571  3  -1    1.367674E+02   2.605E+09   3.641E+13   1.559E+15   0.000E+00   5.144E+08   1.551E+09   1.574E+10   1.404E+11
     7   571  3  -1    1.367651E+02   3.632E+10
    14   571  3  -1    1.366126E+02   3.747E+11
     4   572  3  -1    1.378659E+02   1.729E+10   3.624E+13   7.138E+14   3.092E+09   3.425E+09   6.805E+09   4.051E+10   5.966E+10
    16   572  3  -1    1.364096E+02   4.254E+10
     4   573  3  -1    1.379418E+02   2.512E+10   3.666E+13   7.366E+14   8.967E+04   3.052E+09   5.724E+09   6.233E+10   9.091E+10
     8   573  3  -1    1.368708E+02   9.467E+08
    16   573  3  -1    1.364856E+02   5.433E+11
     2   574  3  -1    1.382680E+02   1.056E+09   3.645E+13   7.279E+14   7.841E+04   1.048E+10   5.341E+09   1.037E+11   6.971E+10
    10   574  3  -1    1.367690E+02   8.784E+10
    12   574  3  -1    1.367582E+02   3.367E+10
     9   575  3  -1    1.367708E+02   7.156E+10   3.645E+13   7.280E+14   5.589E+04   7.756E+09   8.094E+09   8.540E+10   8.805E+10
    10   575  3  -1    1.367694E+02   4.427E+10
    11   575  3  -1    1.367685E+02   2.195E+11
    12   575  3  -1    1.367586E+02   4.720E+10
    13   575  3  -1    1.367578E+02   4.854E+10
     3   576  3  -1    1.382658E+02   2.395E+09   3.645E+13   7.283E+14   1.095E+05   2.634E+09   1.330E+10   5.188E+10   1.217E+11
     9   576  3  -1    1.367714E+02   1.464E+11
    10   576  3  -1    1.367700E+02   8.573E+10
    12   576  3  -1    1.367592E+02   7.367E+09
    13   576  3  -1    1.367585E+02   4.081E+10
    14   576  3  -1    1.367578E+02   8.785E+10
   580   863  3  -1    1.343619E+02   1.424E+10   3.600E+13   7.209E+14   2.472E+11   5.424E+11   1.612E+10   3.890E+09   1.391E+04
   582   863  3  -1    1.342360E+02   7.027E+09
   577   864  3  -1    1.355397E+02   2.081E+10   3.601E+13   7.209E+14   2.463E+11   3.924E+11   1.662E+11   3.046E+09   8.684E+08
   579   864  3  -1    1.343654E+02   4.312E+10
   580   864  3  -1    1.343638E+02   1.070E+10
   581   864  3  -1    1.343607E+02   1.055E+10
   582   864  3  -1    1.342379E+02   5.271E+09
   583   864  3  -1    1.342378E+02   9.450E+09
   580   865  3  -1    1.343683E+02   1.808E+10   3.600E+13   7.209E+14   2.469E+11   8.180E+09   5.507E+11   3.928E+08   3.509E+09
   581   865  3  -1    1.343651E+02   3.216E+10
   583   865  3  -1    1.342422E+02   3.183E+09
   584   865  3  -1    1.342421E+02   1.266E+10
   577   866  3  -1    1.355929E+02   6.402E+12   3.814E+13   7.155E+14   9.169E+08   1.572E+11   3.987E+11   4.233E+09   7.113E+09
   578   866  3  -1    1.345021E+02   3.231E+10
   585   866  3  -1    1.340902E+02   3.929E+10
   586   866  3  -1    1.339730E+02   1.066E+10
   579   867  3  -1    1.355791E+02   1.041E+12   3.659E+13   7.143E+14   9.891E+05   1.992E+11   1.907E+11   5.095E+09   6.420E+08
   580   867  3  -1    1.355775E+02   2.522E+11
   581   867  3  -1    1.355743E+02   9.521E+09
   582   867  3  -1    1.354516E+02   2.661E+10
   583   867  3  -1    1.354514E+02   5.053E+09
   580   868  3  -1    1.355777E+02   7.804E+11   3.659E+13   7.143E+14   1.811E+06   1.550E+11   2.351E+11   3.132E+09   2.593E+09
   581   868  3  -1    1.355745E+02   1.471E+11
   582   868  3  -1    1.354518E+02   9.427E+09
   583   868  3  -1    1.354517E+02   2.445E+10
   584   868  3  -1    1.354515E+02   3.623E+09
   581   869  3  -1    1.355749E+02   8.617E+11   3.659E+13   7.143E+14   4.636E+04   8.671E+10   3.038E+11   3.651E+08   5.331E+09
   583   869  3  -1    1.354521E+02   6.007E+09
   584   869  3  -1    1.354519E+02   3.111E+10
   578   870  3  -1    1.357325E+02   2.706E+12   3.870E+13   7.152E+14   1.890E+06   1.356E+11   2.656E+11   9.038E+09   1.285E+10
   586   870  3  -1    1.352034E+02   1.473E+10
   578   877  3  -1    1.358667E+02   2.451E+09   4.038E+13   7.155E+14   8.887E+06   1.846E+08   2.730E+08   1.244E+07   1.187E+07
   579   877  3  -1    1.357832E+02   1.531E+12
   580   877  3  -1    1.357816E+02   1.500E+12
   581   877  3  -1    1.357784E+02   1.435E+12
   582   878  3  -1    1.356748E+02   2.019E+12   3.742E+13   7.095E+14   3.580E+09   1.287E+09   3.385E+08   5.542E+10   3.919E+09
   583   878  3  -1    1.356747E+02   2.313E+11
   584   878  3  -1    1.356745E+02   4.931E+09
   583   879  3  -1    1.356767E+02   1.799E+12   3.742E+13   7.095E+14   3.597E+09   6.377E+08   9.799E+08   3.054E+10   2.843E+10
   584   879  3  -1    1.356766E+02   1.681E+11
   584   880  3  -1    1.356793E+02   1.874E+12   3.743E+13   7.095E+14   3.621E+09   0.000E+00   1.608E+09   4.667E+03   5.845E+10
   580   881  3  -1    1.358482E+02   2.602E+11   3.666E+13   7.154E+14   8.586E+09   1.084E+11   1.482E+11   2.010E+09   2.022E+10
   581   881  3  -1    1.358450E+02   4.873E+11
   583   881  3  -1    1.357222E+02   7.522E+09
   584   881  3  -1    1.357220E+02   3.565E+10
   579   882  3  -1    1.358506E+02   5.797E+11   3.667E+13   7.155E+14   8.547E+09   5.871E+10   1.993E+11   1.562E+10   6.774E+09
   580   882  3  -1    1.358489E+02   1.363E+11
   581   882  3  -1    1.358458E+02   1.924E+11
   582   882  3  -1    1.357230E+02   1.298E+10
   583   882  3  -1    1.357229E+02   2.605E+10
   580   883  3  -1    1.358493E+02   2.162E+11   3.666E+13   7.155E+14   8.538E+09   3.287E+10   2.261E+11   2.250E+10   3.041E+05
   582   883  3  -1    1.357234E+02   1.857E+10
   578   892  3  -1    1.359878E+02   1.120E+12   3.887E+13   7.121E+14   5.905E+06   8.996E+10   1.846E+11   4.559E+08   7.451E+08
   581   892  3  -1    1.358995E+02   2.254E+09
   585   892  3  -1    1.355759E+02   3.019E+12
   586   892  3  -1    1.354587E+02   2.942E+09
   580   893  3  -1    1.359633E+02   2.344E+10   3.740E+13   7.139E+14   4.805E+07   4.168E+09   5.851E+09   5.911E+09   8.959E+10
   581   893  3  -1    1.359601E+02   2.736E+10
   582   893  3  -1    1.358374E+02   9.949E+09
   583   893  3  -1    1.358373E+02   1.351E+11
   584   893  3  -1    1.358371E+02   8.578E+11
   579   894  3  -1    1.359666E+02   4.732E+10   3.741E+13   7.138E+14   4.556E+07   3.445E+09   6.138E+09   6.407E+10   3.049E+10
   580   894  3  -1    1.359650E+02   7.363E+09
   581   894  3  -1    1.359618E+02   1.025E+10
   582   894  3  -1    1.358391E+02   2.593E+11
   583   894  3  -1    1.358389E+02   6.543E+11
   580   895  3  -1    1.359659E+02   1.321E+10   3.741E+13   7.138E+14   4.489E+07   2.583E+09   6.750E+09   9.402E+10   2.687E+05
   582   895  3  -1    1.358400E+02   4.520E+11
   579   896  3  -1    1.359873E+02   3.126E+10   3.723E+13   7.129E+14   4.041E+05   3.575E+09   4.582E+09   8.512E+10   6.283E+09
   580   896  3  -1    1.359857E+02   1.067E+10
   582   896  3  -1    1.358597E+02   9.731E+11
   583   896  3  -1    1.358596E+02   1.251E+11
   580   897  3  -1    1.359866E+02   2.339E+10   3.724E+13   7.129E+14   9.889E+05   2.596E+09   5.407E+09   5.480E+10   3.620E+10
   581   897  3  -1    1.359834E+02   8.010E+09
   582   897  3  -1    1.358607E+02   3.245E+11
   583   897  3  -1    1.358605E+02   8.896E+11
   584   897  3  -1    1.358604E+02   7.283E+10
   581   898  3  -1    1.359844E+02   3.054E+10   3.724E+13   7.128E+14   6.076E+05   1.779E+09   6.189E+09   6.455E+09   8.433E+10
   583   898  3  -1    1.358615E+02   1.976E+11
   584   898  3  -1    1.358613E+02   1.044E+12
   581   899  3  -1    1.360436E+02   3.913E+11   3.710E+13   7.056E+14   2.811E+05   4.051E+10   1.414E+11   2.996E+09   3.616E+10
   583   899  3  -1    1.359207E+02   1.225E+11
   584   899  3  -1    1.359205E+02   7.121E+11
   580   900  3  -1    1.360469E+02   3.466E+11   3.710E+13   7.056E+14   6.114E+04   7.028E+10   1.117E+11   2.281E+10   1.608E+10
   581   900  3  -1    1.360438E+02   7.170E+10
   582   900  3  -1    1.359210E+02   1.971E+11
   583   900  3  -1    1.359209E+02   5.512E+11
   584   900  3  -1    1.359207E+02   9.488E+10
   579   901  3  -1    1.360487E+02   4.620E+11   3.711E+13   7.056E+14   1.822E+04   8.985E+10   9.216E+10   3.508E+10   3.533E+09
   580   901  3  -1    1.360471E+02   1.174E+11
   581   901  3  -1    1.360439E+02   4.902E+09
   582   901  3  -1    1.359212E+02   5.966E+11
   583   901  3  -1    1.359210E+02   1.250E+11
   582   902  3  -1    1.359784E+02   6.251E+10   3.605E+13   7.088E+14   1.479E+09   1.935E+09   2.312E+08   1.279E+11   4.947E+09
   583   902  3  -1    1.359782E+02   5.806E+09
   586   902  3  -1    1.356603E+02   3.411E+09
   578   903  3  -1    1.361915E+02   3.403E+09   3.605E+13   7.087E+14   1.527E+09   5.521E+08   6.195E+08   7.116E+10   6.024E+10
   583   903  3  -1    1.359804E+02   5.679E+10
   584   903  3  -1    1.359802E+02   3.836E+09
   586   903  3  -1    1.356624E+02   6.902E+09
   584   904  3  -1    1.359833E+02   5.812E+10   3.604E+13   7.087E+14   1.514E+09   0.000E+00   1.166E+09   7.356E+04   1.310E+11
   578   905  3  -1    1.362006E+02   2.051E+11   3.681E+13   7.212E+14   9.954E+06   5.850E+10   1.184E+11   1.063E+11   1.705E+11
   586   905  3  -1    1.356715E+02   6.189E+11
   578   906  3  -1    1.362347E+02   9.931E+11   3.817E+13   6.990E+14   9.212E+09   1.143E+08   3.101E+08   1.923E+09   7.268E+09
   586   906  3  -1    1.357057E+02   2.014E+12
   580   907  3  -1    1.363107E+02   9.465E+10   3.664E+13   7.063E+14   3.102E+08   4.443E+10   7.681E+10   3.925E+08   1.204E+09
   581   907  3  -1    1.363075E+02   1.668E+11
   582   907  3  -1    1.361848E+02   6.754E+09
   583   907  3  -1    1.361847E+02   6.007E+10
   584   907  3  -1    1.361845E+02   2.351E+11
   579   908  3  -1    1.363127E+02   2.199E+11   3.664E+13   7.062E+14   3.304E+08   3.728E+10   8.255E+10   1.315E+09   4.846E+08
   580   908  3  -1    1.363111E+02   5.331E+10
   581   908  3  -1    1.363080E+02   5.629E+10
   582   908  3  -1    1.361852E+02   9.961E+10
   583   908  3  -1    1.361851E+02   1.766E+11
   580   909  3  -1    1.363113E+02   7.293E+10   3.664E+13   7.062E+14   3.417E+08   3.356E+10   8.552E+10   1.900E+09   1.265E+03
   582   909  3  -1    1.361854E+02   1.315E+11
   584   910  3  -1    1.362502E+02   8.756E+11   3.673E+13   7.023E+14   6.967E+09   0.000E+00   5.472E+07   7.121E+04   1.923E+11
   583   911  3  -1    1.362511E+02   8.508E+11   3.673E+13   7.022E+14   7.003E+09   2.264E+07   3.304E+07   9.852E+10   9.264E+10
   584   911  3  -1    1.362509E+02   7.848E+10
