SEQ='NA'     NUCCHG=22                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 174490870.0  NPRNT=   1
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          1S2 2S2 2P6         (1)0( 0.0)        0.0 

   IC RESOLVED LEVEL INDEXING           BWNR= 176834115.0 NLVL=   199
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
     3    94  3  -1    3.771774E+01   1.334E+10   1.638E+10   8.743E+08   8.743E+08
     2    96  3  -1    3.781760E+01   1.566E+11   2.095E+11   5.653E+10   5.653E+10
     3    96  3  -1    3.773130E+01   1.371E+10
     3    97  3  -1    3.775039E+01   2.001E+09   2.674E+10   9.639E+09   9.639E+09
     3    99  3  -1    3.778157E+01   7.383E+09   2.429E+10   1.261E+11   1.261E+11
     3   101  3  -1    3.781234E+01   2.778E+11   2.043E+11   1.234E+11   1.234E+11
     2   102  3  -1    3.790608E+01   9.903E+10   8.020E+10   1.897E+10   1.897E+10
     3   102  3  -1    3.781978E+01   9.014E+09
     3   103  3  -1    3.783871E+01   1.435E+11   1.055E+11   4.042E+11   4.042E+11
     2   104  3  -1    3.796210E+01   1.723E+11   1.049E+11   3.008E+11   3.008E+11
     3   104  3  -1    3.787580E+01   7.351E+08
     3   105  3  -1    3.788492E+01   1.586E+11   1.261E+11   4.544E+11   4.544E+11
     2   108  3  -1    3.800256E+01   1.410E+12   1.630E+12   6.927E+11   6.927E+11
     3   108  3  -1    3.791626E+01   1.003E+11
     2   109  3  -1    3.807358E+01   7.658E+10   7.750E+11   4.162E+12   4.162E+12
     3   109  3  -1    3.798728E+01   3.377E+11
     2   110  3  -1    3.811225E+01   2.284E+11   1.335E+12   1.570E+11   1.570E+11
     3   110  3  -1    3.802595E+01   1.198E+12
     2   111  3  -1    3.818704E+01   2.267E+10   9.579E+10   4.087E+12   4.087E+12
     3   111  3  -1    3.810074E+01   5.850E+10
     3   112  3  -1    3.814058E+01   9.766E+10   8.888E+10   4.099E+11   4.099E+11
     3   113  3  -1    3.819031E+01   2.725E+11   2.079E+11   9.394E+12   9.394E+12
     2   114  3  -1    3.828611E+01   1.401E+11   2.044E+11   2.682E+11   2.682E+11
     3   114  3  -1    3.819981E+01   1.133E+11
     2   115  3  -1    3.829638E+01   3.397E+10   6.548E+10   1.139E+09   1.139E+09
     3   115  3  -1    3.821008E+01   5.370E+09
     2   116  3  -1    3.830501E+01   1.201E+11   1.476E+11   4.135E+11   4.135E+11
     3   116  3  -1    3.821871E+01   6.627E+10
     3   118  3  -1    3.822301E+01   1.018E+12   6.977E+11   5.235E+12   5.235E+12
     3   120  3  -1    3.825663E+01   6.802E+09   3.604E+10   5.324E+11   5.324E+11
     3   121  3  -1    3.833205E+01   4.124E+12   2.769E+12   2.226E+13   2.226E+13
     2   122  3  -1    3.845917E+01   1.161E+13   5.820E+12   4.877E+13   4.877E+13
     2   124  3  -1    3.854504E+01   5.634E+12   6.063E+12   6.335E+12   6.335E+12
     3   124  3  -1    3.845874E+01   2.027E+11
     2   125  3  -1    3.857676E+01   1.693E+12   5.429E+12   1.713E+13   1.713E+13
     3   125  3  -1    3.849046E+01   4.563E+12
     3   126  3  -1    3.856180E+01   3.266E+12   2.205E+12   1.447E+13   1.447E+13
     2   127  3  -1    3.869236E+01   3.393E+12   4.294E+12   4.241E+12   4.241E+12
     3   127  3  -1    3.860605E+01   2.571E+12
     2   128  3  -1    3.880912E+01   8.963E+10   7.842E+12   6.257E+13   6.257E+13
     3   128  3  -1    3.872282E+01   3.863E+12
     3   130  3  -1    3.887204E+01   3.938E+12   2.654E+12   2.686E+12   2.686E+12
     2   131  3  -1    3.901072E+01   3.287E+10   1.107E+12   1.162E+13   1.162E+13
     3   131  3  -1    3.892442E+01   1.064E+12
     2   132  3  -1    3.907491E+01   1.975E+12   2.202E+12   2.823E+13   2.823E+13
     3   132  3  -1    3.898861E+01   9.571E+10
     2   133  3  -1    3.921970E+01   2.802E+11   6.734E+11   1.920E+13   1.920E+13
     3   133  3  -1    3.913340E+01   1.509E+11
     2   134  3  -1    3.952199E+01   2.631E+11   1.838E+11   2.454E+14   2.454E+14
     3   134  3  -1    3.943569E+01   9.500E+09
     3   135  3  -1    3.946971E+01   2.866E+09   4.358E+10   2.767E+14   2.767E+14
     4   136  3  -1    3.739681E+01   2.633E+09   3.120E+10   1.820E+09   1.820E+09
     4   137  3  -1    3.741100E+01   8.026E+09   3.531E+10   3.021E+09   3.021E+09
     5   137  3  -1    3.739495E+01   9.763E+08
     4   138  3  -1    3.743505E+01   5.928E+08   3.705E+10   1.345E+09   1.345E+09
     5   138  3  -1    3.741900E+01   1.101E+10
     5   139  3  -1    3.746086E+01   2.638E+10   4.519E+10   1.203E+11   1.203E+11
     5   142  3  -1    3.756136E+01   4.601E+10   5.986E+10   7.980E+09   7.980E+09
     4   143  3  -1    3.759428E+01   4.690E+08   5.142E+10   4.788E+12   4.788E+12
     5   143  3  -1    3.757823E+01   2.734E+10
     5   145  3  -1    3.763664E+01   2.029E+10   3.935E+10   4.869E+11   4.869E+11
     4   146  3  -1    3.766029E+01   4.984E+09   5.448E+10   1.868E+11   1.868E+11
     5   146  3  -1    3.764424E+01   1.996E+10
     1   147  3  -1    4.228703E+01   4.556E+09   4.140E+11   5.805E+11   5.805E+11
     4   147  3  -1    3.767748E+01   3.748E+11
     5   147  3  -1    3.766143E+01   6.770E+09
     4   148  3  -1    3.771370E+01   6.779E+10   3.133E+11   5.863E+10   5.863E+10
     5   148  3  -1    3.769766E+01   2.425E+11
     1   149  3  -1    4.232451E+01   1.349E+09   1.191E+11   4.162E+10   4.162E+10
     1   150  3  -1    4.233412E+01   1.594E+09   1.192E+11   9.593E+09   9.593E+09
     4   150  3  -1    3.772456E+01   5.534E+10
     5   150  3  -1    3.770851E+01   1.582E+10
     1   151  3  -1    4.235490E+01   4.338E+09   1.227E+11   4.164E+10   4.164E+10
     4   151  3  -1    3.774534E+01   4.861E+09
     5   151  3  -1    3.772930E+01   2.743E+09
     1   152  3  -1    4.238606E+01   5.623E+09   5.079E+10   8.163E+11   8.163E+11
     4   152  3  -1    3.777650E+01   6.064E+09
     4   153  3  -1    3.779584E+01   7.467E+08   1.195E+11   7.564E+10   7.564E+10
     4   154  3  -1    3.780529E+01   4.662E+11   4.041E+11   5.123E+13   5.123E+13
     5   154  3  -1    3.778925E+01   6.761E+10
     5   155  3  -1    3.779680E+01   2.194E+11   1.901E+11   4.598E+13   4.598E+13
     1   157  3  -1    4.244026E+01   2.042E+10   1.196E+11   2.399E+12   2.399E+12
     4   157  3  -1    3.783070E+01   3.171E+10
     5   157  3  -1    3.781465E+01   3.187E+10
     1   158  3  -1    4.245065E+01   1.944E+10   7.802E+10   3.704E+12   3.704E+12
     4   158  3  -1    3.784110E+01   1.360E+10
     5   159  3  -1    3.784835E+01   5.193E+11   4.204E+11   4.845E+13   4.845E+13
     4   160  3  -1    3.792157E+01   7.003E+11   5.501E+11   4.572E+13   4.572E+13
     5   160  3  -1    3.790552E+01   5.826E+10
     1   162  3  -1    4.260730E+01   2.784E+09   5.553E+11   2.024E+11   2.024E+11
     4   162  3  -1    3.799774E+01   4.757E+11
     5   162  3  -1    3.798170E+01   3.021E+10
     4   163  3  -1    3.801031E+01   6.949E+09   5.357E+11   2.010E+12   2.010E+12
     5   163  3  -1    3.799427E+01   5.009E+11
     5   164  3  -1    3.799756E+01   3.006E+11   2.486E+11   1.704E+13   1.704E+13
     5   165  3  -1    3.804474E+01   7.735E+10   8.402E+10   2.809E+12   2.809E+12
     4   166  3  -1    3.808354E+01   1.783E+11   5.930E+11   4.327E+11   4.327E+11
     5   166  3  -1    3.806749E+01   2.561E+11
     1   168  3  -1    4.277219E+01   3.564E+11   2.094E+12   5.556E+13   5.556E+13
     4   168  3  -1    3.816264E+01   8.405E+11
     1   169  3  -1    4.282795E+01   1.168E+12   1.407E+12   5.911E+13   5.911E+13
     4   169  3  -1    3.821839E+01   1.140E+09
     5   169  3  -1    3.820234E+01   4.982E+11
     1   170  3  -1    4.284139E+01   4.445E+11   6.556E+11   3.084E+13   3.084E+13
     4   170  3  -1    3.823183E+01   6.684E+10
     5   171  3  -1    3.823303E+01   1.846E+12   1.405E+12   5.504E+13   5.504E+13
     4   172  3  -1    3.825737E+01   9.323E+10   1.012E+12   3.474E+13   3.474E+13
     5   172  3  -1    3.824133E+01   9.199E+11
     1   173  3  -1    4.288583E+01   5.410E+11   6.345E+11   1.099E+13   1.099E+13
     4   173  3  -1    3.827627E+01   1.109E+11
     5   173  3  -1    3.826022E+01   1.276E+11
     4   174  3  -1    3.829219E+01   7.586E+12   5.122E+12   2.434E+14   2.434E+14
     5   174  3  -1    3.827614E+01   4.064E+10
     1   175  3  -1    4.295570E+01   1.147E+09   1.220E+11   2.381E+10   2.381E+10
     4   175  3  -1    3.834614E+01   4.327E+10
     1   176  3  -1    4.296095E+01   1.237E+10   9.326E+10   7.622E+08   7.622E+08
     4   176  3  -1    3.835139E+01   1.963E+08
     5   176  3  -1    3.833534E+01   3.470E+10
     4   177  3  -1    3.838654E+01   6.656E+11   4.750E+11   9.760E+12   9.760E+12
     5   177  3  -1    3.837050E+01   9.316E+08
     1   179  3  -1    4.317779E+01   2.902E+09   2.349E+12   7.913E+10   7.913E+10
     4   179  3  -1    3.856823E+01   1.519E+12
     5   179  3  -1    3.855218E+01   5.279E+11
     1   180  3  -1    4.318873E+01   5.477E+09   5.447E+12   1.810E+13   1.810E+13
     4   180  3  -1    3.857918E+01   2.701E+12
     5   181  3  -1    3.856901E+01   5.380E+12   4.053E+12   2.237E+14   2.237E+14
     4   182  3  -1    3.862937E+01   2.189E+11   9.015E+12   3.353E+12   3.353E+12
     5   182  3  -1    3.861332E+01   8.843E+12
     1   183  3  -1    4.329894E+01   3.696E+09   7.499E+12   4.241E+11   4.241E+11
     4   183  3  -1    3.868938E+01   6.423E+12
     5   183  3  -1    3.867333E+01   6.962E+11
     1   184  3  -1    4.333823E+01   3.660E+10   5.193E+12   8.563E+13   8.563E+13
     4   184  3  -1    3.872868E+01   1.244E+12
     5   184  3  -1    3.871263E+01   2.572E+12
     1   185  3  -1    4.337796E+01   9.878E+10   3.217E+11   6.412E+13   6.412E+13
     4   185  3  -1    3.876840E+01   5.612E+10
     1   186  3  -1    4.344231E+01   5.748E+10   3.194E+12   2.026E+13   2.026E+13
     4   186  3  -1    3.883275E+01   5.442E+11
     5   186  3  -1    3.881670E+01   1.698E+12
     4   187  3  -1    3.907747E+01   1.052E+12   2.147E+12   7.018E+12   7.018E+12
     2   188  3  -1    4.262174E+01   1.006E+10   1.315E+11   1.506E+11   1.506E+11
     3   188  3  -1    4.253544E+01   1.381E+08
     3   189  3  -1    4.255449E+01   5.171E+11   4.595E+11   9.351E+12   9.351E+12
     2   190  3  -1    4.264461E+01   4.274E+11   3.554E+11   5.999E+12   5.999E+12
     3   190  3  -1    4.255831E+01   2.527E+10
     2   191  3  -1    4.266858E+01   5.119E+11   3.735E+11   5.522E+12   5.522E+12
     3   191  3  -1    4.258228E+01   3.495E+08
     3   192  3  -1    4.264310E+01   1.586E+11   2.257E+11   2.869E+12   2.869E+12
     2   193  3  -1    4.283904E+01   9.613E+11   1.492E+12   8.569E+10   8.569E+10
     3   193  3  -1    4.275274E+01   1.997E+11
     2   194  3  -1    4.290776E+01   3.046E+11   1.490E+12   3.239E+11   3.239E+11
     3   194  3  -1    4.282146E+01   1.207E+12
     2   199  3  -1    4.341535E+01   7.834E+10   5.276E+11   1.594E+13   1.594E+13
     3   199  3  -1    4.332905E+01   1.621E+11
     2   200  3  -1    4.390222E+01   4.331E+09   1.068E+11   2.420E+13   2.420E+13
     3   200  3  -1    4.381592E+01   7.027E+08
     3   201  3  -1    4.382388E+01   4.257E+09   1.075E+11   2.227E+13   2.227E+13
     2   202  3  -1    4.426718E+01   5.939E+10   1.562E+11   6.653E+13   6.653E+13
     3   202  3  -1    4.418088E+01   8.894E+09
     3   203  3  -1    4.418631E+01   5.370E+10   1.528E+11   6.849E+13   6.849E+13
     4   204  3  -1    4.224660E+01   8.015E+09   1.111E+11   9.835E+07   9.835E+07
     5   204  3  -1    4.223056E+01   4.693E+08
     4   205  3  -1    4.226745E+01   1.559E+10   1.160E+11   3.646E+09   3.646E+09
     5   205  3  -1    4.225140E+01   2.664E+09
     5   206  3  -1    4.228292E+01   9.612E+09   1.107E+11   2.157E+09   2.157E+09
     4   208  3  -1    4.243856E+01   1.507E+11   4.441E+11   5.592E+10   5.592E+10
     5   208  3  -1    4.242251E+01   2.295E+11
     4   209  3  -1    4.244885E+01   2.862E+11   4.180E+11   9.154E+09   9.154E+09
     5   209  3  -1    4.243280E+01   1.256E+10
     4   210  3  -1    4.254155E+01   1.140E+12   1.014E+12   1.203E+12   1.203E+12
     5   210  3  -1    4.252550E+01   1.454E+11
     5   211  3  -1    4.257786E+01   1.256E+12   1.049E+12   1.067E+12   1.067E+12
     4   212  3  -1    4.268233E+01   1.220E+09   1.235E+11   3.321E+09   3.321E+09
     5   212  3  -1    4.266629E+01   3.850E+09
     5   213  3  -1    4.266800E+01   1.967E+09   1.237E+11   7.553E+09   7.553E+09
     4   214  3  -1    4.268920E+01   3.267E+09   1.293E+11   1.755E+10   1.755E+10
     4   215  3  -1    4.272764E+01   1.299E+08   1.183E+11   5.573E+08   5.573E+08
     4   216  3  -1    4.273374E+01   3.501E+08   1.207E+11   7.423E+08   7.423E+08
     5   216  3  -1    4.271770E+01   1.064E+08
     4   217  3  -1    4.273953E+01   5.726E+08   1.230E+11   1.719E+09   1.719E+09
     5   217  3  -1    4.272348E+01   4.305E+08
     5   218  3  -1    4.272524E+01   8.181E+09   1.308E+11   2.065E+10   2.065E+10
     4   219  3  -1    4.294885E+01   6.358E+10   7.951E+11   1.374E+12   1.374E+12
     5   219  3  -1    4.293280E+01   4.023E+11
     1   220  3  -1    4.759232E+01   3.603E+08   9.279E+11   2.254E+12   2.254E+12
     4   220  3  -1    4.298276E+01   4.006E+11
     4   221  3  -1    4.300424E+01   4.959E+11   7.571E+11   9.139E+11   9.139E+11
     5   221  3  -1    4.298820E+01   8.735E+10
     4   222  3  -1    4.301105E+01   1.011E+11   6.752E+11   1.064E+10   1.064E+10
     5   222  3  -1    4.299500E+01   4.756E+11
     4   223  3  -1    4.342022E+01   1.905E+11   2.770E+11   5.564E+12   5.564E+12
     5   223  3  -1    4.340417E+01   2.109E+10
     5   224  3  -1    4.340711E+01   1.503E+11   2.433E+11   5.494E+12   5.494E+12
     1   225  3  -1    4.813472E+01   8.588E+08   3.057E+11   4.418E+07   4.418E+07
     4   225  3  -1    4.352516E+01   7.973E+09
     5   225  3  -1    4.350912E+01   1.140E+11
     1   226  3  -1    4.814001E+01   5.603E+08   2.562E+11   1.181E+10   1.181E+10
     4   226  3  -1    4.353045E+01   6.538E+10
     2   236  3  -1    4.825755E+01   2.453E+09   1.175E+11   6.155E+11   6.155E+11
     3   236  3  -1    4.817125E+01   3.081E+08
     3   237  3  -1    4.817342E+01   2.110E+09   1.186E+11   5.964E+11   5.964E+11
     2   240  3  -1    4.847127E+01   2.481E+08   1.211E+11   4.131E+09   4.131E+09
     3   241  3  -1    4.839337E+01   2.820E+08   1.203E+11   1.388E+09   1.388E+09
     2   242  3  -1    4.892604E+01   2.594E+09   1.320E+11   6.615E+12   6.615E+12
     3   242  3  -1    4.883974E+01   3.010E+09

   NRSLMX=   6    NVMAX=   3    LVMAX=  -1

C--------------------------------------------------------------------------------------------------------------
C
C                                                                            
C
C--------------------------------------------------------------------------------------------------------------
