SEQ='NA'     NUCCHG=23                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 192504944.0  NPRNT=   1
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          1S2 2S2 2P6         (1)0( 0.0)        0.0 

   IC RESOLVED LEVEL INDEXING           BWNR= 195209001.6 NLVL=   199
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
    72    78    1S2 2S2 2P5 3P1 3D1 (2)2( 1.5)  4854868.6*
    73    79    1S2 2S2 2P5 3P1 3D1 (4)4( 2.5)  4860700.5*
    74    81    1S2 2S2 2P5 3P1 3D1 (2)1( 0.5)  4866561.6*
    75    83    1S2 2S2 2P5 3P1 3D1 (4)1( 0.5)  4876186.9*
    76    85    1S2 2S2 2P5 3P1 3D1 (4)1( 1.5)  4878154.4*
    77    86    1S2 2S2 2P5 3P1 3D1 (4)1( 2.5)  4884159.0*
    78    87    1S2 2S2 2P5 3P1 3D1 (4)0( 1.5)  4885632.1*
    79    89    1S2 2S2 2P5 3P1 3D1 (4)2( 2.5)  4888734.4*
    80    90    1S2 2S2 2P5 3P1 3D1 (4)3( 1.5)  4890408.5*
    81    91    1S2 2S2 2P5 3P1 3D1 (4)2( 1.5)  4897328.6*
    82    93    1S2 2S2 2P5 3P1 3D1 (4)3( 2.5)  4901936.1*
    83    95    1S2 2S2 2P5 3P1 3D1 (4)2( 0.5)  4906768.1*
    84    96    1S2 2S2 2P5 3P1 3D1 (2)3( 2.5)  4907342.2*
    85    98    1S2 2S2 2P5 3P1 3D1 (2)3( 2.5)  4909876.1*
    86    99    1S2 2S2 2P5 3P1 3D1 (2)2( 1.5)  4915296.4*
    87   100    1S2 2S2 2P5 3P1 3D1 (4)2( 2.5)  4916707.2*
    88   101    1S2 2S2 2P5 3P1 3D1 (2)2( 1.5)  4916858.8*
    89   103    1S2 2S2 2P5 3P1 3D1 (2)3( 2.5)  4925485.9*
    90   104    1S2 2S2 2P5 3P1 3D1 (2)3( 2.5)  4925900.5*
    91   105    1S2 2S2 2P5 3P1 3D1 (2)1( 1.5)  4925903.5*
    92   106    1S2 2S2 2P5 3P1 3D1 (4)2( 0.5)  4928746.1*
    93   109    1S2 2S2 2P5 3P1 3D1 (2)0( 0.5)  4936558.7*
    94   110    1S2 2S2 2P5 3P1 3D1 (4)2( 1.5)  4944310.9*
    95   111    1S2 2S2 2P5 3P1 3D1 (4)3( 1.5)  4953849.2*
    96   112    1S2 2S2 2P5 3P1 3D1 (4)3( 2.5)  4960000.1*
    97   113    1S2 2S2 2P5 3P1 3D1 (4)1( 2.5)  4964331.9*
    98   115    1S2 2S2 2P5 3P1 3D1 (4)1( 1.5)  4967209.6*
    99   116    1S2 2S2 2P5 3P1 3D1 (4)1( 0.5)  4968827.3*
   100   117    1S2 2S2 2P5 3P1 3D1 (2)1( 1.5)  4970028.9*
   101   118    1S2 2S2 2P5 3P1 3D1 (2)2( 2.5)  4970494.2*
   102   120    1S2 2S2 2P5 3P1 3D1 (2)1( 0.5)  4971415.4*
   103   121    1S2 2S2 2P5 3P1 3D1 (2)2( 2.5)  4980822.4*
   104   123    1S2 2S2 2P5 3P1 3D1 (2)2( 1.5)  4985724.9*
   105   124    1S2 2S2 2P5 3P1 3D1 (2)1( 0.5)  4997946.7*
   106   125    1S2 2S2 2P5 3P1 3D1 (2)1( 1.5)  5000786.5*
   107   126    1S2 2S2 2P5 3P1 3D1 (2)2( 2.5)  5005441.8*
   108   127    1S2 2S2 2P5 3P1 3D1 (2)1( 1.5)  5012350.7*
   109   128    1S2 2S2 2P5 3P1 3D1 (2)0( 0.5)  5028186.8*
   110   130    1S2 2S2 2P5 3P1 3D1 (2)2( 2.5)  5046640.4*
   111   131    1S2 2S2 2P5 3P1 3D1 (2)2( 1.5)  5052300.9*
   112   132    1S2 2S1 2P6 3S2     (2)0( 0.5)  5055947.4*
   113   133    1S2 2S2 2P5 3P1 3D1 (2)1( 0.5)  5066839.9*
   114   134    1S2 2S2 2P5 3P1 3D1 (2)2( 1.5)  5108800.0*
   115   135    1S2 2S2 2P5 3P1 3D1 (2)2( 2.5)  5113409.7*
   116   136    1S2 2S2 2P5 3D2     (4)2( 0.5)  5178431.2*
   117   137    1S2 2S2 2P5 3D2     (4)2( 1.5)  5180235.6*
   118   138    1S2 2S2 2P5 3D2     (4)2( 2.5)  5183272.2*
   119   139    1S2 2S2 2P5 3D2     (4)2( 3.5)  5188566.6*
   120   142    1S2 2S2 2P5 3D2     (4)4( 3.5)  5200407.8*
   121   143    1S2 2S2 2P5 3D2     (2)3( 2.5)  5202105.0*
   122   144    1S2 2S1 2P6 3S1 3P1 (4)1( 0.5)  5206458.9*
   123   146    1S2 2S2 2P5 3D2     (2)4( 3.5)  5209617.9*
   124   147    1S2 2S2 2P5 3D2     (4)1( 2.5)  5209866.2*
   125   148    1S2 2S1 2P6 3S1 3P1 (4)1( 1.5)  5210194.3*
   126   149    1S2 2S2 2P5 3D2     (4)3( 1.5)  5212384.4*
   127   150    1S2 2S2 2P5 3D2     (2)2( 2.5)  5216815.2*
   128   151    1S2 2S1 2P6 3S1 3P1 (4)1( 2.5)  5217658.5*
   129   152    1S2 2S2 2P5 3D2     (4)1( 1.5)  5218264.0*
   130   153    1S2 2S2 2P5 3D2     (4)1( 0.5)  5224171.2*
   131   154    1S2 2S2 2P5 3D2     (4)3( 2.5)  5228743.9*
   132   156    1S2 2S2 2P5 3D2     (2)3( 3.5)  5229390.6*
   133   157    1S2 2S2 2P5 3D2     (2)2( 1.5)  5231332.7*
   134   158    1S2 2S2 2P5 3D2     (2)1( 0.5)  5232424.2*
   135   159    1S2 2S2 2P5 3D2     (2)3( 3.5)  5234408.8*
   136   160    1S2 2S2 2P5 3D2     (4)4( 2.5)  5244239.8*
   137   162    1S2 2S2 2P5 3D2     (2)2( 1.5)  5251125.2*
   138   163    1S2 2S2 2P5 3D2     (4)2( 2.5)  5254891.8*
   139   164    1S2 2S2 2P5 3D2     (2)4( 3.5)  5254925.5*
   140   165    1S2 2S2 2P5 3D2     (2)1( 1.5)  5263525.8*
   141   166    1S2 2S1 2P6 3S1 3P1 (2)1( 0.5)  5263747.4*
   142   167    1S2 2S2 2P5 3D2     (4)3( 3.5)  5264205.2*
   143   168    1S2 2S1 2P6 3S1 3P1 (2)1( 1.5)  5269346.4*
   144   170    1S2 2S2 2P5 3D2     (4)2( 0.5)  5277021.8*
   145   171    1S2 2S2 2P5 3D2     (4)2( 3.5)  5285278.0*
   146   172    1S2 2S2 2P5 3D2     (4)2( 1.5)  5286507.0*
   147   173    1S2 2S2 2P5 3D2     (2)3( 2.5)  5287011.6*
   148   174    1S2 2S2 2P5 3D2     (2)3( 2.5)  5290057.0*
   149   175    1S2 2S2 2P5 3D2     (2)0( 0.5)  5297511.0*
   150   176    1S2 2S2 2P5 3D2     (4)0( 1.5)  5298404.4*
   151   177    1S2 2S2 2P5 3D2     (2)2( 2.5)  5303429.7*
   152   179    1S2 2S2 2P5 3D2     (2)1( 1.5)  5320186.1*
   153   180    1S2 2S2 2P5 3D2     (2)1( 0.5)  5323284.2*
   154   181    1S2 2S2 2P5 3D2     (2)3( 3.5)  5328013.0*
   155   182    1S2 2S1 2P6 3S1 3P1 (2)1( 1.5)  5331686.5*
   156   183    1S2 2S2 2P5 3D2     (2)2( 2.5)  5332923.7*
   157   184    1S2 2S1 2P6 3S1 3P1 (2)1( 0.5)  5332948.5*
   158   185    1S2 2S2 2P5 3D2     (2)2( 1.5)  5339486.6*
   159   186    1S2 2S2 2P5 3D2     (2)1( 1.5)  5350995.5*
   160   187    1S2 2S2 2P5 3D2     (2)1( 0.5)  5384974.9*
   161   188    1S2 2S1 2P6 3P2     (4)1( 0.5)  5464708.5*
   162   189    1S2 2S1 2P6 3P2     (2)2( 2.5)  5468063.4*
   163   190    1S2 2S1 2P6 3P2     (4)1( 1.5)  5468367.6*
   164   191    1S2 2S1 2P6 3P2     (2)2( 1.5)  5471585.5*
   165   192    1S2 2S1 2P6 3P2     (4)1( 2.5)  5479904.6*
   166   193    1S2 2S1 2P6 3P2     (2)1( 0.5)  5490769.0*
   167   194    1S2 2S1 2P6 3P2     (2)1( 1.5)  5500422.6*
   168   199    1S2 2S1 2P6 3P2     (2)0( 0.5)  5559603.9*
   169   200    1S2 2S1 2P6 3S1 3D1 (2)2( 1.5)  5617116.5*
   170   201    1S2 2S1 2P6 3S1 3D1 (2)2( 2.5)  5618253.1*
   171   202    1S2 2S1 2P6 3S1 3D1 (2)2( 1.5)  5658261.0*
   172   203    1S2 2S1 2P6 3S1 3D1 (2)2( 2.5)  5659033.1*
   173   204    1S2 2S1 2P6 3P1 3D1 (4)3( 1.5)  5743871.9*
   174   205    1S2 2S1 2P6 3P1 3D1 (4)3( 2.5)  5746741.9*
   175   206    1S2 2S1 2P6 3P1 3D1 (4)3( 3.5)  5751170.7*
   176   208    1S2 2S1 2P6 3P1 3D1 (2)2( 2.5)  5767474.8*
   177   209    1S2 2S1 2P6 3P1 3D1 (2)2( 1.5)  5769030.1*
   178   210    1S2 2S1 2P6 3P1 3D1 (2)3( 2.5)  5780251.4*
   179   211    1S2 2S1 2P6 3P1 3D1 (2)3( 3.5)  5787454.1*
   180   212    1S2 2S1 2P6 3P1 3D1 (4)2( 1.5)  5795302.9*
   181   213    1S2 2S1 2P6 3P1 3D1 (4)1( 2.5)  5795456.3*
   182   214    1S2 2S1 2P6 3P1 3D1 (4)2( 0.5)  5795731.5*
   183   215    1S2 2S1 2P6 3P1 3D1 (4)1( 0.5)  5801600.7*
   184   216    1S2 2S1 2P6 3P1 3D1 (4)1( 1.5)  5802271.1*
   185   217    1S2 2S1 2P6 3P1 3D1 (4)2( 2.5)  5802937.9*
   186   218    1S2 2S1 2P6 3P1 3D1 (4)2( 3.5)  5803014.9*
   187   219    1S2 2S1 2P6 3P1 3D1 (2)1( 1.5)  5827457.2*
   188   220    1S2 2S1 2P6 3P1 3D1 (2)1( 0.5)  5832306.8*
   189   221    1S2 2S1 2P6 3P1 3D1 (2)2( 1.5)  5834959.4*
   190   222    1S2 2S1 2P6 3P1 3D1 (2)2( 2.5)  5835612.9*
   191   223    1S2 2S1 2P6 3P1 3D1 (2)3( 2.5)  5882442.0*
   192   224    1S2 2S1 2P6 3P1 3D1 (2)3( 3.5)  5882875.1*
   193   225    1S2 2S1 2P6 3P1 3D1 (2)1( 1.5)  5894598.1*
   194   226    1S2 2S1 2P6 3P1 3D1 (2)1( 0.5)  5895420.1*
   195   236    1S2 2S1 2P6 3D2     (2)2( 1.5)  6133550.3*
   196   237    1S2 2S1 2P6 3D2     (2)2( 2.5)  6133973.4*
   197   240    1S2 2S1 2P6 3D2     (2)1( 0.5)  6160021.5*
   198   241    1S2 2S1 2P6 3D2     (2)1( 1.5)  6161235.8*
   199   242    1S2 2S1 2P6 3D2     (2)0( 0.5)  6212310.1*
  
V 13     /IC/

  IRSL  IRSL  N   L      DEL(RYD)       B(SEC)      R(SEC)      A(SEC):       1
     1     6  3  -1    3.758696E+01   5.471E+11   2.748E+11   1.964E+12   1.964E+12
     4     6  3  -1    3.258754E+01   1.117E+08
     5     6  3  -1    3.256641E+01   7.426E+08
     1     7  3  -1    3.816231E+01   2.990E+11   3.003E+11   1.923E+12   1.923E+12
     4     7  3  -1    3.316288E+01   6.247E+08
     2     8  3  -1    3.697582E+01   2.150E+09   5.201E+09   2.614E+07   2.614E+07
     3     8  3  -1    3.686687E+01   4.125E+09
     3     9  3  -1    3.707555E+01   4.621E+10   3.083E+10   1.143E+10   1.143E+10
     2    11  3  -1    3.723896E+01   2.814E+11   1.417E+11   5.277E+10   5.277E+10
     3    11  3  -1    3.713001E+01   1.024E+09
     2    12  3  -1    3.732590E+01   1.561E+11   1.665E+11   1.357E+10   1.357E+10
     3    12  3  -1    3.721695E+01   5.160E+09
     3    13  3  -1    3.727105E+01   1.684E+11   1.123E+11   5.865E+10   5.865E+10
     2    14  3  -1    3.740337E+01   1.560E+11   2.552E+11   9.644E+10   9.644E+10
     3    14  3  -1    3.729442E+01   1.772E+11
     2    15  3  -1    3.752179E+01   1.037E+10   2.251E+11   1.896E+11   1.896E+11
     3    15  3  -1    3.741284E+01   1.067E+11
     2    16  3  -1    3.775362E+01   5.690E+10   1.281E+11   1.497E+11   1.497E+11
     3    16  3  -1    3.764467E+01   3.551E+10
     2    17  3  -1    3.781420E+01   3.078E+11   1.540E+11   5.907E+10   5.907E+10
     2    18  3  -1    3.784365E+01   2.120E+11   2.296E+11   1.052E+13   1.052E+13
     3    18  3  -1    3.773470E+01   7.181E+09
     2    19  3  -1    3.789266E+01   5.833E+10   1.656E+11   7.473E+07   7.473E+07
     3    19  3  -1    3.778371E+01   1.361E+11
     3    20  3  -1    3.782001E+01   2.875E+11   1.920E+11   5.865E+10   5.865E+10
     3    21  3  -1    3.796976E+01   3.388E+11   2.399E+11   4.830E+11   4.830E+11
     2    22  3  -1    3.819115E+01   2.760E+11   2.952E+11   8.992E+10   8.992E+10
     3    22  3  -1    3.808220E+01   1.411E+11
     2    23  3  -1    3.862376E+01   5.040E+10   3.244E+11   1.043E+13   1.043E+13
     3    23  3  -1    3.851481E+01   1.290E+11
     2    24  3  -1    3.868118E+01   6.847E+10   2.152E+11   2.442E+11   2.442E+11
     3    24  3  -1    3.857223E+01   1.659E+11
     1    25  3  -1    4.135641E+01   5.214E+10   8.303E+10   1.219E+13   1.219E+13
     4    25  3  -1    3.635698E+01   1.341E+10
     1    26  3  -1    4.136277E+01   2.423E+10   3.186E+10   4.453E+12   4.453E+12
     4    26  3  -1    3.636335E+01   3.735E+09
     5    26  3  -1    3.634222E+01   6.045E+09
     4    27  3  -1    3.639936E+01   2.403E+08   1.143E+10   3.744E+09   3.744E+09
     5    27  3  -1    3.637822E+01   1.303E+08
     2    28  3  -1    3.941715E+01   2.317E+11   4.501E+11   3.893E+14   3.893E+14
     3    28  3  -1    3.930820E+01   9.832E+10
     5    29  3  -1    3.646861E+01   2.865E+10   2.388E+10   6.247E+11   6.247E+11
     1    30  3  -1    4.149960E+01   4.440E+10   4.468E+10   7.039E+12   7.039E+12
     4    30  3  -1    3.650018E+01   5.349E+09
     5    30  3  -1    3.647904E+01   6.380E+09
     1    31  3  -1    4.158107E+01   1.343E+10   3.154E+10   5.060E+12   5.060E+12
     4    31  3  -1    3.658164E+01   4.063E+09
     5    32  3  -1    3.661666E+01   4.659E+09   1.583E+10   5.695E+10   5.695E+10
     4    33  3  -1    3.663815E+01   1.492E+10   1.955E+10   1.594E+11   1.594E+11
     5    33  3  -1    3.661701E+01   4.048E+09
     1    34  3  -1    4.164826E+01   1.067E+09   1.280E+10   4.042E+10   4.042E+10
     4    34  3  -1    3.664883E+01   1.661E+08
     4    35  3  -1    3.665597E+01   7.375E+09   1.452E+10   8.086E+10   8.086E+10
     5    35  3  -1    3.663484E+01   1.028E+09
     1    36  3  -1    4.197041E+01   1.796E+10   4.155E+10   1.291E+13   1.291E+13
     4    36  3  -1    3.697099E+01   5.529E+09
     1    37  3  -1    4.201884E+01   2.634E+10   3.509E+10   5.860E+12   5.860E+12
     4    37  3  -1    3.701942E+01   1.205E+10
     5    37  3  -1    3.699829E+01   3.574E+08
     5    38  3  -1    3.707841E+01   7.926E+09   2.179E+10   6.847E+12   6.847E+12
     4    39  3  -1    3.710912E+01   1.393E+10   1.897E+10   3.592E+11   3.592E+11
     5    39  3  -1    3.708799E+01   6.974E+09
     1    40  3  -1    4.215219E+01   2.357E+08   1.276E+10   4.680E+11   4.680E+11
     4    40  3  -1    3.715276E+01   4.511E+08
     1    41  3  -1    4.220761E+01   1.530E+10   3.226E+10   2.149E+11   2.149E+11
     4    41  3  -1    3.720818E+01   3.096E+08
     1    42  3  -1    4.221885E+01   4.966E+10   4.585E+10   2.728E+12   2.728E+12
     4    42  3  -1    3.721942E+01   3.414E+08
     5    42  3  -1    3.719829E+01   5.857E+09
     1    43  3  -1    4.226343E+01   2.658E+10   3.437E+10   2.202E+12   2.202E+12
     4    43  3  -1    3.726400E+01   4.624E+09
     5    43  3  -1    3.724287E+01   1.348E+08
     4    44  3  -1    3.729012E+01   2.986E+09   1.324E+10   3.684E+10   3.684E+10
     5    44  3  -1    3.726899E+01   3.396E+08
     4    45  3  -1    3.734387E+01   7.718E+08   3.980E+10   3.692E+09   3.692E+09
     5    45  3  -1    3.732274E+01   2.353E+10
     1    47  3  -1    4.237468E+01   1.685E+11   9.884E+10   1.528E+12   1.528E+12
     5    47  3  -1    3.735412E+01   2.735E+09
     5    48  3  -1    3.737077E+01   4.821E+10   5.235E+10   1.932E+11   1.932E+11
     4    49  3  -1    3.745228E+01   1.434E+11   1.240E+11   3.021E+11   3.021E+11
     5    49  3  -1    3.743114E+01   1.188E+10
     1    50  3  -1    4.253094E+01   7.167E+10   1.955E+11   8.252E+09   8.252E+09
     4    50  3  -1    3.753151E+01   1.374E+11
     5    50  3  -1    3.751038E+01   3.472E+09
     1    51  3  -1    4.256552E+01   3.140E+10   2.640E+11   2.894E+13   2.894E+13
     4    51  3  -1    3.756610E+01   1.090E+11
     5    52  3  -1    3.754941E+01   1.526E+11   1.311E+11   5.171E+11   5.171E+11
     4    53  3  -1    3.759953E+01   1.884E+11   2.895E+11   6.790E+11   6.790E+11
     5    53  3  -1    3.757840E+01   1.471E+11
     1    54  3  -1    4.272095E+01   2.334E+12   1.470E+12   6.417E+12   6.417E+12
     5    54  3  -1    3.770039E+01   1.912E+11
     1    55  3  -1    4.274047E+01   1.648E+12   1.670E+12   2.967E+13   2.967E+13
     4    55  3  -1    3.774105E+01   2.487E+09
     1    56  3  -1    4.295236E+01   5.278E+11   4.019E+11   7.092E+13   7.092E+13
     4    56  3  -1    3.795293E+01   3.281E+10
     5    56  3  -1    3.793180E+01   5.776E+10
     4    57  3  -1    3.802203E+01   9.795E+10   1.010E+11   2.665E+11   2.665E+11
     5    57  3  -1    3.800089E+01   1.931E+10
     1    58  3  -1    4.302472E+01   8.075E+09   1.668E+11   5.650E+13   5.650E+13
     4    58  3  -1    3.802529E+01   7.142E+10
     1    59  3  -1    4.302626E+01   3.349E+11   4.552E+11   2.369E+13   2.369E+13
     4    59  3  -1    3.802683E+01   2.677E+11
     5    59  3  -1    3.800570E+01   1.526E+09
     4    60  3  -1    3.808258E+01   8.686E+10   2.177E+11   3.825E+11   3.825E+11
     5    60  3  -1    3.806145E+01   1.419E+11
     5    61  3  -1    3.806870E+01   6.836E+10   7.142E+10   4.500E+12   4.500E+12
     5    62  3  -1    3.811274E+01   3.626E+11   2.968E+11   2.616E+12   2.616E+12
     4    63  3  -1    3.825784E+01   1.851E+11   3.685E+11   2.077E+12   2.077E+12
     5    63  3  -1    3.823671E+01   2.152E+11
     1    64  3  -1    4.335054E+01   1.686E+12   1.780E+12   3.049E+14   3.049E+14
     4    64  3  -1    3.835112E+01   2.744E+10
     1    65  3  -1    4.338867E+01   1.194E+13   6.118E+12   1.975E+14   1.975E+14
     4    65  3  -1    3.838924E+01   5.586E+10
     5    65  3  -1    3.836811E+01   4.180E+10
     1    66  3  -1    4.347244E+01   3.213E+12   1.869E+12   7.954E+13   7.954E+13
     4    66  3  -1    3.847301E+01   9.463E+10
     5    66  3  -1    3.845188E+01   9.125E+10
     1    67  3  -1    4.362933E+01   9.482E+12   9.650E+12   3.870E+13   3.870E+13
     4    67  3  -1    3.862991E+01   7.358E+10
     4    68  3  -1    3.874665E+01   3.713E+10   2.059E+11   4.282E+12   4.282E+12
     5    68  3  -1    3.872552E+01   1.509E+11
     2    69  3  -1    4.185282E+01   2.845E+08   3.196E+09   4.545E+07   4.545E+07
     3    69  3  -1    4.174388E+01   8.219E+07
     2    70  3  -1    4.189860E+01   2.320E+10   1.721E+10   3.699E+10   3.699E+10
     3    70  3  -1    4.178965E+01   2.618E+09
     1    71  3  -1    4.396061E+01   7.193E+12   3.737E+12   7.818E+13   7.818E+13
     4    71  3  -1    3.896118E+01   1.084E+11
     3    72  3  -1    4.186223E+01   3.109E+10   2.433E+10   5.971E+10   5.971E+10
     3    77  3  -1    4.206282E+01   6.717E+10   5.418E+10   6.898E+11   6.898E+11
     2    78  3  -1    4.220617E+01   2.077E+11   1.303E+11   5.539E+11   5.539E+11
     3    78  3  -1    4.209722E+01   1.526E+10
     3    79  3  -1    4.215037E+01   3.431E+09   6.467E+09   6.816E+10   6.816E+10
     2    81  3  -1    4.231273E+01   1.395E+11   1.976E+11   2.539E+09   2.539E+09
     3    81  3  -1    4.220378E+01   2.083E+10
     2    83  3  -1    4.240044E+01   7.515E+09   1.049E+11   3.901E+11   3.901E+11
     3    83  3  -1    4.229149E+01   3.689E+10
     3    85  3  -1    4.230942E+01   6.438E+09   2.938E+10   1.608E+09   1.608E+09
     3    86  3  -1    4.236414E+01   2.269E+10   3.790E+10   3.880E+10   3.880E+10
     2    87  3  -1    4.248651E+01   7.802E+11   4.058E+11   7.767E+11   7.767E+11
     3    87  3  -1    4.237756E+01   4.054E+08
     3    89  3  -1    4.240583E+01   1.575E+11   1.268E+11   3.209E+11   3.209E+11
     2    90  3  -1    4.253003E+01   3.969E+11   3.939E+11   5.454E+11   5.454E+11
     3    90  3  -1    4.242109E+01   1.797E+11
     2    91  3  -1    4.259310E+01   3.933E+10   4.474E+10   2.327E+10   2.327E+10
     3    93  3  -1    4.252613E+01   5.360E+11   3.715E+11   4.911E+11   4.911E+11
