SEQ='NE'     NUCCHG=28                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 283807305.8  NPRNT= 114
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
    25    34  3  -1    5.514287E+02   2.564E+12
    27    34  3  -1    5.508068E+02   2.542E+13
     3    35  3  -1    5.594019E+02   1.311E+11   8.362E+14   9.751E+14   1.985E+12   9.198E+11   4.706E+11   1.287E+09   3.498E+10   2.351E+10
                                                                          1.366E+10   3.630E+10   2.055E+10   4.006E+10   5.793E+09   1.649E+10
                                                                          4.235E+09   2.007E+10   1.111E+09   8.457E+09   5.248E+09   4.100E+07
                                                                          2.499E+09   4.277E+10   2.475E+08   1.074E+06   2.537E+08   1.233E+09
                                                                          9.829E+10   9.402E+08   1.165E+10   5.051E+09   9.139E+09   1.371E+09
                                                                          1.340E+13   4.940E+12   1.608E+13   7.853E+12   4.669E+10   3.083E+13
                                                                          3.024E+11   2.885E+09   6.333E+12   8.374E+12   1.045E+10   1.436E+13
                                                                          1.164E+12   3.734E+12   1.502E+11   1.612E+13   2.438E+12   2.460E+12
                                                                          2.930E+13   1.994E+14   2.827E+11   3.631E+13   2.134E+13   5.718E+12
                                                                          3.513E+13   1.040E+14   5.437E+13   1.151E+13   3.384E+08   5.624E+09
                                                                          9.038E+11   4.116E+13   2.631E+08   5.491E+09   2.464E+09   1.122E+10
                                                                          3.017E+10   2.467E+09   1.216E+09   3.207E+09   9.497E+09   3.561E+10
                                                                          5.962E+10   1.731E+10   2.055E+09   7.824E+09   6.802E+07   2.852E+10
                                                                          4.129E+08   7.762E+10   6.167E+11   3.208E+12   4.311E+02   4.164E+12
                                                                          1.416E+13   7.180E+11   5.509E+11   3.264E+12   1.572E+12   8.922E+10
                                                                          1.465E+11   1.196E+11   2.055E+12   8.264E+12   5.150E+12   9.085E+11
                                                                          3.088E+12   4.526E+12   1.769E+11   7.725E+12   6.554E+11   7.353E+12
                                                                          9.742E+13   1.094E+11   4.703E+11   2.318E+13   2.364E+11   5.736E+13
                                                                          5.050E+08   5.609E+11   1.034E+11   5.504E+13   9.039E+10   0.000E+00
     5    35  3  -1    5.580815E+02   5.372E+10
    17    35  3  -1    5.530861E+02   6.732E+13
    19    35  3  -1    5.529169E+02   4.980E+13
    20    35  3  -1    5.528999E+02   2.797E+14
    21    35  3  -1    5.527547E+02   6.705E+13
    22    35  3  -1    5.526424E+02   1.410E+11
    23    35  3  -1    5.521998E+02   1.108E+13
    24    35  3  -1    5.515324E+02   1.611E+14
    25    35  3  -1    5.514312E+02   3.667E+11
    26    35  3  -1    5.513820E+02   7.821E+11
    27    35  3  -1    5.508092E+02   1.966E+14
    18    36  3  -1    5.530028E+02   2.806E+14   8.377E+14   9.763E+14   1.946E+12   2.405E+12   3.999E+11   6.355E+09   1.386E+10   8.464E+09
                                                                          1.228E+10   1.246E+09   9.613E+10   4.781E+10   7.231E+08   2.477E+09
                                                                          2.937E+05   9.001E+09   3.241E+10   1.103E+07   9.482E+08   3.302E+06
                                                                          7.702E+09   1.116E+11   1.236E+09   8.430E+09   1.657E+07   1.000E+09
                                                                          2.191E+08   1.019E+11   3.222E+09   1.791E+10   1.059E+10   1.369E+09
                                                                          3.042E+12   1.039E+13   3.565E+09   1.882E+12   2.848E+13   6.504E+12
                                                                          6.534E+12   1.037E+10   1.145E+13   5.452E+12   4.590E+09   6.694E+10
                                                                          1.335E+13   2.232E+12   3.777E+12   8.676E+10   1.312E+12   1.616E+13
                                                                          3.582E+12   1.958E+12   1.725E+14   1.060E+13   9.679E+13   1.383E+14
                                                                          3.294E+13   1.377E+13   1.817E+13   1.836E+13   2.020E+09   2.858E+09
                                                                          4.909E+13   1.094E+12   4.238E+08   6.757E+09   2.660E+09   3.516E+09
                                                                          2.305E+09   1.571E+10   1.319E+10   4.474E+09   2.392E+09   4.940E+08
                                                                          3.050E+10   3.480E+10   1.763E+10   6.404E+10   4.973E+09   3.972E+09
                                                                          6.917E+08   2.653E+09   6.156E+05   5.623E+11   1.633E+13   3.125E+12
                                                                          6.359E+11   5.074E+09   4.561E+12   8.931E+12   3.818E+10   6.225E+11
                                                                          1.320E+11   3.687E+11   6.353E+07   2.642E+11   5.728E+12   7.770E+12
                                                                          4.034E+12   2.122E+12   1.244E+11   1.797E+07   6.871E+12   5.517E+11
                                                                          1.495E+10   8.794E+13   3.813E+13   7.585E+08   5.841E+13   4.091E+09
                                                                          1.278E+08   3.144E+07   6.191E+11   1.467E+06   5.515E+13   0.000E+00
    19    36  3  -1    5.529908E+02   7.971E+13
    20    36  3  -1    5.529738E+02   1.313E+11
    21    36  3  -1    5.528287E+02   1.959E+13
    22    36  3  -1    5.527163E+02   1.436E+14
    24    36  3  -1    5.516064E+02   2.171E+12
    25    36  3  -1    5.515051E+02   1.762E+14
    26    36  3  -1    5.514559E+02   1.348E+14
     3    37  3  -1    5.594798E+02   1.944E+11   8.351E+14   9.742E+14   1.611E+12   1.744E+11   5.251E+11   6.343E+09   1.385E+10   7.802E+09
                                                                          1.226E+10   1.365E+09   9.616E+10   4.783E+10   1.580E+08   1.478E+08
                                                                          2.202E+08   5.818E+08   8.451E+09   1.029E+08   2.836E+09   4.302E+08
                                                                          3.839E+09   1.083E+11   7.110E+08   4.018E+09   1.399E+09   6.426E+09
                                                                          9.662E+08   1.215E+11   5.345E+09   3.583E+10   4.884E+09   1.204E+09
                                                                          3.059E+12   1.038E+13   2.995E+10   1.887E+12   2.843E+13   6.544E+12
                                                                          6.579E+12   2.539E+10   1.144E+13   5.456E+12   1.049E+09   9.043E+10
                                                                          1.333E+13   2.237E+12   3.771E+12   1.131E+11   1.314E+12   1.614E+13
                                                                          3.625E+12   2.282E+12   1.722E+14   1.082E+13   9.666E+13   1.380E+14
                                                                          3.294E+13   1.392E+13   1.823E+13   1.841E+13   1.649E+08   1.066E+09
                                                                          4.901E+13   1.160E+12   1.015E+09   7.874E+09   9.497E+09   3.506E+09
                                                                          2.337E+09   1.562E+10   1.303E+10   4.328E+09   2.066E+09   5.387E+08
                                                                          2.923E+10   3.473E+10   1.759E+10   1.569E+10   5.678E+09   6.409E+08
                                                                          6.720E+08   1.668E+09   2.688E+11   1.465E+12   2.453E+02   2.062E+12
                                                                          3.680E+12   6.256E+09   1.047E+12   2.973E+12   3.629E+12   6.227E+11
                                                                          1.326E+11   3.688E+11   1.647E+12   6.388E+12   6.194E+12   1.584E+13
                                                                          6.060E+12   8.624E+11   1.546E+11   2.667E+12   4.802E+12   2.374E+12
                                                                          4.292E+11   7.468E+13   4.239E+13   5.468E+10   6.606E+13   4.931E+11
                                                                          7.458E+08   4.055E+08   6.564E+11   9.032E+10   5.506E+13   0.000E+00
     5    37  3  -1    5.581594E+02   3.103E+11
    17    37  3  -1    5.531640E+02   5.220E+13
    19    37  3  -1    5.529948E+02   1.117E+14
    20    37  3  -1    5.529778E+02   7.813E+11
    21    37  3  -1    5.528326E+02   6.801E+13
    22    37  3  -1    5.527203E+02   1.360E+14
    23    37  3  -1    5.522777E+02   1.721E+14
    24    37  3  -1    5.516103E+02   1.020E+12
    25    37  3  -1    5.515091E+02   9.809E+13
    26    37  3  -1    5.514599E+02   1.427E+14
    27    37  3  -1    5.508871E+02   5.019E+13

   NRSLMX=   6    NVMAX=   3    LVMAX=  -1

C--------------------------------------------------------------------------------------------------------------
C
C                                                                            
C
C--------------------------------------------------------------------------------------------------------------
