SEQ='NA'     NUCCHG=24                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 211425415.8  NPRNT=   1
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          1S2 2S2 2P6         (1)0( 0.0)        0.0 

   IC RESOLVED LEVEL INDEXING           BWNR= 214515340.3 NLVL=   198
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   131   155    1S2 2S2 2P5 3D2     (4)2( 2.5)  5833997.6*
   132   156    1S2 2S2 2P5 3D2     (2)3( 3.5)  5834351.8*
   133   157    1S2 2S2 2P5 3D2     (2)1( 1.5)  5836383.8*
   134   158    1S2 2S2 2P5 3D2     (2)1( 0.5)  5837469.7*
   135   159    1S2 2S2 2P5 3D2     (2)3( 3.5)  5838628.0*
   136   160    1S2 2S2 2P5 3D2     (4)4( 2.5)  5852037.4*
   137   162    1S2 2S2 2P5 3D2     (2)2( 1.5)  5857622.1*
   138   163    1S2 2S1 2P6 3S1 3P1 (2)1( 0.5)  5862958.8*
   139   164    1S2 2S2 2P5 3D2     (2)4( 3.5)  5863326.0*
   140   165    1S2 2S2 2P5 3D2     (4)3( 2.5)  5864868.9*
   141   166    1S2 2S1 2P6 3S1 3P1 (2)1( 1.5)  5869193.1*
   142   167    1S2 2S2 2P5 3D2     (2)2( 1.5)  5873506.3*
   143   168    1S2 2S2 2P5 3D2     (4)3( 3.5)  5878806.9*
   144   170    1S2 2S2 2P5 3D2     (4)2( 0.5)  5886657.7*
   145   171    1S2 2S2 2P5 3D2     (4)2( 3.5)  5899943.5*
   146   172    1S2 2S2 2P5 3D2     (4)2( 1.5)  5900557.1*
   147   173    1S2 2S2 2P5 3D2     (2)3( 2.5)  5901601.6*
   148   174    1S2 2S2 2P5 3D2     (2)3( 2.5)  5904833.4*
   149   175    1S2 2S2 2P5 3D2     (2)0( 0.5)  5913733.4*
   150   176    1S2 2S2 2P5 3D2     (4)0( 1.5)  5914844.9*
   151   177    1S2 2S2 2P5 3D2     (2)2( 2.5)  5921282.1*
   152   179    1S2 2S1 2P6 3S1 3P1 (2)1( 0.5)  5931199.0*
   153   180    1S2 2S2 2P5 3D2     (2)1( 1.5)  5933180.0*
   154   181    1S2 2S1 2P6 3S1 3P1 (2)1( 1.5)  5936371.5*
   155   182    1S2 2S2 2P5 3D2     (2)1( 0.5)  5946264.4*
   156   183    1S2 2S2 2P5 3D2     (2)3( 3.5)  5948537.9*
   157   184    1S2 2S2 2P5 3D2     (2)2( 2.5)  5953226.3*
   158   185    1S2 2S2 2P5 3D2     (2)2( 1.5)  5959856.8*
   159   186    1S2 2S2 2P5 3D2     (2)1( 1.5)  5971128.7*
   160   187    1S2 2S2 2P5 3D2     (2)1( 0.5)  6008447.0*
   161   188    1S2 2S1 2P6 3P2     (4)1( 0.5)  6077857.4*
   162   189    1S2 2S1 2P6 3P2     (2)2( 2.5)  6082718.2*
   163   190    1S2 2S1 2P6 3P2     (4)1( 1.5)  6082867.6*
   164   191    1S2 2S1 2P6 3P2     (2)2( 1.5)  6086816.8*
   165   192    1S2 2S1 2P6 3P2     (4)1( 2.5)  6097106.3*
   166   193    1S2 2S1 2P6 3P2     (2)1( 0.5)  6106310.5*
   167   194    1S2 2S1 2P6 3P2     (2)1( 1.5)  6118507.7*
   168   199    1S2 2S1 2P6 3P2     (2)0( 0.5)  6181098.8*
   169   200    1S2 2S1 2P6 3S1 3D1 (2)2( 1.5)  6242371.4*
   170   201    1S2 2S1 2P6 3S1 3D1 (2)2( 2.5)  6243822.6*
   171   202    1S2 2S1 2P6 3S1 3D1 (2)2( 1.5)  6284585.1*
   172   203    1S2 2S1 2P6 3S1 3D1 (2)2( 2.5)  6285571.3*
   173   204    1S2 2S1 2P6 3P1 3D1 (4)3( 1.5)  6378183.1*
   174   205    1S2 2S1 2P6 3P1 3D1 (4)3( 2.5)  6381722.9*
   175   206    1S2 2S1 2P6 3P1 3D1 (4)3( 3.5)  6387319.2*
   176   208    1S2 2S1 2P6 3P1 3D1 (2)2( 2.5)  6404560.7*
   177   209    1S2 2S1 2P6 3P1 3D1 (2)2( 1.5)  6406661.5*
   178   210    1S2 2S1 2P6 3P1 3D1 (2)3( 2.5)  6418794.0*
   179   211    1S2 2S1 2P6 3P1 3D1 (2)3( 3.5)  6427709.8*
   180   212    1S2 2S1 2P6 3P1 3D1 (4)2( 1.5)  6433152.7*
   181   213    1S2 2S1 2P6 3P1 3D1 (4)2( 0.5)  6433399.7*
   182   214    1S2 2S1 2P6 3P1 3D1 (4)1( 2.5)  6433794.0*
   183   215    1S2 2S1 2P6 3P1 3D1 (4)1( 0.5)  6441270.9*
   184   216    1S2 2S1 2P6 3P1 3D1 (4)1( 1.5)  6441963.3*
   185   217    1S2 2S1 2P6 3P1 3D1 (4)2( 3.5)  6442629.4*
   186   218    1S2 2S1 2P6 3P1 3D1 (4)2( 2.5)  6442687.6*
   187   219    1S2 2S1 2P6 3P1 3D1 (2)2( 1.5)  6468410.6*
   188   220    1S2 2S1 2P6 3P1 3D1 (2)1( 0.5)  6474611.1*
   189   221    1S2 2S1 2P6 3P1 3D1 (2)1( 1.5)  6477673.8*
   190   222    1S2 2S1 2P6 3P1 3D1 (2)2( 2.5)  6478166.9*
   191   223    1S2 2S1 2P6 3P1 3D1 (2)3( 2.5)  6526859.2*
   192   224    1S2 2S1 2P6 3P1 3D1 (2)3( 3.5)  6527417.6*
   193   225    1S2 2S1 2P6 3P1 3D1 (2)1( 1.5)  6539669.5*
   194   226    1S2 2S1 2P6 3P1 3D1 (2)1( 0.5)  6540791.7*
   195   236    1S2 2S1 2P6 3D2     (2)2( 1.5)  6797716.4*
   196   237    1S2 2S1 2P6 3D2     (2)2( 2.5)  6798437.2*
   197   241    1S2 2S1 2P6 3D2     (2)1( 1.5)  6828770.4*
   198   242    1S2 2S1 2P6 3D2     (2)0( 0.5)  6881875.4*
  
CR14     /IC/

  IRSL  IRSL  N   L      DEL(RYD)       B(SEC)      R(SEC)      A(SEC):       1
     1     6  3  -1    4.232953E+01   6.966E+11   3.499E+11   2.091E+12   2.091E+12
     4     6  3  -1    3.693823E+01   1.429E+08
     5     6  3  -1    3.691094E+01   9.602E+08
     1     7  3  -1    4.302553E+01   3.844E+11   3.860E+11   2.041E+12   2.041E+12
     4     7  3  -1    3.763423E+01   8.093E+08
     2     8  3  -1    4.168367E+01   2.602E+09   6.519E+09   2.659E+07   2.659E+07
     3     8  3  -1    4.154800E+01   5.216E+09
     3     9  3  -1    4.176639E+01   5.985E+10   3.992E+10   1.478E+10   1.478E+10
     2    11  3  -1    4.196036E+01   3.962E+11   1.991E+11   7.347E+10   7.347E+10
     3    11  3  -1    4.182469E+01   1.039E+09
     2    12  3  -1    4.205589E+01   2.206E+11   2.324E+11   3.006E+10   3.006E+10
     3    12  3  -1    4.192022E+01   5.857E+09
     3    13  3  -1    4.198917E+01   2.229E+11   1.486E+11   7.571E+10   7.571E+10
     2    14  3  -1    4.214486E+01   1.836E+11   3.253E+11   1.151E+11   1.151E+11
     3    14  3  -1    4.200918E+01   2.334E+11
     2    15  3  -1    4.227884E+01   1.295E+10   3.089E+11   2.754E+11   2.754E+11
     3    15  3  -1    4.214316E+01   1.472E+11
     2    16  3  -1    4.258022E+01   6.635E+10   1.393E+11   1.881E+11   1.881E+11
     3    16  3  -1    4.244454E+01   3.635E+10
     2    17  3  -1    4.265459E+01   4.005E+11   2.018E+11   6.752E+10   6.752E+10
     3    17  3  -1    4.251891E+01   1.438E+09
     2    18  3  -1    4.265905E+01   2.603E+11   2.727E+11   1.315E+13   1.315E+13
     3    18  3  -1    4.252338E+01   4.307E+09
