SEQ='MG'     NUCCHG=13                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  52978499.7  NPRNT=   5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          1S2 2S2 2P6 3S1     (2)0( 0.5)        0.0 
     2          1S2 2S2 2P6 3P1     (2)1( 0.5)    51376.4 
     3          1S2 2S2 2P6 3P1     (2)1( 1.5)    51676.9 
     4          1S2 2S2 2P6 3D1     (2)2( 1.5)   112699.8 
     5          1S2 2S2 2P6 3D1     (2)2( 2.5)   112715.3 

   IC RESOLVED LEVEL INDEXING           BWNR=  53126450.4 NLVL=   145
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
    69   910   +1S1 3S1 3P1 3D1     (3)3( 4.0) 12759329.5*
    70   911   +1S1 3S1 3P1 3D1     (3)3( 3.0) 12759377.7*
    71   912   +1S1 3S1 3P1 3D1     (3)3( 2.0) 12759415.2*
    72   913   +1S1 3S1 3P1 3D1     (1)1( 1.0) 12761769.0*
    73   914   +1S1 3S1 3P1 3D1     (1)3( 3.0) 12763161.2*
    74   489    1S1 2S2 2P6 3P2 3D1 (3)3( 2.0) 12763451.4*
    75   490    1S1 2S2 2P6 3P2 3D1 (3)3( 3.0) 12763498.9*
    76   491    1S1 2S2 2P6 3P2 3D1 (3)3( 4.0) 12763592.1*
    77   492    1S1 2S2 2P6 3S1 3D2 (1)3( 3.0) 12763910.4*
    78   498    1S1 2S2 2P6 3P2 3D1 (3)1( 2.0) 12771266.2*
    79   499    1S1 2S2 2P6 3P2 3D1 (3)1( 1.0) 12771424.0*
    80   500    1S1 2S2 2P6 3P2 3D1 (3)1( 0.0) 12771513.4*
    81   501    1S1 2S2 2P6 3P2 3D1 (1)1( 1.0) 12773281.4*
    82   506    1S1 2S2 2P6 3P2 3D1 (5)2( 4.0) 12773941.2*
    83   915    1S1 2S2 2P6 3P3     (3)2( 1.0) 12773963.6*
    84   916    1S1 2S2 2P6 3P3     (3)2( 2.0) 12773990.3*
    85   917    1S1 2S2 2P6 3P3     (3)2( 3.0) 12774038.3*
    86   918   +1S1 3S1 3P1 3D1     (1)2( 2.0) 12774749.2*
    87   507    1S1 2S2 2P6 3P2 3D1 (3)3( 2.0) 12775025.2*
    88   508    1S1 2S2 2P6 3P2 3D1 (3)3( 3.0) 12775164.0*
    89   509    1S1 2S2 2P6 3P2 3D1 (3)3( 4.0) 12775348.6*
    90   919   +1S1 3S1 3P1 3D1     (3)1( 0.0) 12776600.9*
    91   920   +1S1 3S1 3P1 3D1     (3)1( 1.0) 12776602.9*
    92   921   +1S1 3S1 3P1 3D1     (3)1( 2.0) 12776608.2*
    93   922   +1S1 3S1 3P1 3D1     (1)1( 1.0) 12777276.8*
    94   510    1S1 2S2 2P6 3P2 3D1 (3)4( 3.0) 12778529.7*
    95   511    1S1 2S2 2P6 3P2 3D1 (3)4( 4.0) 12778538.5*
    96   512    1S1 2S2 2P6 3P2 3D1 (3)4( 5.0) 12778548.1*
    97   513    1S1 2S2 2P6 3P2 3D1 (3)2( 1.0) 12779207.5*
    98   514    1S1 2S2 2P6 3P2 3D1 (3)2( 2.0) 12779256.6*
    99   515    1S1 2S2 2P6 3P2 3D1 (3)2( 3.0) 12779337.4*
   100   517    1S1 2S2 2P6 3P2 3D1 (3)2( 3.0) 12784063.9*
   101   518    1S1 2S2 2P6 3P2 3D1 (3)2( 2.0) 12784091.1*
   102   519    1S1 2S2 2P6 3P2 3D1 (3)2( 1.0) 12784109.3*
   103   520    1S1 2S2 2P6 3P2 3D1 (1)2( 2.0) 12787040.4*
   104   529    1S1 2S2 2P6 3P2 3D1 (3)1( 2.0) 12793741.9*
   105   530    1S1 2S2 2P6 3P2 3D1 (3)1( 1.0) 12793833.6*
   106   531    1S1 2S2 2P6 3P2 3D1 (3)1( 0.0) 12793874.8*
   107   532    1S1 2S2 2P6 3P2 3D1 (3)0( 1.0) 12796582.2*
   108   534    1S1 2S2 2P6 3P2 3D1 (3)1( 1.0) 12796958.7*
   109   536    1S1 2S2 2P6 3P2 3D1 (1)1( 1.0) 12797729.6*
   110   537    1S1 2S2 2P6 3S1 3D2 (3)3( 2.0) 12797996.4*
   111   538    1S1 2S2 2P6 3S1 3D2 (3)3( 3.0) 12798014.7*
   112   539    1S1 2S2 2P6 3S1 3D2 (3)3( 4.0) 12798039.4*
   113   540    1S1 2S2 2P6 3P2 3D1 (1)0( 0.0) 12798620.8*
   114   544    1S1 2S2 2P6 3P2 3D1 (3)3( 2.0) 12804089.1*
   115   545    1S1 2S2 2P6 3P2 3D1 (3)3( 3.0) 12804133.7*
   116   546    1S1 2S2 2P6 3P2 3D1 (3)3( 4.0) 12804197.6*
   117   547    1S1 2S2 2P6 3P2 3D1 (3)2( 1.0) 12806386.6*
   118   548    1S1 2S2 2P6 3P2 3D1 (3)2( 2.0) 12806508.1*
   119   549    1S1 2S2 2P6 3S1 3D2 (3)1( 0.0) 12806688.5*
   120   550    1S1 2S2 2P6 3S1 3D2 (3)1( 1.0) 12806694.5*
   121   551    1S1 2S2 2P6 3S1 3D2 (3)1( 2.0) 12806706.6*
   122   552    1S1 2S2 2P6 3P2 3D1 (3)2( 3.0) 12806714.9*
   123   553    1S1 2S2 2P6 3P2 3D1 (1)3( 3.0) 12806824.3*
   124   554    1S1 2S2 2P6 3P2 3D1 (1)2( 2.0) 12809608.9*
   125   555    1S1 2S2 2P6 3S1 3D2 (3)4( 3.0) 12819142.3*
   126   556    1S1 2S2 2P6 3S1 3D2 (3)4( 4.0) 12819144.9*
   127   557    1S1 2S2 2P6 3S1 3D2 (3)4( 5.0) 12819148.2*
   128   558    1S1 2S2 2P6 3S1 3D2 (3)2( 1.0) 12821688.5*
   129   559    1S1 2S2 2P6 3S1 3D2 (3)2( 2.0) 12821711.5*
   130   560    1S1 2S2 2P6 3S1 3D2 (3)2( 3.0) 12821746.3*
   131   562    1S1 2S2 2P6 3S1 3D2 (1)2( 2.0) 12826731.4*
   132   563    1S1 2S2 2P6 3P2 3D1 (3)2( 3.0) 12830678.5*
   133   564    1S1 2S2 2P6 3P2 3D1 (3)2( 2.0) 12830816.8*
   134   565    1S1 2S2 2P6 3P2 3D1 (3)2( 1.0) 12830915.9*
   135   566    1S1 2S2 2P6 3P2 3D1 (1)2( 2.0) 12833598.9*
   136   567    1S1 2S2 2P6 3S1 3D2 (3)0( 1.0) 12837756.6*
   137   568    1S1 2S2 2P6 3P2 3D1 (1)3( 3.0) 12840465.4*
   138   569    1S1 2S2 2P6 3S1 3D2 (3)3( 4.0) 12841534.3*
   139   570    1S1 2S2 2P6 3S1 3D2 (3)3( 3.0) 12841542.4*
   140   571    1S1 2S2 2P6 3S1 3D2 (3)3( 2.0) 12841548.6*
   141   572    1S1 2S2 2P6 3S1 3D2 (1)0( 0.0) 12844093.9*
   142   573    1S1 2S2 2P6 3S1 3D2 (1)1( 1.0) 12854118.5*
   143   574    1S1 2S2 2P6 3S1 3D2 (3)1( 0.0) 12855216.3*
   144   575    1S1 2S2 2P6 3S1 3D2 (3)1( 1.0) 12855241.4*
   145   576    1S1 2S2 2P6 3S1 3D2 (3)1( 2.0) 12855288.6*
  
AL 2     /IC/

  IRSL  IRSL  N   L      DEL(RYD)       B(SEC)      R(SEC)      A(SEC):       1           2           3           4           5
     2   472  3  -1    1.148382E+02   6.456E+11   2.735E+13   6.865E+14   9.296E+06   7.280E+10   3.412E+10   1.113E+06   1.076E+06
     1   473  3  -1    1.148401E+02   1.967E+12   2.735E+13   6.864E+14   2.393E+07   5.265E+10   5.387E+10   7.597E+06   1.433E+06
     2   473  3  -1    1.148393E+02   4.813E+11
     3   473  3  -1    1.148376E+02   4.804E+11
     2   474  3  -1    1.148414E+02   8.268E+11   2.735E+13   6.864E+14   6.936E+07   1.807E+10   8.776E+10   2.185E+06   2.039E+07
     3   474  3  -1    1.148398E+02   1.443E+12
     1   475  3  -1    1.149129E+02   8.197E+11   2.604E+13   6.767E+14   2.428E+11   2.821E+10   5.056E+09   1.164E+11   2.510E+06
     2   475  3  -1    1.149121E+02   2.151E+11
     3   475  3  -1    1.149104E+02   9.441E+09
     5   475  3  -1    1.139859E+02   7.893E+09
     2   476  3  -1    1.149121E+02   6.141E+11   2.604E+13   6.767E+14   2.429E+11   1.743E+10   1.587E+10   7.006E+10   4.622E+10
     3   476  3  -1    1.149105E+02   1.357E+11
     5   476  3  -1    1.139860E+02   1.489E+09
     6   476  3  -1    1.139851E+02   8.340E+09
     3   477  3  -1    1.149106E+02   7.056E+11   2.604E+13   6.767E+14   2.430E+11   7.062E+05   3.327E+10   3.216E+06   1.161E+11
     6   477  3  -1    1.139852E+02   1.070E+09
     7   477  3  -1    1.139840E+02   9.367E+09
     4   478  3  -1    1.147148E+02   8.315E+11   2.602E+13   6.880E+14   2.353E+11   8.864E+10   1.784E+11   6.329E+10   9.539E+10
     8   478  3  -1    1.140217E+02   1.820E+10
     1   479  3  -1    1.151487E+02   2.219E+11   2.619E+13   6.779E+14   1.471E+11   1.817E+10   2.723E+10   2.985E+05   4.057E+07
     2   479  3  -1    1.151478E+02   2.206E+11
     3   479  3  -1    1.151462E+02   2.177E+11
     2   480  3  -1    1.152201E+02   4.192E+10   2.588E+13   6.892E+14   3.692E+10   3.789E+11   2.106E+09   1.046E+10   6.471E+09
     4   480  3  -1    1.149707E+02   5.410E+10
     1   481  3  -1    1.152231E+02   1.574E+11   2.576E+13   6.866E+14   7.933E+07   1.902E+11   1.849E+11   1.166E+10   1.101E+10
     2   481  3  -1    1.152223E+02   3.605E+10
     3   481  3  -1    1.152207E+02   4.502E+10
     4   481  3  -1    1.149728E+02   4.404E+09
     2   482  3  -1    1.152241E+02   6.981E+10   2.576E+13   6.866E+14   1.412E+07   6.373E+10   3.126E+11   6.955E+09   1.584E+10
     3   482  3  -1    1.152225E+02   1.197E+11
     2   483  3  -1    1.152252E+02   1.297E+10   2.609E+13   6.946E+14   1.099E+11   4.151E+09   3.926E+11   3.107E+09   2.604E+09
     4   483  3  -1    1.149758E+02   1.597E+11
