SEQ='NA'     NUCCHG=29                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 319722144.1  NPRNT=   1
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          1S2 2S2 2P6         (1)0( 0.0)        0.0 

   IC RESOLVED LEVEL INDEXING           BWNR= 325118993.9 NLVL=   197
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
     3    70  3  -1    7.637769E+01   6.357E+10   4.904E+10   2.415E+10   2.415E+10
     4    72  3  -1    7.245730E+01   1.632E+11   6.187E+11   3.867E+12   3.867E+12
     5    72  3  -1    7.237798E+01   4.641E+11
     3    75  3  -1    7.660706E+01   1.782E+11   1.306E+11   8.528E+11   8.528E+11
     2    76  3  -1    7.702039E+01   7.573E+11   4.186E+11   8.198E+11   8.198E+11
     3    76  3  -1    7.667318E+01   2.201E+10
     3    78  3  -1    7.680743E+01   4.764E+10   4.251E+10   3.417E+11   3.417E+11
     2    79  3  -1    7.715755E+01   4.031E+11   4.419E+11   1.514E+11   1.514E+11
     3    79  3  -1    7.681033E+01   3.425E+09
     1    81  3  -1    8.015816E+01   2.853E+13   1.478E+13   6.197E+13   6.197E+13
     4    81  3  -1    7.275288E+01   4.550E+11
     5    81  3  -1    7.267356E+01   4.152E+09
     2    82  3  -1    7.727691E+01   7.360E+10   5.050E+11   2.709E+11   2.709E+11
     3    82  3  -1    7.692970E+01   1.998E+11
     2    84  3  -1    7.733891E+01   3.468E+11   2.114E+11   1.669E+11   1.669E+11
     3    85  3  -1    7.706415E+01   1.994E+11   1.715E+11   4.016E+10   4.016E+10
     2    86  3  -1    7.742849E+01   2.005E+12   1.219E+12   9.614E+11   9.614E+11
     3    86  3  -1    7.708127E+01   1.852E+11
     3    88  3  -1    7.712358E+01   1.031E+11   1.063E+11   1.556E+10   1.556E+10
     2    90  3  -1    7.752887E+01   2.900E+12   1.743E+12   1.139E+12   1.139E+12
     3    90  3  -1    7.718166E+01   2.594E+11
     2    92  3  -1    7.764257E+01   3.850E+12   2.226E+12   2.235E+12   2.235E+12
     3    92  3  -1    7.729536E+01   2.768E+11
     3    93  3  -1    7.731082E+01   2.185E+11   1.822E+11   7.921E+10   7.921E+10
     3    95  3  -1    7.739246E+01   1.390E+12   9.596E+11   8.696E+11   8.696E+11
     2    97  3  -1    7.780311E+01   2.339E+12   2.549E+12   5.893E+11   5.893E+11
     3    97  3  -1    7.745590E+01   8.371E+10
     2    98  3  -1    7.789349E+01   2.338E+12   1.264E+12   3.017E+11   3.017E+11
     3    98  3  -1    7.754627E+01   5.605E+10
     3    99  3  -1    7.757585E+01   2.567E+12   1.751E+12   7.459E+11   7.459E+11
     2   100  3  -1    7.797788E+01   2.788E+12   1.551E+12   2.694E+12   2.694E+12
     3   100  3  -1    7.763067E+01   1.202E+11
     2   101  3  -1    7.806190E+01   1.269E+13   1.351E+13   4.138E+12   4.138E+12
     3   101  3  -1    7.771469E+01   3.929E+11
     2   102  3  -1    7.815881E+01   6.975E+09   3.064E+12   2.013E+12   2.013E+12
     3   102  3  -1    7.781159E+01   1.508E+12
     3   103  3  -1    7.785558E+01   8.461E+12   5.665E+12   7.213E+12   7.213E+12
     2   104  3  -1    7.832447E+01   4.167E+11   9.208E+12   1.207E+12   1.207E+12
     3   104  3  -1    7.797725E+01   8.965E+12
     3   105  3  -1    7.805842E+01   1.108E+11   8.146E+10   8.031E+08   8.031E+08
     3   108  3  -1    7.833254E+01   3.044E+12   2.059E+12   4.100E+13   4.100E+13
     2   110  3  -1    7.870544E+01   2.215E+12   3.814E+12   5.119E+13   5.119E+13
     3   110  3  -1    7.835823E+01   2.668E+12
     3   111  3  -1    7.839176E+01   6.965E+11   4.924E+11   2.683E+13   2.683E+13
     2   112  3  -1    7.875519E+01   6.426E+12   5.200E+12   3.062E+13   3.062E+13
     3   112  3  -1    7.840798E+01   1.949E+12
     2   113  3  -1    7.878438E+01   1.293E+12   9.797E+12   4.229E+13   4.229E+13
     3   113  3  -1    7.843717E+01   4.230E+12
     3   115  3  -1    7.853675E+01   2.823E+12   1.926E+12   1.363E+13   1.363E+13
     2   116  3  -1    7.895349E+01   6.733E+09   1.513E+11   1.766E+11   1.766E+11
     3   116  3  -1    7.860628E+01   1.078E+11
     3   118  3  -1    7.881275E+01   2.542E+12   1.732E+12   2.052E+12   2.052E+12
     2   119  3  -1    7.920320E+01   1.910E+12   2.387E+12   1.658E+12   1.658E+12
     3   119  3  -1    7.885598E+01   1.397E+12
     2   120  3  -1    7.929865E+01   2.813E+13   1.439E+13   4.553E+13   4.553E+13
     3   120  3  -1    7.895143E+01   2.959E+11
     2   121  3  -1    7.930573E+01   5.319E+08   6.210E+10   1.829E+11   1.829E+11
     3   121  3  -1    7.895851E+01   1.182E+10
     3   123  3  -1    7.901172E+01   3.777E+12   2.551E+12   1.963E+12   1.963E+12
     2   124  3  -1    7.937012E+01   3.788E+13   1.906E+13   7.403E+13   7.403E+13
     3   124  3  -1    7.902290E+01   8.321E+10
     2   125  3  -1    7.938377E+01   2.308E+12   3.039E+12   8.508E+13   8.508E+13
     3   125  3  -1    7.903656E+01   2.802E+11
     3   126  3  -1    7.920847E+01   1.779E+13   1.190E+13   2.673E+13   2.673E+13
     2   127  3  -1    7.958032E+01   2.249E+13   2.337E+13   8.858E+11   8.858E+11
     3   127  3  -1    7.923311E+01   4.171E+11
     2   128  3  -1    7.983328E+01   8.745E+09   2.792E+13   1.919E+12   1.919E+12
     3   128  3  -1    7.948607E+01   2.788E+13
     2   129  3  -1    8.004972E+01   5.151E+11   3.167E+13   2.855E+13   2.855E+13
     3   129  3  -1    7.970250E+01   1.555E+13
     3   131  3  -1    7.986654E+01   2.730E+13   1.825E+13   4.141E+07   4.141E+07
     2   132  3  -1    8.026795E+01   1.917E+12   7.668E+12   4.432E+13   4.432E+13
     3   132  3  -1    7.992074E+01   6.660E+12
     2   133  3  -1    8.046536E+01   9.033E+12   1.418E+13   3.016E+13   3.016E+13
     3   133  3  -1    8.011815E+01   2.551E+12
     2   134  3  -1    8.070006E+01   4.043E+12   2.488E+12   2.119E+14   2.119E+14
     3   134  3  -1    8.035285E+01   3.994E+11
     3   135  3  -1    8.046801E+01   1.650E+12   1.165E+12   3.466E+14   3.466E+14
     4   136  3  -1    7.682034E+01   1.383E+10   7.094E+10   3.141E+09   3.141E+09
     4   137  3  -1    7.685433E+01   2.406E+10   8.030E+10   2.223E+09   2.223E+09
     5   137  3  -1    7.677500E+01   8.955E+09
     4   138  3  -1    7.691300E+01   1.150E+09   7.091E+10   1.708E+10   1.708E+10
     5   138  3  -1    7.683368E+01   2.847E+10
     1   139  3  -1    8.433236E+01   2.897E+10   2.370E+11   1.481E+11   1.481E+11
     4   139  3  -1    7.692708E+01   3.168E+08
     5   140  3  -1    7.692881E+01   6.058E+10   8.622E+10   3.358E+10   3.358E+10
     1   141  3  -1    8.443032E+01   1.852E+11   3.018E+11   3.517E+11   3.517E+11
     5   141  3  -1    7.694571E+01   4.590E+08
     4   144  3  -1    7.713724E+01   5.548E+09   2.069E+11   1.061E+13   1.061E+13
     5   144  3  -1    7.705791E+01   1.623E+11
     5   145  3  -1    7.706185E+01   2.518E+11   2.320E+11   9.950E+10   9.950E+10
     4   146  3  -1    7.724586E+01   2.183E+09   1.941E+11   7.480E+10   7.480E+10
     5   146  3  -1    7.716654E+01   3.373E+09
     4   147  3  -1    7.726786E+01   3.437E+10   1.585E+11   4.687E+11   4.687E+11
     5   147  3  -1    7.718854E+01   6.808E+10
     5   148  3  -1    7.720943E+01   1.875E+11   1.800E+11   6.895E+11   6.895E+11
     1   150  3  -1    8.470139E+01   4.890E+10   1.339E+12   2.339E+12   2.339E+12
     4   150  3  -1    7.729611E+01   1.247E+12
     5   150  3  -1    7.721679E+01   1.366E+10
     4   151  3  -1    7.739915E+01   4.254E+11   8.267E+11   1.027E+12   1.027E+12
     5   151  3  -1    7.731983E+01   5.008E+11
     1   152  3  -1    8.480573E+01   3.355E+09   1.271E+12   1.612E+11   1.612E+11
     4   152  3  -1    7.740045E+01   1.021E+12
     5   152  3  -1    7.732112E+01   1.307E+11
     1   153  3  -1    8.488528E+01   9.102E+10   1.627E+11   4.217E+12   4.217E+12
     4   153  3  -1    7.748000E+01   9.720E+09
     5   155  3  -1    7.750888E+01   2.953E+12   2.264E+12   9.240E+13   9.240E+13
     5   156  3  -1    7.752508E+01   5.019E+11   4.218E+11   2.985E+13   2.985E+13
     4   157  3  -1    7.760560E+01   1.345E+12   1.520E+12   4.472E+13   4.472E+13
     5   157  3  -1    7.752627E+01   5.758E+11
     1   158  3  -1    8.503044E+01   1.273E+11   1.103E+12   3.844E+12   3.844E+12
     4   158  3  -1    7.762516E+01   7.121E+11
     5   158  3  -1    7.754584E+01   1.841E+11
     1   159  3  -1    8.505248E+01   5.614E+11   1.157E+12   2.332E+13   2.332E+13
     4   159  3  -1    7.764720E+01   2.680E+11
     1   160  3  -1    8.515631E+01   3.433E+12   4.262E+12   9.376E+13   9.376E+13
     4   160  3  -1    7.775103E+01   3.363E+11
     1   162  3  -1    8.529564E+01   4.922E+12   6.288E+12   3.540E+13   3.540E+13
     4   162  3  -1    7.789036E+01   2.902E+12
     5   162  3  -1    7.781103E+01   5.360E+11
     4   163  3  -1    7.790047E+01   1.207E+13   1.233E+13   2.374E+14   2.374E+14
     5   163  3  -1    7.782115E+01   4.236E+12
     1   164  3  -1    8.531043E+01   4.395E+12   6.536E+12   2.913E+13   2.913E+13
     4   164  3  -1    7.790515E+01   4.208E+12
     5   164  3  -1    7.782583E+01   6.876E+09
     5   165  3  -1    7.794372E+01   9.504E+12   7.161E+12   1.224E+14   1.224E+14
     1   166  3  -1    8.559066E+01   1.577E+10   8.213E+12   5.017E+12   5.017E+12
     4   166  3  -1    7.818538E+01   4.779E+09
     5   166  3  -1    7.810606E+01   5.431E+12
     4   167  3  -1    7.818824E+01   1.284E+13   1.706E+13   5.554E+13   5.554E+13
     5   167  3  -1    7.810892E+01   8.453E+12
     1   168  3  -1    8.572451E+01   1.328E+10   1.891E+13   2.115E+13   2.115E+13
     4   168  3  -1    7.831923E+01   9.414E+12
     1   169  3  -1    8.600051E+01   9.338E+11   1.153E+12   6.700E+13   6.700E+13
     4   169  3  -1    7.859523E+01   6.253E+09
     1   170  3  -1    8.605285E+01   9.144E+10   5.525E+12   7.827E+13   7.827E+13
     4   170  3  -1    7.864757E+01   5.306E+11
     5   170  3  -1    7.856825E+01   3.229E+12
     1   171  3  -1    8.612197E+01   1.318E+11   7.482E+11   6.019E+13   6.019E+13
     4   171  3  -1    7.871669E+01   3.070E+10
     5   171  3  -1    7.863737E+01   3.340E+11
     5   172  3  -1    7.867406E+01   1.857E+10   5.428E+10   2.175E+09   2.175E+09
     4   173  3  -1    7.886205E+01   1.780E+13   1.314E+13   1.142E+14   1.142E+14
     5   173  3  -1    7.878272E+01   1.229E+12
     5   175  3  -1    7.887680E+01   4.367E+12   3.312E+12   2.335E+13   2.335E+13
     4   176  3  -1    7.900222E+01   6.719E+12   7.695E+12   1.353E+14   1.353E+14
     5   176  3  -1    7.892289E+01   3.167E+12
     1   177  3  -1    8.645607E+01   1.595E+10   2.976E+12   1.183E+10   1.183E+10
     4   177  3  -1    7.905079E+01   2.521E+12
     5   177  3  -1    7.897147E+01   2.640E+11
     4   178  3  -1    7.912790E+01   1.841E+10   9.141E+10   1.479E+10   1.479E+10
     1   179  3  -1    8.663878E+01   1.228E+10   1.089E+12   4.370E+10   4.370E+10
     4   179  3  -1    7.923350E+01   9.330E+11
     5   179  3  -1    7.915418E+01   6.620E+10
     4   180  3  -1    7.929432E+01   1.208E+11   1.633E+11   1.647E+12   1.647E+12
     5   180  3  -1    7.921500E+01   3.440E+10
     1   182  3  -1    8.689639E+01   2.618E+10   1.960E+13   9.891E+12   9.891E+12
     4   182  3  -1    7.949111E+01   9.760E+12
     5   183  3  -1    7.955971E+01   2.736E+13   2.055E+13   3.329E+14   3.329E+14
     4   184  3  -1    7.964130E+01   5.011E+11   3.810E+13   4.711E+12   4.711E+12
     5   184  3  -1    7.956197E+01   3.772E+13
     1   185  3  -1    8.711245E+01   1.495E+09   4.202E+13   9.071E+11   9.071E+11
     4   185  3  -1    7.970717E+01   3.052E+13
     5   185  3  -1    7.962785E+01   7.634E+12
     1   186  3  -1    8.725844E+01   8.306E+10   3.667E+13   2.454E+13   2.454E+13
     4   186  3  -1    7.985316E+01   1.293E+13
     5   186  3  -1    7.977383E+01   1.576E+13
     1   187  3  -1    8.772527E+01   1.659E+09   9.655E+12   2.067E+13   2.067E+13
     4   187  3  -1    8.031999E+01   4.792E+12
     2   188  3  -1    8.482315E+01   3.834E+11   6.089E+11   9.400E+11   9.400E+11
     3   188  3  -1    8.447594E+01   6.623E+09
     2   189  3  -1    8.498099E+01   8.960E+11   7.798E+11   3.352E+12   3.352E+12
     3   189  3  -1    8.463377E+01   1.234E+11
     3   190  3  -1    8.464230E+01   2.498E+12   1.867E+12   1.158E+13   1.158E+13
     2   191  3  -1    8.506015E+01   5.330E+12   2.958E+12   1.042E+13   1.042E+13
     3   191  3  -1    8.471294E+01   9.211E+10
     2   192  3  -1    8.523495E+01   5.165E+12   7.179E+12   2.155E+11   2.155E+11
     3   192  3  -1    8.488774E+01   8.940E+11
     3   193  3  -1    8.496085E+01   1.169E+12   9.894E+11   5.673E+12   5.673E+12
     2   194  3  -1    8.553823E+01   8.072E+11   7.170E+12   2.260E+12   2.260E+12
     3   194  3  -1    8.519102E+01   6.542E+12
     2   199  3  -1    8.625585E+01   1.960E+11   2.632E+12   1.525E+13   1.525E+13
     3   199  3  -1    8.590863E+01   1.109E+12
     2   200  3  -1    8.693115E+01   1.717E+10   1.949E+11   3.236E+13   3.236E+13
     3   200  3  -1    8.658394E+01   5.140E+09
     3   201  3  -1    8.661988E+01   2.907E+10   2.082E+11   2.161E+13   2.161E+13
     2   202  3  -1    8.736487E+01   2.963E+11   4.394E+11   9.419E+13   9.419E+13
     3   202  3  -1    8.701766E+01   8.428E+10
     3   203  3  -1    8.704399E+01   2.727E+11   3.814E+11   1.050E+14   1.050E+14
     4   204  3  -1    8.411147E+01   1.313E+11   3.184E+11   1.913E+09   1.913E+09
     5   204  3  -1    8.403214E+01   5.838E+09
     4   205  3  -1    8.418589E+01   4.571E+11   5.392E+11   4.691E+09   4.691E+09
     5   205  3  -1    8.410656E+01   5.260E+10
     5   206  3  -1    8.424597E+01   2.552E+11   3.746E+11   1.289E+08   1.289E+08
     4   208  3  -1    8.451512E+01   1.104E+12   1.863E+12   9.054E+10   9.054E+10
     5   208  3  -1    8.443580E+01   9.286E+11
     4   209  3  -1    8.458013E+01   1.590E+12   1.806E+12   7.063E+10   7.063E+10
     5   209  3  -1    8.450081E+01   1.348E+10
     4   210  3  -1    8.470659E+01   5.043E+12   4.471E+12   6.144E+11   6.144E+11
     5   210  3  -1    8.462727E+01   9.173E+11
     4   211  3  -1    8.478113E+01   8.537E+10   3.841E+11   4.802E+10   4.802E+10
     4   212  3  -1    8.480355E+01   3.373E+10   3.005E+11   1.838E+09   1.838E+09
     5   212  3  -1    8.472423E+01   3.717E+10
     4   213  3  -1    8.486728E+01   2.816E+11   8.341E+11   5.450E+10   5.450E+10
     5   213  3  -1    8.478795E+01   4.380E+11
     5   214  3  -1    8.483311E+01   5.746E+12   4.501E+12   1.907E+11   1.907E+11
     4   216  3  -1    8.501615E+01   9.309E+09   2.190E+11   3.897E+09   3.897E+09
     5   216  3  -1    8.493682E+01   1.141E+09
     5   217  3  -1    8.495114E+01   1.258E+12   1.156E+12   1.538E+11   1.538E+11
     5   218  3  -1    8.495399E+01   5.426E+10   2.644E+11   4.497E+09   4.497E+09
     4   219  3  -1    8.526066E+01   9.916E+11   3.497E+12   9.458E+11   9.458E+11
     5   219  3  -1    8.518134E+01   1.520E+12
     1   220  3  -1    9.282295E+01   3.863E+09   4.915E+12   1.887E+12   1.887E+12
     4   220  3  -1    8.541767E+01   2.344E+12
     4   221  3  -1    8.546738E+01   1.117E+12   3.081E+12   2.812E+11   2.812E+11
     5   221  3  -1    8.538806E+01   2.107E+12
     1   222  3  -1    9.288940E+01   3.214E+09   3.893E+12   1.317E+12   1.317E+12
     4   222  3  -1    8.548412E+01   1.883E+12
     5   222  3  -1    8.540480E+01   1.190E+12
     4   223  3  -1    8.599488E+01   8.882E+11   1.124E+12   9.174E+12   9.174E+12
     5   223  3  -1    8.591556E+01   3.114E+11
     5   224  3  -1    8.592659E+01   5.345E+11   6.274E+11   8.748E+12   8.748E+12
     1   225  3  -1    9.354933E+01   1.952E+09   1.143E+12   2.892E+11   2.892E+11
     4   225  3  -1    8.614405E+01   7.744E+08
     5   225  3  -1    8.606472E+01   6.140E+11
     1   226  3  -1    9.358275E+01   1.684E+09   5.107E+11   6.371E+11   6.371E+11
     4   226  3  -1    8.617747E+01   1.466E+11
     3   234  3  -1    9.346420E+01   3.085E+09   2.107E+11   5.030E+11   5.030E+11
     2   235  3  -1    9.384763E+01   8.027E+09   2.062E+11   1.501E+12   1.501E+12
     3   235  3  -1    9.350042E+01   1.553E+09
     3   236  3  -1    9.354070E+01   4.107E+09   2.084E+11   9.370E+11   9.370E+11
     2   242  3  -1    9.486235E+01   8.162E+09   2.474E+11   1.362E+13   1.362E+13
     3   242  3  -1    9.451513E+01   1.165E+10

   NRSLMX=   6    NVMAX=   3    LVMAX=  -1

C--------------------------------------------------------------------------------------------------------------
C
C                                                                            
C
C--------------------------------------------------------------------------------------------------------------
