SEQ='NA'     NUCCHG=30                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 344141809.7  NPRNT=   1
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          1S2 2S2 2P6         (1)0( 0.0)        0.0 

   IC RESOLVED LEVEL INDEXING           BWNR= 350076010.1 NLVL=   196
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
    72    79    1S2 2S2 2P5 3P1 3D1 (4)1( 2.5)  9553818.4*
    73    81    1S2 2S2 2P5 3P1 3D1 (2)1( 0.5)  9567969.3*
    74    83    1S2 2S2 2P5 3P1 3D1 (4)1( 1.5)  9574320.4*
    75    84    1S2 2S2 2P5 3S1 3D1 (2)1( 1.5)  9575081.6*
    76    85    1S2 2S2 2P5 3P1 3D1 (4)2( 2.5)  9580624.0*
    77    86    1S2 2S2 2P5 3P1 3D1 (4)0( 1.5)  9584356.4*
    78    88    1S2 2S2 2P5 3P1 3D1 (4)1( 2.5)  9591237.1*
    79    90    1S2 2S2 2P5 3P1 3D1 (4)2( 1.5)  9595877.4*
    80    92    1S2 2S2 2P5 3P1 3D1 (2)3( 2.5)  9610336.6*
    81    93    1S2 2S2 2P5 3P1 3D1 (4)3( 1.5)  9611272.5*
    82    95    1S2 2S2 2P5 3P1 3D1 (2)3( 2.5)  9621896.0*
    83    97    1S2 2S2 2P5 3P1 3D1 (4)2( 0.5)  9629752.8*
    84    98    1S2 2S2 2P5 3P1 3D1 (4)2( 1.5)  9639860.9*
    85    99    1S2 2S2 2P5 3P1 3D1 (4)2( 2.5)  9643112.6*
    86   100    1S2 2S2 2P5 3P1 3D1 (2)2( 1.5)  9650370.0*
    87   101    1S2 2S2 2P5 3P1 3D1 (2)1( 0.5)  9658415.1*
    88   102    1S2 2S2 2P5 3P1 3D1 (2)0( 0.5)  9670545.2*
    89   103    1S2 2S2 2P5 3P1 3D1 (4)3( 2.5)  9680114.7*
    90   104    1S2 2S2 2P5 3P1 3D1 (2)2( 1.5)  9693757.7*
    91   106    1S2 2S2 2P5 3P1 3D1 (4)4( 2.5)  9713033.3*
    92   108    1S2 2S2 2P5 3P1 3D1 (2)2( 2.5)  9735179.6*
    93   109    1S2 2S2 2P5 3P1 3D1 (4)3( 1.5)  9739964.8*
    94   110    1S2 2S2 2P5 3P1 3D1 (2)0( 0.5)  9745412.5*
