SEQ='NA'     NUCCHG=28                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 296226882.2  NPRNT=   1
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          1S2 2S2 2P6         (1)0( 0.0)        0.0 

   IC RESOLVED LEVEL INDEXING           BWNR= 301111794.4 NLVL=   196
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   174   206    1S2 2S1 2P6 3P1 3D1 (4)3( 3.5)  9263149.5*
   175   208    1S2 2S1 2P6 3P1 3D1 (2)2( 2.5)  9283458.0*
   176   209    1S2 2S1 2P6 3P1 3D1 (2)2( 1.5)  9289268.6*
   177   210    1S2 2S1 2P6 3P1 3D1 (2)3( 2.5)  9303192.7*
   178   211    1S2 2S1 2P6 3P1 3D1 (4)2( 0.5)  9312925.2*
   179   212    1S2 2S1 2P6 3P1 3D1 (4)2( 1.5)  9314431.3*
   180   213    1S2 2S1 2P6 3P1 3D1 (4)1( 2.5)  9319464.7*
   181   214    1S2 2S1 2P6 3P1 3D1 (2)3( 3.5)  9322243.3*
   182   216    1S2 2S1 2P6 3P1 3D1 (4)1( 1.5)  9334137.4*
   183   217    1S2 2S1 2P6 3P1 3D1 (4)2( 3.5)  9335210.7*
   184   218    1S2 2S1 2P6 3P1 3D1 (4)2( 2.5)  9335620.2*
   185   219    1S2 2S1 2P6 3P1 3D1 (2)2( 1.5)  9361797.9*
   186   220    1S2 2S1 2P6 3P1 3D1 (2)1( 0.5)  9376151.1*
   187   221    1S2 2S1 2P6 3P1 3D1 (2)2( 2.5)  9381160.0*
   188   222    1S2 2S1 2P6 3P1 3D1 (2)1( 1.5)  9382257.8*
   189   223    1S2 2S1 2P6 3P1 3D1 (2)3( 2.5)  9437122.5*
   190   224    1S2 2S1 2P6 3P1 3D1 (2)3( 3.5)  9438230.2*
   191   225    1S2 2S1 2P6 3P1 3D1 (2)1( 1.5)  9452738.4*
   192   226    1S2 2S1 2P6 3P1 3D1 (2)1( 0.5)  9455747.3*
   193   234    1S2 2S1 2P6 3D2     (2)3( 2.5)  9784932.3*
   194   235    1S2 2S1 2P6 3D2     (2)2( 1.5)  9788687.8*
   195   236    1S2 2S1 2P6 3D2     (2)2( 2.5)  9792102.4*
   196   242    1S2 2S1 2P6 3D2     (2)0( 0.5)  9894546.7*
  
NI18     /IC/

  IRSL  IRSL  N   L      DEL(RYD)       B(SEC)      R(SEC)      A(SEC):       1
     1     6  3  -1    6.403443E+01   1.593E+12   8.004E+11   2.461E+12   2.461E+12
     4     6  3  -1    5.704139E+01   3.175E+08
     5     6  3  -1    5.697582E+01   2.257E+09
     1     7  3  -1    6.541228E+01   9.205E+11   9.243E+11   2.369E+12   2.369E+12
     4     7  3  -1    5.841923E+01   1.916E+09
     2     8  3  -1    6.326693E+01   2.157E+09   1.011E+10   3.285E+06   3.285E+06
     3     8  3  -1    6.297413E+01   9.022E+09
     3     9  3  -1    6.322909E+01   1.336E+11   8.916E+10   2.749E+10   2.749E+10
     2    10  3  -1    6.359262E+01   1.223E+12   6.116E+11   1.877E+11   1.877E+11
     3    10  3  -1    6.329982E+01   3.225E+08
     2    12  3  -1    6.371846E+01   6.657E+11   6.808E+11   1.822E+11   1.822E+11
     3    12  3  -1    6.342566E+01   7.356E+09
     2    13  3  -1    6.389280E+01   2.807E+11   7.225E+11   1.701E+11   1.701E+11
     3    13  3  -1    6.360000E+01   5.821E+11
