SEQ='NE'     NUCCHG=29                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 306097362.0  NPRNT= 114
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          1S2 2S2 2P5         (2)1( 1.5)        0.0 
     2          1S2 2S2 2P5         (2)1( 0.5)   177757.0 
     3          1S2 2S1 2P6         (2)0( 0.5)  1281538.8 
                                                                          1.239E+11   5.462E+13   1.899E+09   2.294E+11   5.125E+01   0.000E+00
     9    30  3  -1    5.941980E+02   5.765E+13
    12    30  3  -1    5.929690E+02   1.023E+14
    13    30  3  -1    5.925698E+02   2.900E+12
     1    31  3  -1    6.685033E+02   3.606E+13   9.893E+14   1.042E+15   3.488E+13   4.679E+12   9.893E+12   5.667E+09   5.778E+10   2.061E+10
                                                                          1.774E+09   1.394E+10   4.454E+10   2.322E+11   3.381E+13   3.291E+13
                                                                          3.681E+12   1.712E+13   2.527E+12   1.677E+13   1.021E+13   2.669E+11
                                                                          1.220E+12   4.831E+10   6.009E+13   2.406E+11   1.295E+12   4.664E+12
                                                                          2.858E+14   1.497E+13   2.807E+13   1.796E+13   1.003E+14   9.993E+10
                                                                          2.881E+10   1.876E+13   2.319E+05   8.915E+10   8.781E+05   2.446E+06
                                                                          2.373E+09   6.982E+10   2.002E+07   4.315E+12   7.163E+09   9.813E+09
                                                                          2.588E+13   1.922E+10   8.263E+10   4.383E+04   7.044E+09   1.114E+10
                                                                          1.846E+10   8.475E+06   1.602E+06   2.088E+11   6.030E+09   6.403E+05
                                                                          2.409E+11   2.840E+10   1.346E+11   1.062E+11   1.723E+10   1.076E+12
                                                                          9.196E+08   6.615E+10   1.691E+11   1.466E+12   4.525E+11   6.474E+12
                                                                          2.270E+13   8.804E+03   1.015E+12   1.218E+11   7.630E+12   1.236E+13
                                                                          6.200E+12   4.564E+11   3.078E+12   3.518E+11   4.240E+12   1.344E+11
                                                                          4.802E+11   6.569E+12   5.117E+07   2.540E+08   0.000E+00   9.171E+08
                                                                          2.486E+08   1.160E+14   7.051E+09   7.215E+06   2.787E+09   6.010E+12
                                                                          2.605E+13   6.584E+12   4.809E+09   1.745E+10   1.148E+10   1.864E+09
                                                                          5.818E+09   2.316E+13   1.177E+11   1.257E+08   3.919E+09   2.151E+09
                                                                          3.668E+11   2.331E+10   9.231E+10   1.253E+12   5.251E+09   6.345E+10
                                                                          1.566E+11   5.071E+13   3.918E+12   2.202E+11   1.543E+10   0.000E+00
     6    31  3  -1    5.947854E+02   1.218E+14
     7    31  3  -1    5.945939E+02   3.075E+14
     9    31  3  -1    5.942618E+02   5.272E+11
    10    31  3  -1    5.940869E+02   1.373E+13
    11    31  3  -1    5.934169E+02   2.105E+14
    12    31  3  -1    5.930328E+02   1.939E+14
    13    31  3  -1    5.926336E+02   8.182E+12
    14    31  3  -1    5.925906E+02   5.698E+12
    15    31  3  -1    5.912101E+02   1.136E+14
     6    32  3  -1    5.951107E+02   2.795E+13   9.763E+14   1.045E+15   2.209E+13   1.872E+13   1.115E+13   7.494E+10   2.215E+10   3.100E+10
                                                                          1.804E+10   4.408E+09   2.076E+11   1.247E+10   1.290E+12   2.358E+12
                                                                          1.475E+13   1.995E+13   3.536E+13   2.195E+11   6.522E+12   3.710E+12
                                                                          1.476E+13   2.216E+10   6.398E+12   3.182E+12   7.091E+12   1.105E+12
                                                                          1.899E+12   2.094E+14   9.984E+13   1.564E+14   1.387E+13   1.052E+10
                                                                          7.731E+09   2.749E+13   6.725E+10   7.328E+09   6.546E+05   2.868E+09
                                                                          3.937E+10   4.703E+10   1.873E+10   4.649E+13   1.956E+09   2.830E+10
                                                                          8.774E+12   3.325E+09   5.677E+09   4.237E+10   3.168E+10   1.408E+11
                                                                          3.713E+10   8.277E+08   1.934E+06   4.207E+10   1.748E+11   1.131E+10
                                                                          1.624E+11   9.360E+10   1.799E+10   8.605E+10   3.609E+10   7.889E+11
                                                                          6.729E+10   1.472E+10   5.181E+11   8.858E+11   1.083E+12   1.372E+12
                                                                          4.147E+10   1.831E+13   3.369E+12   7.352E+12   1.637E+11   2.006E+11
                                                                          2.991E+12   1.153E+13   8.906E+12   6.242E+11   2.088E+12   1.499E+09
                                                                          6.091E+12   3.368E+11   2.586E+07   1.065E+08   4.530E+05   2.861E+07
                                                                          3.038E+09   5.318E+11   1.080E+08   4.273E+07   1.647E+09   9.838E+13
                                                                          1.295E+13   5.787E+13   1.224E+09   1.139E+08   1.094E+10   2.738E+10
                                                                          5.454E+10   1.688E+13   3.449E+07   1.773E+09   1.895E+09   2.063E+10
                                                                          2.802E+10   3.306E+11   1.191E+12   1.565E+10   7.276E+10   1.037E+11
                                                                          1.677E+11   1.297E+09   5.480E+13   2.472E+10   2.244E+11   0.000E+00
     7    32  3  -1    5.949192E+02   1.004E+12
     8    32  3  -1    5.946571E+02   3.282E+14
     9    32  3  -1    5.945871E+02   5.308E+13
    10    32  3  -1    5.944121E+02   1.597E+14
    12    32  3  -1    5.933580E+02   2.048E+12
    13    32  3  -1    5.929588E+02   2.386E+14
    14    32  3  -1    5.929159E+02   1.632E+14
     1    33  3  -1    6.690797E+02   2.793E+14   1.077E+15   1.023E+15   1.715E+13   1.375E+13   1.287E+12   1.030E+10   5.474E+09   3.408E+09
                                                                          7.389E+09   8.338E+09   1.914E+11   3.108E+10   3.785E+12   4.704E+12
                                                                          1.389E+13   1.972E+13   3.281E+13   1.491E+12   6.788E+12   3.444E+12
                                                                          1.371E+13   3.409E+10   1.054E+13   2.954E+12   6.649E+12   1.375E+12
                                                                          2.371E+13   1.943E+14   9.421E+13   1.456E+14   2.022E+13   3.179E+10
                                                                          1.069E+09   2.670E+13   9.048E+05   2.864E+09   6.657E+06   5.031E+06
                                                                          1.785E+10   5.332E+10   2.310E+10   4.320E+13   4.235E+09   2.599E+10
                                                                          9.951E+12   6.210E+09   7.730E+09   2.057E+05   1.801E+08   1.450E+10
                                                                          1.227E+10   2.429E+07   4.056E+07   1.176E+11   7.220E+10   1.017E+07
                                                                          2.305E+11   2.426E+11   8.900E+10   1.192E+11   3.411E+10   7.825E+11
                                                                          8.483E+09   8.337E+10   4.804E+11   8.816E+11   1.004E+12   1.526E+11
                                                                          2.184E+11   2.548E+01   4.378E+12   1.053E+13   1.843E+12   5.494E+12
                                                                          8.672E+12   2.098E+13   7.621E+12   6.214E+11   1.473E+11   1.469E+10
                                                                          5.084E+12   5.809E+12   3.214E+07   1.469E+08   0.000E+00   9.448E+07
                                                                          2.744E+09   1.076E+13   6.007E+08   9.650E+06   1.647E+09   7.447E+13
                                                                          2.114E+13   6.144E+13   1.414E+09   1.563E+09   1.078E+10   2.648E+10
                                                                          4.959E+10   9.341E+12   8.253E+09   1.663E+09   1.875E+09   1.732E+10
                                                                          5.537E+10   3.099E+11   1.106E+12   1.104E+11   6.870E+10   1.025E+11
                                                                          6.221E+11   3.903E+12   5.089E+13   4.189E+10   2.009E+11   0.000E+00
     6    33  3  -1    5.953618E+02   1.136E+13
     7    33  3  -1    5.951703E+02   1.841E+13
     9    33  3  -1    5.948382E+02   2.169E+14
    10    33  3  -1    5.946633E+02   1.514E+14
