SEQ='NA'     NUCCHG=20                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 141171768.6  NPRNT=   1
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          1S2 2S2 2P6         (1)0( 0.0)        0.0 

   IC RESOLVED LEVEL INDEXING           BWNR= 142868363.9 NLVL=   196
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   155   185    1S2 2S2 2P5 3D2     (2)1( 0.5)  3708010.6*
   156   186    1S2 2S1 2P6 3S1 3P1 (2)1( 0.5)  3714617.4*
   157   187    1S2 2S1 2P6 3S1 3P1 (2)1( 1.5)  3716371.0*
   158   188    1S2 2S1 2P6 3P2     (4)1( 0.5)  3817292.2*
   159   189    1S2 2S1 2P6 3P2     (2)2( 2.5)  3817374.8*
   160   190    1S2 2S1 2P6 3P2     (2)2( 1.5)  3817820.2*
   161   191    1S2 2S1 2P6 3P2     (4)1( 1.5)  3819950.2*
   162   192    1S2 2S1 2P6 3P2     (4)1( 2.5)  3824041.9*
   163   193    1S2 2S1 2P6 3P2     (2)1( 0.5)  3837089.8*
   164   194    1S2 2S1 2P6 3P2     (2)1( 1.5)  3841489.2*
   165   199    1S2 2S1 2P6 3P2     (2)0( 0.5)  3890023.6*
   166   200    1S2 2S1 2P6 3S1 3D1 (2)2( 1.5)  3934360.3*
   167   201    1S2 2S1 2P6 3S1 3D1 (2)2( 2.5)  3934844.4*
   168   202    1S2 2S1 2P6 3S1 3D1 (2)2( 1.5)  3972073.1*
   169   203    1S2 2S1 2P6 3S1 3D1 (2)2( 2.5)  3972405.8*
   170   204    1S2 2S1 2P6 3P1 3D1 (4)3( 1.5)  4033796.9*
   171   205    1S2 2S1 2P6 3P1 3D1 (4)3( 2.5)  4035169.6*
   172   206    1S2 2S1 2P6 3P1 3D1 (4)3( 3.5)  4037180.5*
   173   208    1S2 2S1 2P6 3P1 3D1 (2)2( 2.5)  4050401.0*
   174   209    1S2 2S1 2P6 3P1 3D1 (2)2( 1.5)  4050959.5*
   175   210    1S2 2S1 2P6 3P1 3D1 (2)3( 2.5)  4058732.3*
   176   211    1S2 2S1 2P6 3P1 3D1 (2)3( 3.5)  4062220.6*
   177   212    1S2 2S1 2P6 3P1 3D1 (4)1( 2.5)  4074572.9*
   178   213    1S2 2S1 2P6 3P1 3D1 (4)1( 1.5)  4075110.3*
   179   214    1S2 2S1 2P6 3P1 3D1 (4)2( 0.5)  4075840.1*
   180   215    1S2 2S1 2P6 3P1 3D1 (4)1( 0.5)  4077799.0*
   181   216    1S2 2S1 2P6 3P1 3D1 (4)2( 1.5)  4078492.0*
   182   217    1S2 2S1 2P6 3P1 3D1 (4)2( 2.5)  4079072.4*
   183   218    1S2 2S1 2P6 3P1 3D1 (4)2( 3.5)  4079401.3*
   184   219    1S2 2S1 2P6 3P1 3D1 (2)1( 1.5)  4098071.7*
   185   220    1S2 2S1 2P6 3P1 3D1 (2)1( 0.5)  4100129.8*
   186   221    1S2 2S1 2P6 3P1 3D1 (2)2( 1.5)  4102196.3*
   187   222    1S2 2S1 2P6 3P1 3D1 (2)2( 2.5)  4102954.1*
   188   223    1S2 2S1 2P6 3P1 3D1 (2)3( 2.5)  4143724.3*
   189   224    1S2 2S1 2P6 3P1 3D1 (2)3( 3.5)  4143877.2*
   190   225    1S2 2S1 2P6 3P1 3D1 (2)1( 1.5)  4153999.8*
   191   226    1S2 2S1 2P6 3P1 3D1 (2)1( 0.5)  4154248.0*
   192   236    1S2 2S1 2P6 3D2     (2)2( 1.5)  4336232.5*
   193   237    1S2 2S1 2P6 3D2     (2)2( 2.5)  4336297.9*
   194   240    1S2 2S1 2P6 3D2     (2)1( 0.5)  4353684.6*
   195   241    1S2 2S1 2P6 3D2     (2)1( 1.5)  4354187.0*
   196   242    1S2 2S1 2P6 3D2     (2)0( 0.5)  4398758.7*
  
CA10     /IC/

  IRSL  IRSL  N   L      DEL(RYD)       B(SEC)      R(SEC)      A(SEC):       1
     1     6  3  -1    2.500082E+01   2.359E+11   1.185E+11   1.463E+12   1.463E+12
     4     6  3  -1    2.116834E+01   4.509E+07
     5     6  3  -1    2.115974E+01   2.914E+08
     1     7  3  -1    2.530688E+01   1.258E+11   1.263E+11   1.445E+12   1.445E+12
     4     7  3  -1    2.147441E+01   2.441E+08
     2     8  3  -1    2.450564E+01   8.119E+08   1.945E+09   1.232E+07   1.232E+07
     3     8  3  -1    2.445411E+01   1.539E+09
     3    10  3  -1    2.462990E+01   1.762E+10   1.175E+10   3.298E+09   3.298E+09
     2    11  3  -1    2.472255E+01   8.199E+10   4.158E+10   1.292E+10   1.292E+10
     3    11  3  -1    2.467101E+01   5.794E+08
     2    12  3  -1    2.478221E+01   4.222E+10   4.750E+10   3.523E+08   3.523E+08
     3    12  3  -1    2.473068E+01   2.635E+09
     3    13  3  -1    2.476077E+01   6.069E+10   4.046E+10   1.905E+10   1.905E+10
     2    14  3  -1    2.484063E+01   7.758E+10   1.044E+11   3.957E+10   3.957E+10
     3    14  3  -1    2.478909E+01   6.563E+10
     2    15  3  -1    2.491171E+01   5.427E+09   5.649E+10   3.810E+09   3.810E+09
     3    15  3  -1    2.486017E+01   2.530E+10
     2    16  3  -1    2.501680E+01   3.371E+10   9.357E+10   6.009E+10   6.009E+10
     3    16  3  -1    2.496526E+01   2.984E+10
     2    17  3  -1    2.503496E+01   1.261E+11   6.639E+10   2.920E+10   2.920E+10
     3    17  3  -1    2.498343E+01   3.328E+09
     2    18  3  -1    2.510094E+01   5.892E+10   1.030E+11   6.489E+08   6.489E+08
     3    18  3  -1    2.504940E+01   7.341E+10
     3    19  3  -1    2.505829E+01   1.665E+11   1.110E+11   3.799E+10   3.799E+10
     2    20  3  -1    2.511373E+01   9.908E+10   1.266E+11   5.167E+12   5.167E+12
     3    20  3  -1    2.506220E+01   1.266E+10
     3    21  3  -1    2.534018E+01   1.178E+11   8.873E+10   4.164E+11   4.164E+11
