SEQ='MG'     NUCCHG=22                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 176834102.8  NPRNT=   5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P6 3S1         (2)0( 0.5)        0.0 
     2          2S2 2P6 3P1         (2)1( 0.5)   207222.1 
     3          2S2 2P6 3P1         (2)1( 1.5)   215619.9 
     4          2S2 2P6 3D1         (2)2( 1.5)   505958.9 
     5          2S2 2P6 3D1         (2)2( 2.5)   507555.0 

   IC RESOLVED LEVEL INDEXING           BWNR= 178956323.0 NLVL=  1117
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
     8   114  3  -1    3.259840E+01   1.113E+09
     9   114  3  -1    3.230634E+01   3.390E+10
    10   114  3  -1    3.230114E+01   3.164E+10
    11   114  3  -1    3.226841E+01   7.003E+10
    12   114  3  -1    3.226129E+01   1.958E+10
    13   114  3  -1    3.225425E+01   1.336E+09
    16   114  3  -1    3.160839E+01   1.046E+08
     1   115  3  -1    3.743472E+01   1.739E+10   2.757E+11   5.350E+12   3.546E+11   3.193E+12   1.662E+12   1.055E+11   3.527E+10
     2   115  3  -1    3.741229E+01   5.132E+10
     3   115  3  -1    3.736311E+01   6.530E+09
     4   115  3  -1    3.662474E+01   1.406E+10
     5   115  3  -1    3.271433E+01   3.384E+09
     8   115  3  -1    3.261423E+01   1.323E+10
     9   115  3  -1    3.232217E+01   1.803E+08
    10   115  3  -1    3.231696E+01   5.010E+10
    11   115  3  -1    3.228424E+01   7.298E+10
    12   115  3  -1    3.227711E+01   5.347E+09
    13   115  3  -1    3.227007E+01   5.111E+10
    16   115  3  -1    3.162422E+01   7.410E+08
     2   116  3  -1    3.741356E+01   1.136E+11   5.187E+11   3.023E+12   7.869E+09   2.211E+12   6.337E+11   1.115E+11   5.916E+10
    10   116  3  -1    3.231824E+01   9.657E+09
    12   116  3  -1    3.227838E+01   4.960E+10
     3   117  3  -1    3.736833E+01   3.929E+11   4.423E+11   4.565E+12   1.561E+12   7.503E+11   7.869E+11   6.789E+10   1.399E+12
     5   117  3  -1    3.271955E+01   5.549E+10
     6   117  3  -1    3.268412E+01   2.623E+10
     7   117  3  -1    3.264350E+01   6.568E+09
     8   117  3  -1    3.261945E+01   4.513E+10
     9   117  3  -1    3.232739E+01   6.790E+09
    13   117  3  -1    3.227530E+01   6.256E+10
    14   117  3  -1    3.227362E+01   2.993E+09
    15   117  3  -1    3.171642E+01   2.605E+09
     3   118  3  -1    3.737905E+01   1.656E+11   2.610E+11   3.523E+12   1.011E+12   9.618E+11   4.260E+11   1.466E+10   1.109E+12
     5   118  3  -1    3.273027E+01   9.470E+10
     6   118  3  -1    3.269484E+01   3.994E+09
     7   118  3  -1    3.265422E+01   1.735E+09
     8   118  3  -1    3.263017E+01   8.500E+09
     9   118  3  -1    3.233811E+01   2.971E+10
    13   118  3  -1    3.228602E+01   4.638E+10
    14   118  3  -1    3.228434E+01   8.721E+07
    15   118  3  -1    3.172714E+01   8.373E+09
     2   119  3  -1    3.743212E+01   4.848E+11   6.099E+11   5.802E+12   9.296E+11   1.086E+12   3.087E+12   6.713E+11   2.805E+10
     3   119  3  -1    3.738294E+01   1.170E+11
     4   119  3  -1    3.664457E+01   1.275E+10
     5   119  3  -1    3.273416E+01   3.098E+09
     6   119  3  -1    3.269873E+01   4.502E+09
     9   119  3  -1    3.234200E+01   4.216E+10
    10   119  3  -1    3.233680E+01   6.968E+10
    12   119  3  -1    3.229694E+01   5.771E+10
    13   119  3  -1    3.228991E+01   1.223E+10
    14   119  3  -1    3.228823E+01   3.864E+10
     2   120  3  -1    3.745553E+01   4.276E+11   4.792E+11   8.217E+12   8.144E+11   4.316E+12   1.507E+12   2.092E+11   1.370E+12
     3   120  3  -1    3.740635E+01   1.500E+10
     5   120  3  -1    3.275757E+01   9.658E+08
     6   120  3  -1    3.272214E+01   1.701E+09
     8   120  3  -1    3.265747E+01   9.955E+09
     9   120  3  -1    3.236541E+01   8.007E+10
    10   120  3  -1    3.236021E+01   6.355E+10
    12   120  3  -1    3.232035E+01   5.385E+10
    13   120  3  -1    3.231332E+01   5.828E+09
    14   120  3  -1    3.231164E+01   2.591E+10
    15   120  3  -1    3.175444E+01   1.071E+09
    16   120  3  -1    3.166746E+01   2.150E+08
     6   121  3  -1    3.272522E+01   8.991E+08   1.866E+11   1.137E+12   0.000E+00   3.061E+11   6.139E+11   2.615E+10   1.908E+11
     7   121  3  -1    3.268460E+01   1.091E+09
    14   121  3  -1    3.231472E+01   2.365E+11
    15   121  3  -1    3.175752E+01   1.142E+09
     2   122  3  -1    3.745934E+01   5.547E+11   4.059E+11   6.963E+13   8.588E+11   1.560E+13   5.288E+13   1.172E+11   1.741E+11
     3   122  3  -1    3.741016E+01   6.620E+09
     5   122  3  -1    3.276138E+01   4.622E+09
     6   122  3  -1    3.272595E+01   8.753E+08
     8   122  3  -1    3.266128E+01   2.812E+09
     9   122  3  -1    3.236922E+01   2.123E+08
    10   122  3  -1    3.236401E+01   8.084E+09
    12   122  3  -1    3.232416E+01   8.589E+10
    14   122  3  -1    3.231545E+01   6.297E+08
    16   122  3  -1    3.167127E+01   2.247E+08
     2   123  3  -1    3.746266E+01   1.277E+10   4.102E+11   1.831E+14   4.607E+12   2.049E+12   1.745E+14   1.455E+11   1.825E+12
     4   123  3  -1    3.667511E+01   6.814E+10
    10   123  3  -1    3.236734E+01   7.813E+09
    12   123  3  -1    3.232748E+01   5.916E+08
    16   123  3  -1    3.167459E+01   4.741E+10
     1   124  3  -1    3.750670E+01   1.750E+12   9.497E+11   3.644E+13   2.037E+12   2.241E+13   1.164E+13   3.119E+11   4.008E+10
     2   124  3  -1    3.748427E+01   5.734E+10
     3   124  3  -1    3.743508E+01   1.169E+09
     4   124  3  -1    3.669672E+01   1.116E+11
     5   124  3  -1    3.278631E+01   3.621E+08
     8   124  3  -1    3.268621E+01   7.993E+10
    10   124  3  -1    3.238894E+01   6.483E+09
    11   124  3  -1    3.235621E+01   1.196E+11
    12   124  3  -1    3.234909E+01   2.145E+09
    13   124  3  -1    3.234205E+01   4.114E+09
    16   124  3  -1    3.169620E+01   6.185E+09
     3   125  3  -1    3.744335E+01   2.472E+10   2.051E+11   1.393E+12   1.416E+11   5.099E+11   4.773E+11   1.993E+09   2.619E+11
     5   125  3  -1    3.279457E+01   7.673E+09
     6   125  3  -1    3.275914E+01   3.632E+08
     7   125  3  -1    3.271852E+01   3.137E+09
     8   125  3  -1    3.269447E+01   6.851E+10
     9   125  3  -1    3.240241E+01   3.961E+10
    13   125  3  -1    3.235032E+01   2.492E+10
    14   125  3  -1    3.234864E+01   8.058E+10
    15   125  3  -1    3.179144E+01   1.961E+09
     6   126  3  -1    3.277966E+01   4.711E+10   2.019E+11   3.028E+12   0.000E+00   8.616E+09   2.887E+12   9.975E+09   1.221E+11
     7   126  3  -1    3.273904E+01   1.349E+11
    14   126  3  -1    3.236916E+01   1.447E+10
    15   126  3  -1    3.181196E+01   2.460E+10
     1   127  3  -1    3.755762E+01   5.037E+10   8.553E+11   7.073E+12   1.866E+12   1.755E+12   3.133E+12   2.904E+11   2.799E+10
     2   127  3  -1    3.753519E+01   3.786E+11
     3   127  3  -1    3.748600E+01   1.271E+11
     4   127  3  -1    3.674764E+01   3.887E+10
     8   127  3  -1    3.273713E+01   1.511E+10
     9   127  3  -1    3.244507E+01   2.015E+10
    10   127  3  -1    3.243986E+01   5.720E+10
    11   127  3  -1    3.240713E+01   1.498E+11
    12   127  3  -1    3.240001E+01   4.310E+10
     3   128  3  -1    3.748992E+01   4.587E+11   5.530E+11   3.885E+12   1.402E+12   3.449E+11   1.450E+12   1.871E+10   6.692E+11
     5   128  3  -1    3.284114E+01   1.107E+10
     6   128  3  -1    3.280571E+01   9.217E+09
     7   128  3  -1    3.276509E+01   1.273E+08
     8   128  3  -1    3.274104E+01   1.403E+11
     9   128  3  -1    3.244898E+01   6.640E+09
    13   128  3  -1    3.239689E+01   9.784E+10
    14   128  3  -1    3.239521E+01   3.246E+10
    15   128  3  -1    3.183801E+01   7.827E+08
     2   129  3  -1    3.758591E+01   7.328E+11   9.651E+11   1.125E+14   1.113E+12   9.079E+11   1.004E+14   4.132E+12   5.930E+12
     3   129  3  -1    3.753673E+01   3.723E+11
     4   129  3  -1    3.679837E+01   1.048E+10
     5   129  3  -1    3.288796E+01   6.873E+08
     6   129  3  -1    3.285252E+01   1.287E+08
     8   129  3  -1    3.278785E+01   8.172E+10
     9   129  3  -1    3.249579E+01   3.375E+09
    10   129  3  -1    3.249059E+01   2.631E+09
    12   129  3  -1    3.245074E+01   9.540E+09
    13   129  3  -1    3.244370E+01   3.832E+09
    14   129  3  -1    3.244202E+01   1.464E+09
    15   129  3  -1    3.188482E+01   3.337E+10
    16   129  3  -1    3.179784E+01   1.601E+09
     2   130  3  -1    3.765143E+01   1.115E+12   1.212E+12   5.047E+13   6.247E+12   1.108E+13   2.728E+13   3.843E+12   2.019E+12
     3   130  3  -1    3.760225E+01   2.895E+11
     4   130  3  -1    3.686388E+01   7.759E+10
     5   130  3  -1    3.295348E+01   8.466E+10
     6   130  3  -1    3.291804E+01   6.752E+10
     8   130  3  -1    3.285337E+01   1.810E+10
     9   130  3  -1    3.256131E+01   2.781E+08
    10   130  3  -1    3.255611E+01   1.159E+10
    12   130  3  -1    3.251625E+01   3.500E+09
    14   130  3  -1    3.250754E+01   1.609E+08
    16   130  3  -1    3.186336E+01   8.075E+08
     3   131  3  -1    3.763035E+01   4.894E+12   3.614E+12   2.425E+13   1.608E+13   1.265E+12   3.625E+12   7.653E+09   3.275E+12
     5   131  3  -1    3.298158E+01   1.586E+09
     6   131  3  -1    3.294615E+01   4.028E+09
     7   131  3  -1    3.290552E+01   6.133E+10
     8   131  3  -1    3.288148E+01   8.128E+09
     9   131  3  -1    3.258942E+01   1.708E+10
    13   131  3  -1    3.253732E+01   6.886E+09
    14   131  3  -1    3.253565E+01   4.053E+08
    15   131  3  -1    3.197845E+01   1.065E+10
     2   132  3  -1    3.769048E+01   1.749E+12   5.488E+12   7.632E+13   2.760E+11   6.306E+13   1.216E+13   7.608E+11   5.626E+10
     4   132  3  -1    3.690294E+01   2.803E+08
    10   132  3  -1    3.259516E+01   6.020E+10
    12   132  3  -1    3.255531E+01   1.947E+10
    16   132  3  -1    3.190241E+01   8.306E+07
     1   133  3  -1    3.771701E+01   5.259E+12   5.396E+12   6.360E+13   2.044E+12   3.073E+13   2.977E+13   7.089E+11   3.335E+11
     2   133  3  -1    3.769458E+01   2.016E+12
     3   133  3  -1    3.764539E+01   8.455E+11
     4   133  3  -1    3.690703E+01   1.717E+09
     5   133  3  -1    3.299662E+01   4.520E+08
     8   133  3  -1    3.289652E+01   2.433E+09
     9   133  3  -1    3.260446E+01   3.775E+10
    10   133  3  -1    3.259925E+01   3.346E+10
    11   133  3  -1    3.256652E+01   3.781E+10
    12   133  3  -1    3.255940E+01   3.515E+10
    13   133  3  -1    3.255236E+01   4.049E+10
    16   133  3  -1    3.190651E+01   4.385E+08
     2   134  3  -1    3.771131E+01   1.873E+12   4.567E+12   4.428E+13   5.317E+11   1.514E+13   2.571E+13   2.101E+12   7.964E+11
     3   134  3  -1    3.766213E+01   3.226E+12
     5   134  3  -1    3.301335E+01   3.354E+09
     6   134  3  -1    3.297792E+01   4.202E+08
     8   134  3  -1    3.291325E+01   1.812E+10
    10   134  3  -1    3.261598E+01   2.531E+09
    12   134  3  -1    3.257613E+01   5.362E+10
    13   134  3  -1    3.256909E+01   6.814E+10
    14   134  3  -1    3.256742E+01   6.232E+10
    15   134  3  -1    3.201022E+01   4.126E+09
     3   135  3  -1    3.770735E+01   1.728E+11   2.463E+11   1.160E+13   5.082E+12   2.278E+12   2.993E+12   3.391E+10   1.217E+12
     6   135  3  -1    3.302314E+01   5.201E+10
     7   135  3  -1    3.298252E+01   1.423E+09
     8   135  3  -1    3.295847E+01   4.581E+09
     9   135  3  -1    3.266641E+01   7.828E+10
    13   135  3  -1    3.261431E+01   2.033E+09
    14   135  3  -1    3.261264E+01   5.929E+09
    15   135  3  -1    3.205544E+01   2.436E+09
     1   136  3  -1    3.777999E+01   1.145E+13   7.578E+12   5.904E+13   4.410E+13   5.965E+12   4.885E+12   4.088E+12   5.548E+09
     2   136  3  -1    3.775755E+01   3.338E+12
     3   136  3  -1    3.770837E+01   1.834E+11
     4   136  3  -1    3.697001E+01   1.059E+09
     5   136  3  -1    3.305960E+01   5.819E+10
     8   136  3  -1    3.295949E+01   1.026E+09
     9   136  3  -1    3.266743E+01   5.087E+08
    10   136  3  -1    3.266223E+01   9.708E+09
    11   136  3  -1    3.262950E+01   2.089E+10
    12   136  3  -1    3.262238E+01   2.664E+08
    13   136  3  -1    3.261534E+01   2.641E+08
    16   136  3  -1    3.196948E+01   3.533E+08
     2   137  3  -1    3.776174E+01   4.949E+12   5.339E+12   7.639E+13   3.257E+13   1.151E+13   2.370E+13   3.475E+11   8.272E+12
     3   137  3  -1    3.771256E+01   2.196E+12
     4   137  3  -1    3.697419E+01   1.183E+11
     5   137  3  -1    3.306378E+01   4.670E+10
     6   137  3  -1    3.302835E+01   1.191E+10
     8   137  3  -1    3.296368E+01   1.161E+10
     9   137  3  -1    3.267162E+01   3.028E+09
    12   137  3  -1    3.262656E+01   1.062E+10
    13   137  3  -1    3.261952E+01   5.465E+09
    15   137  3  -1    3.206065E+01   1.061E+09
    16   137  3  -1    3.197367E+01   1.824E+10
     3   138  3  -1    3.773202E+01   4.463E+09   1.331E+11   2.117E+12   2.300E+11   1.087E+12   7.427E+11   4.168E+10   1.564E+10
     5   138  3  -1    3.308324E+01   2.861E+10
     6   138  3  -1    3.304781E+01   6.965E+10
     7   138  3  -1    3.300719E+01   4.680E+09
     8   138  3  -1    3.298314E+01   2.832E+10
     9   138  3  -1    3.269108E+01   2.664E+09
    13   138  3  -1    3.263898E+01   7.346E+08
    14   138  3  -1    3.263731E+01   9.879E+08
    15   138  3  -1    3.208011E+01   1.021E+10
     7   139  3  -1    3.302202E+01   3.713E+10   3.038E+10   4.492E+11   0.000E+00   0.000E+00   4.292E+11   0.000E+00   2.002E+10
     6   140  3  -1    3.312389E+01   1.626E+08   1.025E+11   3.273E+12   0.000E+00   6.040E+10   2.876E+12   1.550E+11   1.817E+11
     7   140  3  -1    3.308327E+01   9.555E+10
    14   140  3  -1    3.271339E+01   1.831E+09
    15   140  3  -1    3.215619E+01   6.925E+09
     6   141  3  -1    3.313567E+01   4.393E+10   1.355E+11   6.336E+11   0.000E+00   2.003E+11   2.388E+11   1.452E+11   4.927E+10
     7   141  3  -1    3.309505E+01   3.527E+10
    15   141  3  -1    3.216797E+01   8.490E+10
     2   142  3  -1    3.791941E+01   2.024E+12   1.447E+12   5.088E+13   1.882E+13   5.944E+12   2.446E+13   3.502E+11   1.311E+12
     3   142  3  -1    3.787023E+01   9.162E+09
     4   142  3  -1    3.713186E+01   1.654E+11
     5   142  3  -1    3.322145E+01   2.468E+09
     6   142  3  -1    3.318602E+01   8.598E+08
     8   142  3  -1    3.312135E+01   5.921E+08
     9   142  3  -1    3.282929E+01   2.081E+09
    10   142  3  -1    3.282408E+01   4.652E+10
    12   142  3  -1    3.278423E+01   3.276E+10
    13   142  3  -1    3.277719E+01   8.154E+09
    14   142  3  -1    3.277552E+01   1.180E+10
    15   142  3  -1    3.221832E+01   1.265E+10
    16   142  3  -1    3.213134E+01   4.591E+10
     2   143  3  -1    3.793641E+01   1.304E+11   1.556E+12   7.374E+13   2.841E+13   2.318E+13   2.146E+13   5.055E+11   1.813E+11
     3   143  3  -1    3.788723E+01   6.957E+11
     4   143  3  -1    3.714887E+01   9.150E+11
     6   143  3  -1    3.320303E+01   3.484E+09
     8   143  3  -1    3.313835E+01   2.262E+10
     9   143  3  -1    3.284629E+01   2.337E+10
    10   143  3  -1    3.284109E+01   6.867E+10
    12   143  3  -1    3.280124E+01   1.494E+09
    13   143  3  -1    3.279420E+01   1.670E+10
    14   143  3  -1    3.279252E+01   7.178E+09
    15   143  3  -1    3.223532E+01   1.705E+10
    16   143  3  -1    3.214834E+01   1.486E+11
     1   144  3  -1    3.795991E+01   1.668E+11   4.894E+11   2.840E+13   5.505E+12   9.815E+12   1.205E+13   6.308E+11   3.997E+11
     2   144  3  -1    3.793748E+01   1.766E+11
     3   144  3  -1    3.788830E+01   5.164E+10
     4   144  3  -1    3.714993E+01   3.432E+10
     8   144  3  -1    3.313942E+01   2.519E+08
     9   144  3  -1    3.284736E+01   1.843E+10
    10   144  3  -1    3.284216E+01   2.006E+10
    11   144  3  -1    3.280943E+01   1.013E+11
    12   144  3  -1    3.280230E+01   4.750E+10
    13   144  3  -1    3.279527E+01   2.210E+09
    16   144  3  -1    3.214941E+01   7.150E+08
     3   145  3  -1    3.790940E+01   9.588E+11   7.631E+11   3.643E+12   1.785E+12   5.667E+11   3.432E+11   5.314E+10   8.953E+11
     5   145  3  -1    3.326062E+01   1.329E+10
     6   145  3  -1    3.322519E+01   1.417E+09
     7   145  3  -1    3.318457E+01   3.219E+09
     8   145  3  -1    3.316052E+01   6.055E+08
     9   145  3  -1    3.286846E+01   4.405E+10
    13   145  3  -1    3.281637E+01   5.664E+08
    14   145  3  -1    3.281469E+01   1.134E+10
    15   145  3  -1    3.225749E+01   1.953E+10
     1   146  3  -1    3.798495E+01   1.753E+12   1.430E+12   2.891E+13   5.931E+12   7.946E+12   1.423E+13   5.400E+11   2.576E+11
     2   146  3  -1    3.796252E+01   2.939E+11
     3   146  3  -1    3.791334E+01   3.273E+10
     4   146  3  -1    3.717497E+01   3.277E+11
     5   146  3  -1    3.326456E+01   1.243E+09
     8   146  3  -1    3.316446E+01   1.884E+10
     9   146  3  -1    3.287240E+01   3.965E+08
    10   146  3  -1    3.286720E+01   4.376E+08
    11   146  3  -1    3.283447E+01   1.006E+11
    12   146  3  -1    3.282734E+01   1.285E+09
    13   146  3  -1    3.282031E+01   2.010E+09
    16   146  3  -1    3.217445E+01   9.724E+10
     3   147  3  -1    3.793868E+01   2.779E+12   2.135E+12   1.414E+13   1.156E+13   3.225E+11   1.372E+12   3.248E+10   8.450E+11
     5   147  3  -1    3.328991E+01   2.135E+10
     6   147  3  -1    3.325447E+01   4.642E+10
     7   147  3  -1    3.321385E+01   1.097E+10
     8   147  3  -1    3.318980E+01   1.080E+10
     9   147  3  -1    3.289774E+01   3.123E+10
    13   147  3  -1    3.284565E+01   1.391E+10
    14   147  3  -1    3.284397E+01   7.586E+09
    15   147  3  -1    3.228677E+01   2.664E+10
     1   148  3  -1    3.801378E+01   5.045E+10   5.925E+12   6.172E+13   5.502E+13   3.310E+12   3.277E+12   3.678E+10   7.774E+10
     2   148  3  -1    3.799135E+01   9.110E+11
     3   148  3  -1    3.794217E+01   2.923E+12
     4   148  3  -1    3.720380E+01   4.075E+10
     5   148  3  -1    3.329339E+01   1.647E+08
     8   148  3  -1    3.319329E+01   1.960E+09
     9   148  3  -1    3.290123E+01   3.598E+08
    10   148  3  -1    3.289603E+01   1.300E+10
    11   148  3  -1    3.286330E+01   4.427E+09
    12   148  3  -1    3.285617E+01   3.444E+10
    13   148  3  -1    3.284914E+01   1.863E+10
    16   148  3  -1    3.220328E+01   1.101E+09
     2   149  3  -1    3.799643E+01   1.261E+11   6.045E+11   1.255E+14   1.057E+13   2.900E+13   8.259E+13   2.155E+12   1.144E+12
     3   149  3  -1    3.794725E+01   4.000E+11
     4   149  3  -1    3.720889E+01   8.117E+09
     5   149  3  -1    3.329848E+01   3.272E+10
     6   149  3  -1    3.326304E+01   1.078E+10
     9   149  3  -1    3.290631E+01   1.556E+10
    10   149  3  -1    3.290111E+01   1.121E+10
    12   149  3  -1    3.286126E+01   2.330E+10
    13   149  3  -1    3.285422E+01   2.848E+08
    14   149  3  -1    3.285254E+01   6.926E+09
    15   149  3  -1    3.229534E+01   1.911E+10
    16   149  3  -1    3.220836E+01   5.241E+09
     6   150  3  -1    3.326376E+01   3.856E+09   2.236E+11   1.448E+12   0.000E+00   2.899E+10   2.505E+11   2.828E+11   8.859E+11
     7   150  3  -1    3.322314E+01   4.460E+10
    14   150  3  -1    3.285326E+01   3.769E+09
    15   150  3  -1    3.229606E+01   2.225E+11
     3   151  3  -1    3.796810E+01   5.669E+11   6.110E+11   6.584E+12   5.300E+12   1.171E+11   1.048E+12   1.058E+10   1.086E+11
     5   151  3  -1    3.331933E+01   1.999E+09
     6   151  3  -1    3.328390E+01   8.198E+09
     7   151  3  -1    3.324328E+01   4.410E+09
     8   151  3  -1    3.321923E+01   1.070E+09
     9   151  3  -1    3.292717E+01   1.181E+10
    13   151  3  -1    3.287507E+01   2.767E+10
    14   151  3  -1    3.287340E+01   9.598E+10
    15   151  3  -1    3.231620E+01   6.584E+10
     2   152  3  -1    3.802490E+01   5.728E+11   1.007E+12   6.259E+13   7.599E+12   1.350E+13   3.892E+13   7.629E+11   1.807E+12
     3   152  3  -1    3.797571E+01   4.822E+11
     4   152  3  -1    3.723735E+01   5.251E+10
     5   152  3  -1    3.332694E+01   1.234E+10
     8   152  3  -1    3.322684E+01   3.184E+08
     9   152  3  -1    3.293478E+01   1.165E+10
    10   152  3  -1    3.292957E+01   4.351E+10
    12   152  3  -1    3.288972E+01   8.928E+09
    13   152  3  -1    3.288268E+01   5.493E+10
    14   152  3  -1    3.288101E+01   1.969E+10
    15   152  3  -1    3.232381E+01   8.227E+09
     1   153  3  -1    3.806976E+01   9.181E+09   1.470E+12   4.123E+13   1.206E+13   1.374E+13   1.301E+13   1.901E+12   5.219E+11
     2   153  3  -1    3.804733E+01   2.477E+08
     3   153  3  -1    3.799815E+01   6.870E+11
     4   153  3  -1    3.725978E+01   1.319E+11
     8   153  3  -1    3.324927E+01   4.464E+09
     9   153  3  -1    3.295721E+01   1.015E+09
    10   153  3  -1    3.295200E+01   7.799E+10
    11   153  3  -1    3.291928E+01   8.731E+10
    12   153  3  -1    3.291215E+01   4.840E+10
    13   153  3  -1    3.290511E+01   1.424E+10
    16   153  3  -1    3.225926E+01   1.421E+09
     6   154  3  -1    3.332303E+01   5.075E+08   1.761E+11   6.629E+12   0.000E+00   1.282E+12   4.425E+12   7.723E+10   8.452E+11
     7   154  3  -1    3.328241E+01   5.962E+08
    14   154  3  -1    3.291253E+01   2.239E+11
    15   154  3  -1    3.235533E+01   1.209E+09
     2   155  3  -1    3.806863E+01   8.633E+11   2.596E+12   1.661E+14   8.260E+11   1.553E+14   2.313E+12   7.398E+12   1.686E+11
     4   155  3  -1    3.728108E+01   1.051E+09
    10   155  3  -1    3.297330E+01   5.683E+08
    12   155  3  -1    3.293345E+01   3.848E+08
    16   155  3  -1    3.228056E+01   8.675E+07
     3   156  3  -1    3.802587E+01   9.231E+09   1.153E+11   6.366E+12   1.743E+10   1.691E+12   4.150E+12   2.491E+11   2.583E+11
     5   156  3  -1    3.337709E+01   1.667E+09
     6   156  3  -1    3.334166E+01   5.822E+08
     7   156  3  -1    3.330104E+01   9.132E+07
     8   156  3  -1    3.327699E+01   1.996E+09
     9   156  3  -1    3.298493E+01   1.032E+10
    13   156  3  -1    3.293283E+01   1.301E+11
    14   156  3  -1    3.293116E+01   5.081E+09
     2   157  3  -1    3.809217E+01   6.351E+09   5.085E+11   9.868E+13   3.772E+12   6.126E+12   8.455E+13   1.147E+12   3.085E+12
     3   157  3  -1    3.804298E+01   3.701E+11
     4   157  3  -1    3.730462E+01   8.549E+10
     5   157  3  -1    3.339421E+01   1.001E+10
     6   157  3  -1    3.335878E+01   1.029E+09
     8   157  3  -1    3.329411E+01   2.127E+09
     9   157  3  -1    3.300205E+01   7.224E+09
    10   157  3  -1    3.299684E+01   2.365E+10
    12   157  3  -1    3.295699E+01   6.167E+10
    13   157  3  -1    3.294995E+01   1.757E+09
    14   157  3  -1    3.294828E+01   3.769E+09
    15   157  3  -1    3.239108E+01   2.471E+09
    16   157  3  -1    3.230410E+01   1.326E+09
     1   158  3  -1    3.814079E+01   6.131E+09   8.034E+11   6.914E+13   3.273E+12   3.483E+13   2.803E+13   1.492E+12   1.512E+12
     2   158  3  -1    3.811836E+01   9.236E+10
     3   158  3  -1    3.806918E+01   3.625E+11
     5   158  3  -1    3.342040E+01   8.580E+08
     8   158  3  -1    3.332030E+01   8.859E+09
     9   158  3  -1    3.302824E+01   6.196E+09
    10   158  3  -1    3.302303E+01   1.132E+09
    11   158  3  -1    3.299031E+01   1.324E+10
    12   158  3  -1    3.298318E+01   9.940E+09
    13   158  3  -1    3.297614E+01   9.163E+07
    16   158  3  -1    3.233029E+01   6.260E+10
     3   159  3  -1    3.808961E+01   6.684E+11   6.480E+11   2.674E+12   1.023E+12   4.401E+11   1.063E+12   8.083E+09   1.394E+11
     6   159  3  -1    3.340540E+01   1.508E+10
     7   159  3  -1    3.336478E+01   1.143E+10
     8   159  3  -1    3.334073E+01   2.348E+08
     9   159  3  -1    3.304867E+01   3.851E+10
    13   159  3  -1    3.299658E+01   8.552E+10
    14   159  3  -1    3.299490E+01   3.136E+10
    15   159  3  -1    3.243770E+01   2.064E+10
     2   160  3  -1    3.814554E+01   8.488E+09   3.026E+11   2.626E+12   4.304E+11   9.460E+11   7.945E+11   5.051E+10   4.042E+11
     3   160  3  -1    3.809636E+01   1.736E+11
     4   160  3  -1    3.735799E+01   2.963E+09
     5   160  3  -1    3.344758E+01   1.002E+10
     8   160  3  -1    3.334748E+01   4.176E+09
     9   160  3  -1    3.305542E+01   8.086E+09
    10   160  3  -1    3.305022E+01   1.373E+10
    12   160  3  -1    3.301036E+01   4.469E+10
    13   160  3  -1    3.300333E+01   1.799E+09
    14   160  3  -1    3.300165E+01   3.676E+09
    15   160  3  -1    3.244445E+01   4.426E+09
    16   160  3  -1    3.235747E+01   8.591E+10
     2   161  3  -1    3.815252E+01   7.522E+10   1.120E+12   1.399E+14   1.238E+13   8.310E+12   1.145E+14   5.014E+11   4.282E+12
     4   161  3  -1    3.736497E+01   2.721E+11
    10   161  3  -1    3.305720E+01   3.366E+09
    12   161  3  -1    3.301734E+01   1.218E+10
    16   161  3  -1    3.236445E+01   1.049E+10
     2   162  3  -1    3.821815E+01   8.253E+11   2.365E+12   4.121E+13   2.300E+12   9.771E+12   1.770E+13   9.419E+12   2.017E+12
     3   162  3  -1    3.816897E+01   8.704E+10
     4   162  3  -1    3.743060E+01   2.783E+12
     5   162  3  -1    3.352020E+01   1.545E+09
     6   162  3  -1    3.348476E+01   7.044E+09
     8   162  3  -1    3.342009E+01   2.388E+10
     9   162  3  -1    3.312803E+01   1.455E+10
    10   162  3  -1    3.312283E+01   1.743E+09
    12   162  3  -1    3.308297E+01   4.068E+10
    15   162  3  -1    3.251706E+01   1.155E+08
    16   162  3  -1    3.243008E+01   6.273E+10
     1   163  3  -1    3.829119E+01   5.953E+10   1.027E+12   1.021E+13   2.792E+12   3.338E+11   1.264E+12   5.719E+12   1.028E+11
     2   163  3  -1    3.826876E+01   1.042E+11
     3   163  3  -1    3.821957E+01   9.322E+09
     4   163  3  -1    3.748121E+01   7.801E+11
     5   163  3  -1    3.357080E+01   6.751E+08
     8   163  3  -1    3.347070E+01   1.253E+10
     9   163  3  -1    3.317864E+01   3.630E+08
    10   163  3  -1    3.317343E+01   2.401E+10
    11   163  3  -1    3.314070E+01   3.728E+09
    13   163  3  -1    3.312654E+01   8.996E+09
    16   163  3  -1    3.248069E+01   4.491E+10
     2   164  3  -1    3.828655E+01   3.760E+10   2.718E+11   5.900E+12   3.463E+11   7.760E+11   1.335E+12   2.158E+12   1.284E+12
     3   164  3  -1    3.823737E+01   4.726E+10
     4   164  3  -1    3.749900E+01   9.501E+08
